合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,25161,713220,391383,321837,82.23,1624564,913796,710768,2024-08-01
510300,沪深300ETF,94,35622,763221,422125,341096,80.8,1260338,679313,581025,2024-08-01
510500,中证500ETF,160,108765,1456020,820304,635716,77.5,1135850,572622,563228,2024-08-01
588000,科创50ETF,88,12350,478937,301030,177907,59.1,967739,591433,376306,2024-08-01
588080,科创板50ETF,86,5328,218781,135964,82817,60.91,459783,267436,192347,2024-08-01
