合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,168,46210,1279965,722525,557440,77.15,1582409,833912,748497,2025-02-14
510300,沪深300ETF,112,55881,1102072,615938,486134,78.93,1350589,672355,678234,2025-02-14
510500,中证500ETF,176,115947,1364649,716167,648482,90.55,1220254,561214,659040,2025-02-14
588000,科创50ETF,106,22446,816365,466327,350038,75.06,1621332,942851,678481,2025-02-14
588080,科创板50ETF,102,5971,220931,127895,93036,72.74,539655,313641,226014,2025-02-14
