合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,102,51029,1585498,785983,799515,101.72,1119642,595691,523951,2024-07-24
510300,沪深300ETF,98,70400,1545312,775977,769335,99.14,994716,533169,461547,2024-07-24
510500,中证500ETF,156,140386,1941054,913554,1027500,112.47,905740,478368,427372,2024-07-24
588000,科创50ETF,90,15608,706824,356624,350200,98.2,786708,508393,278315,2024-07-24
588080,科创板50ETF,88,6722,295846,144263,151583,105.07,392517,228227,164290,2024-07-24
