合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,180,31233,880790,458723,422067,92.01,1303984,644621,659363,2025-12-23
510300,沪深300ETF,136,52007,1015918,528552,487366,92.21,1298913,619129,679784,2025-12-23
510500,中证500ETF,108,114284,1176546,523900,652646,124.57,1204072,544119,659953,2025-12-23
588000,科创50ETF,128,41153,1278667,743136,535531,72.06,2387253,1243982,1143271,2025-12-23
588080,科创板50ETF,182,6815,262038,140411,121627,86.62,639842,328148,311694,2025-12-23
