合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,128,22896,531483,262175,269308,102.72,1122196,569279,552917,2025-04-28
510300,沪深300ETF,96,28265,458078,232337,225741,97.16,1008865,541889,466976,2025-04-28
510500,中证500ETF,122,79601,698106,352670,345436,97.95,1001961,514175,487786,2025-04-28
588000,科创50ETF,98,9911,311314,172485,138829,80.49,1296255,739589,556666,2025-04-28
588080,科创板50ETF,92,2174,80708,46797,33911,72.46,376682,208935,167747,2025-04-28
