合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1410181,766766,643415,83.91,1887796,989013,898783,2023-03-31
510300,300ETF,,,890003,473111,416892,88.12,1298902,611930,686972,2023-03-31
510500,500ETF,,,394435,206258,188177,91.23,580149,255057,325092,2023-03-31
