合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2962433,1762881,1199552,68.04,3205683,1629911,1575772,2021-01-14
510300,300ETF,,,2409897,1413813,996084,70.45,2087148,1036836,1050312,2021-01-14
