trade_id,strategy,symbol,name,entry_date,exit_date,entry_price,exit_price,side,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit
15,Sub-A,1.H11077,10Y国债,2011-08-15,2011-08-29,101.21,100.07,long,False,-0.011263709119652243,0.00019760893192377615,-0.011263709119652243,-56.99999999998483,0.01146131805157602,101.23,100.07,2011-08-23,2011-08-29,11,14,True,False
16,Sub-A,1.H11077,10Y国债,2011-09-26,2011-10-25,102.21,102.96,long,False,0.007337833871441157,0.01418647881811963,-0.00459837589276979,0.5172413793103426,0.006848644946678473,103.66,101.74,2011-10-11,2011-09-27,17,29,False,False
17,Sub-A,1.H00016,上证50,2011-10-28,2011-11-04,2038.53,2066.39,long,False,0.013666710816127248,0.013666710816127248,-0.00830500409608892,1.0,0.0,2066.39,2021.6,2011-11-04,2011-10-31,6,7,False,False
18,Sub-A,0.399606,创业板,2011-11-04,2011-11-23,889.014,871.439,long,False,-0.019769092500230623,0.043889072613029656,-0.022547451446208955,-0.45043313342559976,0.06365816511326028,928.032,868.969,2011-11-15,2011-11-08,14,19,True,False
19,Sub-A,1.H11077,10Y国债,2011-12-07,2011-12-19,106.12,106.26,long,False,0.0013192612137202797,0.0013192612137202797,-0.0014134941575575377,1.0,0.0,106.26,105.97,2011-12-19,2011-12-08,9,12,False,False
20,Sub-A,1.H00016,上证50,2012-01-13,2012-02-07,1902.02,1954.04,long,False,0.02734987013806367,0.05289639435968074,-0.014184919191175704,0.5170460192823763,0.025546524221617073,2002.63,1875.04,2012-01-20,2012-01-16,13,25,False,False
21,Sub-A,1.H00852,中证1000,2012-02-08,2012-02-20,3673.14,3855.7,long,False,0.04970134544286364,0.05081755664091214,0.0,0.9780349298189228,0.0011162111980485,3859.8,3673.14,2012-02-16,2012-02-08,9,12,False,False
22,Sub-A,0.399606,创业板,2012-02-20,2012-03-08,726.626,767.738,long,False,0.05657931315422249,0.05712154533418845,0.0,0.9905073965209862,0.0005422321799659624,768.132,726.626,2012-02-24,2012-02-20,14,17,False,False
23,Sub-A,1.H11077,10Y国债,2012-03-28,2012-04-20,106.73,106.85,long,False,0.0011243324276211109,0.002529747962147333,-0.0002810831069053332,0.44444444444447373,0.001405415534526222,107.0,106.7,2012-03-30,2012-04-12,15,23,False,False
24,Sub-A,1.H00016,上证50,2012-04-23,2012-05-14,2030.63,2034.15,long,False,0.0017334521798653135,0.04275027946991816,0.0,0.0405483239258139,0.04101682729005285,2117.44,2030.63,2012-05-04,2012-04-23,14,21,False,False
25,Sub-A,1.H11077,10Y国债,2012-05-16,2012-05-17,108.8,108.31,long,False,-0.004503676470588136,0.0,-0.004503676470588136,,0.004503676470588136,108.8,108.31,2012-05-16,2012-05-17,2,1,False,False
26,Sub-A,0.399606,创业板,2012-05-22,2012-05-24,724.809,722.822,long,False,-0.0027414118754043315,0.0,-0.0027414118754043315,,0.0027414118754043315,724.809,722.822,2012-05-22,2012-05-24,3,2,False,False
27,Sub-A,1.H11077,10Y国债,2012-05-28,2012-06-04,108.84,108.88,long,False,0.0003675119441381991,0.0038588754134509795,-0.0017456817346563902,0.09523809523809798,0.0034913634693127804,109.26,108.65,2012-05-31,2012-05-29,6,7,False,False
28,Sub-A,0.399606,创业板,2012-06-12,2012-06-26,747.461,728.253,long,False,-0.025697661817807194,0.024165809319817377,-0.025697661817807194,-1.0633892487405174,0.04986347113762457,765.524,728.253,2012-06-18,2012-06-26,10,14,True,False
29,Sub-A,1.H11077,10Y国债,2012-07-06,2012-07-23,109.81,109.99,long,False,0.0016391949731353606,0.004006921045442091,0.0,0.409090909090899,0.0023677260723067306,110.25,109.81,2012-07-12,2012-07-06,12,17,False,False
30,Sub-A,1.H00016,上证50,2012-08-06,2012-08-07,1917.43,1916.9,long,False,-0.0002764116551842166,0.0,-0.0002764116551842166,,0.0002764116551842166,1917.43,1916.9,2012-08-06,2012-08-07,2,1,False,False
31,Sub-A,0.399606,创业板,2012-08-10,2012-08-16,755.98,736.097,long,False,-0.02630096034286622,0.0,-0.02630096034286622,,0.02630096034286622,755.98,736.097,2012-08-10,2012-08-16,5,6,False,False
32,Sub-A,1.H00852,中证1000,2012-08-21,2012-08-27,3651.31,3492.38,long,False,-0.0435268437903108,0.0019061651845502237,-0.0435268437903108,-22.834770114942234,0.04543300897486102,3658.27,3492.38,2012-08-23,2012-08-27,5,6,True,False
33,Sub-A,1.H00016,上证50,2012-10-17,2012-10-26,1876.78,1838.54,long,False,-0.02037532369270778,0.015872931297221893,-0.02037532369270778,-1.2836522322927149,0.036248254989929674,1906.57,1838.54,2012-10-22,2012-10-26,8,9,True,False
34,Sub-A,1.H20955,中证红利,2012-10-26,2012-10-30,4266.25,4263.51,long,False,-0.0006422502197479529,0.0,-0.0010501025490770033,,0.0006422502197479529,4266.25,4261.77,2012-10-26,2012-10-29,3,4,False,False
35,Sub-A,1.H11077,10Y国债,2012-11-13,2012-11-15,108.83,108.9,long,False,0.0006432049986218047,0.0012864099972433873,0.0,0.5000000000000863,0.0006432049986215826,108.97,108.83,2012-11-14,2012-11-13,3,2,False,False
36,Sub-A,1.H11077,10Y国债,2012-11-21,2012-12-07,109.51,109.3,long,False,-0.0019176330928682983,0.00027394758469556635,-0.0019176330928682983,-6.999999999997568,0.0021915806775638647,109.54,109.3,2012-11-29,2012-12-07,13,16,True,False
37,Sub-A,1.H00016,上证50,2012-12-11,2012-12-24,1908.51,2026.18,long,False,0.061655427532472995,0.06499834949777572,-0.005706021975258269,0.9485691253526811,0.0033429219653027253,2032.56,1897.62,2012-12-20,2012-12-13,10,13,False,False
38,Sub-A,1.H00852,中证1000,2012-12-24,2012-12-28,3338.37,3477.17,long,False,0.04157717688572582,0.04157717688572582,0.0,1.0,0.0,3477.17,3338.37,2012-12-28,2012-12-24,5,4,False,False
39,Sub-A,0.399606,创业板,2012-12-28,2013-01-28,719.985,798.419,long,False,0.10893838066070827,0.12001777814815573,-0.0032861795731855548,0.9076853641318828,0.011079397487447462,806.396,717.619,2013-01-21,2013-01-04,19,31,False,False
40,Sub-A,1.H00016,上证50,2013-02-04,2013-02-20,2396.23,2295.19,long,False,-0.042166236129252965,0.006343297596641317,-0.042166236129252965,-6.647368421052698,0.04850953372589428,2411.43,2295.19,2013-02-06,2013-02-20,8,16,True,False
41,Sub-A,1.H00905,中证500,2013-02-20,2013-02-21,3835.42,3756.23,long,False,-0.020647021708183222,0.0,-0.020647021708183222,,0.020647021708183222,3835.42,3756.23,2013-02-20,2013-02-21,2,1,False,False
42,Sub-A,0.399606,创业板,2013-02-21,2013-03-12,853.906,854.53,long,False,0.0007307595918051302,0.07578351715528409,-0.0006370724646506121,0.009642724687846943,0.07505275756347896,918.618,853.362,2013-03-06,2013-02-22,14,19,False,False
43,Sub-A,1.H11077,10Y国债,2013-03-12,2013-03-15,110.18,110.17,long,False,-9.076057360690726e-05,0.00036304229442718494,-9.076057360690726e-05,-0.2500000000003058,0.0004538028680340922,110.22,110.17,2013-03-14,2013-03-15,4,3,True,False
44,Sub-A,1.H11077,10Y国债,2013-04-02,2013-04-26,110.65,111.73,long,False,0.009760506100316313,0.009760506100316313,0.0,1.0,0.0,111.73,110.65,2013-04-26,2013-04-02,17,24,False,False
45,Sub-A,0.399606,创业板,2013-04-26,2013-05-24,906.284,1096.303,long,False,0.20966827175587355,0.20966827175587355,0.0,1.0,0.0,1096.303,906.284,2013-05-24,2013-04-26,18,28,False,False
46,Sub-A,1.H00852,中证1000,2013-05-24,2013-05-30,4292.18,4367.23,long,False,0.017485287196715715,0.017485287196715715,0.0,1.0,0.0,4367.23,4292.18,2013-05-30,2013-05-24,5,6,False,False
47,Sub-A,1.H00905,中证500,2013-05-30,2013-06-07,4090.46,3831.29,long,False,-0.06335962214518664,0.0,-0.06335962214518664,,0.06335962214518664,4090.46,3831.29,2013-05-30,2013-06-07,7,8,False,False
48,Sub-A,1.H00016,上证50,2013-07-19,2013-07-22,1799.76,1806.04,long,False,0.003489354136106959,0.003489354136106959,0.0,1.0,0.0,1806.04,1799.76,2013-07-22,2013-07-19,2,3,False,False
49,Sub-A,1.H00905,中证500,2013-07-22,2013-07-29,3684.18,3648.02,long,False,-0.00981493846663295,0.03034868003192015,-0.00981493846663295,-0.3234057776585271,0.0401636184985531,3795.99,3648.02,2013-07-24,2013-07-29,6,7,True,False
50,Sub-A,1.H00852,中证1000,2013-07-29,2013-08-09,4040.95,4261.61,long,False,0.054605971368118844,0.06302973310731375,-0.004773629963251258,0.8663525716529261,0.008423761739194902,4295.65,4021.66,2013-08-06,2013-07-30,10,11,False,False
51,Sub-A,1.H00016,上证50,2013-08-14,2013-08-30,1926.56,1902.77,long,False,-0.012348434515405682,0.0,-0.02693920770700098,,0.012348434515405682,1926.56,1874.66,2013-08-14,2013-08-23,13,16,False,False
52,Sub-A,1.H20955,中证红利,2013-08-30,2013-09-23,4741.26,5080.81,long,False,0.07161598393675939,0.08971876674133039,-0.003828096328824082,0.7982274672057917,0.018102782804571005,5166.64,4723.11,2013-09-12,2013-09-02,15,24,False,False
53,Sub-A,1.H00016,上证50,2013-09-23,2013-09-27,2055.01,1966.32,long,False,-0.04315794083727098,0.0,-0.04692921202329925,,0.04315794083727098,2055.01,1958.57,2013-09-23,2013-09-26,5,4,False,False
54,Sub-A,0.399606,创业板,2013-09-30,2013-10-21,1400.419,1434.259,long,False,0.024164196572597163,0.035032372454244065,-0.03284159954984911,0.689767631471666,0.010868175881646902,1449.479,1354.427,2013-10-09,2013-10-17,11,21,False,False
55,Sub-A,1.H00905,中证500,2013-10-22,2013-10-23,4290.3,4181.41,long,False,-0.025380509521478745,0.0,-0.025380509521478745,,0.025380509521478745,4290.3,4181.41,2013-10-22,2013-10-23,2,1,False,False
56,Sub-A,1.H00852,中证1000,2013-11-25,2013-11-29,4635.41,4811.31,long,False,0.03794702086762558,0.03794702086762558,0.0,1.0,0.0,4811.31,4635.41,2013-11-29,2013-11-25,5,4,False,False
57,Sub-A,0.399606,创业板,2013-11-29,2013-12-03,1399.316,1285.16,long,False,-0.08157985758756414,0.0,-0.08260392934833871,,0.08157985758756414,1399.316,1283.727,2013-11-29,2013-12-02,3,4,False,False
58,Sub-A,1.H00852,中证1000,2013-12-03,2013-12-05,4587.91,4597.51,long,False,0.002092456042075863,0.008583429055931902,0.0,0.24377856780091783,0.006490973013856038,4627.29,4587.91,2013-12-04,2013-12-03,3,2,False,False
59,Sub-A,1.H00905,中证500,2013-12-05,2013-12-12,4186.43,4173.9,long,False,-0.002993003585393894,0.0055393258695355385,-0.005584710600678888,-0.5403191030616965,0.008532329454929433,4209.62,4163.05,2013-12-10,2013-12-11,6,7,True,False
60,Sub-A,0.399606,创业板,2013-12-27,2014-02-11,1325.059,1563.442,long,False,0.1799036873075086,0.2001948592477769,0.0,0.8986428921476233,0.020291171940268304,1590.329,1325.059,2014-02-10,2013-12-27,27,46,False,False
61,Sub-A,1.H00905,中证500,2014-02-11,2014-02-26,4348.08,4249.09,long,False,-0.02276637044396601,0.032439605527037285,-0.029148497727732647,-0.7018078695498018,0.055205975971003296,4489.13,4221.34,2014-02-17,2014-02-25,12,15,True,False
62,Sub-A,1.H11077,10Y国债,2014-03-05,2014-03-19,107.29,107.78,long,False,0.004567061235902559,0.005312703886662273,-0.0017709012955542391,0.8596491228069992,0.0007456426507597147,107.86,107.1,2014-03-18,2014-03-06,11,14,False,False
63,Sub-A,1.H00016,上证50,2014-03-20,2014-03-24,1687.78,1772.49,long,False,0.05019019066466002,0.05019019066466002,0.0,1.0,0.0,1772.49,1687.78,2014-03-24,2014-03-20,3,4,False,False
64,Sub-A,1.H00016,上证50,2014-04-02,2014-04-22,1789.01,1810.9,long,False,0.012235817575083408,0.05304050843762753,-0.009262105857429481,0.23068816524396626,0.040804690862544124,1883.9,1772.44,2014-04-10,2014-04-03,14,20,False,False
65,Sub-A,1.H11077,10Y国债,2014-04-28,2014-05-22,108.84,110.39,long,False,0.014241087835354715,0.014241087835354715,0.0,1.0,0.0,110.39,108.84,2014-05-22,2014-04-28,17,24,False,False
66,Sub-A,0.399606,创业板,2014-06-04,2014-06-23,1357.737,1399.331,long,False,0.030634798933814045,0.056320922240463256,-0.00015393260992380142,0.5439328355281219,0.02568612330664921,1434.206,1357.528,2014-06-16,2014-06-19,14,19,False,False
67,Sub-A,0.399606,创业板,2014-06-26,2014-07-02,1425.019,1459.703,long,False,0.024339324598479095,0.024339324598479095,0.0,1.0,0.0,1459.703,1425.019,2014-07-02,2014-06-26,5,6,False,False
68,Sub-A,1.H00852,中证1000,2014-07-02,2014-07-15,5148.05,5200.22,long,False,0.010133934208098161,0.01665679237769635,-0.0016200308854809053,0.6083965014577251,0.006522858169598189,5233.8,5139.71,2014-07-14,2014-07-10,10,13,False,False
69,Sub-A,1.H00905,中证500,2014-07-15,2014-07-23,4401.71,4364.13,long,False,-0.008537591072560469,0.0,-0.015130483380322746,,0.008537591072560469,4401.71,4335.11,2014-07-15,2014-07-21,7,8,False,False
70,Sub-A,1.H20955,中证红利,2014-07-23,2014-07-30,5232.31,5464.92,long,False,0.04445646377986012,0.05049586129262229,0.0,0.8803981681238388,0.006039397512762168,5496.52,5232.31,2014-07-29,2014-07-23,6,7,False,False
71,Sub-A,1.H00016,上证50,2014-07-30,2014-08-14,1985.14,1979.82,long,False,-0.0026799117442599663,0.027015726850499133,-0.004966904097444047,-0.09919820995711812,0.0296956385947591,2038.77,1975.28,2014-08-04,2014-08-07,12,15,True,False
72,Sub-A,0.399606,创业板,2014-08-14,2014-08-29,1419.667,1465.112,long,False,0.032011027938241954,0.05900045574067736,0.0,0.5425556046370033,0.026989427802435406,1503.428,1419.667,2014-08-22,2014-08-14,12,15,False,False
73,Sub-A,1.H00852,中证1000,2014-09-24,2014-09-26,6237.31,6269.98,long,False,0.005237834899980864,0.005237834899980864,0.0,1.0,0.0,6269.98,6237.31,2014-09-26,2014-09-24,3,2,False,False
74,Sub-A,1.H11077,10Y国债,2014-09-26,2014-11-06,113.44,117.39,long,False,0.034820169252468336,0.034820169252468336,0.0,1.0,0.0,117.39,113.44,2014-11-06,2014-09-26,25,41,False,False
75,Sub-A,1.H20955,中证红利,2014-11-06,2014-11-14,6302.84,6417.73,long,False,0.018228290738778075,0.025540867291570013,-0.007204688680023552,0.7136911417567438,0.007312576552791938,6463.82,6257.43,2014-11-12,2014-11-07,7,8,False,False
76,Sub-A,1.H00016,上证50,2014-11-14,2014-12-25,2147.3,2930.87,long,False,0.36490942113351643,0.40367903879290257,-0.0330554650025614,0.9039592995085486,0.038769617659386135,3014.12,2076.32,2014-12-22,2014-11-19,30,41,False,False
77,Sub-A,1.H20955,中证红利,2014-12-29,2015-01-07,8589.32,9066.45,long,False,0.055549216934518864,0.055549216934518864,-0.005711744352288606,1.0,0.0,9066.45,8540.26,2015-01-07,2014-12-30,6,9,False,False
78,Sub-A,1.H00016,上证50,2015-01-07,2015-01-13,3273.15,3141.28,long,False,-0.040288407191848785,0.0,-0.040288407191848785,,0.040288407191848785,3273.15,3141.28,2015-01-07,2015-01-13,5,6,False,False
79,Sub-A,1.H11077,10Y国债,2015-01-13,2015-01-16,117.95,118.94,long,False,0.008393387028401866,0.008393387028401866,0.0,1.0,0.0,118.94,117.95,2015-01-16,2015-01-13,4,3,False,False
80,Sub-A,0.399606,创业板,2015-01-19,2015-02-05,1676.928,1825.323,long,False,0.0884921713991298,0.0884921713991298,0.0,1.0,0.0,1825.323,1676.928,2015-02-05,2015-01-19,14,17,False,False
81,Sub-A,1.H00852,中证1000,2015-02-05,2015-02-11,6936.19,6927.25,long,False,-0.0012888920286208139,0.0,-0.02694130351100532,,0.0012888920286208139,6936.19,6749.32,2015-02-05,2015-02-09,5,6,False,False
82,Sub-A,0.399606,创业板,2015-02-17,2015-03-09,1948.767,2051.728,long,False,0.05283392011461596,0.06360124119507349,-0.009270477178646819,0.8307058026205383,0.010767321080457526,2072.711,1930.701,2015-03-05,2015-02-25,10,20,False,False
83,Sub-A,1.H00852,中证1000,2015-03-09,2015-04-08,7766.7,9857.31,long,False,0.2691760979566611,0.2886438255629804,0.0,0.9325544983740816,0.01946772760631932,10008.51,7766.7,2015-04-07,2015-03-09,22,30,False,False
84,Sub-A,1.H20955,中证红利,2015-04-08,2015-04-16,10411.15,10851.74,long,False,0.04231905217002918,0.043997060843422586,-0.01990654250491064,0.9618608915862555,0.0016780086733934052,10869.21,10203.9,2015-04-14,2015-04-09,7,8,False,False
85,Sub-A,1.H00016,上证50,2015-04-16,2015-05-05,3955.97,3914.25,long,False,-0.010546086042108493,0.039327901879943505,-0.010546086042108493,-0.2681578609075711,0.049873987922052,4111.55,3914.25,2015-04-27,2015-05-05,13,19,True,False
86,Sub-A,1.H11077,10Y国债,2015-05-06,2015-05-08,120.39,120.2,long,False,-0.0015782041697814941,0.0010798239056399872,-0.0015782041697814941,-1.461538461538438,0.0026580280754214813,120.52,120.2,2015-05-07,2015-05-08,3,2,True,False
87,Sub-A,0.399606,创业板,2015-05-08,2015-05-12,3061.932,3346.918,long,False,0.09307391542333421,0.09307391542333421,0.0,1.0,0.0,3346.918,3061.932,2015-05-12,2015-05-08,3,4,False,False
88,Sub-A,0.399606,创业板,2015-05-15,2015-05-21,3238.91,3632.805,long,False,0.12161344402900975,0.12161344402900975,0.0,1.0,0.0,3632.805,3238.91,2015-05-21,2015-05-15,5,6,False,False
89,Sub-A,1.H00852,中证1000,2015-05-29,2015-06-02,13594.86,14898.91,long,False,0.09592228239202161,0.09592228239202161,0.0,1.0,0.0,14898.91,13594.86,2015-06-02,2015-05-29,3,4,False,False
90,Sub-A,1.H20955,中证红利,2015-06-09,2015-06-17,13840.5,14022.59,long,False,0.01315631660705896,0.04022036776128024,0.0,0.3271058257136181,0.02706405115422128,14397.17,13840.5,2015-06-12,2015-06-09,7,8,False,False
91,Sub-A,1.H11077,10Y国债,2015-06-25,2015-07-21,120.48,121.46,long,False,0.008134130146082219,0.008964143426294813,-0.0005810092961487934,0.907407407407395,0.0008300132802125937,121.56,120.41,2015-07-08,2015-07-02,19,26,False,False
92,Sub-A,1.H00905,中证500,2015-07-29,2015-08-04,8676.16,8589.56,long,False,-0.009981374248515529,0.0,-0.06009686312838858,,0.009981374248515529,8676.16,8154.75,2015-07-29,2015-08-03,5,6,False,False
93,Sub-A,1.H11077,10Y国债,2015-08-28,2015-09-14,122.74,123.41,long,False,0.005458693172559981,0.005703112269838773,0.0,0.9571428571428594,0.00024441909727879185,123.44,122.74,2015-09-07,2015-08-28,10,17,False,False
94,Sub-A,1.H00016,上证50,2015-09-22,2015-09-23,2836.54,2762.72,long,False,-0.02602466385102986,0.0,-0.02602466385102986,,0.02602466385102986,2836.54,2762.72,2015-09-22,2015-09-23,2,1,False,False
95,Sub-A,0.399606,创业板,2015-09-29,2015-11-04,2163.359,2664.107,long,False,0.23146782387943943,0.23146782387943943,-0.0075734078347606815,1.0,0.0,2664.107,2146.975,2015-11-04,2015-09-30,22,36,False,False
96,Sub-A,1.H00852,中证1000,2015-11-18,2015-12-02,10378.3,10266.92,long,False,-0.010732008132352977,0.07732191206652361,-0.010732008132352977,-0.13879646591149652,0.08805392019887659,11180.77,10266.92,2015-11-25,2015-12-02,11,14,True,False
97,Sub-A,1.H11077,10Y国债,2015-12-04,2015-12-23,126.64,128.1,long,False,0.011528742893240684,0.011686670878079619,0.0,0.9864864864864847,0.00015792798483893478,128.12,126.64,2015-12-22,2015-12-04,14,19,False,False
98,Sub-A,1.H20955,中证红利,2015-12-23,2015-12-29,11465.71,11256.15,long,False,-0.018277106258574483,0.0,-0.028120369344767804,,0.018277106258574483,11465.71,11143.29,2015-12-23,2015-12-28,5,6,False,False
99,Sub-A,1.H11077,10Y国债,2015-12-29,2016-01-18,128.91,129.21,long,False,0.0023272050267628686,0.005352571561554553,-0.0031805135365758908,0.43478260869565577,0.0030253665347916847,129.6,128.5,2016-01-14,2016-01-05,14,20,False,False
100,Sub-A,0.399606,创业板,2016-02-24,2016-02-26,2271.782,2077.131,long,False,-0.08568207688941998,0.0,-0.08568207688941998,,0.08568207688941998,2271.782,2077.131,2016-02-24,2016-02-26,3,2,False,False
101,Sub-A,1.H00852,中证1000,2016-02-26,2016-02-29,8014.07,7509.04,long,False,-0.0630179172380575,0.0,-0.0630179172380575,,0.0630179172380575,8014.07,7509.04,2016-02-26,2016-02-29,2,3,False,False
102,Sub-A,1.H00016,上证50,2016-03-07,2016-03-22,2676.17,2759.44,long,False,0.03111536262643999,0.0406663253829167,-0.021930594842629603,0.7651382890747015,0.00955096275647671,2785.0,2617.48,2016-03-21,2016-03-10,12,15,False,False
103,Sub-A,0.399606,创业板,2016-03-23,2016-04-08,2329.306,2299.852,long,False,-0.0126449680720353,0.017032970335370434,-0.047146660850914346,-0.7423818525519845,0.029677938407405735,2368.981,2219.487,2016-04-06,2016-03-29,12,16,True,False
104,Sub-A,1.H00852,中证1000,2016-04-08,2016-04-18,8869.89,9112.5,long,False,0.02735208666623823,0.04210198773603735,0.0,0.6496625964010272,0.01474990106979912,9243.33,8869.89,2016-04-15,2016-04-08,7,10,False,False
105,Sub-A,1.H11077,10Y国债,2016-05-11,2016-05-25,129.81,129.67,long,False,-0.0010784993451969926,0.0005392496725984408,-0.002002927355365447,-2.000000000000206,0.0016177490177954335,129.88,129.55,2016-05-13,2016-05-20,11,14,True,False
106,Sub-A,0.399606,创业板,2016-06-02,2016-06-14,2261.621,2127.308,long,False,-0.059387934583203905,0.0075565269335577945,-0.06108715828160416,-7.85915740198952,0.0669444615167617,2278.711,2123.465,2016-06-03,2016-06-13,7,12,True,False
107,Sub-A,1.H00852,中证1000,2016-06-14,2016-06-30,8421.86,9165.88,long,False,0.08834390502810519,0.08885448107662675,0.0,0.9942537951678403,0.0005105760485215605,9170.18,8421.86,2016-06-29,2016-06-14,13,16,False,False
108,Sub-A,1.H00852,中证1000,2016-07-05,2016-07-11,9348.86,9308.22,long,False,-0.004347054079321011,0.0044743423262301185,-0.004347054079321011,-0.9715515180492783,0.00882139640555113,9390.69,9308.22,2016-07-07,2016-07-11,5,6,True,False
109,Sub-A,0.399606,创业板,2016-07-11,2016-07-14,2294.56,2371.601,long,False,0.033575500313785644,0.033575500313785644,0.0,1.0,0.0,2371.601,2294.56,2016-07-14,2016-07-11,4,3,False,False
110,Sub-A,1.H00905,中证500,2016-07-14,2016-07-26,7031.36,7077.16,long,False,0.006513675874937341,0.006513675874937341,-0.009582783416010598,1.0,0.0,7077.16,6963.98,2016-07-26,2016-07-22,9,12,False,False
111,Sub-A,1.H20955,中证红利,2016-07-27,2016-08-02,10682.75,10731.42,long,False,0.004555942992207074,0.011955723011396913,0.0,0.3810679611650484,0.007399780019189839,10810.47,10682.75,2016-07-28,2016-07-27,5,6,False,False
112,Sub-A,1.H11077,10Y国债,2016-08-03,2016-08-15,131.78,133.0,long,False,0.009257853999089294,0.009257853999089294,0.0,1.0,0.0,133.0,131.78,2016-08-15,2016-08-03,9,12,False,False
113,Sub-A,1.H20955,中证红利,2016-08-15,2016-08-16,11248.6,11166.39,long,False,-0.00730846505342897,0.0,-0.00730846505342897,,0.00730846505342897,11248.6,11166.39,2016-08-15,2016-08-16,2,1,False,False
114,Sub-A,1.H00016,上证50,2016-08-16,2016-08-26,2942.2,2895.19,long,False,-0.01597783971178024,0.0,-0.01597783971178024,,0.01597783971178024,2942.2,2895.19,2016-08-16,2016-08-26,9,10,False,False
115,Sub-A,0.399606,创业板,2016-08-26,2016-09-02,2265.009,2245.468,long,False,-0.008627338787616345,0.0026406076090645936,-0.008627338787616345,-3.267179401438022,0.011267946396680939,2270.99,2245.468,2016-08-30,2016-09-02,6,7,True,False
116,Sub-A,1.H11077,10Y国债,2016-09-28,2016-10-13,132.76,133.26,long,False,0.0037661946369389465,0.003992166315155199,-0.0001506477854774646,0.9433962264151142,0.00022597167821625241,133.29,132.74,2016-10-12,2016-09-29,7,15,False,False
117,Sub-A,1.H00852,中证1000,2016-10-18,2016-11-02,9409.58,9388.86,long,False,-0.0022020111418362687,0.008133200419147446,-0.006243636804193153,-0.27074349928131886,0.010335211560983715,9486.11,9350.83,2016-10-25,2016-10-31,12,15,True,False
