overheat_enabled,enter_threshold,exit_threshold,derisk_scale,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.44,0.42,0.0,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.42,0.0,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.42,0.0,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
True,0.44,0.42,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.44,0.42,0.25,last_3y,2023-05-04,2026-04-30,726,1,1,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.44,0.42,0.25,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.42,0.25,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.42,0.25,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
True,0.44,0.42,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.44,0.42,0.5,last_3y,2023-05-04,2026-04-30,726,1,1,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.44,0.42,0.5,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.42,0.5,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.42,0.5,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
True,0.44,0.4,0.0,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.44,0.4,0.0,last_3y,2023-05-04,2026-04-30,726,1,1,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.44,0.4,0.0,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.4,0.0,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.4,0.0,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
True,0.44,0.4,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.44,0.4,0.25,last_3y,2023-05-04,2026-04-30,726,1,1,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.44,0.4,0.25,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.4,0.25,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.4,0.25,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
True,0.44,0.4,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.44,0.4,0.5,last_3y,2023-05-04,2026-04-30,726,1,1,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.44,0.4,0.5,last_5y,2021-05-06,2026-04-30,1210,1,1,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.44,0.4,0.5,last_10y,2016-05-04,2026-04-30,2428,1,1,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
True,0.44,0.4,0.5,full_common,2010-09-29,2026-04-30,3785,1,1,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
False,,,,last_1y,2025-05-06,2026-04-30,242,0,0,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
False,,,,last_3y,2023-05-04,2026-04-30,726,0,0,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
False,,,,last_5y,2021-05-06,2026-04-30,1210,0,0,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.6911340219005617,-0.1667834505756216,2.0165083034126576,4.240315398072471
False,,,,last_10y,2016-05-04,2026-04-30,2428,0,0,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553125,1.578912655399478,14.009998378143928
False,,,,full_common,2010-09-29,2026-04-30,3785,0,0,0.7009659215135976,0.24400750006855265,0.29779624695291185,0.2095139324359991,1.3548986949007904,-0.3539139576637874,0.8414368535185422,58.102250697794176
