date,baseline_subc,self_nav_dd3_cut20_recover1,phase2_only_self_nav_dd3_cut20_recover1,high_scale_only_self_nav_dd3_cut20_recover1,phase2_high_scale_self_nav_dd3_cut20_recover1,baseline_nav_dd3_cut20_recover1,phase2_only_baseline_nav_dd3_cut20_recover1,high_scale_only_baseline_nav_dd3_cut20_recover1,phase2_high_scale_baseline_nav_dd3_cut20_recover1,self_nav_dd5_cut30_recover2,phase2_only_self_nav_dd5_cut30_recover2,high_scale_only_self_nav_dd5_cut30_recover2,phase2_high_scale_self_nav_dd5_cut30_recover2,baseline_nav_dd5_cut30_recover2,phase2_only_baseline_nav_dd5_cut30_recover2,high_scale_only_baseline_nav_dd5_cut30_recover2,phase2_high_scale_baseline_nav_dd5_cut30_recover2,self_nav_dd7_cut50_recover3,phase2_only_self_nav_dd7_cut50_recover3,high_scale_only_self_nav_dd7_cut50_recover3,phase2_high_scale_self_nav_dd7_cut50_recover3,baseline_nav_dd7_cut50_recover3,phase2_only_baseline_nav_dd7_cut50_recover3,high_scale_only_baseline_nav_dd7_cut50_recover3,phase2_high_scale_baseline_nav_dd7_cut50_recover3,self_nav_dd10_cut50_recover5,phase2_only_self_nav_dd10_cut50_recover5,high_scale_only_self_nav_dd10_cut50_recover5,phase2_high_scale_self_nav_dd10_cut50_recover5,baseline_nav_dd10_cut50_recover5,phase2_only_baseline_nav_dd10_cut50_recover5,high_scale_only_baseline_nav_dd10_cut50_recover5,phase2_high_scale_baseline_nav_dd10_cut50_recover5
2009-11-24,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334,0.999588024656334
2009-11-25,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284,1.0076798570574284
2009-11-27,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795,0.993441547367795
2009-11-30,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154,0.9961898787581154
2009-12-01,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745,1.0089286854811745
2009-12-02,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547,1.0122465323594547
2009-12-03,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637,1.0073657622782637
2009-12-04,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926,1.0017030441549926
2009-12-07,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445,0.9993713706960445
2009-12-08,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045,0.9894142106436045
