date,baseline_subc,self_nav_dd3_cut20_recover1,phase2_only_self_nav_dd3_cut20_recover1,high_scale_only_self_nav_dd3_cut20_recover1,phase2_high_scale_self_nav_dd3_cut20_recover1,baseline_nav_dd3_cut20_recover1,phase2_only_baseline_nav_dd3_cut20_recover1,high_scale_only_baseline_nav_dd3_cut20_recover1,phase2_high_scale_baseline_nav_dd3_cut20_recover1,self_nav_dd5_cut30_recover2,phase2_only_self_nav_dd5_cut30_recover2,high_scale_only_self_nav_dd5_cut30_recover2,phase2_high_scale_self_nav_dd5_cut30_recover2,baseline_nav_dd5_cut30_recover2,phase2_only_baseline_nav_dd5_cut30_recover2,high_scale_only_baseline_nav_dd5_cut30_recover2,phase2_high_scale_baseline_nav_dd5_cut30_recover2,self_nav_dd7_cut50_recover3,phase2_only_self_nav_dd7_cut50_recover3,high_scale_only_self_nav_dd7_cut50_recover3,phase2_high_scale_self_nav_dd7_cut50_recover3,baseline_nav_dd7_cut50_recover3,phase2_only_baseline_nav_dd7_cut50_recover3,high_scale_only_baseline_nav_dd7_cut50_recover3,phase2_high_scale_baseline_nav_dd7_cut50_recover3,self_nav_dd10_cut50_recover5,phase2_only_self_nav_dd10_cut50_recover5,high_scale_only_self_nav_dd10_cut50_recover5,phase2_high_scale_self_nav_dd10_cut50_recover5,baseline_nav_dd10_cut50_recover5,phase2_only_baseline_nav_dd10_cut50_recover5,high_scale_only_baseline_nav_dd10_cut50_recover5,phase2_high_scale_baseline_nav_dd10_cut50_recover5
2009-12-09,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167,0.0022100849146352167
2009-12-10,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018,0.001376369885548018
2009-12-11,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836,-0.0010015920323794836
2009-12-14,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725,0.006228001598877725
2009-12-15,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443,-0.004721743174716443
2009-12-16,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993,0.006824481969216993
2009-12-17,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422,-0.021715193315525422
2009-12-18,0.008342206633193522,0.006516977490541187,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.006516977490541187,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522,0.008342206633193522
2009-12-21,0.0014343451498808398,0.0011542130427219383,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0011542130427219383,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398,0.0014343451498808398
2009-12-22,0.0019890714367902167,0.0015979940722494397,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0015979940722494397,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167,0.0019890714367902167
2009-12-23,0.0065112068351455546,0.0052169019760529515,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0052169019760529515,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546,0.0065112068351455546
2009-12-24,0.008276283539586482,0.006672595386142728,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.006672595386142728,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482,0.008276283539586482
2009-12-28,0.0024488314385573235,0.0019233791289466043,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0022688314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235,0.0024488314385573235
2009-12-29,-0.0035935212200860324,-0.002849386584061944,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324,-0.0035935212200860324
2009-12-30,-0.000813094190643539,-0.0005988900832453861,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539,-0.000813094190643539
2009-12-31,-0.0097506002954265,-0.0077489865968737685,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265,-0.0097506002954265
2010-01-04,0.025530275650311837,0.02034497964529903,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837,0.025530275650311837
2010-01-05,0.0028244859306644295,0.002903273158826346,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295,0.0028244859306644295
2010-01-06,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103,0.002566505973293103
2010-01-07,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05,1.8635042733966024e-05
2010-01-08,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313,0.006689345231917313
2010-01-11,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025,0.004459731039019025
2010-01-12,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238,-0.014368889761251238
2010-01-13,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726,0.010635877869744726
2010-01-14,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526,0.004708491853168526
2010-01-15,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444,-0.01386614857195444
2010-01-19,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214,0.013219140756244214
2010-01-20,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998,-0.018143324646508998
