ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days,target_vol,vol_window,scale_threshold
60,20,full_common,2010-09-29,2026-05-06,3786,0.7269223914914232,0.2334691799916152,0.3364996233727675,0.21253754860200502,1.4786856291398904,-0.30875878542408086,1.0898463112898458,91.28867343168784,92.28867343168784,formal,20,0.2,1.03,0.5,,0.3,60,0.1
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,80,0.0
60,20,last_3y,2023-05-04,2026-05-06,727,0.6148695926236672,0.17835601630879577,0.4956306033115079,0.1951811580961598,2.1768143351227796,-0.12648484870811094,3.9184978151436503,2.3538989668870074,3.3538989668870074,formal,20,0.2,1.03,0.5,,0.3,80,0.0
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7168746439615246,0.21328639459660986,0.37013982601370166,0.18714441024496786,1.7874605285954588,-0.17409490657398063,2.1260807297450306,3.827595130181969,4.827595130181969,formal,20,0.2,1.03,0.5,,0.3,80,0.0
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7194998169408364,0.2368310345188582,0.3393449780219986,0.1911075978727448,1.6317554960923464,-0.17409490657398008,1.9491953251245577,17.597118352101017,18.597118352101017,formal,20,0.2,1.03,0.5,,0.3,80,0.0
60,20,full_common,2010-09-29,2026-05-06,3786,0.7379488648836137,0.2375628903369481,0.339273187646564,0.21578507031456656,1.4692963951735996,-0.2978644927637738,1.1390185667938273,94.3221554502631,95.3221554502631,formal,20,0.2,1.03,0.5,,0.3,80,0.0
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,80,0.05
60,20,last_3y,2023-05-04,2026-05-06,727,0.6136422476184823,0.17708108295390693,0.49552173577770686,0.1943395025183348,2.1850802682809047,-0.12442756999218607,3.9824110991545134,2.3531651217461893,3.3531651217461893,formal,20,0.2,1.03,0.5,,0.3,80,0.05
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7107547392766835,0.21087684547590477,0.3689078486763313,0.18562159780887422,1.7957498564658583,-0.17124447502658624,2.15427591821025,3.8059331402545196,4.80593314025452,formal,20,0.2,1.03,0.5,,0.3,80,0.05
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7158945254461988,0.23528611368067284,0.338086439963281,0.19015703606116519,1.6340118969202835,-0.17124447502658713,1.974291082446837,17.423033356273503,18.423033356273503,formal,20,0.2,1.03,0.5,,0.3,80,0.05
60,20,full_common,2010-09-29,2026-05-06,3786,0.7349998812352979,0.23624728932170744,0.33970648938818804,0.21511078605192308,1.4747332129783663,-0.29742350048946886,1.1421642500647535,94.8044067048619,95.8044067048619,formal,20,0.2,1.03,0.5,,0.3,80,0.05
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,80,0.1
60,20,last_3y,2023-05-04,2026-05-06,727,0.6136422476184823,0.17708108295390693,0.49552173577770686,0.1943395025183348,2.1850802682809047,-0.12442756999218607,3.9824110991545134,2.3531651217461893,3.3531651217461893,formal,20,0.2,1.03,0.5,,0.3,80,0.1
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7107547392766835,0.21087684547590477,0.3689078486763313,0.18562159780887422,1.7957498564658583,-0.17124447502658624,2.15427591821025,3.8059331402545196,4.80593314025452,formal,20,0.2,1.03,0.5,,0.3,80,0.1
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7166586371497955,0.23550152493474635,0.3378451833724432,0.19033211517975804,1.631746250220382,-0.17124447502658702,1.97288223938314,17.38983000077772,18.38983000077772,formal,20,0.2,1.03,0.5,,0.3,80,0.1
60,20,full_common,2010-09-29,2026-05-06,3786,0.7319825788451227,0.23525877149442662,0.3397681745330019,0.21432224725564522,1.479601040744584,-0.2994144477283611,1.1347754829828753,94.87324571505432,95.87324571505432,formal,20,0.2,1.03,0.5,,0.3,80,0.1
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,100,0.0
60,20,last_3y,2023-05-04,2026-05-06,727,0.6170826605439518,0.17808625266880623,0.4982197122320178,0.19573023319029775,2.17991607554733,-0.12648484870811094,3.938967531057884,2.3713830145520283,3.3713830145520283,formal,20,0.2,1.03,0.5,,0.3,100,0.0
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7182032157022733,0.21312444730819333,0.3715655736539143,0.1874903180384497,1.7899337343989703,-0.17409490657398063,2.1342702148268744,3.852761631676753,4.852761631676753,formal,20,0.2,1.03,0.5,,0.3,100,0.0
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7219805336012699,0.2364565709079417,0.3378361032116597,0.19244584911655457,1.6158283584216029,-0.17409490657398097,1.9405283581234327,17.38858138033239,18.38858138033239,formal,20,0.2,1.03,0.5,,0.3,100,0.0
60,20,full_common,2010-09-29,2026-05-06,3786,0.738576144589443,0.23701105604453207,0.343210211220464,0.21526744802437778,1.485905053358949,-0.28867332114392874,1.1889225158058299,98.78867248410873,99.78867248410873,formal,20,0.2,1.03,0.5,,0.3,100,0.0
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,100,0.05
60,20,last_3y,2023-05-04,2026-05-06,727,0.6169947698426057,0.1771625407497705,0.497181407478259,0.194578477169265,2.1881799386051792,-0.12466330518657864,3.9881936928765627,2.364364137961612,3.364364137961612,formal,20,0.2,1.03,0.5,,0.3,100,0.05
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7133836630367457,0.21111398566370207,0.3699555565195607,0.1858865579900021,1.797469784095293,-0.17157120987285435,2.156279930611449,3.8243501417989165,4.8243501417989165,formal,20,0.2,1.03,0.5,,0.3,100,0.05
60,20,last_10y,2016-05-04,2026-05-06,2429,0.719337851153602,0.2353271170440164,0.33651768134102045,0.19146919266176127,1.6179480956071992,-0.171571209872854,1.961387820196658,17.208091864089663,18.208091864089663,formal,20,0.2,1.03,0.5,,0.3,100,0.05
60,20,full_common,2010-09-29,2026-05-06,3786,0.7366051629060414,0.23605045129514865,0.3433694914149361,0.21478550744947852,1.489317032357758,-0.2899557751843701,1.184213320795568,98.97343218478505,99.97343218478505,formal,20,0.2,1.03,0.5,,0.3,100,0.05
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.3,100,0.1
60,20,last_3y,2023-05-04,2026-05-06,727,0.6177054649473561,0.1771625407497705,0.49702815427798974,0.19484067203253808,2.1849728429521873,-0.12466330518657864,3.9869643559835617,2.3633289823398944,3.3633289823398944,formal,20,0.2,1.03,0.5,,0.3,100,0.1
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7138103148461211,0.21111398566370207,0.3698712323574942,0.1860512068789009,1.7957140622130805,-0.17157120987285435,2.1557884486073937,3.8228657741842307,4.822865774184231,formal,20,0.2,1.03,0.5,,0.3,100,0.1
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7081083781409316,0.2311024361794631,0.3341046214760244,0.18875771856443413,1.6288337909672796,-0.171571209872855,1.9473233401082664,16.881873282005138,17.881873282005138,formal,20,0.2,1.03,0.5,,0.3,100,0.1
60,20,full_common,2010-09-29,2026-05-06,3786,0.7220979896581571,0.2311225338532672,0.33941734308050653,0.2108727398775241,1.4989466798002327,-0.288451546692461,1.1766875476052963,94.48234316433258,95.48234316433258,formal,20,0.2,1.03,0.5,,0.3,100,0.1
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.325,60,0.0
60,20,last_3y,2023-05-04,2026-05-06,727,0.615881904638926,0.17895992370264033,0.4929269117749544,0.19382409591801364,2.181363764418175,-0.12648484870811094,3.8971221992958363,2.3357058483424544,3.3357058483424544,formal,20,0.2,1.03,0.5,,0.325,60,0.0
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7174823655429391,0.21364893850686995,0.3686499303345183,0.18629377269589037,1.7889443491370651,-0.17409490657398063,2.1175227787486284,3.801407993552136,4.801407993552136,formal,20,0.2,1.03,0.5,,0.325,60,0.0
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7220279373740314,0.23726464610012607,0.3395767955115545,0.19193236605772243,1.6265213174123767,-0.1740949065739814,1.9505268832621003,17.629345075890924,18.629345075890924,formal,20,0.2,1.03,0.5,,0.325,60,0.0
60,20,full_common,2010-09-29,2026-05-06,3786,0.7437460246782952,0.23915918044202286,0.3418963894198259,0.21776532811818414,1.4669715580749978,-0.3184323547791069,1.073686088390722,97.2768263833617,98.2768263833617,formal,20,0.2,1.03,0.5,,0.325,60,0.0
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.325,60,0.05
60,20,last_3y,2023-05-04,2026-05-06,727,0.6170120336550436,0.17894210583190417,0.49421897156559713,0.1941215189312158,2.1827968872978514,-0.12635432667287372,3.9113735522892714,2.3443918696789092,3.3443918696789092,formal,20,0.2,1.03,0.5,,0.325,60,0.05
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7178189842184017,0.213533835502318,0.36928776757154425,0.18641697208870425,1.7903903889720163,-0.17391413143954415,2.1233913800726176,3.812604985670907,4.812604985670907,formal,20,0.2,1.03,0.5,,0.325,60,0.05
60,20,last_10y,2016-05-04,2026-05-06,2429,0.7221540437477644,0.23719312908104248,0.33997376310623695,0.19205340673252252,1.6271644511837724,-0.17391413143954282,1.9548369088363637,17.68464732859002,18.68464732859002,formal,20,0.2,1.03,0.5,,0.325,60,0.05
60,20,full_common,2010-09-29,2026-05-06,3786,0.7416792751124035,0.23835013457803528,0.34239958500609347,0.2173333226525878,1.4711752475615996,-0.31660049834037596,1.0814878270911028,97.8533146107151,98.8533146107151,formal,20,0.2,1.03,0.5,,0.325,60,0.05
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.325,60,0.1
60,20,last_3y,2023-05-04,2026-05-06,727,0.6170120336550436,0.17894210583190417,0.49421897156559713,0.1941215189312158,2.1827968872978514,-0.12635432667287372,3.9113735522892714,2.3443918696789092,3.3443918696789092,formal,20,0.2,1.03,0.5,,0.325,60,0.1
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7178189842184017,0.213533835502318,0.36928776757154425,0.18641697208870425,1.7903903889720163,-0.17391413143954415,2.1233913800726176,3.812604985670907,4.812604985670907,formal,20,0.2,1.03,0.5,,0.325,60,0.1
