version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.5,lbs_120_260_390,full_common,2008-12-15,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.20551202627089338,0.14197146001109415,1.3880428532692235,-0.14261693876900017,1.4410071345295512,25.620289504082095,0.6523809523809524,0.1425620687568495,0.03887491424651269,0.9774312973951772,1.6656116555272305,15.096834337959317,0.2619780022218099
V7.5,lbs_120_260_390,1Y,2025-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.593615084760271,0.18063670925767986,2.672381891696695,-0.10974448623105248,5.409065230944661,1.593615084760271,0.8461538461538461,0.006202243461769002,0.0,1.2116331987566211,1.4768351048619281,13.413853542468056,0.013413853542468056
V7.5,lbs_120_260_390,3Y,2023-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.38200565468233516,0.17475351775251077,1.939982505584928,-0.11949617849710492,3.1968022700541017,2.6260267484928503,0.7567567567567568,0.0267699493937068,0.02925531914893617,1.140050599475727,1.4768351048619281,14.509657080444372,0.0432986592241832
V7.5,lbs_120_260_390,5Y,2021-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.28063191283433375,0.1609574496184234,1.6180569225719634,-0.11949617849710525,2.3484593094425352,3.4309663007597146,0.7049180327868853,0.1248929457535992,0.041401273885350316,0.9723764661400716,1.4768351048619281,14.010062336622969,0.06982792974126369
V7.5,lbs_120_260_390,10Y,2016-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3106171031353986,0.15467061725853096,1.8271805589121353,-0.14261693876899995,2.1779818429458264,14.858031235656144,0.7107438016528925,0.1161306972860829,0.049323786793953855,1.0026541026431672,1.6656116555272305,14.89427689303473,0.14858814329003694
V7.5,lbs_130_240_390,full_common,2008-12-15,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.2106379774576148,0.14200418508646243,1.4176410250945688,-0.1311350322063557,1.606267783014323,27.577921429881354,0.6523809523809524,0.14345573623256377,0.03887491424651269,0.9760484128976886,1.6435935185258699,14.77984036246573,0.25647715041691527
V7.5,lbs_130_240_390,1Y,2025-05-05,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5959864262846046,0.1785796267728866,2.7094102078875024,-0.11546405930092085,5.161661818344295,1.5959864262846046,0.8461538461538461,0.005444826695177397,0.0,1.2203730275250904,1.5454165133655478,13.225346653450321,0.01322534665345032
V7.5,lbs_130_240_390,3Y,2023-05-05,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.38390820962204586,0.17478217404993324,1.9475357027836708,-0.11859830534135762,3.2370463348279337,2.6368295606993515,0.7567567567567568,0.026081843017560627,0.02925531914893617,1.1459567771778472,1.5454165133655478,14.44517747776026,0.043106243901887775
V7.5,lbs_130_240_390,5Y,2021-05-05,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2816825750832419,0.16177515304147752,1.6157127125827657,-0.11859830534135785,2.3750978082906298,3.445018818500894,0.7213114754098361,0.12547035081191116,0.041401273885350316,0.9733849650518169,1.5454165133655478,13.862543118048038,0.06909267522328705
V7.5,lbs_130_240_390,10Y,2016-05-05,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.31711236835979384,0.15519607013153414,1.8533837150840395,-0.1311350322063557,2.418212456460772,15.609181036339741,0.7107438016528925,0.11700990738083615,0.049323786793953855,1.0023703804960813,1.6435935185258699,14.821772169273453,0.14786482235537088
V7.5,lbs_130_260_390,full_common,2008-12-15,2026-05-05,lbs_130_260_390,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.2058810614785085,0.1422547559843072,1.3876814486759255,-0.13865521035968797,1.4848418674237247,25.756731047726436,0.6476190476190476,0.1427763390982542,0.03887491424651269,0.9760252788236136,1.74339217304769,14.768134032397498,0.2562740084272789
V7.5,lbs_130_260_390,1Y,2025-05-05,2026-05-05,lbs_130_260_390,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5972456790970002,0.18045149653995607,2.6875560723182637,-0.11629438340920728,5.135636490676084,1.5972456790970002,0.8461538461538461,0.006047488844861441,0.0,1.2182528529173973,1.4934815116786564,13.192440163718132,0.013192440163718129
V7.5,lbs_130_260_390,3Y,2023-05-05,2026-05-05,lbs_130_260_390,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.37519107116949435,0.1758722830141332,1.9005475545008996,-0.11900184134855918,3.1528173591075026,2.5875746805966457,0.7567567567567568,0.026393304954410536,0.02925531914893617,1.13743523056365,1.4934815116786564,14.887662552948731,0.04442667555483114
V7.5,lbs_130_260_390,5Y,2021-05-05,2026-05-05,lbs_130_260_390,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.27886451502015985,0.162881579650172,1.592266116367912,-0.11900184134855929,2.3433630258153646,3.4074309019692177,0.7213114754098361,0.1264588811603475,0.041401273885350316,0.9683310414713576,1.4934815116786564,13.973167661191463,0.06964404199387492
V7.5,lbs_130_260_390,10Y,2016-05-05,2026-05-05,lbs_130_260_390,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3081079054008158,0.15555761211429078,1.8052647232181551,-0.13865521035968864,2.22211559595594,14.57667513463317,0.7107438016528925,0.11697458364976739,0.049323786793953855,1.0000357602153058,1.74339217304769,14.829106741179746,0.1479379934417694
V7.5,lbs_130_280_390,full_common,2008-12-15,2026-05-05,lbs_130_280_390,"(130, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.20584349664134716,0.14176826231563253,1.3917551683026574,-0.14748648819410604,1.3956769814088856,25.7428111482416,0.6428571428571429,0.14197038397144043,0.03887491424651269,0.9785585981230559,1.6656116555272305,14.944465859298113,0.25933392540758193
V7.5,lbs_130_280_390,1Y,2025-05-05,2026-05-05,lbs_130_280_390,"(130, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5817951011588027,0.18005591726128298,2.638979143694134,-0.11629255783225323,5.002857551710368,1.5817951011588027,0.8461538461538461,0.005835438998812138,0.0,1.21905441093114,1.5111952418726369,12.95189778707546,0.012951897787075457
V7.5,lbs_130_280_390,3Y,2023-05-05,2026-05-05,lbs_130_280_390,"(130, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.379247357609126,0.17462896198215333,1.9297481261112417,-0.11629255783225279,3.261148990773551,2.6104173035017872,0.7567567567567568,0.03115203985831631,0.02925531914893617,1.13252009868614,1.5111952418726369,14.952977031849631,0.04462158225377351
V7.5,lbs_130_280_390,5Y,2021-05-05,2026-05-05,lbs_130_280_390,"(130, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2782188820473557,0.16165123000356388,1.6000853782430813,-0.1162925578322529,2.392404872964224,3.3988656418805676,0.7213114754098361,0.12642794833876458,0.041401273885350316,0.969438790408841,1.5111952418726369,13.997275040845425,0.06976419623532482
V7.5,lbs_130_280_390,10Y,2016-05-05,2026-05-05,lbs_130_280_390,"(130, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.30549744824244907,0.15492832540831744,1.7990941591521847,-0.14748648819410637,2.071358888418206,14.289061343968426,0.7024793388429752,0.11652543195569838,0.049323786793953855,1.0022666558016375,1.6656116555272305,14.997052701512432,0.149613454331755
V7.5,lbs_160_260_390,full_common,2008-12-15,2026-05-05,lbs_160_260_390,"(160, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.20649771221088864,0.1421494697192573,1.3922055959967004,-0.1465495991993746,1.4090636435651873,25.986251456592797,0.6428571428571429,0.14189793500402503,0.03887491424651269,0.9789203737478696,1.6629992420289277,14.640289010754717,0.2540554914445651
V7.5,lbs_160_260_390,1Y,2025-05-05,2026-05-05,lbs_160_260_390,"(160, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.6120844893423638,0.18034932509655296,2.740337688055682,-0.11076346263796044,5.526050511286495,1.6120844893423638,0.8461538461538461,0.005873610400176113,0.0,1.2278521466629653,1.5107165726279939,12.423914375818233,0.012423914375818235
V7.5,lbs_160_260_390,3Y,2023-05-05,2026-05-05,lbs_160_260_390,"(160, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.4100039975097636,0.17541551175888168,2.0477130331431397,-0.11321351924028222,3.6215109313895533,2.7879979808377207,0.7567567567567568,0.024576481331782283,0.02925531914893617,1.1448609433572152,1.5107165726279939,13.467584661643759,0.04018898279982583
V7.5,lbs_160_260_390,5Y,2021-05-05,2026-05-05,lbs_160_260_390,"(160, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.29541994530595805,0.16208414727597956,1.678741941023279,-0.113213519240282,2.609405195495822,3.6330268089431095,0.7213114754098361,0.12504917186586503,0.041401273885350316,0.9715960232495622,1.5107165726279939,13.212420397030542,0.0658523810264697
V7.5,lbs_160_260_390,10Y,2016-05-05,2026-05-05,lbs_160_260_390,"(160, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3221201236744551,0.15513510464532893,1.878506260006149,-0.14654959919937427,2.1980280084985075,16.21144596125706,0.7107438016528925,0.11664669506726658,0.049323786793953855,1.0037052756833869,1.6629992420289277,14.360765668375628,0.1432657336916521
V7.5,lbs_160_320_480,full_common,2009-04-27,2026-05-05,lbs_160_320_480,"(160, 320, 480)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4283,0.21061041913108536,0.14096495603439446,1.4269031977778224,-0.15447517526348953,1.3633933010391184,25.748121062351025,0.6407766990291263,0.13274422418082032,0.039691804809712815,0.9959482867384042,1.7215713051184662,14.566297389999386,0.24756925286256895
V7.5,lbs_160_320_480,1Y,2025-05-05,2026-05-05,lbs_160_320_480,"(160, 320, 480)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5908615508642565,0.17910486830004915,2.6839299617827765,-0.11103872778431445,5.321220466538187,1.5908615508642565,0.8461538461538461,0.0018706720823354489,0.0,1.234259820950861,1.5313058446856624,12.375143290859736,0.012375143290859734
V7.5,lbs_160_320_480,3Y,2023-05-05,2026-05-05,lbs_160_320_480,"(160, 320, 480)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.37971986410657266,0.1726730698482823,1.951568323843616,-0.111038727784315,3.4197065445864263,2.6130868682340327,0.7567567567567568,0.025842725718659417,0.02925531914893617,1.1456884463535475,1.5313058446856624,13.97111978364701,0.041691595544851384
V7.5,lbs_160_320_480,5Y,2021-05-05,2026-05-05,lbs_160_320_480,"(160, 320, 480)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2703154980326663,0.15981295067216914,1.5777702026662743,-0.11103872778431478,2.434425388570156,3.2954034532252656,0.6721311475409836,0.1177503246882805,0.041401273885350316,0.982435432088805,1.5313058446856624,13.155141376140739,0.06556689511282845
V7.5,lbs_160_320_480,10Y,2016-05-05,2026-05-05,lbs_160_320_480,"(160, 320, 480)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3135319604476987,0.15369429660075204,1.8522713718484622,-0.15447517526348997,2.0296591987217614,15.19100225957396,0.6942148760330579,0.11328112108891919,0.049323786793953855,1.0109214520787413,1.7215713051184662,14.333933914071878,0.14299805499990753
V7.5,lbs_200_300_450,full_common,2009-03-13,2026-05-05,lbs_200_300_450,"(200, 300, 450)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4313,0.20493042658322724,0.1409608771516691,1.3935785647201224,-0.15426180454369154,1.3284586368570896,24.30359742597413,0.6473429951690821,0.13621557765464112,0.039415719916531415,0.9916309457564163,1.6504700913412353,14.091856452168946,0.24118324158017723
V7.5,lbs_200_300_450,1Y,2025-05-05,2026-05-05,lbs_200_300_450,"(200, 300, 450)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5939367092574779,0.17781545558960576,2.713023698304795,-0.1108768516128209,5.356724154934427,1.5939367092574779,0.8461538461538461,0.0022143688166700397,0.0,1.2411481088294216,1.5764332835620865,12.84124458053861,0.012841244580538612
V7.5,lbs_200_300_450,3Y,2023-05-05,2026-05-05,lbs_200_300_450,"(200, 300, 450)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.3751847975909468,0.171520219042678,1.944361536416054,-0.11087685161282068,3.3837973583618983,2.587539454824369,0.7567567567567568,0.02857789981455861,0.02925531914893617,1.1482405912860618,1.5764332835620865,14.01905621469671,0.041834643942269545
V7.5,lbs_200_300_450,5Y,2021-05-05,2026-05-05,lbs_200_300_450,"(200, 300, 450)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2663463303798952,0.159259668469726,1.563061679152378,-0.11087685161282068,2.4021815780806097,3.2444020237462183,0.6721311475409836,0.1247784461655252,0.041401273885350316,0.9748285789771169,1.5764332835620865,12.867800251873382,0.06413475046171813
V7.5,lbs_200_300_450,10Y,2016-05-05,2026-05-05,lbs_200_300_450,"(200, 300, 450)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3040159673003697,0.15380843953356413,1.8037344328211093,-0.15426180454369132,1.9707792748804762,14.1281162981555,0.7024793388429752,0.1151477852448743,0.049323786793953855,1.0090694550969714,1.6504700913412353,13.94457431097763,0.13911372943570544
V7.6,lbs_100_200_300,full_common,2008-08-07,2026-05-05,lbs_100_200_300,"(100, 200, 300)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,4463,0.1942766245622598,0.14360947264376214,1.3085486843098344,-0.14100123965523903,1.3778362873779264,23.203463926046286,0.5981308411214953,0.1828084088715596,0.04884606766748824,0.8961513321495791,1.6165931197548766,15.592269799598094,0.2761440480778028
V7.6,lbs_100_200_300,1Y,2025-05-05,2026-05-05,lbs_100_200_300,"(100, 200, 300)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.6114855457235291,0.17882025953052813,2.7601904000879705,-0.11747183049468635,5.205380244340269,1.611485545723529,0.8461538461538461,0.0033190317705306337,0.0,1.2175189793436443,1.478374604083545,13.207073053260698,0.0132070730532607
V7.6,lbs_100_200_300,3Y,2023-05-05,2026-05-05,lbs_100_200_300,"(100, 200, 300)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.40832369430193327,0.1785169069191307,2.008525039604677,-0.11747183049468635,3.475928591411565,2.778095055087286,0.7567567567567568,0.034566566230867096,0.02925531914893617,1.1149553593033614,1.478374604083545,14.875450309250736,0.044390232668875214
V7.6,lbs_100_200_300,5Y,2021-05-05,2026-05-05,lbs_100_200_300,"(100, 200, 300)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.28179632274322386,0.16354334794236183,1.6005017260267405,-0.11747183049468635,2.398841675970738,3.446542939576571,0.6557377049180327,0.1491774705883725,0.041401273885350316,0.9344602173154138,1.478374604083545,13.603695826824243,0.06780254745433036
V7.6,lbs_100_200_300,10Y,2016-05-05,2026-05-05,lbs_100_200_300,"(100, 200, 300)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.31678769816771335,0.15906633487355465,1.8105234316338281,-0.11747183049468635,2.6967120273318868,15.570838219093176,0.6694214876033058,0.1475883374736847,0.049323786793953855,0.9489329604298888,1.6165931197548766,15.078309889832305,0.1504240915199937
V7.6,lbs_120_240_360,full_common,2008-10-31,2026-05-05,lbs_120_240_360,"(120, 240, 360)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,4403,0.20450733638830676,0.1443681665137021,1.361565850847983,-0.11994932584842577,1.7049477764196266,25.81788487604863,0.6273584905660378,0.18168925492628463,0.04247104247104247,0.9066422801166663,1.6134058852823194,15.361772794107738,0.268404307985938
V7.6,lbs_120_240_360,1Y,2025-05-05,2026-05-05,lbs_120_240_360,"(120, 240, 360)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5947302833979562,0.18036115816486695,2.6800719568708398,-0.1199493258484261,4.958179457794426,1.5947302833979562,0.8461538461538461,0.0034260776701294173,0.0,1.2133085348128299,1.4565841985562096,13.097946454412167,0.013097946454412167
V7.6,lbs_120_240_360,3Y,2023-05-05,2026-05-05,lbs_120_240_360,"(120, 240, 360)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.40475893039653865,0.17960475736277143,1.9833412153484002,-0.1199493258484261,3.3744160505579837,2.7571634921959585,0.7567567567567568,0.03299853078331162,0.02925531914893617,1.1186165960838086,1.4565841985562096,14.233758636382783,0.042475343232380364
V7.6,lbs_120_240_360,5Y,2021-05-05,2026-05-05,lbs_120_240_360,"(120, 240, 360)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.27924020219579315,0.16395910364717683,1.5847172658997457,-0.11994932584842588,2.327984757068626,3.412422873949927,0.6557377049180327,0.14762779073395618,0.041401273885350316,0.9356043634496309,1.4565841985562096,13.2469978164778,0.06602471927577824
V7.6,lbs_120_240_360,10Y,2016-05-05,2026-05-05,lbs_120_240_360,"(120, 240, 360)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3162096501468945,0.15991008885631244,1.7990792211834432,-0.11994932584842588,2.636193641859007,15.502781753334022,0.6859504132231405,0.1457759108130278,0.049323786793953855,0.9509817011390427,1.6134058852823194,14.69867140606684,0.1466367456938573
V7.6,lbs_120_260_390,full_common,2008-12-15,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.2042832104935115,0.14473855305299826,1.3571492459201486,-0.12059897249936691,1.6939050661860646,25.17085924228259,0.6333333333333333,0.1802533555912325,0.03887491424651269,0.9133520101236543,1.6553316105094393,15.14207405586779,0.262763054945674
V7.6,lbs_120_260_390,1Y,2025-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5995651884019004,0.18098813829215818,2.6881932555880477,-0.1205989724993668,4.971561332374108,1.5995651884019004,0.8461538461538461,0.0046815475159786,0.0,1.2111472675945816,1.43931036145035,13.033000078088184,0.013033000078088185
V7.6,lbs_120_260_390,3Y,2023-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.40425126515478627,0.17966949505651175,1.980663495192981,-0.12059897249936713,3.3520290992272566,2.7541911436561404,0.7567567567567568,0.033414736108985946,0.02925531914893617,1.1145007964123004,1.43931036145035,14.141336391213093,0.04219954351663591
V7.6,lbs_120_260_390,5Y,2021-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2800981284540274,0.16438866176820868,1.5850615572116595,-0.12059897249936669,2.322558166534116,3.423844554613274,0.6721311475409836,0.14835070349689886,0.041401273885350316,0.933475935691135,1.43931036145035,13.171696594090426,0.0656494084213396
V7.6,lbs_120_260_390,10Y,2016-05-05,2026-05-05,lbs_120_260_390,"(120, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3152683974151427,0.15999113616807195,1.79374839290683,-0.12059897249936691,2.61418808868208,15.392535948701749,0.6859504132231405,0.14532969830513723,0.049323786793953855,0.9514325885550935,1.6553316105094393,14.592789268684609,0.14558044532330597
V7.6,lbs_130_240_390,full_common,2008-12-15,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,4373,0.20685984540311586,0.1448914531756333,1.3706170522044514,-0.12335167674504921,1.676992570037507,26.121936065713207,0.6285714285714286,0.18070018422696504,0.03887491424651269,0.9126605559869113,1.6443224622672068,14.948713413989761,0.2594076339657827
V7.6,lbs_130_240_390,1Y,2025-05-05,2026-05-05,lbs_130_240_390,"(130, 240, 390)",0.04,1.05,0.0,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.6007495086955983,0.18012842369816584,2.704261189886282,-0.12335167674504899,4.870217613152233,1.6007495086955983,0.8461538461538461,0.004302838814030971,0.0,1.21551715896265,1.4667587119747931,12.914577345862739,0.012914577345862741
