candidate,field,ma,zz_days,cyb_days,scale,avg_ann,worst_dd,ann_full,dd_full,ann_10y,dd_10y,ann_5y,dd_5y,ann_3y,dd_3y,trigger_days,neighbor_count,ridge_width_same_scale,neighbor_med_ann,neighbor_min_ann,neighbor_med_dd,neighbor_worst_dd,neighbor_ann_range,neighbor_dd_range,neighbor_scale_count,ridge_width_with_scale,neighbor_scale_med_ann,neighbor_scale_min_ann,neighbor_scale_med_dd,neighbor_scale_worst_dd,roll3_ann_return_median,roll3_ann_return_p25,roll3_ann_return_min,roll3_max_dd_median,roll3_max_dd_worst,roll5_ann_return_median,roll5_ann_return_p25,roll5_ann_return_min,roll5_max_dd_median,roll5_max_dd_worst,rank_dd,rank_width,rank_med_ann,rank_roll_dd,defense_robust_score
amount_ma10_zz2_cyb5_scale0.5,amount,10,2,5,0.5,0.3951379788572075,-0.2625045447741706,0.320607266546645,-0.2625045447741706,0.2676576786868609,-0.2625045447741705,0.3946135742510896,-0.1426011589178747,0.5976733959442344,-0.1121711101940882,1434.0,12,12,0.4187550589748311,0.3882316184758168,-0.262578844596783,-0.2720680772855149,0.08373937764482331,0.01924937906761781,36,23,0.42153207574283963,0.3643328979557074,-0.262578844596783,-0.2963779570118618,0.197491576419956,0.1394032515190448,0.0055274304967403,-0.1540757496589536,-0.2625045447741715,0.2994711938972793,0.180545240156114,0.1158121351121999,-0.2529948424496956,-0.2625045447741715,83.0,175.0,203.0,82.0,-128.4
amount_ma10_zz2_cyb5_scale0.75,amount,10,2,5,0.75,0.4120630773343099,-0.2917008774196603,0.3395306594209915,-0.2917008774196603,0.2757592694975672,-0.2917008774196591,0.4024327440706292,-0.1617435830943587,0.6305296363480519,-0.1300708308636287,1434.0,12,12,0.4236122346938612,0.4084806057162015,-0.2917624323588641,-0.2963779570118618,0.041223374975540905,0.009614527349822988,24,24,0.42359780977712436,0.3882316184758168,-0.2794157534737769,-0.2963779570118618,0.2084728630192416,0.1454860208040306,-0.0152993340953042,-0.1768538205693756,-0.2917008774196605,0.3089672397006893,0.1787234307763323,0.1242517647311036,-0.2501270815433047,-0.2917008774196605,177.0,135.0,176.0,177.0,-164.25
amount_ma10_zz2_cyb6_scale0,amount,10,2,6,0.0,0.338915102586343,-0.2477532949293397,0.2615669544451209,-0.2477532949293397,0.2285565828731028,-0.2341028859673659,0.3455279687380086,-0.136660473510646,0.5200089042891396,-0.1104297032316685,1359.0,8,8,0.39823355509077407,0.338915102586343,-0.2529157162309217,-0.2581262354082108,0.1723181074317151,0.01065988557598957,16,16,0.4061467295245146,0.338915102586343,-0.25347789530852494,-0.2581262354082108,0.1703588336310544,0.1132042208199907,0.0194199840215361,-0.160390365607512,-0.2477532949293401,0.2588730605972306,0.1573777134474207,0.0844530285655877,-0.2341028859673652,-0.2477532949293401,20.0,215.0,255.0,20.0,-113.75
amount_ma10_zz2_cyb6_scale0.25,amount,10,2,6,0.25,0.3643328979557074,-0.2469558387670359,0.2888184327474388,-0.2469558387670359,0.2447027650102304,-0.2441862343083641,0.3644156266753839,-0.1460585639110215,0.5593947673897763,-0.1023482500897055,1359.0,8,8,0.40861736398049164,0.3643328979557074,-0.25347789530852494,-0.2555148617829846,0.12798942252097312,0.008559023015948714,24,22,0.4132990416250659,0.338915102586343,-0.25549680086353715,-0.2720680772855149,0.1799302993989123,0.1237860472129777,0.0155010593842128,-0.1572644006551095,-0.246955838767037,0.2706687823297857,0.1655431802610934,0.0986383907980401,-0.2441862343083635,-0.246955838767037,14.0,182.0,247.0,14.0,-99.35
amount_ma10_zz2_cyb6_scale0.5,amount,10,2,6,0.5,0.3882316184758168,-0.2625045447741698,0.3142956324983372,-0.2625045447741696,0.2594879720096434,-0.2625045447741698,0.3818083216636609,-0.1554577044365483,0.5973345477316254,-0.1140308018478414,1359.0,8,8,0.41720820379101753,0.3882316184758168,-0.2625788445967828,-0.2720680772855149,0.08373937764482331,0.01924937906761781,24,16,0.4218217052266955,0.3643328979557074,-0.2625788445967828,-0.2963779570118618,0.1919932198746891,0.1338852268022979,0.0038910292767981,-0.1605295213430519,-0.262504544774171,0.2863003050333287,0.1704908946745975,0.1117061750931671,-0.246996567837985,-0.2625045447741719,82.0,215.0,197.0,84.0,-139.55
amount_ma10_zz2_cyb6_scale0.75,amount,10,2,6,0.75,0.4084806057162015,-0.2917008774196592,0.3362532883164251,-0.2917008774196589,0.2715917828262821,-0.2917008774196592,0.3958662601538887,-0.1687154081097469,0.6302110915682102,-0.1332494967442289,1359.0,8,8,0.42271660846276937,0.4084806057162015,-0.291762432358864,-0.2963779570118618,0.041223374975540905,0.009614527349822988,16,16,0.42271660846276937,0.3882316184758168,-0.2794157534737769,-0.2963779570118618,0.2055084351909548,0.1438938566975415,-0.0161733199897845,-0.1800058403385611,-0.2917008774196603,0.3012838637593354,0.1735991139763328,0.1195348339813557,-0.2470041315100468,-0.2917008774196603,176.0,215.0,190.0,176.0,-189.8
amount_ma10_zz3_cyb3_scale0,amount,10,3,3,0.0,0.3775782481570442,-0.2752446936706741,0.3095503322378179,-0.2752446936706741,0.2854463251764969,-0.2577699320244045,0.3732727183727422,-0.1521266716689052,0.5420436168411198,-0.1104078378196794,1465.0,12,11,0.40430184219937315,0.3433852733226641,-0.2649998641491284,-0.2752446936706741,0.14342798585685967,0.03158217451533382,24,23,0.41033984290508285,0.3433852733226641,-0.2606605860381964,-0.2828417256129509,0.2517657968170768,0.1702064473351656,-0.0126802839877383,-0.1634300643801352,-0.2752446936706751,0.3074031160366396,0.2230293768124717,0.1397092088847678,-0.2577699320244038,-0.2752446936706751,128.0,175.0,249.0,128.0,-160.25
amount_ma10_zz3_cyb3_scale0.25,amount,10,3,3,0.25,0.3928615448583811,-0.2684261544072293,0.3251000995309361,-0.2684261544072293,0.287199306529186,-0.2617356330555042,0.3846865838046676,-0.1511231127204427,0.5744601895687349,-0.106370223245118,1465.0,12,12,0.41343838588993376,0.3680540511658535,-0.2606605860381964,-0.2828417256129509,0.10633725579201109,0.03822138181625451,36,32,0.41556503361914865,0.3433852733226641,-0.2649998641491284,-0.2953362141032988,0.2362889981790128,0.1671217302489221,-0.0090097476217904,-0.1624659816368058,-0.2684261544072309,0.3168132842338447,0.2162944113838542,0.1378593439855187,-0.2617356330555037,-0.2684261544072309,102.0,97.0,236.0,102.0,-120.6
amount_ma10_zz3_cyb3_scale0.5,amount,10,3,3,0.5,0.406475928612582,-0.2754918084500106,0.3381748161125542,-0.2754918084500103,0.2875033395718349,-0.2754918084500106,0.3945783463206191,-0.1522654809991507,0.6056472124453198,-0.112322863017708,1465.0,12,12,0.4207293106382842,0.3910696801106651,-0.2725677552920084,-0.2953362141032988,0.06931274434069701,0.04101231000507588,36,27,0.4226421277764757,0.3680540511658535,-0.2747809185488987,-0.3077489918619056,0.223331631206862,0.1623771437630637,-0.0165942796918084,-0.1616764670851181,-0.275491808450012,0.3183911517160478,0.210634399661331,0.1347610692103458,-0.261603682576358,-0.275491808450012,132.0,122.0,192.0,132.0,-138.0
amount_ma10_zz3_cyb3_scale0.75,amount,10,3,3,0.75,0.4175783560253125,-0.2979604655032277,0.3483696915651775,-0.2979604655032277,0.2857449297104184,-0.2979604655032276,0.4021602648129676,-0.1556606531062514,0.6340385380126867,-0.129916567236648,1465.0,12,12,0.42472228672749723,0.4103585138497753,-0.2965638144194971,-0.3077489918619056,0.03380379354701163,0.019970362125537655,24,24,0.42470786181076037,0.3910696801106651,-0.2897719485550887,-0.3077489918619056,0.2179030069282921,0.1551512810801489,-0.025193333242479,-0.1768507925783637,-0.2979604655032295,0.3184533682771209,0.1924780810939428,0.1300530969192037,-0.2547662731246859,-0.2979604655032295,211.0,135.0,148.0,211.0,-178.75
amount_ma10_zz3_cyb4_scale0,amount,10,3,4,0.0,0.3827786189737389,-0.2588183453354646,0.3235786883433798,-0.2588183453354646,0.2933966612293928,-0.2344304427219176,0.3648255723280307,-0.1563291439188633,0.5493135539941525,-0.1063702232451181,1317.0,18,16,0.40430184219937315,0.3433852733226641,-0.2588183453354646,-0.2752446936706741,0.167847936695394,0.03158217451533382,36,33,0.41033984290508285,0.3433852733226641,-0.258713124553754,-0.2828417256129509,0.2711265562749027,0.1729783667040835,0.0375119493122746,-0.190789453332647,-0.2588183453354651,0.3114222188589697,0.2466491332239718,0.1547798126287165,-0.2344304427219172,-0.2588183453354651,63.0,92.0,249.0,63.0,-99.6
amount_ma10_zz3_cyb4_scale0.25,amount,10,3,4,0.25,0.3965180251106199,-0.2561061558629997,0.3353593261108365,-0.2561061558629997,0.2929349392339822,-0.2444487787601631,0.3780404494520011,-0.1542829698292324,0.57973738564566,-0.1063702232451179,1317.0,18,17,0.41343838588993376,0.3680540511658535,-0.2573570298175215,-0.2828417256129509,0.12426826931082702,0.03822138181625451,54,43,0.41556503361914865,0.3433852733226641,-0.2615825654061835,-0.2953362141032988,0.251891212346486,0.1727088758767206,0.0283874623379483,-0.1831640347544775,-0.2561061558629998,0.3157359654269522,0.2329391508925252,0.1533914361487376,-0.244448778760162,-0.2561061558629998,44.0,32.0,236.0,44.0,-69.19999999999999
amount_ma10_zz3_cyb4_scale0.5,amount,10,3,4,0.5,0.4086208350112162,-0.2631871393799037,0.3447824571408648,-0.2631871393799021,0.2910823214035432,-0.2631871393799037,0.3898185893343913,-0.1543720689573987,0.6087999721660657,-0.112322863017708,1317.0,18,15,0.4207293106382842,0.3910696801106651,-0.2683454888192243,-0.2953362141032988,0.08090131600997497,0.0425175158854017,54,28,0.4226421277764757,0.3680540511658535,-0.27283500370253355,-0.3077489918619056,0.233171348544002,0.1682292347608936,0.0078265508339752,-0.1755930800352332,-0.2631871393799029,0.3178170232307497,0.2177674363591273,0.1499705037059997,-0.2533903728233947,-0.2631871393799032,88.0,118.0,192.0,88.0,-112.59999999999998
amount_ma10_zz3_cyb4_scale0.75,amount,10,3,4,0.75,0.4183063366158026,-0.2920417940875126,0.3512882008283449,-0.2920417940875124,0.2869922936453231,-0.2920417940875126,0.3995854224365835,-0.158916759304154,0.6353594295529588,-0.1299165672366484,1317.0,18,18,0.42472228672749723,0.4103585138497753,-0.2945303614710578,-0.3077489918619056,0.0393454668419671,0.020985562199866747,36,36,0.42470786181076037,0.3910696801106651,-0.28781082471344244,-0.3077489918619056,0.2226665907499325,0.1574342317855676,-0.014240919902285,-0.1724336705695703,-0.2920417940875132,0.3176029444820534,0.1967605831249036,0.1398687170143207,-0.2505224252509495,-0.2920417940875134,184.0,53.0,148.0,184.0,-139.29999999999998
amount_ma10_zz3_cyb5_scale0,amount,10,3,5,0.0,0.3733836307242614,-0.2580781375325037,0.3042631002382989,-0.2580781375325037,0.2822495282847945,-0.2165971318351822,0.3637156395338767,-0.1591219605253738,0.5433062548400753,-0.106370223245118,1206.0,18,16,0.4006696739369569,0.338915102586343,-0.2581021864703572,-0.2894201795427957,0.1723181074317151,0.04575766038745541,36,31,0.40753937700539744,0.338915102586343,-0.2561061558629997,-0.2959772413025768,0.2599437077594957,0.1577030246749725,0.019613794753202,-0.1761369687574089,-0.2580781375325052,0.3009385395161444,0.2348873900875558,0.1566777812543065,-0.2165971318351811,-0.2580781375325052,53.0,106.0,251.0,53.0,-98.6
amount_ma10_zz3_cyb5_scale0.25,amount,10,3,5,0.25,0.3892099795917424,-0.2555148617829846,0.320340176948904,-0.2555148617829846,0.284349019624694,-0.2313094330808299,0.3770638975699942,-0.1573174749727004,0.5750868242233775,-0.106370223245118,1206.0,18,15,0.4106379199902483,0.3643328979557074,-0.2555148617829846,-0.2959772413025768,0.12798942252097312,0.051356897505880406,54,38,0.41359078195569554,0.338915102586343,-0.2581262354082108,-0.304025497921637,0.2458328022802925,0.1553346094663273,0.0069405725715525,-0.1721211044180621,-0.2555148617829862,0.3156908432834123,0.2265548452653801,0.153792599360089,-0.2313094330808293,-0.2555148617829862,40.0,47.0,243.0,40.0,-72.55
amount_ma10_zz3_cyb5_scale0.5,amount,10,3,5,0.5,0.4035146037928452,-0.2546838811081652,0.3343696917333099,-0.2546838811081652,0.2850699231910625,-0.2546838811081647,0.389051404727462,-0.1558779977874754,0.6055673955195466,-0.1123228630177078,1206.0,18,12,0.4187550589748311,0.3864779651494125,-0.26696477314919365,-0.304025497921637,0.08549303097122757,0.051206799703739925,54,26,0.42153207574283963,0.3643328979557074,-0.2739080972163272,-0.3120593314144776,0.2287162541594646,0.1574942899837291,-0.0063459270394403,-0.1688063478529349,-0.2546838811081661,0.3172976590937446,0.211909759309087,0.1451163153804529,-0.2529948424496953,-0.2546838811081661,35.0,126.0,203.0,35.0,-87.5
amount_ma10_zz3_cyb5_scale0.75,amount,10,3,5,0.75,0.4156186620841502,-0.2879752667362939,0.3458816679102157,-0.2879752667362939,0.2837918350107378,-0.2879752667362928,0.3991364594365949,-0.1655332453758878,0.6336646859790525,-0.1338329135036224,1206.0,18,16,0.4236122346938612,0.406730725835136,-0.2938828755157352,-0.3120593314144776,0.04297325485660641,0.025295901752438787,36,34,0.42359780977712436,0.3864779651494125,-0.28983807207797657,-0.3120593314144776,0.2178360654474279,0.1521973911572034,-0.0212621905847483,-0.1758230091789516,-0.2879752667362941,0.3177001819091579,0.1935859900656819,0.1347479918612562,-0.2501270815433047,-0.2879752667362941,166.0,86.0,176.0,166.0,-143.5
amount_ma10_zz3_cyb6_scale0,amount,10,3,6,0.0,0.3575611522728673,-0.2477532949293397,0.2892658604472244,-0.2477532949293397,0.2598054591733583,-0.2339945565971398,0.3388880077945508,-0.1645140438277965,0.5422852816763355,-0.1063702232451179,1122.0,12,10,0.39823355509077407,0.338915102586343,-0.2580781375325037,-0.2894201795427957,0.1723181074317151,0.041953829710574486,24,19,0.4061467295245146,0.338915102586343,-0.25679649965774415,-0.2959772413025768,0.2278594532932414,0.1363560706164148,0.0018484425632272,-0.1857482419610767,-0.2477532949293401,0.2766331323003876,0.2055502999803768,0.1288215645772388,-0.2339945565971392,-0.2477532949293401,20.0,205.0,255.0,20.0,-110.75
amount_ma10_zz3_cyb6_scale0.25,amount,10,3,6,0.25,0.3771023347324971,-0.2494743331732062,0.3087644534336973,-0.2494743331732062,0.2673384811756447,-0.249474333173206,0.358071158531615,-0.1615146530523067,0.5742352457890316,-0.106370223245118,1122.0,12,9,0.40861736398049164,0.3643328979557074,-0.25549680086353715,-0.2959772413025768,0.12798942252097312,0.04902140253554091,36,24,0.4132990416250659,0.338915102586343,-0.2581262354082108,-0.304025497921637,0.2220021049044124,0.1427780144255764,-0.0063210394537664,-0.1793858843668939,-0.2494743331732065,0.2917558570051418,0.2045709844554438,0.1310485140999788,-0.2469558387670359,-0.2494743331732066,26.0,135.0,247.0,26.0,-91.85
amount_ma10_zz3_cyb6_scale0.5,amount,10,3,6,0.5,0.3952623465883793,-0.2707424069184836,0.3264545655266182,-0.2707424069184836,0.2736193451600643,-0.2707424069184831,0.3761109266055009,-0.1591839195265992,0.6048645490613338,-0.1123228630177082,1122.0,12,10,0.41720820379101753,0.3864779651494125,-0.266796948091725,-0.304025497921637,0.08549303097122757,0.051206799703739925,36,22,0.4218217052266955,0.3643328979557074,-0.2757840676143517,-0.3120593314144776,0.2129777240785878,0.1462368248204947,-0.0151429328348576,-0.173076647439314,-0.2707424069184841,0.3012146949801746,0.1955788395711004,0.1300205904838707,-0.2469965678379849,-0.2707424069184846,109.0,182.0,197.0,109.0,-144.1
amount_ma10_zz3_cyb6_scale0.75,amount,10,3,6,0.75,0.4113918272635194,-0.2957239569439578,0.341797232170139,-0.2957239569439577,0.2780093888759776,-0.2957239569439578,0.392527811841979,-0.1724735515603287,0.633232876165982,-0.1369978329734206,1122.0,12,12,0.42271660846276937,0.406730725835136,-0.29380264321950034,-0.3120593314144776,0.04297325485660641,0.025295901752438787,24,24,0.42271660846276937,0.3864779651494125,-0.28983807207797657,-0.3120593314144776,0.2121140268199843,0.1487435101995914,-0.0256944104063052,-0.1789789761667021,-0.2957239569439589,0.3096373883794701,0.1852788836950181,0.1272380114556734,-0.247004131510047,-0.2957239569439592,200.0,135.0,190.0,200.0,-179.0
amount_ma10_zz4_cyb3_scale0,amount,10,4,3,0.0,0.3900429554985714,-0.2752446936706741,0.3179624941398455,-0.2752446936706741,0.3053785073816604,-0.2552845948524329,0.3764858362355125,-0.152048388891711,0.5603449842372672,-0.106370223245118,1376.0,12,11,0.4128218275768155,0.3540620286614914,-0.2649998641491284,-0.2752446936706741,0.1327512305180324,0.03158217451533382,24,23,0.41853421636228294,0.3540620286614914,-0.2649998641491284,-0.2828417256129509,0.2969522630523118,0.1732550880192877,-0.0121766020311355,-0.1766771655699093,-0.2752446936706751,0.3168826689752799,0.2492801270244935,0.1781624141784052,-0.2552845948524315,-0.2752446936706751,128.0,175.0,229.0,128.0,-157.25
amount_ma10_zz4_cyb3_scale0.25,amount,10,4,3,0.25,0.4021189569099908,-0.2715999787572803,0.3310902837606004,-0.2715999787572798,0.3019060070087058,-0.2715999787572803,0.3870516865039783,-0.1510650959425375,0.5884278503666787,-0.106370223245118,1376.0,12,12,0.41891643587999705,0.3742143912146035,-0.2606605860381964,-0.2828417256129509,0.1001769157432611,0.0328320699894562,36,32,0.4234369886035249,0.3540620286614914,-0.2690163113300993,-0.2953362141032988,0.2712311283102889,0.1701211579985477,-0.0087289983466842,-0.1724526402259323,-0.2715999787572816,0.3249843798494077,0.2435244551698139,0.1662777232983834,-0.2684261544072293,-0.2715999787572816,113.0,97.0,181.0,113.0,-118.4
amount_ma10_zz4_cyb3_scale0.5,amount,10,4,3,0.5,0.4125693383381224,-0.2878430196905169,0.3419479976179549,-0.2878430196905169,0.2970952091843268,-0.2878430196905162,0.3961227161322107,-0.1522654809991506,0.6151114304179972,-0.112322863017708,1376.0,12,12,0.4234903288461931,0.3932380186924365,-0.2762891493128198,-0.2953362141032988,0.06714440575892561,0.03214907472339512,36,35,0.42578115790982746,0.3742143912146035,-0.27951194348556097,-0.3077489918619056,0.2414846529611877,0.171349988082058,-0.0164791840403023,-0.1683673416548476,-0.2878430196905173,0.3326152687236614,0.2213414227054225,0.1533559715285066,-0.261603682576358,-0.2878430196905173,165.0,81.0,127.0,165.0,-134.1
amount_ma10_zz4_cyb3_scale0.75,amount,10,4,3,0.75,0.4205264406830747,-0.304005004954274,0.3500588826015378,-0.3040050049542724,0.2902942302686504,-0.304005004954274,0.4029146501847298,-0.1572093339491599,0.638837999677381,-0.1299165672366482,1376.0,12,12,0.42578115790982746,0.4103585138497753,-0.29838904650760645,-0.3077489918619056,0.03380379354701163,0.015707197774393,24,24,0.42578115790982746,0.3932380186924365,-0.29362249521746,-0.3077489918619056,0.2239687245154101,0.1592771447202572,-0.0252258624139073,-0.1687975283382719,-0.3040050049542744,0.3253317594327135,0.1987583547310544,0.1389613949299473,-0.2547662731246861,-0.3040050049542744,230.0,135.0,127.0,230.0,-186.05
amount_ma10_zz4_cyb4_scale0,amount,10,4,4,0.0,0.3540620286614914,-0.2588183453354646,0.3132608661295541,-0.2588183453354646,0.2899720453142704,-0.22961796015793,0.3197830290862018,-0.1562512491491552,0.4932321741159393,-0.106370223245118,1164.0,18,18,0.4128218275768155,0.3540620286614914,-0.2619091047422965,-0.2752446936706741,0.1571711813565667,0.03158217451533382,36,33,0.41853421636228294,0.3540620286614914,-0.2606605860381964,-0.2841881194306187,0.3096716097868222,0.17602926417788,0.0215424412734694,-0.2036033180666123,-0.2588183453354651,0.310775395022827,0.2701129860664616,0.1716419539780924,-0.2296179601579289,-0.2588183453354651,63.0,92.0,229.0,63.0,-96.6
