date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,raw_return,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,turnover,gross_exposure
2010-11-22,-0.0020000000000000018,0.998,none,0,none_0,,,,,False,False,False,,0.0,1.0,,0.0,1.0,,1.0,False,False,False,1,,,False,0.0,1.0,,False,0.0,True,True,False,0.002,0.0,0.0
2010-11-23,0.014027255038549624,1.0119992005284726,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,True,True,,0.5464085831103183,0.5680828487320744,0.3586890400005692,0.01513661375612152,0.5464085831103183,111.58678518448872,1.0,False,False,False,2,111.58678518448872,1.0,False,0.01513661375612152,0.5464085831103183,0.14830679956633824,False,1.0,False,False,True,0.0010928171662206365,0.5464085831103183,1.0928171662206365
2010-11-24,-0.0007659946649056781,1.011224014539979,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5575860360820688,0.35899153608608836,-0.0007659946649056781,0.5464085831103183,117.1511318683537,1.0,False,False,False,2,117.1511318683537,1.0,False,-0.0007659946649056781,0.5464085831103183,0.14596653560969963,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-25,-0.01797519992460772,0.9930470607100583,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,0.5464085831103183,0.5571161988399603,0.37363781947059166,-0.01797519992460772,0.5464085831103183,119.7562065381816,1.0,False,False,False,2,119.7562065381816,1.0,False,-0.01797519992460772,0.5464085831103183,0.11624183948299754,False,1.0,False,False,False,0.0,0.0,1.0928171662206365
2010-11-26,0.008639685682931608,1.0016266751829523,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,True,False,True,,0.44579800179787293,0.44915837131041314,0.41704771207542907,0.008639685682931608,0.44579800179787293,126.26039481700953,1.0,False,False,False,3,126.26039481700953,1.0,False,0.008639685682931608,0.44579800179787293,0.1581023388485458,False,1.0,False,False,False,0.0,0.10061058131244532,0.8915960035957459
2010-11-29,0.010414811477017505,1.0120584281753346,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.44579800179787293,0.47956143675912827,0.42174262775583504,0.010414811477017505,0.44579800179787293,129.79347754371975,1.0,False,False,False,3,129.79347754371975,1.0,False,0.010414811477017505,0.44579800179787293,0.17525665799965218,False,1.0,False,False,False,0.0,0.0,0.8915960035957459
2010-11-30,-0.0070143436880061305,1.0049595025277696,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.44579800179787293,0.4742228715750987,0.3956304083097491,-0.0070143436880061305,0.44579800179787293,124.19886759272748,1.0,False,False,False,3,129.79347754371975,0.9568960624457591,False,-0.0070143436880061305,0.44579800179787293,0.16003918832090125,False,1.0,False,False,False,0.0,0.0,0.8915960035957459
2010-12-01,-0.0026252225304004284,1.0023212601995937,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.44579800179787293,0.5055223152701016,0.3956717055855227,-0.0026252225304004284,0.44579800179787293,114.86697019517263,1.0,False,False,False,3,129.79347754371975,0.8849980166105091,False,-0.0026252225304004284,0.44579800179787293,0.15354844831744863,False,1.0,False,False,False,0.0,0.0,0.8915960035957459
2010-12-02,-0.002859372782624381,0.9994552500687331,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.44579800179787293,0.5054695526030503,0.39593132692200306,-0.002859372782624381,0.44579800179787293,102.23171431247292,1.0,False,False,False,3,129.79347754371975,0.7876490887459048,False,-0.002859372782624381,0.44579800179787293,0.14678024017824298,False,1.0,False,False,False,0.0,0.0,0.8915960035957459
2010-12-03,-0.009756266634247002,0.9897042981600646,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.44579800179787293,0.5051381045162896,0.39233618238254464,-0.009756266634247002,0.44579800179787293,86.59700726628304,1.0,False,False,False,3,129.79347754371975,0.6671907472169673,False,-0.009756266634247002,0.44579800179787293,0.1266864146148281,False,1.0,False,False,False,0.0,0.0,0.8915960035957459
