date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,return_before_dk_execution_cost,dk_execution_turnover,dk_execution_cost,actual_position,actual_direction,scale_rebalanced,raw_return,return_before_dk_overlay,dk_overlay_execution_cost,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,return_before_dk_overheat,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,dk_total_overlay_scale,raw_nav,risk_gate_scale,risk_gate_on,risk_gate_base_dd
2010-12-17,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-20,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-21,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-22,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-23,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-24,0.0,0.9962786462162321,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,8,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,0.9962786462162321,1.0,False,-0.018205762294103978
2010-12-27,0.00882496600824445,1.00507077140383,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,True,True,True,SZ50/CYB_1,0.5664878614053471,0.5777614732290938,0.30435298307559355,0.009396777029773519,1.1329757228106943,0.0005664878614053472,SZ50/CYB_1,1,True,0.00882496600824445,0.009396777029773519,0.0,0.5664878614053471,15.49119297508326,1.0,False,False,False,9,15.49119297508326,1.0,False,0.009396777029773519,0.009396777029773519,0.5664878614053471,,False,1.0,False,False,False,0.0,1.0,1.00507077140383,1.0,False,-0.009541461519259276
2010-12-28,-0.0007539551887754126,1.0043129930806436,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.5664878614053471,0.6571317224458585,0.29843390794608843,-0.0007539551887754335,0.0,0.0,SZ50/CYB_1,1,False,-0.0007539551887754126,-0.0007539551887754335,0.0,0.5664878614053471,18.64586186962776,1.0,False,False,False,9,18.64586186962776,1.0,False,-0.0007539551887754335,-0.0007539551887754335,0.5664878614053471,,False,1.0,False,False,False,0.0,1.0,1.0043129930806436,1.0,False,-0.01028822287361375
2010-12-29,-0.012475093957751926,0.9917840941289715,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,True,SZ50/CYB_1,0.6701651343054813,0.6701651343054813,0.29219156624179393,-0.01237269945258947,0.20735454580026835,0.00010367727290013418,SZ50/CYB_1,1,True,-0.012475093957751926,-0.01237269945258947,0.0,0.6701651343054813,18.99838975434404,1.0,False,False,False,9,18.99838975434404,1.0,False,-0.01237269945258947,-0.01237269945258947,0.6701651343054813,,False,1.0,False,False,False,0.0,1.0,0.9917840941289715,1.0,False,-0.022634970284359013
2010-12-30,-0.004684066599493941,0.9871385113797526,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.6701651343054813,0.6844824529757176,0.29366501743626805,-0.004684066599493988,0.0,0.0,SZ50/CYB_1,1,False,-0.004684066599493941,-0.004684066599493988,0.0,0.6701651343054813,18.513228573158077,1.0,False,False,False,9,18.99838975434404,0.9744630367384147,False,-0.004684066599493988,-0.004684066599493988,0.6701651343054813,,False,1.0,False,False,False,0.0,1.0,0.9871385113797526,1.0,False,-0.02721301317556346
2010-12-31,-0.0016457443753864487,0.9855139337269221,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.6701651343054813,0.6810480926397865,0.2672518875341118,-0.0016457443753864493,0.0,0.0,SZ50/CYB_1,1,False,-0.0016457443753864487,-0.0016457443753864493,0.0,0.6701651343054813,20.538647260495555,1.0,False,False,False,9,20.538647260495555,1.0,False,-0.0016457443753864493,-0.0016457443753864493,0.6701651343054813,,False,1.0,False,False,False,0.0,1.0,0.9855139337269221,1.0,False,-0.02881397188757895
2011-01-04,0.0025114142015887353,0.9879889674159474,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.6701651343054813,0.7483576705308478,0.25527642138348233,0.0025114142015886824,0.0,0.0,SZ50/CYB_1,1,False,0.0025114142015887353,0.0025114142015886824,0.0,0.6701651343054813,29.343784210976892,1.0,False,False,False,9,29.343784210976892,1.0,False,0.0025114142015886824,0.0025114142015886824,0.6701651343054813,,False,1.0,False,False,False,0.0,1.0,0.9879889674159474,1.0,False,-0.02637492150419285
2011-01-05,-0.006453313819545614,0.9816131645589635,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,True,SZ50/CYB_1,0.7834644457803458,0.7834644457803458,0.2449124193927991,-0.006340732908743607,0.226598622949729,0.0001132993114748645,SZ50/CYB_1,1,True,-0.006453313819545614,-0.006340732908743607,0.0,0.7834644457803458,35.015799767743054,1.0,False,False,False,9,35.015799767743054,1.0,False,-0.006340732908743607,-0.006340732908743607,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,0.9816131645589635,1.0,False,-0.032658029678306
2011-01-06,0.008087357806604523,0.9895518214484252,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8166184487330266,0.2464613951294455,0.00808735780660459,0.0,0.0,SZ50/CYB_1,1,False,0.008087357806604523,0.00808735780660459,0.0,0.7834644457803458,40.11959388984322,1.0,False,False,False,9,40.11959388984322,1.0,False,0.00808735780660459,0.00808735780660459,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,0.9895518214484252,1.0,False,-0.024834789042968652
2011-01-07,0.014431566658239747,1.0038326045214407,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8114861148739209,0.23388715641327443,0.014431566658239662,0.0,0.0,SZ50/CYB_1,1,False,0.014431566658239747,0.014431566658239662,0.0,0.7834644457803458,48.96902043368984,1.0,False,False,False,9,48.96902043368984,1.0,False,0.014431566658239662,0.014431566658239662,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.0038326045214407,1.0,False,-0.010761627298245813
2011-01-10,0.010816083342690908,1.014690141634055,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8551132224062941,0.23082063035742403,0.010816083342690798,0.0,0.0,SZ50/CYB_1,1,False,0.010816083342690908,0.010816083342690798,0.0,0.7834644457803458,59.24915001327485,1.0,False,False,False,9,59.24915001327485,1.0,False,0.010816083342690798,0.010816083342690798,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.014690141634055,1.0,False,-6.194261331582407e-05
2011-01-11,0.020563086243558182,1.0355553025269644,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8664736756428639,0.2332656036801968,0.020563086243558168,0.0,0.0,SZ50/CYB_1,1,False,0.020563086243558182,0.020563086243558168,0.0,0.7834644457803458,71.9131766955624,1.0,False,False,False,9,71.9131766955624,1.0,False,0.020563086243558168,0.020563086243558168,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.0355553025269644,1.0,False,0.0
2011-01-12,-0.0014040506641919137,1.034101330416644,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8573917321912433,0.22808289362167633,-0.0014040506641919183,0.0,0.0,SZ50/CYB_1,1,False,-0.0014040506641919137,-0.0014040506641919183,0.0,0.7834644457803458,81.06949911587954,1.0,False,False,False,9,81.06949911587954,1.0,False,-0.0014040506641919183,-0.0014040506641919183,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.034101330416644,1.0,False,-0.0014040506641919137
2011-01-13,-0.00417001514743276,1.0297891122048262,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8768741786121947,0.2279303580537039,-0.004170015147432801,0.0,0.0,SZ50/CYB_1,1,False,-0.00417001514743276,-0.004170015147432801,0.0,0.7834644457803458,89.07536240691525,1.0,False,False,False,9,89.07536240691525,1.0,False,-0.004170015147432801,-0.004170015147432801,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.0297891122048262,1.0,False,-0.0055682108990872115
2011-01-14,0.006665138036450635,1.0366527987861054,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8774610004029254,0.22740221169695465,0.006665138036450736,0.0,0.0,SZ50/CYB_1,1,False,0.006665138036450635,0.006665138036450736,0.0,0.7834644457803458,93.16006169335724,1.0,False,False,False,9,93.16006169335724,1.0,False,0.006665138036450736,0.006665138036450736,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.0366527987861054,1.0,False,0.0
2011-01-17,0.0034463657795613667,1.0402254835171283,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.7834644457803458,0.8794989217894155,0.21608447313242968,0.0034463657795613454,0.0,0.0,SZ50/CYB_1,1,False,0.0034463657795613667,0.0034463657795613454,0.0,0.7834644457803458,93.75576605456858,1.0,False,False,False,9,93.75576605456858,1.0,False,0.0034463657795613454,0.0034463657795613454,0.7834644457803458,,False,1.0,False,False,False,0.0,1.0,1.0402254835171283,1.0,False,0.0
2011-01-18,0.0046011455532348755,1.0450117123749747,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,True,SZ50/CYB_1,0.9255639570059616,0.9255639570059616,0.18943396199428714,0.004743919173056167,0.28419902245123163,0.00014209951122561582,SZ50/CYB_1,1,True,0.0046011455532348755,0.004743919173056167,0.0,0.9255639570059616,91.18905167340897,1.0,False,False,False,9,93.75576605456858,0.9726233970541533,False,0.004743919173056167,0.004743919173056167,0.9255639570059616,,False,1.0,False,False,False,0.0,1.0,1.0450117123749747,1.0,False,0.0
2011-01-19,-0.007345276894409003,1.03733581198968,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,True,SZ50/CYB_1,1.0557768939343175,1.0557768939343175,0.1883700444487714,-0.007216003574498929,0.2604258738567118,0.0001302129369283559,SZ50/CYB_1,1,True,-0.007345276894409003,-0.007216003574498929,0.0,1.0557768939343175,90.96946290002823,1.0,False,False,False,9,93.75576605456858,0.9702812608568667,False,-0.007216003574498929,-0.007216003574498929,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.03733581198968,1.0,False,-0.007345276894409003
2011-01-20,-0.003193624861279387,1.0340229505510143,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0617399416412596,0.18737795848004288,-0.00319362486127937,0.0,0.0,SZ50/CYB_1,1,False,-0.003193624861279387,-0.00319362486127937,0.0,1.0557768939343175,86.08258984373944,1.0,False,False,False,9,93.75576605456858,0.918157820753519,False,-0.00319362486127937,-0.00319362486127937,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0340229505510143,1.0,False,-0.010515443696785365
2011-01-21,0.012919261502078117,1.0473817634483333,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0673613995068767,0.1883640684893773,0.012919261502078049,0.0,0.0,SZ50/CYB_1,1,False,0.012919261502078117,0.012919261502078049,0.0,1.0557768939343175,83.90031737042403,1.0,False,False,False,9,93.75576605456858,0.8948816792941738,False,0.012919261502078049,0.012919261502078049,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0473817634483333,1.0,False,0.0
2011-01-24,0.022717159830356826,1.07117530237199,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0617736259571124,0.19499189235333675,0.022717159830356895,0.0,0.0,SZ50/CYB_1,1,False,0.022717159830356826,0.022717159830356895,0.0,1.0557768939343175,87.95793543896558,1.0,False,False,False,9,93.75576605456858,0.9381602768598947,False,0.022717159830356895,0.022717159830356895,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.07117530237199,1.0,False,0.0
2011-01-25,0.01670300237075928,1.0890671459870083,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0256836711835602,0.19707495092626007,0.01670300237075932,0.0,0.0,SZ50/CYB_1,1,False,0.01670300237075928,0.01670300237075932,0.0,1.0557768939343175,96.75660571934465,1.0,False,False,False,9,96.75660571934465,1.0,False,0.01670300237075932,0.01670300237075932,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0890671459870083,1.0,False,0.0
2011-01-26,-0.009916199288118821,1.0782677391292583,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0148423179099733,0.19685055386617376,-0.009916199288118866,0.0,0.0,SZ50/CYB_1,1,False,-0.009916199288118821,-0.009916199288118866,0.0,1.0557768939343175,103.51403893111294,1.0,False,False,False,9,103.51403893111294,1.0,False,-0.009916199288118866,-0.009916199288118866,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0782677391292583,1.0,False,-0.009916199288118821
2011-01-27,-0.005533317562859019,1.0723013413108702,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0159991733422673,0.1978784358787504,-0.0055333175628590634,0.0,0.0,SZ50/CYB_1,1,False,-0.005533317562859019,-0.0055333175628590634,0.0,1.0557768939343175,103.76482687700772,1.0,False,False,False,9,103.76482687700772,1.0,False,-0.0055333175628590634,-0.0055333175628590634,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0723013413108702,1.0,False,-0.01539464737130003
2011-01-28,-0.010545246126455132,1.0609936597450191,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0107215529162035,0.1901622873453085,-0.010545246126455115,0.0,0.0,SZ50/CYB_1,1,False,-0.010545246126455132,-0.010545246126455115,0.0,1.0557768939343175,98.9434962001175,1.0,False,False,False,9,103.76482687700772,0.9535359830301173,False,-0.010545246126455115,-0.010545246126455115,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0609936597450191,1.0,False,-0.025777553152194765
2011-01-31,0.0018373551819304001,1.0629430819437469,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0517332473858374,0.1864318254497803,0.0018373551819304058,0.0,0.0,SZ50/CYB_1,1,False,0.0018373551819304001,0.0018373551819304058,0.0,1.0557768939343175,91.7240185312908,1.0,False,False,False,9,103.76482687700772,0.8839605990959839,False,0.0018373551819304058,0.0018373551819304058,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.0629430819437469,1.0,False,-0.023987560491126048
2011-02-01,-0.0011082330559192277,1.061765093283776,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.0557768939343175,1.0727782100372911,0.1868184947463144,-0.001108233055919224,0.0,0.0,SZ50/CYB_1,1,False,-0.0011082330559192277,-0.001108233055919224,0.0,1.0557768939343175,84.34146345098209,1.0,False,False,False,9,103.76482687700772,0.8128136092873927,False,-0.001108233055919224,-0.001108233055919224,1.0557768939343175,,False,1.0,False,False,False,0.0,1.0,1.061765093283776,1.0,False,-0.02506920973957827
