date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,return_before_dk_execution_cost,dk_execution_turnover,dk_execution_cost,actual_position,actual_direction,scale_rebalanced,raw_return,return_before_dk_overlay,dk_overlay_execution_cost,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,return_before_dk_overheat,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,dk_total_overlay_scale,risk_gate_scale,risk_gate_on,risk_gate_base_dd
2012-07-05,-0.00976213365318257,1.563579733094921,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.4607113439001236,1.5,0.10925977530623902,-0.009762133653182615,0.0,0.0,HS300/CYB_-1,-1,False,-0.009762133653182615,-0.009762133653182615,0.0,1.4607113439001236,25.568925281223343,1.0,False,False,False,59,39.221204806765556,0.6519158553949564,False,-0.009762133653182615,-0.009762133653182615,1.4607113439001236,0.07252348361982874,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.023645186740452573
2012-07-06,0.0007894180020218133,1.5648140510838227,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.4607113439001236,1.5,0.10861069981048636,0.0007894180020218863,0.0,0.0,HS300/CYB_-1,-1,False,0.0007894180020218863,0.0007894180020218863,0.0,1.4607113439001236,20.950527838763254,1.0,False,False,False,59,39.221204806765556,0.5341632910559989,False,0.0007894180020218863,0.0007894180020218863,1.4607113439001236,0.06505697551480638,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.022874434674504895
2012-07-09,0.0056995923976865814,1.5737328533531731,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,True,False,True,ZZ500/CYB_-1,1.5,1.5,0.07549422953230689,0.00721040800970113,3.0,0.0015,ZZ500/CYB_-1,-1,True,0.00721040800970113,0.00721040800970113,0.0,1.5,21.827738003615035,1.0,False,False,False,60,21.827738003615035,1.0,False,0.00721040800970113,0.00721040800970113,1.5,0.0675599173253758,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.01730521723079048
2012-07-10,-0.0035459159603958845,1.5681525289110687,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,1.5,1.5,0.06868798639407758,-0.00354591596039594,0.0,0.0,ZZ500/CYB_-1,-1,False,-0.00354591596039594,-0.00354591596039594,0.0,1.5,20.98216242213986,1.0,False,False,False,60,21.827738003615035,0.9612614196974908,False,-0.00354591596039594,-0.00354591596039594,1.5,0.07091295861697944,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.02078977034520968
2012-07-11,-0.0049975142372244985,1.560315664321696,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,1.5,1.5,0.0712444625923063,-0.0049975142372244985,0.0,0.0,ZZ500/CYB_-1,-1,False,-0.0049975142372244985,-0.0049975142372244985,0.0,1.5,19.886540933828773,1.0,False,False,False,60,21.827738003615035,0.9110674193787387,False,-0.0049975142372244985,-0.0049975142372244985,1.5,0.06749919009033234,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.02568338740914533
2012-07-12,0.010964314901740213,1.5774234566114371,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,1.5,1.5,0.07109233523010287,0.010964314901740102,0.0,0.0,ZZ500/CYB_-1,-1,False,0.010964314901740102,0.010964314901740102,0.0,1.5,18.783239672221303,1.0,False,False,False,60,21.827738003615035,0.8605215835516482,False,0.010964314901740102,0.010964314901740102,1.5,0.0632473162947782,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.015000673254702335
2012-07-13,-0.010807467761984269,1.5603755034571112,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,1.5,1.5,0.07425720841088006,-0.010807467761984269,0.0,0.0,ZZ500/CYB_-1,-1,False,-0.010807467761984269,-0.010807467761984269,0.0,1.5,15.86669229644077,1.0,False,False,False,60,21.827738003615035,0.7269050184592184,False,-0.010807467761984269,-0.010807467761984269,1.5,0.06858087731187623,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.02564602172407837
2012-07-16,-0.01695210098396238,1.533923860349605,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,1.5,1.5,0.08406425829488276,-0.016952100983962437,0.0,0.0,ZZ500/CYB_-1,-1,False,-0.016952100983962437,-0.016952100983962437,0.0,1.5,11.18479012073892,1.0,False,False,False,60,21.827738003615035,0.5124117816920165,False,-0.016952100983962437,-0.016952100983962437,1.5,0.06058632137292752,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.04216336875793736
2012-07-17,-0.0028754499020409163,1.5295131391356245,HS300/ZZ500,1,HS300/ZZ500_1,HS300,ZZ500,HS300,ZZ500,True,True,True,HS300/ZZ500_1,1.4100732747945397,1.5,0.07646404456705239,-0.0013775161763053983,3.0,0.0015,HS300/ZZ500_1,1,True,-0.0013775161763053983,-0.0013775161763053983,0.0,1.4100732747945397,14.415697879586206,1.0,False,False,False,61,14.415697879586206,1.0,False,-0.0013775161763053983,-0.0013775161763053983,1.4100732747945397,0.02375259189139789,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.04491758000541357
2012-07-18,-0.007773105602700392,1.5176240719844054,HS300/ZZ500,1,HS300/ZZ500_1,HS300,ZZ500,HS300,ZZ500,False,False,False,,1.4100732747945397,1.5,0.07792896443393607,-0.007773105602700373,0.0,0.0,HS300/ZZ500_1,1,False,-0.007773105602700373,-0.007773105602700373,0.0,1.4100732747945397,14.532502488801622,1.0,False,False,False,61,14.532502488801622,1.0,False,-0.007773105602700373,-0.007773105602700373,1.4100732747945397,0.02219856491498562,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.052341536515314147
2012-07-19,-0.0014100732747945877,1.5154841108393153,none,0,none_0,,,,,True,True,True,none_0,0.0,0.0,,0.0,2.8201465495890794,0.0014100732747945397,none,0,True,0.0,0.0,0.0,0.0,,1.0,False,False,False,62,,,False,0.0,0.0,0.0,,False,0.0,True,True,False,0.0,0.0,1.0,False,-0.05367780438830683
2012-07-20,-0.011013547915204813,1.498793253969855,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,True,True,True,HS300/CYB_1,1.4607113439001236,1.4664951181669468,0.13786086634533493,-0.009566810920541275,2.921422687800247,0.0014607113439001236,HS300/CYB_1,1,True,-0.009566810920541275,-0.009566810920541275,0.0,1.4607113439001236,16.106955452406737,1.0,False,False,False,63,16.106955452406737,1.0,False,-0.009566810920541275,-0.009566810920541275,1.4607113439001236,0.03764165610720349,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.06410016923289796
2012-07-23,-0.016641264335857442,1.4738514392457427,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.450738017988437,0.13836547991369372,-0.016641264335857484,0.0,0.0,HS300/CYB_1,1,False,-0.016641264335857484,-0.016641264335857484,0.0,1.4607113439001236,16.370392134186158,1.0,False,False,False,63,16.370392134186158,1.0,False,-0.016641264335857484,-0.016641264335857484,1.4607113439001236,0.04205573700918763,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.07967472570857759
2012-07-24,0.002727112613098548,1.4778707980955432,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.4454472323931604,0.13058799728398235,0.002727112613098508,0.0,0.0,HS300/CYB_1,1,False,0.002727112613098508,0.002727112613098508,0.0,1.4607113439001236,18.330894449968532,1.0,False,False,False,63,18.330894449968532,1.0,False,0.002727112613098508,0.002727112613098508,1.4607113439001236,0.05080763220163309,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.07716489504490409
2012-07-25,-0.013710018082540576,1.4576091627299947,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.5,0.12998069022901043,-0.013710018082540593,0.0,0.0,HS300/CYB_1,1,False,-0.013710018082540593,-0.013710018082540593,0.0,1.4607113439001236,17.923694400492415,1.0,False,False,False,63,18.330894449968532,0.9777861330996417,False,-0.013710018082540593,-0.013710018082540593,1.4607113439001236,0.04672577392733113,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.08981698102104163
2012-07-26,-0.004554483410436072,1.4509705059794413,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.5,0.13004325463952734,-0.004554483410436117,0.0,0.0,HS300/CYB_1,1,False,-0.004554483410436117,-0.004554483410436117,0.0,1.4607113439001236,17.954145752456977,1.0,False,False,False,63,18.330894449968532,0.97944733692402,False,-0.004554483410436117,-0.004554483410436117,1.4607113439001236,0.053408717785020765,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.09396239448144195
2012-07-27,0.007518641344838706,1.46187983281584,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.5,0.13132413021841507,0.007518641344838768,0.0,0.0,HS300/CYB_1,1,False,0.007518641344838768,0.007518641344838768,0.0,1.4607113439001236,18.294636580675753,1.0,False,False,False,63,18.330894449968532,0.9980220349098764,False,0.007518641344838768,0.007518641344838768,1.4607113439001236,0.05391530721073012,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.08715022268061134
2012-07-30,0.0230874892447126,1.495630967733038,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.5,0.14010465052139084,0.023087489244712572,0.0,0.0,HS300/CYB_1,1,False,0.023087489244712572,0.023087489244712572,0.0,1.4607113439001236,18.09458871375463,1.0,False,False,False,63,18.330894449968532,0.9871088813009716,False,0.023087489244712572,0.023087489244712572,1.4607113439001236,0.046715731621669754,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.06607481326471165
2012-07-31,0.022625723317607704,1.5294707001942116,HS300/CYB,1,HS300/CYB_1,HS300,CYB,HS300,CYB,False,False,False,,1.4607113439001236,1.42750436374319,0.14485200049574096,0.0226257233176076,0.0,0.0,HS300/CYB_1,1,False,0.0226257233176076,0.0226257233176076,0.0,1.4607113439001236,19.412611109104898,1.0,False,False,False,63,19.412611109104898,1.0,False,0.0226257233176076,0.0226257233176076,1.4607113439001236,0.029399395654290283,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.04494408039029385
2012-08-01,-0.013759343132733859,1.5084261880187768,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,True,False,True,SZ50/CYB_1,1.21999179255396,1.1376674337702704,0.17801044954611372,-0.01231662281950479,2.921422687800247,0.0014607113439001236,SZ50/CYB_1,1,True,-0.01231662281950479,-0.01231662281950479,0.0,1.21999179255396,22.800029567524025,1.0,False,False,False,64,22.800029567524025,1.0,False,-0.01231662281950479,-0.01231662281950479,1.21999179255396,0.0005612449230267824,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.05808502249915248
2012-08-02,-0.0108432449158542,1.492069953424601,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.21999179255396,1.1235295484616474,0.17940048953685253,-0.010843244915854148,0.0,0.0,SZ50/CYB_1,1,False,-0.010843244915854148,-0.010843244915854148,0.0,1.21999179255396,25.094758976550803,1.0,False,False,False,64,25.094758976550803,1.0,False,-0.010843244915854148,-0.010843244915854148,1.21999179255396,0.00826901104669886,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.06829843729010543
2012-08-03,-0.02909439510872769,1.4486590806698048,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,True,SZ50/CYB_1,1.1148241597128747,1.1148241597128747,0.1924304842354302,-0.02899227652497933,0.21033526568217065,0.00010516763284108533,SZ50/CYB_1,1,True,-0.02899227652497933,-0.02899227652497933,0.0,1.1148241597128747,21.99794892479867,1.0,False,False,False,64,25.094758976550803,0.8765953458789593,False,-0.02899227652497933,-0.02899227652497933,1.1148241597128747,0.01584727310818057,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.09540573067900604
2012-08-06,-0.01756518199300172,1.423213120272025,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.1148241597128747,1.039336364997704,0.19589400182846986,-0.01756518199300173,0.0,0.0,SZ50/CYB_1,1,False,-0.01756518199300173,-0.01756518199300173,0.0,1.1148241597128747,15.624444052437623,1.0,False,False,False,64,25.094758976550803,0.6226178170126085,False,-0.01756518199300173,-0.01756518199300173,1.1148241597128747,0.03929049300567111,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.11129509364945578
2012-08-07,-0.008841126239260588,1.4106303134103282,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,1.1148241597128747,1.0209603057429266,0.19650770474219176,-0.008841126239260581,0.0,0.0,SZ50/CYB_1,1,False,-0.008841126239260581,-0.008841126239260581,0.0,1.1148241597128747,10.165531959727955,1.0,False,False,False,64,25.094758976550803,0.4050858575380976,False,-0.008841126239260581,-0.008841126239260581,1.1148241597128747,0.052414801838980174,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.11915224591595108
2012-08-08,-0.0011148241597128683,1.409057708656515,none,0,none_0,,,,,True,True,True,none_0,0.0,0.0,,0.0,2.2296483194257495,0.0011148241597128748,none,0,True,0.0,0.0,0.0,0.0,,1.0,False,False,False,65,,,False,0.0,0.0,0.0,,False,0.0,True,True,False,0.0,0.0,1.0,False,-0.12013423627323283
2012-08-09,0.0,1.409057708656515,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,65,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.12013423627323283
2012-08-10,0.004660804994213619,1.4156250518621565,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,True,True,HS300/CYB_-1,1.2349157270075373,1.2060988889100976,0.16488272797602688,0.005903010441652256,2.4698314540150745,0.0012349157270075373,HS300/CYB_-1,-1,True,0.005903010441652256,0.005903010441652256,0.0,1.2349157270075373,12.150939117866374,1.0,False,False,False,66,12.150939117866374,1.0,False,0.005903010441652256,0.005903010441652256,1.2349157270075373,0.05942663671619142,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.11603335352741762
2012-08-13,-0.0010350175466740108,1.4141598550939678,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.2349157270075373,1.2129833273323753,0.1532781260534514,-0.001035017546673972,0.0,0.0,HS300/CYB_-1,-1,False,-0.001035017546673972,-0.001035017546673972,0.0,1.2349157270075373,11.895216181853112,1.0,False,False,False,66,12.150939117866374,0.9789544714583209,False,-0.001035017546673972,-0.001035017546673972,1.2349157270075373,0.062018601892582015,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.11694827451719125
2012-08-14,0.012109614479669295,1.4312847857517808,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.2349157270075373,1.3048176223804804,0.15687420691779694,0.012109614479669382,0.0,0.0,HS300/CYB_-1,-1,False,0.012109614479669382,0.012109614479669382,0.0,1.2349157270075373,12.450774556861244,1.0,False,False,False,66,12.450774556861244,1.0,False,0.012109614479669382,0.012109614479669382,1.2349157270075373,0.05933768166662712,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.10625485855598771
2012-08-15,0.0022108349895311186,1.4344491202361043,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.2349157270075373,1.2749068437031288,0.1573126638437207,0.0022108349895310774,0.0,0.0,HS300/CYB_-1,-1,False,0.0022108349895310774,0.0022108349895310774,0.0,1.2349157270075373,13.335107291440641,1.0,False,False,False,66,13.335107291440641,1.0,False,0.0022108349895310774,0.0022108349895310774,1.2349157270075373,0.06632461630542419,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.10427893552555989
2012-08-16,-0.004168295180108306,1.4284699128821134,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,False,False,False,,1.2349157270075373,1.271353463308499,0.15685617334066362,-0.0041682951801082935,0.0,0.0,HS300/CYB_-1,-1,False,-0.0041682951801082935,-0.0041682951801082935,0.0,1.2349157270075373,13.59815826238628,1.0,False,False,False,66,13.59815826238628,1.0,False,-0.0041682951801082935,-0.0041682951801082935,1.2349157270075373,0.0658249102875641,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.10801256532133019
2012-08-17,-0.0012349157270075128,1.4267058729211384,none,0,none_0,,,,,True,True,True,none_0,0.0,0.0,,0.0,2.4698314540150745,0.0012349157270075373,none,0,True,0.0,0.0,0.0,0.0,,1.0,False,False,False,67,,,False,0.0,0.0,0.0,,False,0.0,True,True,False,0.0,0.0,1.0,False,-0.10911409463270794
2012-08-20,0.012266309615984294,1.4442062888893321,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,True,True,True,SZ50/ZZ1000_-1,1.0815854944242023,1.1305085687089047,0.18061084542447406,0.013362347631778434,2.1631709888484045,0.0010815854944242022,SZ50/ZZ1000_-1,-1,True,0.013362347631778434,0.013362347631778434,0.0,1.0815854944242023,25.451826148333605,1.0,False,False,False,68,25.451826148333605,1.0,False,0.013362347631778434,0.013362347631778434,1.0815854944242023,0.0170294815699209,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.09818621228495628
2012-08-21,0.017743584253740785,1.4698316848560222,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.1073532130917016,0.18470077555982758,0.017743584253740886,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.017743584253740886,0.017743584253740886,0.0,1.0815854944242023,34.71241357883077,1.0,False,False,False,68,34.71241357883077,1.0,False,0.017743584253740886,0.017743584253740886,1.0815854944242023,0.02864733009518372,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.0821848033614494
2012-08-22,-0.0017419954163182538,1.4672712447982437,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.0828324861863765,0.1842901405236882,-0.0017419954163182406,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.0017419954163182406,-0.0017419954163182406,0.0,1.0815854944242023,42.199812300595916,1.0,False,False,False,68,42.199812300595916,1.0,False,-0.0017419954163182406,-0.0017419954163182406,1.0815854944242023,0.04359850251540209,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.08378363322702098
2012-08-23,0.005028165030223741,1.474648926761191,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.0852452520339388,0.18209275331794436,0.005028165030223738,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.005028165030223738,0.005028165030223738,0.0,1.0815854944242023,48.05316691456463,1.0,False,False,False,68,48.05316691456463,1.0,False,0.005028165030223738,0.005028165030223738,1.0815854944242023,0.04140216929681628,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.07917674613149439
2012-08-24,-0.01880068904450638,1.446924510839339,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.0983413472297197,0.18703451999411524,-0.01880068904450633,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.01880068904450633,-0.01880068904450633,0.0,1.0815854944242023,48.43828639003513,1.0,False,False,False,68,48.43828639003513,1.0,False,-0.01880068904450633,-0.01880068904450633,1.0815854944242023,0.04519619004389541,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.09648885779242666
2012-08-27,-0.004023215409858727,1.4411032218504278,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.0693213210389862,0.16933570006714638,-0.004023215409858741,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.004023215409858741,-0.004023215409858741,0.0,1.0815854944242023,44.27952614979331,1.0,False,False,False,68,48.43828639003513,0.914143117971709,False,-0.004023215409858741,-0.004023215409858741,1.0815854944242023,0.0280092427532892,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.10012387774273523
2012-08-28,-0.0009497360737027449,1.4397345541347073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.1810858544340879,0.16933684825725134,-0.0009497360737027757,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.0009497360737027757,-0.0009497360737027757,0.0,1.0815854944242023,37.10517157895909,1.0,False,False,False,68,48.43828639003513,0.766029815344427,False,-0.0009497360737027757,-0.0009497360737027757,1.0815854944242023,0.024101046094958112,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.10097852255790662
2012-08-29,0.00703159516794738,1.4498581846686878,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,1.0815854944242023,1.181077846070255,0.16798490133654287,0.007031595167947423,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.007031595167947423,0.007031595167947423,0.0,1.0815854944242023,30.839343044284433,1.0,False,False,False,68,48.43828639003513,0.6366728747577824,False,0.007031595167947423,0.007031595167947423,1.0815854944242023,0.022908015853472907,True,1.0,False,False,False,0.0,1.0,1.0,False,-0.09465696748124397
2012-08-30,-0.0010815854944241643,1.448290039087178,none,0,none_0,,,,,True,True,True,none_0,0.0,0.0,,0.0,2.1631709888484045,0.0010815854944242022,none,0,True,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,True,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-08-31,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-03,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-04,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-05,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-06,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-07,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-10,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-11,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-12,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-13,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-14,0.0,1.448290039087178,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,,1.0,False,False,False,69,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.0,1.0,False,-0.09563617337269414
2012-09-17,-0.005660804042695422,1.4400915529789178,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,True,True,True,ZZ500/CYB_1,1.5,1.5,0.09766853588757438,-0.004167054624632405,3.0,0.0015,ZZ500/CYB_1,1,True,-0.004167054624632405,-0.004167054624632405,0.0,1.5,21.336436743077343,1.0,False,False,False,70,21.336436743077343,1.0,False,-0.004167054624632405,-0.004167054624632405,1.5,0.025489879411812355,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.10075559977853354
2012-09-18,-0.00510808958355824,1.432735436317776,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.0987499000955267,-0.005108089583558295,0.0,0.0,ZZ500/CYB_1,1,False,-0.005108089583558295,-0.005108089583558295,0.0,1.5,23.337844505530693,1.0,False,False,False,70,23.337844505530693,1.0,False,-0.005108089583558295,-0.005108089583558295,1.5,0.026946051181678587,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.10534902073237784
2012-09-19,0.005087259039692427,1.4400241326176713,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09720040365002224,0.005087259039692316,0.0,0.0,ZZ500/CYB_1,1,False,0.005087259039692316,0.005087259039692316,0.0,1.5,24.700239421182285,1.0,False,False,False,70,24.700239421182285,1.0,False,0.005087259039692316,0.005087259039692316,1.5,0.02878606394741312,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.10079769945072903
2012-09-20,0.0010507519149989264,1.4415372407326639,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09711999878931415,0.001050751914998982,0.0,0.0,ZZ500/CYB_1,1,False,0.001050751914998982,0.001050751914998982,0.0,1.5,26.19661110737877,1.0,False,False,False,70,26.19661110737877,1.0,False,0.001050751914998982,0.001050751914998982,1.5,0.024220368889060873,False,1.0,False,False,False,0.0,1.0,1.0,False,-0.09985286091145551
