date,signal,return,gross_return,trade_cost,turnover,top_pair,direction,holding,top_score_abs,pair_changed,direction_changed,nav
2010-11-01,original_bias_momentum_naked,-0.006681606057724165,-0.006681606057724165,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,85.10489849209853,False,False,0.9275203100969328
2010-11-02,original_bias_momentum_naked,0.0006042127379699558,0.0006042127379700668,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,61.13368720544488,False,False,0.9280807296830192
2010-11-03,original_bias_momentum_naked,-0.01967372505441234,-0.017709143341094524,0.002,4.0,ZZ500/CYB,-1,ZZ500/CYB_-1,52.43114384436083,True,True,0.9098219245789372
2010-11-04,original_bias_momentum_naked,-0.00902752133062834,-0.00902752133062834,0.0,0.0,ZZ500/CYB,-1,ZZ500/CYB_-1,49.10498021912773,False,False,0.9016084877477275
2010-11-05,original_bias_momentum_naked,0.001964758395188726,0.0029677261213101325,0.001,2.0,SZ50/CYB,-1,SZ50/CYB_-1,53.26725294123358,True,False,0.9033799305932033
2010-11-08,original_bias_momentum_naked,0.02768420478239264,0.02768420478239264,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,62.71364380585896,False,False,0.9283892855880492
2010-11-09,original_bias_momentum_naked,0.021999713786208464,0.021999713786208575,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,70.32944291159025,False,False,0.9488135841531689
2010-11-10,original_bias_momentum_naked,0.03705914260704857,0.037059142607048456,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,78.95715224543274,False,False,0.983975802075806
2010-11-11,original_bias_momentum_naked,-0.01949438186503938,-0.01949438186503938,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,88.72628934648024,False,False,0.9647938020441819
2010-11-12,original_bias_momentum_naked,0.009468840140273382,0.009468840140273493,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,87.79882506895423,False,False,0.9739292803240648
2010-11-15,original_bias_momentum_naked,0.06308292767876078,0.06308292767876078,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,82.13462947005969,False,False,1.0353675906789752
2010-11-16,original_bias_momentum_naked,0.024825782180109668,0.024825782180109668,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,84.35805151944848,False,False,1.0610714009615163
2010-11-17,original_bias_momentum_naked,-0.026961332606453392,-0.026961332606453392,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,90.21233905744312,False,False,1.0324635020009973
2010-11-18,original_bias_momentum_naked,0.004270218538805048,0.004270218538805048,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,90.66509832772998,False,False,1.0368723467878815
2010-11-19,original_bias_momentum_naked,0.04466001345059123,0.04466001345059123,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,91.71840541873439,False,False,1.0831790797419745
2010-11-22,original_bias_momentum_naked,0.020031086011819577,0.021052138149969535,0.001,2.0,HS300/CYB,-1,HS300/CYB_-1,97.14510854412018,True,False,1.1048763330544895
2010-11-23,original_bias_momentum_naked,0.027702005832264565,0.027702005832264676,0.0,0.0,HS300/CYB,-1,HS300/CYB_-1,103.04463829901054,False,False,1.135483623676696
2010-11-24,original_bias_momentum_naked,-0.001401871582150882,-0.001401871582150882,0.0,0.0,HS300/CYB,-1,HS300/CYB_-1,110.58728376108135,False,False,1.133891821452666
2010-11-25,original_bias_momentum_naked,-0.032896994081402564,-0.032896994081402564,0.0,0.0,HS300/CYB,-1,HS300/CYB_-1,116.47881594267854,False,False,1.0965901889133869
2010-11-26,original_bias_momentum_naked,0.01702425917964767,0.017024259179647783,0.0,0.0,HS300/CYB,-1,HS300/CYB_-1,119.4000100018246,False,False,1.1152588245033073
2010-11-29,original_bias_momentum_naked,0.022338814044881916,0.023362176221102926,0.001,2.0,SZ50/CYB,-1,SZ50/CYB_-1,125.81461968724405,True,False,1.1401723839958002
2010-11-30,original_bias_momentum_naked,-0.015734354258470806,-0.015734354258470806,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,129.64831051598776,False,False,1.122232507790285
2010-12-01,original_bias_momentum_naked,-0.005888816279599918,-0.005888816279599918,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,124.24064205988178,False,False,1.1156238867289134
2010-12-02,original_bias_momentum_naked,-0.006414054731274543,-0.006414054731274543,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,115.0082240489199,False,False,1.108468214059917
2010-12-03,original_bias_momentum_naked,-0.021884949225659645,-0.021884949225659645,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,102.39628107196334,False,False,1.084209443476958
2010-12-06,original_bias_momentum_naked,-0.03225313632957938,-0.03225313632957938,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,86.7374534339696,False,False,1.0492402884866783
2010-12-07,original_bias_momentum_naked,0.01207793012868863,0.013091021149838511,0.001,2.0,HS300/CYB,-1,HS300/CYB_-1,67.44832782644995,True,False,1.0619129393792255
2010-12-08,original_bias_momentum_naked,0.007644623610818968,0.007644623610818857,0.0,0.0,HS300/CYB,-1,HS300/CYB_-1,52.196036645731034,False,False,1.0700308641082381
2010-12-09,original_bias_momentum_naked,-0.003598668009281658,-0.002601269278560192,0.001,2.0,SZ50/CYB,-1,SZ50/CYB_-1,38.69812771639935,True,False,1.0661801782686278
2010-12-10,original_bias_momentum_naked,0.006089024734711845,0.007096120855567323,0.001,2.0,HS300/CYB,-1,HS300/CYB_-1,22.90938776604838,True,False,1.072672175745765
2010-12-13,original_bias_momentum_naked,0.007637464941285144,0.00864611105233748,0.001,2.0,ZZ500/CYB,-1,ZZ500/CYB_-1,13.739962705387606,True,False,1.0808646718815151
2010-12-14,original_bias_momentum_naked,-0.015665805909469754,-0.01468048639586561,0.001,2.0,SZ50/ZZ500,1,SZ50/ZZ500_1,13.368184044970974,True,True,1.0639320557174166
2010-12-15,original_bias_momentum_naked,-0.005133802189417502,-0.005133802189417502,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,13.457738441107775,False,False,1.058470039000383
2010-12-16,original_bias_momentum_naked,-0.005861256895381528,-0.005861256895381528,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,18.621567280966875,False,False,1.0522660741857373
2010-12-17,original_bias_momentum_naked,-0.004367905331922217,-0.004367905331922217,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,23.60720005009346,False,False,1.0476698755897005
2010-12-20,original_bias_momentum_naked,-0.0036512188751952612,-0.0036512188751952612,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,24.160249316834683,False,False,1.043844603564974
2010-12-21,original_bias_momentum_naked,0.013374195093963426,0.013374195093963426,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,20.42676433752733,False,False,1.057805184940833
2010-12-22,original_bias_momentum_naked,-0.00405450537370422,-0.00405450537370422,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,18.67057182709979,False,False,1.053516308134158
2010-12-23,original_bias_momentum_naked,0.018163949851606853,0.018163949851606853,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,14.328684320275352,False,False,1.072652325522957
2010-12-24,original_bias_momentum_naked,0.013191481261758398,0.013191481261758398,0.0,0.0,SZ50/ZZ500,1,SZ50/ZZ500_1,13.295345463923663,False,False,1.0868021985754746
2010-12-27,original_bias_momentum_naked,0.015571194004855515,0.01658778178664222,0.001,2.0,SZ50/CYB,1,SZ50/CYB_1,13.563951705817225,True,False,1.1037250064543969
2010-12-28,original_bias_momentum_naked,-0.0013309291163009496,-0.0013309291163009496,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,15.49119297508326,False,False,1.1022560267069172
2010-12-29,original_bias_momentum_naked,-0.018462165247393525,-0.018462165247393525,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,18.64586186962776,False,False,1.0819059937969187
2010-12-30,original_bias_momentum_naked,-0.006989421501833681,-0.006989421501833681,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,18.99838975434404,False,False,1.0743440967809117
2010-12-31,original_bias_momentum_naked,-0.002455729627134362,-0.002455729627134362,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,18.513228573158077,False,False,1.0717057981527098
2011-01-04,original_bias_momentum_naked,0.00374745577325708,0.00374745577325708,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,20.538647260495555,False,False,1.0757219682332302
2011-01-05,original_bias_momentum_naked,-0.008093198029462734,-0.008093198029462734,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,29.343784210976892,False,False,1.0670159373196753
2011-01-06,original_bias_momentum_naked,0.010322558796588943,0.010322558796588943,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,35.015799767743054,False,False,1.0780302720695552
2011-01-07,original_bias_momentum_naked,0.0184201934573629,0.01842019345736301,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,40.11959388984322,False,False,1.0978877982339699
2011-01-10,original_bias_momentum_naked,0.013805455245538,0.013805455245538,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,48.96902043368984,False,False,1.1130446390971112
2011-01-11,original_bias_momentum_naked,0.026246355344277106,0.026246355344277217,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,59.24915001327485,False,False,1.1422580042088966
2011-01-12,original_bias_momentum_naked,-0.0017921051449800718,-0.0017921051449800718,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,71.9131766955624,False,False,1.1402109577626591
2011-01-13,original_bias_momentum_naked,-0.0053225327197578,-0.0053225327197578,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,81.06949911587954,False,False,1.134142147632541
2011-01-14,original_bias_momentum_naked,0.00850726292986037,0.00850726292986037,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,89.07536240691525,False,False,1.1437905930822876
2011-01-17,original_bias_momentum_naked,0.004398879614924578,0.004398879614924578,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,93.16006169335724,False,False,1.1488219902059398
2011-01-18,original_bias_momentum_naked,0.005125436375463366,0.005125436375463366,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,93.75576605456858,False,False,1.1547102042234736
2011-01-19,original_bias_momentum_naked,-0.00683478073441135,-0.00683478073441135,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,91.18905167340897,False,False,1.1468180131658188
2011-01-20,original_bias_momentum_naked,-0.003024905052978033,-0.003024905052978033,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,90.96946290002823,False,False,1.1433489975629472
2011-01-21,original_bias_momentum_naked,0.01223673446189455,0.01223673446189455,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,86.08258984373944,False,False,1.1573398556433983
2011-01-24,original_bias_momentum_naked,0.02151700795960987,0.02151700795960987,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,83.90031737042403,False,False,1.182242346529251
2011-01-25,original_bias_momentum_naked,0.015820579581464544,0.015820579581464544,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,87.95793543896558,False,False,1.2009461056570945
2011-01-26,original_bias_momentum_naked,-0.00939232459536643,-0.00939232459536643,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,96.75660571934465,False,False,1.1896664300112219
2011-01-27,original_bias_momentum_naked,-0.005240991344524826,-0.005240991344524826,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,103.51403893111294,False,False,1.1834313985486613
2011-01-28,original_bias_momentum_naked,-0.009988138769696508,-0.009988138769696508,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,103.76482687700772,False,False,1.1716111215155414
2011-01-31,original_bias_momentum_naked,0.0017402873585190548,0.0017402873585190548,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,98.9434962001175,False,False,1.1736500615394152
2011-02-01,original_bias_momentum_naked,-0.0010496848929790747,-0.0010496848929790747,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,91.7240185312908,False,False,1.1724180988001733
2011-02-09,original_bias_momentum_naked,-0.005834488983136987,-0.005834488983136987,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,84.34146345098209,False,False,1.1655776383190932
2011-02-10,original_bias_momentum_naked,-0.02087436785734309,-0.02087436785734309,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,71.72023696944595,False,False,1.1412469419305273
2011-02-11,original_bias_momentum_naked,-0.0069234114145682035,-0.0069234114145682035,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,55.82088421048301,False,False,1.1333456198259244
2011-02-14,original_bias_momentum_naked,0.022054581711687282,0.022054581711687282,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,41.60907234557947,False,False,1.1583410834059582
2011-02-15,original_bias_momentum_naked,-0.002522708923347494,-0.0015242331565039624,0.001,2.0,HS300/CYB,1,HS300/CYB_1,35.27133424247941,True,False,1.1554189260185699
2011-02-16,original_bias_momentum_naked,-0.008355004021915358,-0.008355004021915358,0.0,0.0,HS300/CYB,1,HS300/CYB_1,33.044441873798284,False,False,1.1457653962446877
2011-02-17,original_bias_momentum_naked,-0.008112974332368683,-0.008112974332368683,0.0,0.0,HS300/CYB,1,HS300/CYB_1,28.27446200672573,False,False,1.1364698309940382
2011-02-18,original_bias_momentum_naked,0.0030951579756239855,0.004099257232856757,0.001,2.0,ZZ500/CYB,1,ZZ500/CYB_1,24.171844871022774,True,False,1.1399873846554955
2011-02-21,original_bias_momentum_naked,0.0049097929246642025,0.0049097929246642025,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,24.164127297282413,False,False,1.1455844866508835
2011-02-22,original_bias_momentum_naked,-0.0004978382363206579,0.0005026644281074244,0.001,2.0,SZ50/ZZ500,-1,SZ50/ZZ500_-1,26.80854279739411,True,True,1.1450141708904928
2011-02-23,original_bias_momentum_naked,0.011771265174706613,0.011771265174706613,0.0,0.0,SZ50/ZZ500,-1,SZ50/ZZ500_-1,32.71097696248563,False,False,1.1584924363248417
2011-02-24,original_bias_momentum_naked,0.006192198722364317,0.006192198722364317,0.0,0.0,SZ50/ZZ500,-1,SZ50/ZZ500_-1,40.250925007856196,False,False,1.165666051708921
2011-02-25,original_bias_momentum_naked,-0.0009038867311321752,-0.0009038867311321752,0.0,0.0,SZ50/ZZ500,-1,SZ50/ZZ500_-1,46.52959402848944,False,False,1.16461242163185
2011-02-28,original_bias_momentum_naked,0.0043379766666020725,0.005343319986588657,0.001,2.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,50.03689625025387,True,False,1.169664483142524
2011-03-01,original_bias_momentum_naked,-0.0018433792127461324,-0.0018433792127461324,0.0,0.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,51.2362699020162,False,False,1.1675083479484116
2011-03-02,original_bias_momentum_naked,-0.004751790462247829,-0.004751790462247829,0.0,0.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,49.30718853656333,False,False,1.1619605929160357
2011-03-03,original_bias_momentum_naked,-0.02313787775224252,-0.02313787775224252,0.0,0.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,46.47823013682699,False,False,1.1350752907642212
2011-03-04,original_bias_momentum_naked,-0.0017852304093066707,-0.0017852304093066707,0.0,0.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,40.30575326619815,False,False,1.1330489198382963
2011-03-07,original_bias_momentum_naked,-0.009544223826984943,-0.009544223826984943,0.0,0.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,34.65629770274239,False,False,1.122234847340436
2011-03-08,original_bias_momentum_naked,-0.002873978886601569,-0.0008757303472961553,0.002,4.0,ZZ500/CYB,1,ZZ500/CYB_1,30.880818467054258,True,True,1.1190095680833712
2011-03-09,original_bias_momentum_naked,0.0007415521115785584,0.0007415521115785584,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,33.07552217731568,False,False,1.1198393719914599
2011-03-10,original_bias_momentum_naked,-0.013396329545381835,-0.013396329545381835,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,35.47127609518693,False,False,1.1048376347263689
2011-03-11,original_bias_momentum_naked,-0.007896890472396167,-0.007896890472396167,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,32.977722979440074,False,False,1.0961128529351536
2011-03-14,original_bias_momentum_naked,0.004538370981545192,0.004538370981545192,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,29.355355841207967,False,False,1.1010874196994132
2011-03-15,original_bias_momentum_naked,5.548371343788716e-05,5.548371343799818e-05,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,26.701255424553825,False,False,1.1011485121182778
2011-03-16,original_bias_momentum_naked,0.006627331630904232,0.006627331630904232,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,23.20539573253734,False,False,1.1084461884829624
2011-03-17,original_bias_momentum_naked,0.0033135563183797068,0.003313556318379818,0.0,0.0,ZZ500/CYB,1,ZZ500/CYB_1,19.902616947125434,False,False,1.112119087354394
2011-03-18,original_bias_momentum_naked,-0.0023463259831704164,-0.0013476736568271974,0.001,2.0,HS300/ZZ500,-1,HS300/ZZ500_-1,17.27341916343784,True,True,1.1095096934433546
2011-03-21,original_bias_momentum_naked,-0.003565571746053431,-0.0025681398859394022,0.001,2.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,17.065975449081098,True,False,1.1055536570284406
2011-03-22,original_bias_momentum_naked,-0.0049384333022319815,-0.0049384333022319815,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,16.93462905712942,False,False,1.100093954031167
2011-03-23,original_bias_momentum_naked,-0.0021809208515215506,-0.0021809208515215506,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,16.290985321176326,False,False,1.0976947361881875
2011-03-24,original_bias_momentum_naked,0.008840561868545205,0.008840561868545205,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,16.3866866273636,False,False,1.1073989744162356
2011-03-25,original_bias_momentum_naked,-0.007925559704965446,-0.007925559704965446,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,17.762500175479712,False,False,1.0986222177272822
2011-03-28,original_bias_momentum_naked,-0.0004414430367020161,-0.0004414430367020161,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,17.692486498073126,False,False,1.0981372385993005
2011-03-29,original_bias_momentum_naked,-0.006285128980923482,-0.006285128980923482,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,17.351691139369088,False,False,1.0912353044159486
2011-03-30,original_bias_momentum_naked,-0.008121961008635936,-0.008121961008635936,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,15.975806086690158,False,False,1.0823723338222353
2011-03-31,original_bias_momentum_naked,-0.0034818128720689456,-0.0034818128720689456,0.0,0.0,HS300/ZZ1000,-1,HS300/ZZ1000_-1,13.407891515002389,False,False,1.0786037158979618
2011-04-01,original_bias_momentum_naked,0.003909078187229076,0.004913992179408577,0.001,2.0,ZZ1000/CYB,1,ZZ1000/CYB_1,15.333208429556503,True,True,1.0828200621564428
2011-04-06,original_bias_momentum_naked,0.04266527790411079,0.04370898689100189,0.001,2.0,SZ50/CYB,1,SZ50/CYB_1,25.4990665053973,True,False,1.129018881028494
2011-04-07,original_bias_momentum_naked,-0.010842852650329027,-0.010842852650329027,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,44.034586080635975,False,False,1.1167770956620626
2011-04-08,original_bias_momentum_naked,-0.009643250857537256,-0.009643250857537256,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,58.31183432376254,False,False,1.1060077339766414
2011-04-11,original_bias_momentum_naked,0.011750000385515547,0.011750000385515547,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,70.68827326049067,False,False,1.1190033252772502
2011-04-12,original_bias_momentum_naked,-0.0020227878200529403,-0.0020227878200529403,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,78.32098053429769,False,False,1.1167398189802806
2011-04-13,original_bias_momentum_naked,-0.0051653665020261474,-0.0051653665020261474,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,79.58920204718927,False,False,1.1109714485278412
2011-04-14,original_bias_momentum_naked,-8.267320342791873e-05,-8.267320342791873e-05,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,77.49997446487808,False,False,1.1108796009592745
2011-04-15,original_bias_momentum_naked,0.011447846868824385,0.011447846868824274,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,71.26020624082308,False,False,1.123596780520757
2011-04-18,original_bias_momentum_naked,0.0068594830309454125,0.006859483030945301,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,65.9029557387181,False,False,1.1313040735703639
2011-04-19,original_bias_momentum_naked,-0.013514228410758333,-0.013514228410758333,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,61.2973616467791,False,False,1.1160153719181127
2011-04-20,original_bias_momentum_naked,-0.017533056042446038,-0.017533056042446038,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,51.721705699618,False,False,1.0964482118580412
2011-04-21,original_bias_momentum_naked,0.005301591776434966,0.005301591776434966,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,39.75165915951874,False,False,1.1022611326813145
2011-04-22,original_bias_momentum_naked,0.0016690413737801002,0.0016690413737802112,0.0,0.0,SZ50/CYB,1,SZ50/CYB_1,29.4397836446941,False,False,1.1041008521164695
2011-04-25,original_bias_momentum_naked,0.011998624290077142,0.013011635926003184,0.001,2.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,18.867932728876376,True,False,1.117348543419369
2011-04-26,original_bias_momentum_naked,0.014983218376540819,0.014983218376540819,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,12.535317379232307,False,False,1.1340900206481312
2011-04-27,original_bias_momentum_naked,0.010631999068152265,0.010631999068152154,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,9.320988365652967,False,False,1.146147664690863
2011-04-28,original_bias_momentum_naked,-0.006720292375198222,-0.00572601839359177,0.001,2.0,ZZ1000/CYB,-1,ZZ1000/CYB_-1,10.929221537697446,True,True,1.1384452172789898
2011-04-29,original_bias_momentum_naked,-0.015789454170240913,-0.014804258428669614,0.001,2.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,12.144829032809158,True,True,1.1204697886954333
2011-05-03,original_bias_momentum_naked,-0.017961412696181123,-0.017961412696181123,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,14.79789946657344,False,False,1.1003445684070718
2011-05-04,original_bias_momentum_naked,-0.007304751630218931,-0.007304751630218931,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,14.523996722025437,False,False,1.0923068246271976
2011-05-05,original_bias_momentum_naked,-0.007911848781763098,-0.007911848781763098,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,13.623334592104614,False,False,1.0836646582074594
2011-05-06,original_bias_momentum_naked,-0.013888003296302243,-0.013888003296302243,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,15.099814765732583,False,False,1.068614719862188
2011-05-09,original_bias_momentum_naked,-0.00966686003014361,-0.00966686003014361,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,13.646847555693554,False,False,1.058284570939129
2011-05-10,original_bias_momentum_naked,0.001966586972198092,0.001966586972198092,0.0,0.0,SZ50/ZZ1000,1,SZ50/ZZ1000_1,9.919378575075156,False,False,1.0603657795892163
2011-05-11,original_bias_momentum_naked,-0.005584934618552251,-0.0045895241426949784,0.001,2.0,HS300/ZZ1000,1,HS300/ZZ1000_1,6.989131945204475,True,False,1.0544437060384604
2011-05-12,original_bias_momentum_naked,-0.00792382164798544,-0.006930752400385876,0.001,2.0,ZZ1000/CYB,-1,ZZ1000/CYB_-1,5.814817135908808,True,True,1.0460884821739709
2011-05-13,original_bias_momentum_naked,-0.01130308839966132,-0.010313401801462785,0.001,2.0,SZ50/CYB,-1,SZ50/CYB_-1,6.943555600440756,True,False,1.034264451586091
2011-05-16,original_bias_momentum_naked,0.00783871583093787,0.00783871583093787,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,8.933304653234813,False,False,1.0423717567161153
2011-05-17,original_bias_momentum_naked,-0.01939747073457887,-0.01939747073457887,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,10.899685237265826,False,False,1.0221523810706628
2011-05-18,original_bias_momentum_naked,-0.014635760064238168,-0.014635760064238168,0.0,0.0,SZ50/CYB,-1,SZ50/CYB_-1,9.75211786356679,False,False,1.0071924040722229
2011-05-19,original_bias_momentum_naked,-0.0026922210211518527,-0.001693914936087948,0.001,2.0,SZ50/ZZ500,-1,SZ50/ZZ500_-1,10.715649492916851,True,False,1.004480819509635
2011-05-20,original_bias_momentum_naked,-0.006775738176750035,-0.005781519696446469,0.001,2.0,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,15.145060016621041,True,False,0.9976747204730705
