date,SZ50/HS300,SZ50/ZZ500,SZ50/ZZ1000,SZ50/CYB,HS300/ZZ500,HS300/ZZ1000,HS300/CYB,ZZ500/ZZ1000,ZZ500/CYB,ZZ1000/CYB,signal
2026-04-22,10.924107956374852,12.653490269571108,20.468738509921224,46.0307214253793,1.9354268126958267,9.78486869671551,35.17021717193762,7.690874190591193,32.79260105718892,25.394530995784248,original_bias_momentum_abs
2026-04-23,13.397115455906693,16.370136604476368,23.318836374281343,52.723318817286206,3.2175001681271227,10.200474114616727,39.456100289508846,6.883587326730245,36.022705725427286,29.36601293677122,original_bias_momentum_abs
2026-04-24,13.969946526355594,17.40721166375433,23.51428233834375,55.291844904895086,3.587354929620354,9.69398296558662,41.33708399165153,5.994493180646406,37.42160068840323,31.611743971091062,original_bias_momentum_abs
2026-04-27,14.716590713718189,20.275310049069365,25.32108396964428,56.3257309720085,5.653564138650137,10.682860875254965,41.672316248134216,4.929316948291704,35.713419236669885,30.93413625324507,original_bias_momentum_abs
2026-04-28,14.014424986576184,20.700545333050584,24.33851800218992,52.10493990261204,6.942257717524412,10.592346153896555,38.57227288373185,3.6227481285306182,31.760760165592814,28.28611591358896,original_bias_momentum_abs
2026-04-29,12.823548509897913,20.384317779846253,22.150724595229992,47.34121230534018,7.8245286636318205,9.556607005163677,34.92065528278893,1.7044119881702093,27.28419113086321,25.59623641729585,original_bias_momentum_abs
2026-04-30,10.080829198753497,18.434702001295214,19.0734598314406,39.64735760840476,8.699454447664225,9.276567568549718,29.978121561558368,0.5574942167780113,21.737773971778804,21.124753580668287,original_bias_momentum_abs
2026-05-06,6.919504901865706,16.583909580121624,15.392929247499966,31.057978427128873,9.990165927285435,8.72357802583566,24.350335537138175,1.3030586714471337,14.829521791852121,16.03136168657008,original_bias_momentum_abs
2026-05-07,3.8847747576963028,15.23425541120291,12.536383628398223,22.837681660895985,11.642843950791242,8.825522376537632,18.980380702713642,2.9170837261995,7.782830159922488,10.47584309919785,original_bias_momentum_abs
2026-05-08,0.8200482952110003,14.777271207558316,11.558307118102356,13.628355918987817,14.14705917369862,10.827179350422572,12.544942215157812,3.343348916612559,1.3159750833825508,1.8342672569464393,original_bias_momentum_abs
2026-04-22,0.38275195400960793,0.5287484982438606,0.5965302493166305,0.8032014616637766,0.23652815943709693,0.346340983492315,0.6811678228637327,0.14383349616962104,0.5823917003917336,0.5122347139955366,weighted_log_slope_abs
2026-04-23,0.40825043379826564,0.5479675742855151,0.6102676509168126,0.8217867473742491,0.23610856427669535,0.3413897173009104,0.6988366991637203,0.1378221408183843,0.6057511751638927,0.5427291241156079,weighted_log_slope_abs
2026-04-24,0.4008649032147976,0.5327506839346878,0.5913372646705481,0.8168634954508056,0.22012694870915261,0.3179122079106588,0.6943318701710921,0.12538612411295935,0.6080539911938677,0.5518639486383434,weighted_log_slope_abs
2026-04-27,0.39608293645115733,0.5287549748928473,0.5773839291218652,0.8048000964694391,0.21968585828997533,0.30020842862977704,0.6767769693681225,0.10319250419240211,0.5857783252222649,0.5381152848140303,weighted_log_slope_abs
2026-04-28,0.36819965093464746,0.4852823119918521,0.5225467807431001,0.7689896227811358,0.18531591701462136,0.24429731644938713,0.6343617448761982,0.0723978787196029,0.5511901327641824,0.5161612323435485,weighted_log_slope_abs
2026-04-29,0.3514503837145815,0.46534880994623506,0.4832260397860061,0.7457827222490971,0.17562021990546928,0.2031851577157222,0.6080218515786999,0.03343718329323009,0.5245175125761186,0.5080687160675965,weighted_log_slope_abs
2026-04-30,0.31107637620858763,0.42895170754275,0.4367560762565885,0.7044893742837692,0.1711007247587888,0.18242907589136903,0.5710545907978566,0.013666740303620806,0.48251202285426165,0.4753416534843041,weighted_log_slope_abs
2026-05-06,0.2697628176372755,0.4246137490378903,0.40871005337910893,0.6721495337710712,0.21205566511908525,0.19027685674983175,0.5510356441065494,0.02764003420691319,0.43020802864036856,0.44553350162212013,weighted_log_slope_abs
2026-05-07,0.2382229081714693,0.44201523121964326,0.4155701413452968,0.6507426644015498,0.26752225189523726,0.23280725434802996,0.5415229214098434,0.04739392785245555,0.3740737110766367,0.40239648877214373,weighted_log_slope_abs
2026-05-08,0.21180544108705046,0.46663158801167837,0.44052577927658276,0.616649083914254,0.3233036108192311,0.2901825895689708,0.5136341506664925,0.04894517213303984,0.28126430536696434,0.31480146557948296,weighted_log_slope_abs
2026-04-22,0.27205252798513374,0.3784051458322221,0.45230874018360145,0.5672610054133101,0.13420625184013804,0.25101840742540593,0.4762409672720339,0.11602096481809278,0.3684483938066587,0.28878599029177443,weighted_log_slope_r2_abs
2026-04-23,0.312486055724551,0.41959563469448563,0.4875294543307894,0.6229867193291394,0.14192924537253793,0.2531174727196613,0.5229277450938421,0.10887067636328775,0.4198561785219311,0.34579641140550527,weighted_log_slope_r2_abs
2026-04-24,0.30653512992337395,0.3990165037588897,0.45688991233890036,0.625600816387012,0.12455599303407976,0.21931926943935967,0.5275330773203373,0.08974021160112257,0.4401775379829209,0.3778689390692942,weighted_log_slope_r2_abs
2026-04-27,0.30585281603634257,0.40130220317959164,0.4398103792544324,0.6077144934115458,0.12901922440571767,0.19921225721647914,0.5007548606852564,0.05463213343293607,0.40588263139711206,0.36623257773115514,weighted_log_slope_r2_abs
2026-04-28,0.2587864635117486,0.31991232952276094,0.32881313420839403,0.515547785624835,0.08480324117126462,0.11334407684902219,0.4116558854524538,0.019439132229022944,0.3466657580662358,0.3380867511501523,weighted_log_slope_r2_abs
2026-04-29,0.23842971550628173,0.29646039197990404,0.2705801143291438,0.4778748444745851,0.07807136275576115,0.06987462794217167,0.37517980946732093,0.001658425195813802,0.3121649974898889,0.337628569469851,weighted_log_slope_r2_abs
2026-04-30,0.17592788272988552,0.2451044824383785,0.208578739034545,0.4027868546082277,0.0771682417747205,0.05514272450605112,0.3228027574258843,0.00012005619787139118,0.25440614207836554,0.29232582522792727,weighted_log_slope_r2_abs
2026-05-06,0.12402479652050154,0.24839580806917566,0.18260307894557376,0.3615282659847825,0.10889258212257052,0.0637434103541562,0.3064397348685446,0.0007774324499170642,0.19054786081352262,0.25850894793001916,weighted_log_slope_r2_abs
2026-05-07,0.09460887984485543,0.2751472367850386,0.19726363942477734,0.34530427557986365,0.14961986258281829,0.0945387881773018,0.30663374109460506,0.003934597650191984,0.13561551387498647,0.20848688440406496,weighted_log_slope_r2_abs
2026-05-08,0.07502637612687171,0.30617870456473684,0.2270336956292037,0.3136613008757173,0.19513031549402654,0.13546694414585583,0.28357042695164775,0.0046490403573249016,0.06098696543208337,0.10586591248264204,weighted_log_slope_r2_abs
