ma_window,slope_window,cagr_full_common,cagr_last_10y,cagr_last_1y,cagr_last_3y,cagr_last_5y,calmar_full_common,calmar_last_10y,calmar_last_1y,calmar_last_3y,calmar_last_5y,max_dd_full_common,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,sharpe_full_common,sharpe_last_10y,sharpe_last_1y,sharpe_last_3y,sharpe_last_5y,recent_weighted_sharpe,worst_recent_max_dd,mean_recent_cagr,delta_recent_weighted_sharpe_vs_base,delta_mean_recent_cagr_vs_base,delta_worst_recent_max_dd_vs_base
80,25,0.16104159773083992,0.20706892095310292,0.7841007255819659,0.3103505768377943,0.21674234569553175,0.39796317363316047,0.6073921302441339,12.632806291906883,1.7751778128015538,1.1182134156363575,-0.40466457300716696,-0.34091472484155183,-0.062068609892664495,-0.17482788180413578,-0.19382914089989445,0.8218056979539331,1.0732684987134737,3.132934734984363,1.4922248378051233,1.1012743866645247,1.5386552136190523,-0.34091472484155183,0.3795656422670987,-0.5371781811851626,-0.14122008454263396,-0.14931294139602047
50,30,0.20443723407649994,0.22431872482022275,0.6241822825445864,0.27653632703098996,0.234322979031361,0.5947515021127909,0.8274673191554887,9.608304604358171,1.3296758226458203,0.8643710302428073,-0.34373554896500236,-0.2710907363074616,-0.06496279086130008,-0.20797274216863737,-0.2710907363074607,1.0184060017397696,1.2205165436544743,2.777522862488567,1.3817308244611688,1.2549310418575979,1.5225375641330243,-0.2710907363074616,0.33984007835679003,-0.5532958306711906,-0.18094564845294264,-0.07948895286193025
70,15,0.1714974320601952,0.15044603887183206,0.7770572747688342,0.31286684628020955,0.1716331417696999,0.3949416662204111,0.5291686769329897,11.235516478796619,2.0374550397140125,0.8748903445705055,-0.43423484207534846,-0.28430639497372123,-0.0691607970345891,-0.1535576688475664,-0.19617674698874032,0.8815288287468448,0.8659933949984011,3.2811976164962204,1.4993851020822473,0.9752012757725571,1.4881838839733748,-0.28430639497372123,0.35300082542264394,-0.5876495108308402,-0.16778490138708874,-0.09270461152818987
80,15,0.17131722668028404,0.1654907324840642,0.7927337843787425,0.27169588153275526,0.17741626081938233,0.4355018052382735,0.6439150925462039,11.37769526868422,1.2735402120763935,0.746024658283169,-0.39337891283034354,-0.25700707189463723,-0.0696743730305952,-0.2133390677077871,-0.2378155451693399,0.8734333986206604,0.9259173928303979,3.26209920914059,1.3226654709768355,0.976332525186574,1.4328517889528416,-0.25700707189463723,0.3518341648037361,-0.6429816058513733,-0.1689515620059966,-0.06540528844910587
60,30,0.20274743667878914,0.21438841916938078,0.7648778409840313,0.2419105622574318,0.19287574294793952,0.5045122193890863,0.5845499914070962,12.32310248782338,0.7771571114726988,0.525893676158781,-0.4018682380464361,-0.3667580571737191,-0.062068609892664384,-0.311276264073574,-0.3667580571737191,1.0030690629992443,1.132123183878569,3.1589390884447646,1.194785454585154,1.0498943044424556,1.4292972565081632,-0.3667580571737191,0.35351314133969586,-0.6465361382960517,-0.16727258547003682,-0.17515627372818776
70,10,0.12924868507726606,0.12576296624488603,0.714260003086554,0.24123889168998303,0.1474486681925602,0.363357834813928,0.4921112518278631,10.219229576103041,1.7190106165514227,0.8963741746500073,-0.35570633874855906,-0.2555579978668665,-0.06989372317819353,-0.1403358940120697,-0.16449455189863327,0.727765280538639,0.7763115264695148,3.119837475380541,1.3282556040191833,0.9103351989634094,1.3679291313214157,-0.2555579978668665,0.3071776323034958,-0.7079042634827992,-0.21360809450623686,-0.06395621442133514
50,15,0.1996245711838669,0.1777936673892544,0.5878120804056113,0.26826840030368326,0.1825391420688638,0.74654777811197,0.7989174400117213,7.2661060024867,1.6655878208305004,1.0914797742521876,-0.2673969128790662,-0.22254322973178042,-0.08089781241898242,-0.1610652989584893,-0.16724005920671137,1.01587546610563,1.0090340789440075,2.555404893493178,1.3337435548861014,1.0322769551929614,1.3627730243932499,-0.22254322973178042,0.3041033225418532,-0.713060370410965,-0.2166824042678795,-0.030941446286249064
70,30,0.15207114936675215,0.20058764335416468,0.7005812159532945,0.2148677135045396,0.17153937894017157,0.3965728623296449,0.5637323574193029,11.287206482710241,0.6886716357085564,0.48209499280793017,-0.38346332745367084,-0.3558207023496578,-0.062068609892664384,-0.3120031410665952,-0.3558207023496591,0.795126062703601,1.0741719328498036,2.9594484174808517,1.0916751980402164,0.9504265762382936,1.3197786735470767,-0.3558207023496591,0.3218939879380426,-0.7560547212571382,-0.1988917388716901,-0.16421891890412776
60,10,0.12694036582425627,0.11895302405595332,0.7198699263892139,0.2273288703278331,0.13625618389770322,0.32658361935698454,0.5729612523430426,11.385636916699651,1.4554525052240483,0.8414757900874188,-0.3886917723374831,-0.20761093977910727,-0.06322614462905973,-0.15619119793458236,-0.1619252573904092,0.7128601836651569,0.7477331251625146,3.0535640838730447,1.2413327119603448,0.8394947000551338,1.2984841755607515,-0.20761093977910727,0.3006020011676759,-0.7773492192434635,-0.2201837256420568,-0.016009156333575914
40,15,0.17443389582830293,0.14493671175024825,0.6238371766252473,0.25865159098936896,0.14057294319272629,0.4053477900721638,0.47083754131851224,7.491509702686677,1.388775452871792,0.6974235918143369,-0.4303314341426373,-0.3078274330979939,-0.08327255805348832,-0.18624435682133778,-0.20156034989729543,0.9083875169325177,0.8496548231838739,2.6873377495011943,1.3119024842427405,0.8372507587499787,1.2827525209502117,-0.3078274330979939,0.2919996056393977,-0.7930808738540032,-0.22878612117033498,-0.11622564965246251
60,15,0.18033290588867246,0.14744058955347272,0.6842609057259395,0.2594471266069105,0.13411678574486308,0.5344456795826219,0.5190220386370034,9.813845336122132,1.2916114498192635,0.47211943307847265,-0.3374204578274529,-0.2840738515471606,-0.0697240360215744,-0.20087087850081786,-0.28407385154715936,0.9271101055868517,0.849154032239547,2.866981517083351,1.27386222266608,0.7889928135521231,1.2794195950748057,-0.2840738515471606,0.30631635190779644,-0.7964137997294092,-0.21446937490193624,-0.09247206810162922
80,10,0.11162725410063823,0.10811910973954464,0.6607883593417325,0.2321824579169769,0.11294746434196967,0.2929817595873322,0.37006427390727,9.229470479298886,1.5155093867480902,0.4938366311236072,-0.3810041084396051,-0.29216305750886107,-0.07159547894148843,-0.15320423611178235,-0.2287142290052172,0.640356217130516,0.6771980728005897,2.9070891668320127,1.270819873511483,0.7107617024027535,1.231196637514873,-0.29216305750886107,0.27850934783505593,-0.8446367572893418,-0.24227637897467674,-0.10056127406332971
50,10,0.13417601763357978,0.12321160503505735,0.5617769070305005,0.17186245521719345,0.1114401113668797,0.32792150044470175,0.6265319137784496,8.40981366368928,1.1631736820871754,0.6438995175755255,-0.40917115056994025,-0.19665655064879373,-0.0668001610375819,-0.1477530465689414,-0.17307065516446585,0.7464162292291581,0.7766310037672225,2.515384880242646,0.9934844657863521,0.7226730062860509,1.0944574978268213,-0.19665655064879373,0.24207276966240776,-0.9813758969773936,-0.2787129571473249,-0.005054767203262367
40,10,0.07693663415456298,0.08294252676972236,0.6061173928580423,0.1655581866073077,0.09543004859095872,0.16281711636828888,0.2987432617129189,9.629628869619006,0.7809076597300899,0.45012607011609196,-0.4725340668761995,-0.27763815087962396,-0.06294296499528784,-0.21200737954668114,-0.21200737954668203,0.4801735935391971,0.5623279539265759,2.687804773915164,0.9636074576833726,0.6266391712008988,1.044106229285756,-0.27763815087962396,0.23751203870650778,-1.031727165518459,-0.2832736881032249,-0.0860363674340926
80,30,0.13530925224315804,0.15675503919910372,0.3669796282599418,0.1386140785366703,0.09380164176255179,0.35434798471452383,0.4286764527569693,5.912483442025867,0.4330848832839678,0.25651842045394685,-0.38185416054268884,-0.3656721478190762,-0.062068609892664495,-0.3200621492156376,-0.365672147819077,0.7262189723614942,0.862410107489112,2.1421104272844715,0.7973697937202651,0.5726618934247573,0.9301891707167953,-0.365672147819077,0.1890375969395669,-1.1456442240874196,-0.3317481298701658,-0.17407036437354562
