ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav
40,10,last_1y,2025-05-06,2026-04-30,242,0.5694731404958677,0.2944214876033058,0.6061173928580423,0.1808291389538446,2.687804773915164,-0.06294296499528784,9.629628869619006,0.593147965428128,1.593147965428128
40,10,last_3y,2023-05-04,2026-04-30,726,0.5981201161945301,0.3645427248951009,0.1655581866073077,0.1753030908295336,0.9636074576833726,-0.21200737954668114,0.7809076597300899,0.580952337779528,1.580952337779528
40,10,last_5y,2021-05-06,2026-04-30,1210,0.6291200036010156,0.38732067625937455,0.09543004859095872,0.1684815912023982,0.6266391712008988,-0.21200737954668203,0.45012607011609196,0.5748742921338625,1.5748742921338625
40,10,last_10y,2016-05-04,2026-04-30,2428,0.6081412655256184,0.3848585548305929,0.08294252676972236,0.1666917191284349,0.5623279539265759,-0.27763815087962396,0.2987432617129189,1.2162958660428904,2.2162958660428904
40,10,full_common,2010-08-13,2026-04-30,3815,0.6173579759637324,0.39214152466219354,0.07693663415456298,0.19444057346010465,0.4801735935391971,-0.4725340668761995,0.16281711636828888,2.2047087612762915,3.2047087612762915
40,15,last_1y,2025-05-06,2026-04-30,242,0.6368801652892562,0.2587809917355372,0.6238371766252473,0.18521600861452212,2.6873377495011943,-0.08327255805348832,7.491509702686677,0.6104222721290551,1.610422272129055
40,15,last_3y,2023-05-04,2026-04-30,726,0.5724129620663981,0.26190625936228523,0.25865159098936896,0.18950539410741635,1.3119024842427405,-0.18624435682133778,1.388775452871792,0.9892568545635954,1.9892568545635954
40,15,last_5y,2021-05-06,2026-04-30,1210,0.6197390995538885,0.28080078041075957,0.14057294319272629,0.17597518135159776,0.8372507587499787,-0.20156034989729543,0.6974235918143369,0.9259182996369719,1.925918299636972
40,15,last_10y,2016-05-04,2026-04-30,2428,0.6227176241170723,0.3004896666013871,0.14493671175024825,0.17844487521291374,0.8496548231838739,-0.3078274330979939,0.47083754131851224,2.8644758964489876,3.8644758964489876
40,15,full_common,2010-08-20,2026-04-30,3810,0.6350601917952946,0.2988327524264386,0.17443389582830293,0.19980002485327283,0.9083875169325177,-0.4303314341426373,0.4053477900721638,11.469385410266822,12.469385410266822
40,20,last_1y,2025-05-06,2026-04-30,242,0.6988636363636364,0.2742768595041322,0.7716371134450415,0.18969553456162694,3.0843355861507162,-0.08816275414942709,8.752416152258508,0.7543841214631293,1.7543841214631293
40,20,last_3y,2023-05-04,2026-04-30,726,0.598070595311435,0.238954842539612,0.3693203280500412,0.18987656910927364,1.7559760477813389,-0.1292515865387872,2.857375587720245,1.559255687528942,2.559255687528942
40,20,last_5y,2021-05-06,2026-04-30,1210,0.6602369852860346,0.2512241451931887,0.2203819546188439,0.18354256535458244,1.1805038465512563,-0.20974653591111603,1.0507060517663798,1.6977320275640602,2.69773202756406
40,20,last_10y,2016-05-04,2026-04-30,2428,0.6579055280506326,0.2566410619545701,0.2138965419809642,0.1869379568187501,1.1336977677332383,-0.31914751659434604,0.6702121459802503,5.930739834102496,6.930739834102496
40,20,full_common,2010-08-27,2026-04-30,3805,0.6700074587248507,0.2489452893021576,0.23482757413793642,0.2076393131995476,1.1250604698522548,-0.34603023561330537,0.6786331076581418,26.28069150074086,27.28069150074086
40,25,last_1y,2025-05-06,2026-04-30,242,0.71900826446281,0.19369834710743802,0.7449790780180117,0.18907398133533737,3.0143662795746704,-0.07166243277091011,10.395671054031263,0.7284340547941408,1.7284340547941408
40,25,last_3y,2023-05-04,2026-04-30,726,0.65136659009049,0.1987711539658348,0.3200974018334588,0.19505617550729867,1.52575630592148,-0.1642924745015285,1.9483387952165805,1.2939274296661365,2.2939274296661365
40,25,last_5y,2021-05-06,2026-04-30,1210,0.7016670614923105,0.21905608080925296,0.2719609023535976,0.18220059697814617,1.4163125309265179,-0.20522260599999953,1.3251995365149891,2.315744827852458,3.315744827852458
40,25,last_10y,2016-05-04,2026-04-30,2428,0.6747424609901145,0.2281678900917699,0.23063170149739332,0.1861161242619448,1.2118324730892467,-0.3429684131266305,0.6724575578108404,6.946402826395479,7.946402826395479
40,25,full_common,2010-09-03,2026-04-30,3800,0.7092987621622924,0.2269433279581831,0.24629043481580637,0.20476252752296398,1.1833170150921752,-0.4496446280047105,0.5477446398252671,30.39948243308164,31.39948243308164
40,30,last_1y,2025-05-06,2026-04-30,242,0.7081611570247934,0.19989669421487602,0.6667455664345645,0.1700395741597186,3.0642029571845137,-0.062068609892664384,10.742073450453805,0.6522386490766074,1.6522386490766074
40,30,last_3y,2023-05-04,2026-04-30,726,0.6630995170516896,0.18781151795481324,0.28883350734758917,0.18786879716770397,1.448735701082938,-0.18892207306719877,1.5288499785033183,1.1353008410620706,2.1353008410620706
40,30,last_5y,2021-05-06,2026-04-30,1210,0.7342749994872121,0.21464972069024332,0.23444377229404156,0.17791898739261225,1.2769834893920486,-0.23116807323318156,1.014170205318776,1.8562179726470402,2.8562179726470402
40,30,last_10y,2016-05-04,2026-04-30,2428,0.6744781822996287,0.21153128571821503,0.20746430000891625,0.17534891678964087,1.1662019502115117,-0.28722504511408387,0.7223057443563559,5.572555680562268,6.572555680562268
40,30,full_common,2010-09-10,2026-04-30,3795,0.7096759719554938,0.21769062884402504,0.20933855474780705,0.20022216675578125,1.0545054649370214,-0.417841446598605,0.5009999760720385,18.530253078236225,19.530253078236225
50,10,last_1y,2025-05-06,2026-04-30,242,0.5377066115702479,0.25258264462809915,0.5617769070305005,0.18228040624765354,2.515384880242646,-0.0668001610375819,8.40981366368928,0.549907830365685,1.549907830365685
50,10,last_3y,2023-05-04,2026-04-30,726,0.5643145939272092,0.337487235065751,0.17186245521719345,0.175527253080868,0.9934844657863521,-0.1477530465689414,1.1631736820871754,0.6066555129465216,1.6066555129465216
50,10,last_5y,2021-05-06,2026-04-30,1210,0.59938421090178,0.3540419278163101,0.1114401113668797,0.16560959220843716,0.7226730062860509,-0.17307065516446585,0.6438995175755255,0.6929539638721929,1.6929539638721929
50,10,last_10y,2016-05-04,2026-04-30,2428,0.603673667108413,0.36391050609244313,0.12321160503505735,0.16818341323222857,0.7766310037672225,-0.19665655064879373,0.6265319137784496,2.191494616421339,3.191494616421339
50,10,full_common,2010-08-27,2026-04-30,3805,0.6171210196118739,0.37631386939325107,0.13417601763357978,0.1949639419312559,0.7464162292291581,-0.40917115056994025,0.32792150044470175,6.195686454170452,7.195686454170452
50,15,last_1y,2025-05-06,2026-04-30,242,0.6182851239669421,0.2587809917355372,0.5878120804056113,0.1861269583159348,2.555404893493178,-0.08089781241898242,7.2661060024867,0.5752994248925969,1.575299424892597
50,15,last_3y,2023-05-04,2026-04-30,726,0.5749881068846705,0.256021484147285,0.26826840030368326,0.19257360737689444,1.3337435548861014,-0.1610652989584893,1.6655878208305004,1.035044229819181,2.035044229819181
50,15,last_5y,2021-05-06,2026-04-30,1210,0.6341457566927857,0.27912941941399083,0.1825391420688638,0.17829411287102917,1.0322769551929614,-0.16724005920671137,1.0914797742521876,1.3058531010962549,2.305853101096255
50,15,last_10y,2016-05-04,2026-04-30,2428,0.6190220530370654,0.28178323303321556,0.1777936673892544,0.17840620356051437,1.0090340789440075,-0.22254322973178042,0.7989174400117213,4.126447961678997,5.126447961678997
