strategy,window,start,end,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate
baseline_160,roll_3y,2015-04-22,2018-04-20,0.1763389544648264,0.1277884543430896,1.332971012756604,-0.15632637051407705,1.1280179657785072,1.6265203407612936,0.6216216216216216
baseline_160,roll_3y,2015-07-22,2018-07-20,0.1883624202487435,0.12514091517771167,1.4396958859227806,-0.12464235979165428,1.5112231553029032,1.676824576625797,0.6486486486486487
baseline_160,roll_3y,2015-10-20,2018-10-18,0.21896407599588463,0.12548788647508663,1.6384937512849231,-0.07751083458384533,2.8249479852913457,1.809508873956184,0.7027027027027027
baseline_160,roll_3y,2016-01-21,2019-01-22,0.1957493954128453,0.1257230440028494,1.4867536952496914,-0.14369637204346208,1.3622431285435612,1.7107487009042486,0.6756756756756757
baseline_160,roll_3y,2016-04-21,2019-04-23,0.18828906118716837,0.13179889094040054,1.3765148484983905,-0.1715806162644814,1.097379560036851,1.6788917871654283,0.6486486486486487
baseline_160,roll_3y,2016-07-21,2019-07-23,0.21862545012957102,0.1393530612753116,1.4904047158949991,-0.17158061626448173,1.2741850151218268,1.8109422718067336,0.7027027027027027
baseline_160,roll_3y,2016-10-19,2019-10-21,0.21862509034480881,0.13814021019716535,1.5022873263924368,-0.1715806162644815,1.2741829182371684,1.810940665999525,0.7027027027027027
baseline_160,roll_3y,2017-01-20,2020-01-22,0.24893577069302886,0.13743927822991653,1.6884027666391994,-0.1715806162644815,1.4508385394146672,1.94962328737273,0.7297297297297297
baseline_160,roll_3y,2017-04-21,2020-04-22,0.2534218355923443,0.13940821297331796,1.6922367195693846,-0.17158061626448118,1.4769840621256998,1.9707316349381334,0.7297297297297297
baseline_160,roll_3y,2017-07-21,2020-07-22,0.26090911563847463,0.1396420866951629,1.7323620045183103,-0.1715806162644815,1.5206211594222185,2.006300238459801,0.7567567567567568
baseline_160,roll_3y,2017-10-19,2020-10-20,0.20984696316159934,0.148297239300827,1.3605572102766463,-0.1715806162644813,1.22302255190722,1.7720437728837999,0.7027027027027027
baseline_160,roll_3y,2018-01-22,2021-01-21,0.24871552690194498,0.15238867528280345,1.5333139724215636,-0.17158061626448184,1.4495549224427777,1.9462223637782592,0.7027027027027027
baseline_160,roll_3y,2018-04-23,2021-04-22,0.26579865337645825,0.15504202868736056,1.5974839104149263,-0.1715806162644815,1.549118188075191,2.0271397680170056,0.7027027027027027
baseline_160,roll_3y,2018-07-23,2021-07-22,0.30284959205129236,0.15632993463675202,1.7701960163860941,-0.1715806162644815,1.7650571413292244,2.2102781041050625,0.7297297297297297
baseline_160,roll_3y,2018-10-19,2021-10-20,0.36475846646872556,0.1571502627614096,2.060878558868456,-0.1401571872764802,2.6024956233545633,2.544659014182364,0.7297297297297297
baseline_160,roll_3y,2019-01-23,2022-01-20,0.39099826219915124,0.15942842678734676,2.1458697223498233,-0.14015718727648052,2.789712534883067,2.6847301716259375,0.7567567567567568
baseline_160,roll_3y,2019-04-24,2022-04-21,0.4462990689878352,0.15917955743027537,2.3937021247999657,-0.1401571872764803,3.184275295903633,3.0169472879888177,0.7837837837837838
baseline_160,roll_3y,2019-07-24,2022-07-22,0.376640185233047,0.15232369280966074,2.1727497220429974,-0.14015718727648008,2.687269861445424,2.604930894569187,0.7027027027027027
baseline_160,roll_3y,2019-10-22,2022-10-20,0.3658511246912186,0.1501779564386722,2.1492538173103735,-0.1401571872764803,2.6102915719157833,2.5442591435920687,0.7027027027027027
baseline_160,roll_3y,2020-01-23,2023-01-23,0.3429010100780494,0.14683252640342823,2.083122127841367,-0.1401571872764803,2.446546029791734,2.4222537827431494,0.7297297297297297
baseline_160,roll_3y,2020-04-23,2023-04-24,0.30677774170239624,0.16192106758981795,1.734966232032763,-0.14015718727648008,2.188812059257677,2.2319513364325285,0.6756756756756757
baseline_160,roll_3y,2020-07-23,2023-07-25,0.2677451379614426,0.16506236147608366,1.5225085570810524,-0.1401571872764804,1.9103204278299082,2.039146689010377,0.7027027027027027
baseline_160,roll_3y,2020-10-21,2023-10-23,0.25976268752792153,0.1702145579189816,1.4440794586919536,-0.12546258768652507,2.0704394219649953,2.000826553844776,0.6486486486486487
baseline_160,roll_3y,2021-01-22,2024-01-24,0.19854188883802504,0.1687574498113918,1.1593343219555348,-0.12546258768652474,1.5824788289405682,1.7227760573364899,0.6486486486486487
baseline_160,roll_3y,2021-04-23,2024-04-24,0.18532258683782366,0.17132122717136206,1.0796151792977442,-0.1254625876865244,1.4771143354771459,1.6663352144522385,0.6486486486486487
baseline_160,roll_3y,2021-07-23,2024-07-25,0.16877727500928597,0.17601668749542948,0.9761720440722363,-0.12546258768652463,1.3452398688841452,1.598131513095223,0.5945945945945946
baseline_160,roll_3y,2021-10-21,2024-10-23,0.15494380394578555,0.18280816914318412,0.881146834921774,-0.12546258768652507,1.2349801387240702,1.5419416695790316,0.6216216216216216
baseline_160,roll_3y,2022-01-21,2025-01-27,0.18072106455638393,0.1864219716629451,0.9894085298713737,-0.12546258768652618,1.4404378858175912,1.6507316851996279,0.6216216216216216
baseline_160,roll_3y,2022-04-22,2025-04-28,0.14938010638908428,0.18408614672362536,0.8525353671390948,-0.11903791910008199,1.2548951419714576,1.5220385642364287,0.5945945945945946
baseline_160,roll_3y,2022-07-25,2025-07-29,0.18482560501748968,0.18508334067902435,1.0124656768254359,-0.10513856823636736,1.7579239295134192,1.666557591587069,0.6486486486486487
baseline_160,roll_3y,2022-10-21,2025-10-27,0.2778249928019876,0.19074296566250656,1.38838855539241,-0.10513856823636814,2.642465057897622,2.095250855830668,0.6756756756756757
baseline_160,roll_3y,2023-01-24,2026-01-28,0.3467664760707099,0.19664434912040737,1.618794710681071,-0.1051385682363678,3.298185260532796,2.4512145157561243,0.7027027027027027
baseline_160,roll_5y,2008-01-17,2013-01-17,0.05855056866612762,0.15800523400031888,0.4394501664980516,-0.1968145697979522,0.2974910278554836,1.329256496466019,0.6229508196721312
baseline_160,roll_5y,2008-04-18,2013-04-19,0.028607463005121847,0.1571791658267167,0.2582682908260036,-0.19681456979795275,0.14535236407797397,1.151525363853875,0.5901639344262295
baseline_160,roll_5y,2008-07-18,2013-07-19,0.03297929828668611,0.15554114409418687,0.28663234473691773,-0.17246569054947125,0.19122237113720947,1.1762158450808986,0.5901639344262295
baseline_160,roll_5y,2008-10-16,2013-10-17,0.07287773514865159,0.15554948307088265,0.5304020065934439,-0.14420557527363453,0.5053739081194596,1.4217194177172006,0.6065573770491803
baseline_160,roll_5y,2009-01-16,2014-01-17,0.07616078611026333,0.15632613236184026,0.5481016001840412,-0.1442055752736343,0.5281403715892815,1.443614616359649,0.6065573770491803
baseline_160,roll_5y,2009-04-20,2014-04-21,0.09739195517868415,0.15580883230550266,0.6749177407332372,-0.14420557527363442,0.6753688613902755,1.5918118704322617,0.6065573770491803
baseline_160,roll_5y,2009-07-20,2014-07-21,0.10814360370555964,0.15051641824474687,0.7580895572928029,-0.14420557527363453,0.7499266481226805,1.6713668845513097,0.639344262295082
baseline_160,roll_5y,2009-10-16,2014-10-17,0.0640459964456701,0.14638576540183806,0.4976899016864686,-0.14420557527363398,0.44412982177797977,1.364135057298986,0.5901639344262295
baseline_160,roll_5y,2010-01-19,2015-01-20,0.08232003311249714,0.13991610066169205,0.6358537599320968,-0.14420557527363453,0.5708519449146978,1.4854191922061077,0.6065573770491803
baseline_160,roll_5y,2010-04-20,2015-04-21,0.08051358629230898,0.13474241266379688,0.6425463709173039,-0.14420557527363453,0.5583250587886909,1.473059251836376,0.6065573770491803
baseline_160,roll_5y,2010-07-20,2015-07-21,0.09731368534617268,0.13386484525031625,0.7611820688739541,-0.14420557527363387,0.6748260957422583,1.5912440503981036,0.6065573770491803
baseline_160,roll_5y,2010-10-18,2015-10-19,0.03758199456943556,0.1344440099137955,0.3419169814738783,-0.14420557527363453,0.2606140192438646,1.202666001192427,0.5409836065573771
baseline_160,roll_5y,2011-01-18,2016-01-20,0.03722283703231821,0.13143396354507345,0.3441952287844533,-0.15121039576579154,0.24616585945567088,1.2007052187077152,0.5573770491803278
baseline_160,roll_5y,2011-04-18,2016-04-20,0.04349670071051204,0.1283845923390972,0.3964556081428297,-0.15121039576579198,0.28765681413785577,1.23764081277306,0.5737704918032787
baseline_160,roll_5y,2011-07-19,2016-07-20,0.044528409656396484,0.12631665868560638,0.40847659328504893,-0.15632637051407805,0.28484259891638986,1.2436321327790762,0.5737704918032787
baseline_160,roll_5y,2011-10-17,2016-10-18,0.05812540352136386,0.1250716803278326,0.5147879607773513,-0.15632637051407694,0.3718208471815685,1.3267932966551996,0.6065573770491803
baseline_160,roll_5y,2012-01-18,2017-01-19,0.06639354817307308,0.12442290697001583,0.5794479317823713,-0.1563263705140776,0.42471112170479364,1.3794987262644895,0.6065573770491803
baseline_160,roll_5y,2012-04-18,2017-04-20,0.06923010567379029,0.12156912965790856,0.6120220552774126,-0.15632637051407805,0.4428562209058371,1.3979613971075617,0.6065573770491803
baseline_160,roll_5y,2012-07-18,2017-07-20,0.11138789056666654,0.12209172491108176,0.9270795888712763,-0.15632637051407727,0.7125342333501947,1.6964773115828347,0.6229508196721312
baseline_160,roll_5y,2012-10-16,2017-10-18,0.12545910969992358,0.12221208340178001,1.029377740649566,-0.15632637051407738,0.8025460406158782,1.8067353291841852,0.6229508196721312
baseline_160,roll_5y,2013-01-18,2018-01-19,0.15969481067662783,0.12326341509254535,1.2644393266857785,-0.1563263705140775,1.021547485248159,2.098218402434208,0.6229508196721312
baseline_160,roll_5y,2013-04-22,2018-04-20,0.18403101903197472,0.12352139866737018,1.428025781390908,-0.1563263705140775,1.1772231289371768,2.324681566495222,0.639344262295082
baseline_160,roll_5y,2013-07-22,2018-07-20,0.1775388733166945,0.12258541976850644,1.3931575936514415,-0.15632637051407594,1.135693694754517,2.2617210828095713,0.6557377049180327
baseline_160,roll_5y,2013-10-18,2018-10-18,0.15276973281156758,0.12413158843177999,1.2074670938273766,-0.1563263705140765,0.9772486389160513,2.0354974609869294,0.6557377049180327
baseline_160,roll_5y,2014-01-21,2019-01-22,0.12500195407129744,0.12384847284839605,1.0135161430892243,-0.15632637051407716,0.7996216739391454,1.8024840131721116,0.6065573770491803
baseline_160,roll_5y,2014-04-22,2019-04-23,0.11712868944221877,0.12540071470364256,0.9464180912668553,-0.1715806162644813,0.6826452311004169,1.7402626558740804,0.6065573770491803
baseline_160,roll_5y,2014-07-22,2019-07-23,0.12204226301625143,0.13247402007009718,0.935863919674684,-0.1715806162644815,0.7112823445518485,1.7788886554222088,0.6229508196721312
baseline_160,roll_5y,2014-10-20,2019-10-21,0.13304583567666595,0.1322280266806182,1.0112233798016486,-0.1715806162644813,0.7754129724746047,1.8678791995872104,0.639344262295082
baseline_160,roll_5y,2015-01-21,2020-01-22,0.1374233995302867,0.1335121105161155,1.0316970968074028,-0.17158061626448162,0.8009261332786942,1.9042572701505927,0.6229508196721312
baseline_160,roll_5y,2015-04-22,2020-04-22,0.1578141604355252,0.1344546682024507,1.1576481631062951,-0.17158061626448118,0.9197668353881198,2.0812533954833814,0.639344262295082
baseline_160,roll_5y,2015-07-22,2020-07-22,0.19279762219197294,0.13402807644159073,1.3832473550723103,-0.17158061626448118,1.123656193743861,2.415411027575763,0.6721311475409836
baseline_160,roll_5y,2015-10-20,2020-10-20,0.21132584894403328,0.1380703283594071,1.4586111056742497,-0.17158061626448107,1.231641741036105,2.609010888482701,0.6885245901639344
baseline_160,roll_5y,2016-01-21,2021-01-21,0.2793332068491574,0.1411690437184006,1.8170792880581603,-0.1715806162644813,1.6279997876833705,3.4287675434857703,0.7213114754098361
baseline_160,roll_5y,2016-04-21,2021-04-22,0.29792688631564324,0.14473594064594134,1.875667412597318,-0.1715806162644814,1.7363668041406641,3.685392018488724,0.7213114754098361
baseline_160,roll_5y,2016-07-21,2021-07-22,0.32233938631847514,0.14460476330527422,2.0062946852986205,-0.17158061626448173,1.878646861960254,4.045422008129644,0.7540983606557377
baseline_160,roll_5y,2016-10-19,2021-10-20,0.3442505250932164,0.14569921694141988,2.1052761681564154,-0.1715806162644815,2.006348575893761,4.392025912201712,0.7540983606557377
baseline_160,roll_5y,2017-01-20,2022-01-20,0.33083114990309537,0.14635120191335135,2.026831402206765,-0.1715806162644815,1.9281382542252818,4.173782658535045,0.7540983606557377
baseline_160,roll_5y,2017-04-21,2022-04-21,0.3382209118080446,0.14989122440621197,2.019461436656812,-0.17158061626448118,1.9712069997854387,4.290940150494313,0.7540983606557377
baseline_160,roll_5y,2017-07-21,2022-07-22,0.2911292192442989,0.14978420525924382,1.7823278619644227,-0.1715806162644815,1.69674888447504,3.5898509088908774,0.7213114754098361
baseline_160,roll_5y,2017-10-19,2022-10-20,0.26810596041931567,0.14878244104428115,1.6722232581445478,-0.1715806162644813,1.5625655523118434,3.280873892092598,0.6885245901639344
baseline_160,roll_5y,2018-01-22,2023-01-23,0.24141728768079562,0.14691560401653908,1.5466302662592042,-0.17158061626448184,1.4070195861091004,2.9497268034171764,0.6885245901639344
baseline_160,roll_5y,2018-04-23,2023-04-24,0.23342463558425042,0.15500786879987466,1.4322161117090637,-0.1715806162644815,1.3604370975357727,2.8559472519904925,0.6721311475409836
baseline_160,roll_5y,2018-07-23,2023-07-25,0.2402258514604756,0.15784199860980327,1.4449917163144828,-0.1715806162644815,1.400075700218849,2.937324194872776,0.6885245901639344
baseline_160,roll_5y,2018-10-19,2023-10-23,0.23548178733240577,0.1643077395836257,1.3724627468336597,-0.1401571872764802,1.680126377449942,2.8848591681859523,0.6557377049180327
baseline_160,roll_5y,2019-01-23,2024-01-24,0.281126293559139,0.16590818692508388,1.5776895182124595,-0.14015718727648052,2.0057929173805142,3.4528733688165256,0.7049180327868853
baseline_160,roll_5y,2019-04-24,2024-04-24,0.2959803899144402,0.16772354947224857,1.631250998199894,-0.1401571872764803,2.1117746129606334,3.657828661987416,0.7049180327868853
baseline_160,roll_5y,2019-07-24,2024-07-25,0.28952133075754527,0.16691237223541522,1.6092146462568273,-0.14015718727648008,2.0656902181293284,3.5700289819348385,0.6721311475409836
baseline_160,roll_5y,2019-10-22,2024-10-23,0.3015355840620695,0.17276975524304655,1.6141124950365389,-0.1401571872764803,2.151410069804319,3.7396298482020356,0.7049180327868853
baseline_160,roll_5y,2020-01-23,2025-01-27,0.28637225568488156,0.17592214949576734,1.5237762347908095,-0.1401571872764803,2.0432220512528616,3.533911051537073,0.6885245901639344
baseline_160,roll_5y,2020-04-23,2025-04-28,0.2699895436121593,0.17653810685664223,1.4462401582027666,-0.14015718727648008,1.9263339173578475,3.3139856640540706,0.6557377049180327
baseline_160,roll_5y,2020-07-23,2025-07-29,0.24337549739783038,0.17689974894002292,1.3242104325177988,-0.1401571872764804,1.7364467861197646,2.981953134527204,0.6557377049180327
baseline_160,roll_5y,2020-10-21,2025-10-27,0.31032988878393697,0.17537326998412237,1.6344140800662474,-0.12546258768652507,2.473485478868909,3.8792799226920045,0.6721311475409836
baseline_160,roll_5y,2021-01-22,2026-01-28,0.29908133779482515,0.1756608420540449,1.5827341188942632,-0.12546258768652474,2.3838288633269427,3.7151012610986967,0.6721311475409836
mix_130_260_390,roll_3y,2008-12-15,2011-12-13,0.10117403490632038,0.1577504018652599,0.6885230627934409,-0.13095351397037658,0.7725950365043834,1.3342977384953005,0.5675675675675675
mix_130_260_390,roll_3y,2009-03-18,2012-03-15,0.17244123993521354,0.15746904378715154,1.086955162684814,-0.13095351397037636,1.3168126208069708,1.6097301013971475,0.6216216216216216
mix_130_260_390,roll_3y,2009-06-17,2012-06-14,0.16008804296542856,0.15691984476809004,1.0228386937687313,-0.13095351397037658,1.2224799328534444,1.5595068743174214,0.6216216216216216
mix_130_260_390,roll_3y,2009-09-16,2012-09-13,0.15695324031241809,0.15731100511267604,1.003500743457424,-0.13095351397037658,1.1985416469841579,1.5469301708877858,0.6216216216216216
mix_130_260_390,roll_3y,2009-12-15,2012-12-14,0.11971945746538326,0.15319676545829114,0.8145217292082323,-0.13095351397037658,0.9142134016538525,1.4035465947103294,0.6216216216216216
mix_130_260_390,roll_3y,2010-03-18,2013-03-19,0.1214541658038133,0.1489654997930019,0.8451196314020544,-0.13095351397037636,0.9274601507164446,1.4109608176426376,0.6216216216216216
mix_130_260_390,roll_3y,2010-06-17,2013-06-18,0.1412125876391599,0.14366913360380196,0.9925548854291881,-0.10500472537976901,1.3448212652186693,1.4869487023937256,0.6216216216216216
mix_130_260_390,roll_3y,2010-09-16,2013-09-17,0.14344118124150151,0.14350233960870803,1.007184645881366,-0.10714581892300046,1.3387473508843537,1.4956869831376325,0.6216216216216216
mix_130_260_390,roll_3y,2010-12-15,2013-12-16,0.11768634641279618,0.13897711495005557,0.8711961337887836,-0.10714581892300057,1.0983755371487756,1.3967709787430407,0.6216216216216216
mix_130_260_390,roll_3y,2011-03-17,2014-03-19,0.12601594699051288,0.13865874312142432,0.9272764828318444,-0.10714581892300101,1.176116326863605,1.4287332317543773,0.6216216216216216
mix_130_260_390,roll_3y,2011-06-16,2014-06-18,0.12522670977419814,0.13440808010424105,0.9470332528121613,-0.10714581892300068,1.1687503164653688,1.425724933429987,0.6216216216216216
mix_130_260_390,roll_3y,2011-09-15,2014-09-17,0.11222291654269623,0.1325158427345389,0.8707287259148574,-0.1071458189230009,1.0473849345754118,1.376765792266827,0.6216216216216216
mix_130_260_390,roll_3y,2011-12-14,2014-12-16,0.12911149360255259,0.12915132436020602,1.006984950843239,-0.10714581892300068,1.2050072966014411,1.44057327051537,0.6486486486486487
mix_130_260_390,roll_3y,2012-03-16,2015-03-19,0.10559419761943278,0.12761542350886382,0.8522135228659982,-0.10714581892300112,0.985518601480069,1.3522463233399462,0.6486486486486487
mix_130_260_390,roll_3y,2012-06-15,2015-06-18,0.1031344335165818,0.1276277484357873,0.8346644137201703,-0.10714581892300046,0.9625614377981337,1.3432223861129258,0.6486486486486487
mix_130_260_390,roll_3y,2012-09-14,2015-09-17,0.05615164721931487,0.12993906185517332,0.48640736035834403,-0.12354277372831157,0.4545117899230631,1.178487553022602,0.5945945945945946
mix_130_260_390,roll_3y,2012-12-17,2015-12-16,0.08724732987050521,0.12809137785062097,0.7162413163074072,-0.12354277372831157,0.7062115187924687,1.284727414447343,0.5675675675675675
mix_130_260_390,roll_3y,2013-03-20,2016-03-18,0.08328358959771842,0.12636692693127366,0.6954197086880846,-0.12354277372831135,0.6741275680022469,1.2707497546216453,0.5675675675675675
mix_130_260_390,roll_3y,2013-06-19,2016-06-17,0.08101986129007033,0.12185406109545298,0.6994060214319622,-0.12354277372831135,0.6558041303835777,1.2628126229311216,0.5405405405405406
mix_130_260_390,roll_3y,2013-09-18,2016-09-16,0.07991910948584113,0.12198740999909356,0.6904055255776755,-0.12354277372831113,0.646894246211398,1.2589651062871792,0.5405405405405406
mix_130_260_390,roll_3y,2013-12-17,2016-12-15,0.028738038484486195,0.12158437833968674,0.2935279222052574,-0.12958891446367793,0.221763092957624,1.0885676915685096,0.4864864864864865
mix_130_260_390,roll_3y,2014-03-20,2017-03-20,0.05576618075035489,0.11659329442971941,0.5239448378221854,-0.12958891446367882,0.43033141361782945,1.1768452798093743,0.5135135135135135
mix_130_260_390,roll_3y,2014-06-19,2017-06-19,0.05838523703833043,0.1173081799302346,0.5426124333539227,-0.1295889144636776,0.4505419100080138,1.185627292695571,0.5405405405405406
mix_130_260_390,roll_3y,2014-09-18,2017-09-18,0.07468678231157067,0.11748488915572308,0.6721328032655424,-0.12958891446367915,0.576336198359804,1.241272499671069,0.5405405405405406
mix_130_260_390,roll_3y,2014-12-17,2017-12-15,0.12104534414377421,0.11718828370858059,1.0323151413138618,-0.1295889144636787,0.9340717502321613,1.4080944330434977,0.5945945945945946
mix_130_260_390,roll_3y,2015-03-20,2018-03-20,0.13217451395446145,0.11679808894623465,1.121790388757899,-0.12958891446367815,1.0199523200073415,1.4513662668612326,0.5675675675675675
mix_130_260_390,roll_3y,2015-06-19,2018-06-19,0.16291111783365664,0.1163638030580739,1.3558738485516366,-0.1295889144636787,1.257137761419535,1.5728395882509865,0.6216216216216216
mix_130_260_390,roll_3y,2015-09-18,2018-09-18,0.1913919587618924,0.11411354412270772,1.5925361396303672,-0.12958891446367904,1.4769161355660203,1.691282091038594,0.6216216216216216
mix_130_260_390,roll_3y,2015-12-17,2018-12-18,0.14287932118366986,0.12081787797563631,1.1673850673214812,-0.1389922521615201,1.0279660841644085,1.4934807182033905,0.6216216216216216
mix_130_260_390,roll_3y,2016-03-21,2019-03-21,0.15470384472931453,0.12219963664882419,1.2377816514475097,-0.16967314406225786,0.911775670712799,1.5391592587389737,0.6756756756756757
mix_130_260_390,roll_3y,2016-06-20,2019-06-20,0.18695987679099257,0.12299672086710338,1.4545390011726596,-0.16967314406225809,1.1018825508554935,1.6716881723532797,0.7297297297297297
mix_130_260_390,roll_3y,2016-09-19,2019-09-19,0.19167360794859567,0.12307948752947928,1.485827830583389,-0.16967314406225809,1.1296637956933535,1.691669747511579,0.7297297297297297
mix_130_260_390,roll_3y,2016-12-16,2019-12-18,0.24755554882291442,0.12016947989089632,1.9036125585751593,-0.16967314406225797,1.4590143312961723,1.9431593811008387,0.7567567567567568
mix_130_260_390,roll_3y,2017-03-21,2020-03-20,0.2384276085082464,0.12315669117617262,1.7975078347257725,-0.16967314406225809,1.405217129829104,1.8985462281316707,0.7567567567567568
mix_130_260_390,roll_3y,2017-06-20,2020-06-19,0.24682949899673834,0.12401407292236395,1.8404447389973875,-0.1696731440622582,1.4547352226005146,1.9374231166197784,0.7567567567567568
mix_130_260_390,roll_3y,2017-09-19,2020-09-18,0.269237613631939,0.13028662276482175,1.894780698547418,-0.1696731440622583,1.5868015832437654,2.0436954957011557,0.7567567567567568
mix_130_260_390,roll_3y,2017-12-18,2020-12-17,0.24603012712469718,0.13327857296975468,1.716740025191065,-0.1696731440622582,1.4500239768906582,1.9337016683611357,0.7297297297297297
mix_130_260_390,roll_3y,2018-03-21,2021-03-22,0.22453285578521132,0.13953861256756253,1.523759976434652,-0.1696731440622582,1.3233258393728087,1.8374367119190131,0.7027027027027027
mix_130_260_390,roll_3y,2018-06-20,2021-06-21,0.2411728656119112,0.1414870418751469,1.6003027002019437,-0.16967314406225797,1.4213968094056058,1.9134536249828618,0.7027027027027027
mix_130_260_390,roll_3y,2018-09-19,2021-09-20,0.2694276869565275,0.14297733479605815,1.7428211244911553,-0.16967314406225842,1.587921815474027,2.04728581724594,0.7297297297297297
