date,V7.5_mt0_fee0.0005,V7.5_mt0_fee0.001,V7.5_mt0_fee0.002,V7.5_mt0_fee0.003
2009-01-15,0.002672851523646269,0.0026728838066782945,0.0026728510784446158,0.0026726887534433974
2009-01-16,0.0019651061304353235,0.001957036965063663,0.0019405041250220023,0.0019234466953337304
2009-01-20,0.005304194972034271,0.00530430360496803,0.005304202954059756,0.0053036788036435745
2009-01-21,-0.011693430488811662,-0.011693458645502641,-0.011693432557681738,-0.01169329670255237
2009-01-22,-0.00530145074414623,-0.005301428254551932,-0.005301449091677624,-0.005301557603248019
2009-01-23,0.00956507556635744,0.009552577310558696,0.00952696901408201,0.009500552332922796
2009-01-26,-0.002001031405466147,-0.002001014477813534,-0.0020010426186581887,-0.002001153332336192
2009-01-27,0.006677977425551651,0.006677957052749539,0.006677990920874732,0.006678124167220689
2009-01-28,-0.012069402859693046,-0.012069438433299107,-0.012069379295074678,-0.012069146629338112
2009-01-29,-0.0020950470735764393,-0.0020949658992159836,-0.002095100844982767,-0.002095631758051719
2009-01-30,0.0060897822587400174,0.005900213719568059,0.005520827646217086,0.005141110222106393
2009-02-02,-0.004408271836742306,-0.004408447301369689,-0.004408418589080254,-0.004407884107058835
2009-02-03,-0.005834944966074618,-0.0058349658494770695,-0.005834962432205382,-0.005834898819366052
2009-02-04,0.002103356787142685,0.002103403543522342,0.002103395892506077,0.0021032534681058035
2009-02-05,0.003027113805306847,0.003027183428641278,0.0030271720357732956,0.0030269599564438643
2009-02-06,-0.003071824022241154,-0.003073564045203536,-0.0030771697274176724,-0.003080934672354929
2009-02-09,-0.0029479153585941775,-0.002948490593428721,-0.0029494092702984087,-0.0029500184027748677
2009-02-10,0.010005332902071729,0.010006135922498105,0.010007418383585875,0.0100082687246843
2009-02-11,0.008974387692149088,0.008975252300071901,0.008976633119264665,0.008977548677109315
2009-02-12,0.0011903814783449373,0.001190735682202737,0.0011913013622897317,0.0011916764387978063
2009-02-13,-0.006529608064280712,-0.006799295704512542,-0.007338528899444197,-0.007877575101376544
2009-02-17,0.0231980787608983,0.023199081648425324,0.023200629830195663,0.023201567245304977
2009-02-18,0.007233075900133112,0.007233558511369642,0.007234303530026631,0.0072347546345150615
2009-02-19,-0.00963670982770004,-0.009637086332484057,-0.009637667552039986,-0.009638019477119952
2009-02-20,0.013695037813815869,0.013684469803815436,0.01366306136549933,0.01364128614955784
2009-02-23,0.0010975250836797734,0.0010975124234939848,0.0010974941594859011,0.0010974853080547575
2009-02-24,-0.018077189870679855,-0.018077952813490672,-0.018079053460348105,-0.01807958687557254
2009-02-25,-0.01170365954155106,-0.011704072039256497,-0.011704667122265033,-0.01170495552206785
2009-02-26,-0.0022873091071157203,-0.0022873391895590345,-0.002287382587499498,-0.0022874036197879644
2009-02-27,-0.0009702690179471674,-0.0011133960712855773,-0.0014002056824363729,-0.0016878312224664072
2009-03-02,-0.004821562311153049,-0.004819568361396076,-0.004815105228627492,-0.004810011680450366
2009-03-03,-0.005482537010045085,-0.005481529559859033,-0.005479274546199564,-0.005476701012919305
2009-03-04,-0.005841693961566419,-0.005840466338643102,-0.005837718504061118,-0.005834582539134381
2009-03-05,0.019510538602489413,0.019507012656394984,0.019499120398578373,0.019490113363049844
2009-03-06,0.00018103926537116344,0.0001726057127275915,0.00015560147568338678,0.00013844572219134932
2009-03-09,-0.009200945812249395,-0.009199127908232407,-0.009194938520750151,-0.009190014694474558
2009-03-10,-0.0151480197138536,-0.015145402622959714,-0.015139371497153165,-0.015132283058606477
2009-03-11,0.007280313771103497,0.007279118549888608,0.007276364144403802,0.00727312686588566
2009-03-12,0.00990920404318496,0.00990710620431634,0.009902271702706633,0.009896589667765854
2009-03-13,0.00013725494560490326,0.00010988300712821975,5.538333133059403e-05,1.2630076460240502e-06
2009-03-16,-0.005157897241103382,-0.005157675355697888,-0.005157117368175368,-0.005156407216273529
2009-03-17,-0.004146577035383792,-0.004146196317892481,-0.0041452389065239625,-0.004144020407046867
2009-03-18,0.02079047406592105,0.020789054174779276,0.020785483495857626,0.02078093908522982
2009-03-19,0.005522102701629228,0.0055215040551694905,0.005519998605750365,0.005518082617085085
2009-03-20,-0.004172145639603109,-0.004187853064766767,-0.004218993372003599,-0.004249745130485372
2009-03-23,-0.007850771652668342,-0.00785027862689558,-0.007848993754612676,-0.007847310523332873
2009-03-24,-0.0032211204572684116,-0.0032207570165379007,-0.0032198098552596033,-0.003218569038166863
2009-03-25,0.002224800669093474,0.0022244723497764074,0.0022236167182587696,0.002222495808613667
2009-03-26,0.0017913427974307616,0.0017913526243160671,0.00179137823411879,0.0017914117839288313
2009-03-27,-0.003959151396092819,-0.003970858177271053,-0.003993976553956946,-0.00401669937303184
2009-03-30,-0.002609553645602669,-0.0026092696657826764,-0.0026085602194735324,-0.002607662193942706
2009-03-31,0.0024297167425231248,0.002429576105373421,0.0024292247617223595,0.0024287800267726034
2009-04-01,0.005057644596884625,0.005057341146250449,0.005056583057410524,0.005055623459588654
2009-04-02,-0.012396600966094296,-0.012395711385808084,-0.012393489011518821,-0.012390675903852566
2009-04-03,-0.007711886569991444,-0.007786676914454449,-0.007935895907473345,-0.00808461246384018
2009-04-06,-0.009728180777210937,-0.009727790564569516,-0.00972660288035998,-0.00972487241831288
2009-04-07,0.006219375304259422,0.006219119211349655,0.0062183397453023925,0.006217204059232984
2009-04-08,0.0012329065267704387,0.0012329352810551697,0.0012330228000285715,0.00123315031562643
2009-04-09,-0.003637673091086424,-0.003637631353713644,-0.003637504318314888,-0.0036373192270805488
2009-04-13,0.007741182384846779,0.007659862606339329,0.007497230002377897,0.007334625123869731
2009-04-14,-0.001690124791660974,-0.0016898131752848267,-0.001689092085810251,-0.0016882406893534707
2009-04-15,0.0003193603791522559,0.00031927398247644234,0.0003190740580234497,0.0003188380055267892
2009-04-16,-0.00911792425146607,-0.009116764727835291,-0.009114081555994913,-0.009110913512252017
2009-04-17,-0.005673904918475525,-0.005864943988824534,-0.006247619501641211,-0.006631098823080661
2009-04-20,0.006591741587517408,0.006592893288860813,0.006594857740286342,0.006596369513990341
2009-04-21,0.00014844533192337472,0.00014841793823294758,0.00014837121294752897,0.0001483352547877459
2009-04-22,0.00043831601316246527,0.00043860501792925,0.00043909797196572953,0.0004394773323002088
2009-04-23,0.009294792170738475,0.009295709130842322,0.009297273185268073,0.009298476827323654
2009-04-24,0.004938381325110042,0.0047287267969307045,0.004308954067766546,0.003888581879407438
2009-04-27,-0.0029217107916560403,-0.002921793096905101,-0.0029218421223240476,-0.0029217370599351478
2009-04-28,-0.0091144706586197,-0.009114632802708189,-0.009114721278803861,-0.009114495278872536
2009-04-29,0.003232144257319769,0.003232230209160969,0.003232268954419526,0.003232130012256862
2009-04-30,-0.003920773811881384,-0.00392089501979187,-0.003920974092130103,-0.003920835504545694
2009-05-01,-0.0018047368457422275,-0.002130909441923401,-0.002783278504825293,-0.003435644584026676
2009-05-04,0.024171122360156394,0.024171432590453623,0.024171573033213267,0.024171073611931604
2009-05-05,-0.004109438545148003,-0.004109547742134456,-0.004109664667450219,-0.004109646285586188
2009-05-06,0.01070017206314322,0.010700544671848888,0.010700966838160575,0.010700958191628418
2009-05-07,-0.010131008010471287,-0.010130764571905093,-0.010130216912631829,-0.010129588550942703
2009-05-08,0.009061428571103036,0.009019159169323165,0.00893445442800167,0.008849517617898428
2009-05-11,-0.0029830150351523033,-0.002983106780717004,-0.002983230229110956,-0.0029832735891001105
2009-05-12,0.007001325782616252,0.00700164295606176,0.007002069729307392,0.007002219629056672
2009-05-13,-0.004087015239142011,-0.004086863981151767,-0.004086660455716817,-0.004086588969483884
2009-05-14,0.003270192890230339,0.0032701661304694873,0.0032701301238298175,0.0032701174768647867
2009-05-15,0.002786037084173465,0.00263210767658828,0.0023240780090223456,0.0020158256868649804
2009-05-18,-0.002474130198771962,-0.002474674355615214,-0.0024754794848386164,-0.002475906761406521
2009-05-19,0.006347749284252968,0.0063480226192085265,0.006348427042975668,0.006348641667900834
2009-05-20,0.01205558437168186,0.012056184358685051,0.012057072093674792,0.012057543208557675
2009-05-21,0.006371000073883026,0.0063716652155771936,0.0063726493528204475,0.006373171627719332
2009-05-22,0.0013285954055968219,0.0013177807541122633,0.001296125620788624,0.0012744341232562295
2009-05-26,0.0009019520043009877,0.0009018052675755506,0.0009016010554101506,0.0009015159067156109
2009-05-27,-0.006600184527479236,-0.006600295792080879,-0.006600450638014399,-0.006600515202870527
2009-05-28,0.013028583348861034,0.01302887516978224,0.013029281294302697,0.013029450632758177
2009-05-29,0.02050428522747061,0.020428014435817543,0.020275051018769252,0.02012152516512722
2009-06-01,0.0023834358081911144,0.0023833091455767175,0.0023831391306083916,0.00238308022022915
2009-06-02,0.003996711782670248,0.003996915052669303,0.003997187895154353,0.003997282435384886
2009-06-03,-0.02017271032002199,-0.020173348870678454,-0.020174205975753368,-0.020174502963633878
2009-06-04,0.017758797686178607,0.01775939312343411,0.017760192358840632,0.01776046929481523
2009-06-05,-0.021739359616052667,-0.021948660232426365,-0.02236469075734082,-0.02277951694978697
2009-06-08,-0.004430207588546287,-0.004430741893215129,-0.004431021306374849,-0.004431042644889693
2009-06-09,0.004300684861348492,0.004301783508280366,0.0043023691641626005,0.004302416305883128
2009-06-10,0.0004030080799601876,0.00040284047727312533,0.0004027359881213499,0.00040272435011212693
2009-06-11,0.0013919647372828692,0.0013916385230490214,0.0013914768134286604,0.0013914663933800586
2009-06-12,-0.015409618504018896,-0.015588538050678946,-0.01594192190106436,-0.016294287484211134
2009-06-15,-0.019437381035979473,-0.01943314018747544,-0.019423731200717498,-0.019412903084950806
2009-06-16,-0.0013981182601806585,-0.0013986432020567374,-0.0013998206401211188,-0.00140122159714684
2009-06-17,0.004497591272272006,0.004495759002695943,0.004491694591377993,0.004487019910936363
2009-06-18,-0.005823725841000105,-0.005822127540009769,-0.005818575600739728,-0.005814466867143708
2009-06-19,0.005513254887379082,0.005235959376151733,0.004680835470124212,0.004124993835744606
2009-06-22,-0.016531194698390705,-0.016526102838751,-0.01651546601847298,-0.016503794523749837
2009-06-23,0.0024103688801599965,0.002409566934942209,0.00240787511430951,0.002406021676886416
2009-06-24,0.008778065413102887,0.008775755515714856,0.008770938022645502,0.008765650519854562
2009-06-25,0.011884969906208687,0.011881693074262456,0.011874848881650246,0.011867338745446432
2009-06-26,0.00022149828775042124,4.1983641686504924e-05,-0.0003169763599814024,-0.0006758620037844443
2009-06-29,0.0006586270539434835,0.0006589027436707529,0.0006595159294022768,0.0006602272421887267
2009-06-30,-0.007606163916124453,-0.007604768552988528,-0.007601733148720258,-0.007598248846747313
2009-07-01,0.009196406811795343,0.009194502157423123,0.009190347090278994,0.009185571030245088
2009-07-02,-0.014043263876898804,-0.014040413818611097,-0.014034304345797555,-0.014027341347202404
2009-07-06,-0.0058399298439779646,-0.005930283885832055,-0.006110561059534669,-0.006290090536134496
2009-07-07,-0.0066912065682716015,-0.006690401326210016,-0.006688746806476464,-0.006686858985991306
2009-07-08,-0.006867360069800599,-0.006866033853239584,-0.006863057988745758,-0.006859592467511888
2009-07-09,0.002746431987828979,0.002746111400464546,0.0027454082931464008,0.00274459364829438
2009-07-10,-0.000376583456052515,-0.0004812432236810382,-0.0006906914490024674,-0.0009003641703909659
2009-07-13,0.00575159159967531,0.00574999614002758,0.005746611126113299,0.005742813833242044
2009-07-14,0.0033553320066515013,0.0033544634924491668,0.0033525658087656396,0.0033503942996246927
2009-07-15,0.016126142723603243,0.016122844152120175,0.016115802963875936,0.01610787099540345
2009-07-16,0.0016047300964074918,0.001604489819922339,0.0016040511128612156,0.00160361415322674
2009-07-17,0.0007761347441019861,0.0004789358559007528,-0.00011533593283530319,-0.0007094768456282763
2009-07-20,0.017147894037708777,0.01714382804901393,0.01713521276326313,0.017125718373000476
2009-07-21,0.002297254925638814,0.0022969926368230364,0.0022964172862358634,0.002295766246436015
2009-07-22,0.0034646145663326244,0.003463159672692173,0.003460059508787028,0.0034566278923207072
2009-07-23,0.008013008833549051,0.008011445486110436,0.008008075902230738,0.00800431304119864
2009-07-24,-0.0016435370171727914,-0.001887207281632386,-0.0023741823774653392,-0.002860642661981827
2009-07-27,0.005465448606818857,0.005464111446141562,0.005461165824043324,0.005457801902811088
2009-07-28,-0.011056363226886523,-0.011053322633846951,-0.01104657510629814,-0.01103882310368065
2009-07-29,-0.00567017437544981,-0.00566970059778138,-0.005668611540427082,-0.005667325342996521
2009-07-30,0.008894187458776015,0.008892906630155961,0.008890075880844117,0.00888683451160377
2009-07-31,0.0025324955437540098,0.0020937576675992275,0.0012168772073783973,0.0003409484069032409
2009-08-03,0.01633847482511208,0.016335309986493796,0.016328311411116347,0.01632032062100275
2009-08-04,-0.002551969624238648,-0.002551969624238648,-0.002551969624238648,-0.002551969624238648
2009-08-05,-0.00708992977177092,-0.007088291346465714,-0.007084668209749068,-0.007080531407115065
2009-08-06,-0.005953237098686448,-0.005951372865953153,-0.005947250389302772,-0.0059425434534071675
2009-08-07,0.005797994042048282,0.005660604910808997,0.005384641295134829,0.005106950596274196
2009-08-10,-0.006581862609019162,-0.006581750087862104,-0.006581283227670154,-0.006580495109940965
2009-08-11,-0.0075946044002966895,-0.007594466791595256,-0.007593895840971587,-0.007592932005723196
2009-08-12,0.010701315759773733,0.01070106675540261,0.010700033614333693,0.010698289544465833
2009-08-13,0.010429019453079835,0.010428931009845765,0.010428564051077727,0.010427944579304071
2009-08-14,-0.010745273016292911,-0.01076712546086589,-0.01081042244708108,-0.010853171784771631
2009-08-17,-0.0280379551216956,-0.028037697730496358,-0.028036232708830378,-0.028033504195226655
2009-08-18,0.0143231968660118,0.014323070088815948,0.014322348497172399,0.014321004576695717
2009-08-19,0.006527158433622615,0.006527097070398558,0.0065267478026183046,0.006526097312654855
2009-08-20,0.00952556407389804,0.009525460256111895,0.00952486934505381,0.009523768809206468
2009-08-21,0.013048098005671305,0.012956874720073452,0.012774066226226788,0.012590799956170962
2009-08-24,0.00043758597901089047,0.00043759126428311035,0.0004376274742896591,0.0004376977892128764
2009-08-25,0.0043870295402062,0.004387013666887096,0.00438690491695759,0.004386693739338643
2009-08-26,-0.0016644187324975634,-0.0016644095023248262,-0.0016643462653538332,-0.001664223467729653
2009-08-27,0.002634808016536372,0.0026347948016902656,0.00263470426526613,0.0026345284558051407
2009-08-28,0.0011897746824598432,0.0011757964984970837,0.0011478139088378914,0.001119800602505494
2009-08-31,-0.009888499278033258,-0.009888474218790244,-0.009888174384445336,-0.009887542225325618
2009-09-01,-0.016425003818516304,-0.016424957507120475,-0.016424403390340347,-0.01642323511198307
2009-09-02,0.006003095971062189,0.006003097859442974,0.0060031204539570115,0.00600316809135526
2009-09-03,0.009096594088425336,0.009096577714385878,0.009096381798675335,0.009095968737579563
2009-09-04,0.009396650460310019,0.008981274298101694,0.008150467285219731,0.007319755653390603
2009-09-08,0.0077444770680257236,0.007744471277819631,0.007744485595712947,0.0077445344003821415
2009-09-09,0.0026607979511517055,0.0026607776644091974,0.0026608278290165543,0.0026609988225423375
2009-09-10,0.01081796188890971,0.010817997954858605,0.01081790877177946,0.010817604777988432
2009-09-11,0.006701186530737813,0.006399885453089338,0.005796775406331278,0.005193195628019565
2009-09-14,-0.0016637776574701668,-0.0016634199554272922,-0.0016628434436368744,-0.0016624529103628216
2009-09-15,0.0052959487725436905,0.005296238412116905,0.005296705226976339,0.005297021450752615
2009-09-16,0.017636986489989015,0.017638341068130226,0.017640524254624923,0.01764200316101361
2009-09-17,-0.0025891982118274592,-0.0025892201246328073,-0.00258925544171007,-0.002589279365754815
2009-09-18,0.00025936578342267147,0.00011226957701504503,-0.00018203801245986195,-0.0004764544179138852
2009-09-21,-0.0030625761822323794,-0.0030621768141119166,-0.003061528796223567,-0.00306108305077768
2009-09-22,0.009160129471863288,0.009160374482190203,0.009160772037894782,0.009161045500476694
2009-09-23,-0.008003165589751227,-0.008003776912812954,-0.00800476885047452,-0.008005451164501909
2009-09-24,-0.012863887618581482,-0.012865054788138486,-0.012866948646743315,-0.012868251355917737
2009-09-25,-0.0029172714749486905,-0.0029510900553393338,-0.0030183138536703513,-0.003084974657599826
2009-09-28,0.01440427511827691,0.014406651732741693,0.014410526003238111,0.01441322051759486
2009-09-29,-0.0024196326819569958,-0.002420258059082747,-0.0024212775261368558,-0.0024219865547440156
2009-09-30,0.0033590097670241903,0.003359108910754527,0.003359270531259284,0.003359382936619415
2009-10-01,-0.024135617988370273,-0.02413974755271253,-0.02414647941836834,-0.024151161360084883
2009-10-02,-0.003935296001562505,-0.003987841256342661,-0.0040927974718864,-0.004197546546899522
2009-10-05,0.012634596672864928,0.012635548097266192,0.012637097826924126,0.012638173766242655
2009-10-06,0.015604946370262773,0.01560703420317533,0.015610434974252074,0.015612796046259758
2009-10-07,0.003193348358343062,0.0031936855642566986,0.00319423482282577,0.0031946161595883815
2009-10-08,0.007499898881719869,0.007500403247602039,0.007501224785041005,0.007501795158349367
2009-10-09,-0.005231027724048487,-0.0056316944370741195,-0.006433336931211842,-0.007235116306969047
2009-10-12,0.007050066455434267,0.007050761522469529,0.007051882871474291,0.007052644008119557
2009-10-13,0.003863734126475782,0.003864405191123188,0.0038654878171668905,0.0038662226698766844
2009-10-14,0.012246003018749896,0.012245926839321575,0.012245803939339384,0.01224572051867412
2009-10-15,-0.007214593217477416,-0.007215851114207195,-0.007217880474217675,-0.007219257940344503
2009-10-16,-0.005376448522789512,-0.005493551368734639,-0.0057277898229916024,-0.005962038916529355
2009-10-19,0.016087179884864078,0.01608780972341317,0.016088575881576972,0.01608868265562524
2009-10-20,-0.0077780017708337645,-0.007778482753305949,-0.007779067837607623,-0.007779149376671679
2009-10-21,-0.0012096203161287011,-0.0012094228257123474,-0.00120918259129843,-0.001209149111526031
2009-10-22,0.005606650602324459,0.005606752014556182,0.00560687537602611,0.005606892568042143
2009-10-23,-0.00871362841102663,-0.008790113371440644,-0.008942857132299586,-0.009095304188060926
2009-10-26,-0.014855131288855072,-0.01485617569459552,-0.014857475363625028,-0.014857720680303665
2009-10-27,-0.009402856027715623,-0.009402862539047763,-0.009402870641814998,-0.009402872171238252
2009-10-28,-0.0271317382113222,-0.027132467393185422,-0.02713337479444522,-0.02713354606932994
2009-10-29,0.029873856200983262,0.02987514646259326,0.02987675207714502,0.02987705514201755
2009-10-30,-0.02503972684746747,-0.02514127217750406,-0.025342219378188702,-0.025543295039435532
2009-11-02,0.01287140975819634,0.0128677956511567,0.012859432909820612,0.012849566904519882
2009-11-03,0.012144892762793846,0.012139850839853583,0.012127909635921474,0.012113505215311626
2009-11-04,0.008693290013633392,0.008691727971375629,0.008688112070533549,0.00868384449470505
2009-11-05,0.01248770907210206,0.012480246441053833,0.012464669889548752,0.012448243872036358
2009-11-06,0.0033688232859134803,0.003314693074567998,0.003205751486477171,0.0030959587290970703
2009-11-09,0.020356943340587907,0.020347342367865506,0.020327654109095095,0.020307142047551796
2009-11-10,-0.000638260627851106,-0.0006397837534442008,-0.0006429406648881253,-0.0006462735569586764
2009-11-11,0.009326388175110889,0.009320886627432357,0.009309276826712898,0.009296751614597865
2009-11-12,-0.014713878088572496,-0.01470819291170089,-0.014696142703245707,-0.014683075034164772
2009-11-13,0.014501780372627282,0.014274393489774662,0.013818795065199563,0.01336210614710498
2009-11-16,0.018495555472828995,0.01848842628814218,0.018472972990015712,0.018455783145172378
2009-11-17,0.0021695597793127686,0.0021679302872685824,0.0021644084922904927,0.0021605036674781086
2009-11-18,-0.003077135899270611,-0.0030762211203778644,-0.003074292760850139,-0.003072215018397495
2009-11-19,-0.010525179422464781,-0.010521011952526305,-0.010512100189907447,-0.010502337211719559
2009-11-20,-0.0005789141928637109,-0.0005918340098737263,-0.0006168884444114342,-0.0006408934416373135
2009-11-23,0.0168100702126861,0.016806340562583122,0.01679767847596292,0.01678727896971033
2009-11-24,-0.00038351470189235126,-0.0003834467959042964,-0.0003833641200180482,-0.00038335374694065116
2009-11-25,0.012560394522204366,0.012557898027104608,0.012551943640381813,0.01254460979398031
2009-11-27,-0.02058274278260741,-0.020597332560480686,-0.020625174362144727,-0.02065107442014613
2009-11-30,0.004892047949951017,0.004891343120069447,0.004889645685836053,0.004887536484207811
2009-12-01,0.01712486947416547,0.017121804835811938,0.01711456736654271,0.017105737525836773
2009-12-02,0.008846687431046218,0.008844822436713695,0.008840293756092965,0.008834623994516067
2009-12-03,-0.005953863235202306,-0.005952859360581653,-0.005950507368754132,-0.005947659740487277
2009-12-04,-0.018497682651121172,-0.018547762487848285,-0.018645997354749366,-0.018741493107105267
2009-12-07,-0.006325696655566482,-0.006324007940179843,-0.006320226676874485,-0.006315857769026212
2009-12-08,-0.015778441835392898,-0.015773800020286055,-0.01576349109153119,-0.015751683388716575
2009-12-09,0.004260679716578064,0.004259718050013239,0.004257487841398788,0.004254817241806652
2009-12-10,0.002094409628460525,0.002093828875820991,0.0020925016525765727,0.0020909354330804764
2009-12-11,-0.006816404866293646,-0.0070394506019347824,-0.007484424898289488,-0.00792776630827341
2009-12-14,0.009290062410234778,0.009288517592944023,0.009284826928196654,0.009280284172803022
2009-12-15,-0.0059184741353141,-0.005917817498982791,-0.005916264063462906,-0.005914369451283985
2009-12-16,0.005992711870151268,0.005991901545314482,0.005989919868565563,0.005987428431107222
2009-12-17,-0.022981246854927195,-0.022977832840643253,-0.022969571203224737,-0.022959281887638405
2009-12-18,0.013014622053894698,0.01298547564616026,0.012926239322403665,0.012865671043095439
2009-12-21,-0.0004938872164003127,-0.0004943577510664321,-0.0004953690695478352,-0.0004964831175424678
2009-12-22,0.0032297575426374348,0.0032293173185213853,0.0032283422445931187,0.003227231863215607
2009-12-23,0.007399218626165327,0.0073977464853860475,0.00739440396642399,0.007390498032609161
2009-12-24,0.010999155101075742,0.010996365808129793,0.010990000360997065,0.010982523579062153
2009-12-28,0.003925914415432663,0.003911281095897223,0.0038819835900192334,0.0038526524718789368
2009-12-29,-0.004937877834422566,-0.004936898035783899,-0.004934592772992574,-0.004931794800277056
2009-12-30,0.0015690609226017838,0.0015689930584674716,0.0015688370490769543,0.001568651915777819
2009-12-31,-0.003829963497911981,-0.0038291294252179586,-0.0038271823514147707,-0.003824836793075659
2010-01-04,0.02158104245088599,0.02148294425357755,0.021286168295302943,0.02108855782173724
2010-01-05,0.0022740719380092145,0.0022740615646084095,0.0022740577994426747,0.002274076029722405
2010-01-06,0.0004210533481534551,0.00042123612209543637,0.0004215380347067921,0.00042175077604511557
2010-01-07,-0.0027846868381236067,-0.0027847388352674196,-0.002784751115643691,-0.002784644792518831
2010-01-08,0.008088002795204163,0.00807168649727763,0.008038339492157487,0.008003302109213184
2010-01-11,0.0009242419251573875,0.0009244435203741297,0.0009247404093291056,0.0009248950854068294
2010-01-12,-0.015261636792759381,-0.015264186482464637,-0.015268294560086493,-0.01527114661275586
2010-01-13,0.009350026778554454,0.009351975479498176,0.009355129567112153,0.009357345701962894
2010-01-14,0.0025864662726420296,0.0025867975516919994,0.002587327901648173,0.0025876898191841136
2010-01-15,-0.01262948283026799,-0.012648452342849503,-0.012685524376762292,-0.012721479125691215
2010-01-19,0.015847973427683737,0.015849669259099475,0.015852223925237663,0.015853718523654248
2010-01-20,-0.02128678872566092,-0.02128908782879768,-0.021292551838392293,-0.02129457170910698
2010-01-21,-0.018109956589573484,-0.01811142474097449,-0.018113636760090368,-0.01811492675445503
2010-01-22,-0.02216302095275935,-0.022272202302165534,-0.02248951481897621,-0.02270545709444982
2010-01-25,0.004806543241459904,0.004806830607037904,0.0048071965909461944,0.0048072954245323984
2010-01-26,-0.004352524163404925,-0.004352448871373427,-0.004352353290031807,-0.004352328070152178
2010-01-27,-0.00017601579587245286,-0.00017597783172818016,-0.00017593632299173212,-0.00017593820318428932
2010-01-28,-0.01571505711317578,-0.015716403061237116,-0.015718102755211016,-0.01571853404793122
2010-01-29,-0.012026376791923643,-0.012132931000319425,-0.01234566504571688,-0.01255788987704376
2010-02-01,0.020517590084012882,0.020514125620133106,0.020506146844151196,0.020496803458582402
2010-02-02,0.010347372978936065,0.010345615842715983,0.010341592442009162,0.010336907800126749
2010-02-03,-0.002313755932155992,-0.0023139928629228868,-0.0023145152501732325,-0.0023151001816090755
2010-02-04,-0.04075957173152456,-0.04075236292484874,-0.04073579246691483,-0.04071642442856449
2010-02-05,0.0022041066856646196,0.0021379538965446976,0.0020053853704373736,0.0018724725778636042
2010-02-08,-0.008914589475886636,-0.00891354786016807,-0.008911078122448401,-0.008908096089893514
2010-02-09,0.018600251002721446,0.018598460713711962,0.01859420318949967,0.0185890483372686
2010-02-10,-0.0036281370397633905,-0.0036277687842233286,-0.0036268928257794375,-0.0036258320213805595
2010-02-11,0.02058018226837488,0.020577570819462432,0.020571360890416557,0.020563842601462934
2010-02-12,-0.003615604711015852,-0.00372041929928002,-0.003929278875873687,-0.00413706169144501
2010-02-16,0.020148914267288598,0.020150095314668937,0.020151804484169977,0.020152633172086487
2010-02-17,0.002148233588147086,0.002148308178030245,0.0021484186200984023,0.0021484763791774775
2010-02-18,0.005895066358637235,0.005895482066711644,0.0058960845837301434,0.005896378262567392
2010-02-19,-0.0037386649699778784,-0.0037956621040994287,-0.003909552584673404,-0.004023302348962643
2010-02-22,-0.0018434326532220657,-0.0018433324489900427,-0.0018430323491739342,-0.0018425974858693461
2010-02-23,-0.014435115518555253,-0.014434655833402088,-0.014433315772009236,-0.01443140669427223
2010-02-24,0.004678209342256601,0.004678013344061593,0.004677523214781543,0.004676899574627358
2010-02-25,0.000728371865746924,0.0007282691395147367,0.0007279143847886971,0.0007273582175313376
2010-02-26,0.0077947108493015005,0.007702245590026413,0.007517066460398514,0.007331554109965888
