ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days,target_vol,vol_window,scale_threshold
60,20,last_1y,2025-05-06,2026-05-06,243,0.7353395061728395,0.18364197530864199,1.1362004558146537,0.20413326097688345,3.837000216705946,-0.062068609892664495,18.305556669941375,1.135090930508471,2.135090930508471,formal,20,0.2,1.03,0.5,,0.225,100,0.2
60,20,last_3y,2023-05-04,2026-05-06,727,0.5627790841501409,0.16201226435566188,0.4690043501350176,0.17909485641427167,2.2549760749053522,-0.10890572355477013,4.306517002287296,2.1775920130099413,3.1775920130099413,formal,20,0.2,1.03,0.5,,0.225,100,0.2
60,20,last_5y,2021-05-06,2026-05-06,1211,0.6399344866061483,0.189526084489542,0.3454937344618221,0.16863881788228996,1.8560789311820298,-0.1496656634707244,2.3084368615343953,3.4087978269782004,4.4087978269782,formal,20,0.2,1.03,0.5,,0.225,100,0.2
60,20,last_10y,2016-05-04,2026-05-06,2429,0.6437247045000358,0.21174393522207682,0.30385317451917615,0.17141941346118617,1.6410455991146708,-0.14966566347072618,2.0302129925653136,13.215433421720798,14.215433421720798,formal,20,0.2,1.03,0.5,,0.225,100,0.2
60,20,full_common,2010-09-29,2026-05-06,3786,0.659855865134461,0.2109682877857578,0.30586133629111023,0.19087480423240571,1.5012617310552323,-0.23859270397517596,1.2819391842046148,63.272607944474075,64.27260794447407,formal,20,0.2,1.03,0.5,,0.225,100,0.2
60,20,last_1y,2025-05-06,2026-05-06,243,0.6933392318303161,0.17315292463338436,1.0513652868129375,0.19247532969555584,3.845795656473862,-0.058573435618781144,17.949523972874573,1.0503566933804849,2.050356693380485,formal,20,0.2,1.03,0.5,,0.225,120,0.1
60,20,last_3y,2023-05-04,2026-05-06,727,0.5694778030763974,0.16610593664926682,0.4623790646279653,0.18051761722035928,2.213054180240822,-0.11961232516697073,3.865647323405137,2.134705022533195,3.134705022533195,formal,20,0.2,1.03,0.5,,0.225,120,0.1
60,20,last_5y,2021-05-06,2026-05-06,1211,0.6716820821490477,0.20045209059481753,0.3478756599274275,0.17462246642513224,1.8083920160515796,-0.16456390901948925,2.1139243835428627,3.4479552964488622,4.447955296448862,formal,20,0.2,1.03,0.5,,0.225,120,0.1
60,20,last_10y,2016-05-04,2026-05-06,2429,0.6731468254353038,0.221952397923326,0.31485365616784877,0.1782331585209182,1.6322911293237115,-0.16456390901948814,1.9132606781391106,14.461883130164306,15.461883130164306,formal,20,0.2,1.03,0.5,,0.225,120,0.1
60,20,full_common,2010-09-29,2026-05-06,3786,0.6792591161706438,0.21748968443831565,0.31936293245120906,0.1953278259976609,1.52435719517978,-0.23470954491061025,1.3606729652722018,74.45980818882916,75.45980818882916,formal,20,0.2,1.03,0.5,,0.225,120,0.1
60,20,last_1y,2025-05-06,2026-05-06,243,0.6933392318303161,0.17315292463338436,1.0513652868129375,0.19247532969555584,3.845795656473862,-0.058573435618781144,17.949523972874573,1.0503566933804849,2.050356693380485,formal,20,0.2,1.03,0.5,,0.225,120,0.15
60,20,last_3y,2023-05-04,2026-05-06,727,0.5694778030763974,0.16610593664926682,0.4623790646279653,0.18051761722035928,2.213054180240822,-0.11961232516697073,3.865647323405137,2.134705022533195,3.134705022533195,formal,20,0.2,1.03,0.5,,0.225,120,0.15
60,20,last_5y,2021-05-06,2026-05-06,1211,0.6716820821490477,0.20045209059481753,0.3478756599274275,0.17462246642513224,1.8083920160515796,-0.16456390901948925,2.1139243835428627,3.4479552964488622,4.447955296448862,formal,20,0.2,1.03,0.5,,0.225,120,0.15
60,20,last_10y,2016-05-04,2026-05-06,2429,0.6741584976554227,0.2220318674839609,0.3172398185948735,0.17858788549194138,1.6395981898725445,-0.1645639090194877,1.9277605915237823,14.74490125221882,15.74490125221882,formal,20,0.2,1.03,0.5,,0.225,120,0.15
60,20,full_common,2010-09-29,2026-05-06,3786,0.6805650744961687,0.21806797238025982,0.3209274174050485,0.19628791577718202,1.523903718826332,-0.23380454101042691,1.3726312415409254,75.86785922206325,76.86785922206325,formal,20,0.2,1.03,0.5,,0.225,120,0.15
60,20,last_1y,2025-05-06,2026-05-06,243,0.6933392318303161,0.17315292463338436,1.0513652868129375,0.19247532969555584,3.845795656473862,-0.058573435618781144,17.949523972874573,1.0503566933804849,2.050356693380485,formal,20,0.2,1.03,0.5,,0.225,120,0.2
60,20,last_3y,2023-05-04,2026-05-06,727,0.57990137438922,0.17062300439286013,0.46860112435238666,0.18511966695630094,2.1854213681389476,-0.12648484870811094,3.7048004495287605,2.174970718121603,3.174970718121603,formal,20,0.2,1.03,0.5,,0.225,120,0.2
60,20,last_5y,2021-05-06,2026-05-06,1211,0.6958821628249073,0.20864403319042882,0.3551962396525359,0.18088273190534332,1.7819353719592488,-0.17409490657398063,2.0402448678278664,3.5700461846352853,4.570046184635285,formal,20,0.2,1.03,0.5,,0.225,120,0.2
60,20,last_10y,2016-05-04,2026-05-06,2429,0.6627467438797346,0.21723072819540087,0.3159931905590039,0.1774955734907143,1.643118564488281,-0.17409490657398063,1.8150628112989875,14.596464780001597,15.596464780001597,formal,20,0.2,1.03,0.5,,0.225,120,0.2
60,20,full_common,2010-09-29,2026-05-06,3786,0.6678658243471768,0.21290936158754625,0.31806664438301335,0.1932439097008853,1.5335237365224037,-0.21751430728879728,1.4622791868155647,73.3114618016349,74.3114618016349,formal,20,0.2,1.03,0.5,,0.225,120,0.2
60,20,last_1y,2025-05-06,2026-05-06,243,0.7322856589628036,0.1829838949648058,1.1273733445115282,0.20349606512929816,3.8279074340121544,-0.06166135452925503,18.283304885504087,1.1262744301410872,2.126274430141087,formal,20,0.2,1.03,0.5,,0.225,140,0.1
60,20,last_3y,2023-05-04,2026-05-06,727,0.5938015288980257,0.17422949078993377,0.48989449673771324,0.19071072791571814,2.2029739975970823,-0.12648484870811094,3.8731476674193814,2.315379245234874,3.315379245234874,formal,20,0.2,1.03,0.5,,0.225,140,0.1
60,20,last_5y,2021-05-06,2026-05-06,1211,0.7042268468281294,0.21080911627108329,0.36697760788655454,0.18435259803302778,1.7990864388751597,-0.17409490657398063,2.1079169695904314,3.7721499237223366,4.772149923722337,formal,20,0.2,1.03,0.5,,0.225,140,0.1
