r2_window,r2_threshold,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
30,0.2,0.9083969328306304,-0.0620682671243516,3.638916432159256,14.635448594217852,0.6368801652892562,0.1518595041322314,0.3135702943025584,-0.1932584785990069,1.625725634772391,1.622543531211312,0.6102461871485783,0.1883583494650317,0.2228585665960774,-0.2424737801229984,1.24572031126801,0.9191037747793968,0.6915609354296429,0.2171472410839777,0.1913766571025925,-0.2854305895092202,1.067713709971012,0.6704840480890734,0.6721759342839869,0.2314306943503764,0.2116724720264271,-0.2854305895092195,1.0882000030400798,0.7415900040370061,0.6772780138627482,0.2343425828488976,1.7110006024336806,0.40905061270796467,-0.2854305895092202
15,0.2,0.8953419949142272,-0.0952764613849808,3.1828872328165585,9.397305293449609,0.756198347107438,0.2045454545454545,0.3911151275218529,-0.1734265942991083,1.7396590823136409,2.255220020334931,0.6826180765499125,0.2166681399869959,0.257450897451174,-0.2685344423224209,1.2783013513870582,0.9587257977956536,0.795727870723336,0.2459099749012884,0.1935126870609254,-0.3519803716644673,0.9970125128936476,0.5497826090296747,0.8100348861051722,0.2701754717972879,0.218047069642419,-0.4535684440798772,1.0194625890106437,0.4807368600890125,0.7972951076747282,0.265748659120385,1.6832711136517755,0.4343551767370449,-0.3519803716644673
20,0.4,0.8089574137359372,-0.0905815532488447,3.0831282352694243,8.930708126781369,0.6926652892561983,0.1642561983471074,0.2753596590891307,-0.1083355609991165,1.542672665695717,2.5417292027626663,0.6213842975206612,0.1673553719008264,0.2357038606123969,-0.1594538964423635,1.3605574506495788,1.4781944240390188,0.7050619834710744,0.1915289256198347,0.2157540605178465,-0.2011727470243517,1.1869166542059642,1.072481554828745,0.6939335366885451,0.2128641879244104,0.2592494296054399,-0.252874061703262,1.2582257844101734,1.0252116324593987,0.6914913165798006,0.2126375959155104,1.6566372741421616,0.38394374848882784,-0.2011727470243517
15,0.4,0.8791019624149008,-0.0682402693781518,3.261866922516266,12.882451526434894,0.71900826446281,0.1983471074380165,0.3486588302889177,-0.1253563676477028,1.643995653445664,2.781341202138022,0.6034281591552715,0.1863842731668395,0.2284965124470264,-0.2204131664736057,1.2178359950700062,1.0366736075831868,0.7097841682204357,0.216892547371178,0.1668220988108959,-0.2954891332019609,0.9241009762990064,0.5645625509242547,0.7047003645658693,0.2333933370271666,0.205233096434162,-0.3475369577217452,1.0081509002296312,0.5905360332885272,0.6947449498467829,0.2316238479636584,1.6295362618027753,0.4057698509904352,-0.2954891332019609
10,0.1,0.9604709004190992,-0.0860946346219392,3.314581824851323,11.155990203532909,0.8119834710743802,0.2789256198347107,0.3550267030973579,-0.2088774543595101,1.6149219477752088,1.6996889596629352,0.7303029594015652,0.3033775732538691,0.2263721724024929,-0.2839729663450987,1.129607802866179,0.7971609949920153,0.8107024367979639,0.3202496844481892,0.146176263794439,-0.3205333313541207,0.7847425549178346,0.456040759246175,0.8244958848431703,0.3345070432804061,0.1929853779692569,-0.4347452548236744,0.912155705578956,0.4439045068991694,0.8247372180011787,0.3263895433245001,1.5754840696898593,0.42201150992834724,-0.3205333313541207
20,0.5,0.7892363721774585,-0.1004950159749011,3.208219020718523,7.85348770305755,0.5981404958677686,0.1456611570247933,0.2242632234859565,-0.1084867739753372,1.3726599596974112,2.067194140522044,0.5542355371900827,0.143595041322314,0.1971224089989485,-0.1518981784715259,1.2224761265424364,1.2977272735097347,0.6483471074380165,0.1710743801652892,0.1692742750902152,-0.1935499763518161,1.0137704091929955,0.8745765733524299,0.6294780790439976,0.1916305090080161,0.230199918506009,-0.1935499763518161,1.1993944765508853,1.1893564796286735,0.6282361437547839,0.1955418451156101,1.5415960446706745,0.34497406993814467,-0.1935499763518161
15,0.5,0.7541756472931567,-0.0738863494679086,3.073860226353891,10.207239263061997,0.6647727272727273,0.1890495867768595,0.2501366241326168,-0.1029718358049216,1.4292226482259478,2.4291751446142644,0.5676652892561983,0.1694214876033057,0.1916310992474972,-0.2183509888173315,1.1603667854176796,0.8776287219281261,0.6632231404958677,0.1992768595041322,0.1379728365962871,-0.2713360949360497,0.8413345123916967,0.5084942223731991,0.6366811215525564,0.2226742339129538,0.1815404200950889,-0.3092902515394137,0.9439190312154788,0.5869581055061309,0.631933964207079,0.220334808712129,1.4936355125871077,0.33347905181738946,-0.2713360949360497
30,0.5,0.6597407241932809,-0.0596144947333303,3.270722002511688,11.066783793848394,0.4927685950413223,0.1332644628099173,0.182721991009426,-0.1648435414185782,1.2616764710846051,1.108457082619027,0.4643595041322314,0.131198347107438,0.1583528374319476,-0.2156023215211956,1.1012659115373429,0.7344672186954171,0.5367768595041322,0.1617768595041322,0.1784851871311652,-0.2156023215211946,1.1496982906934163,0.8278444585932688,0.4915332016508257,0.1673389358702875,0.1897064376230355,-0.2552117111372287,1.113674793505434,0.7433296723637784,0.5000418930479835,0.175496132987965,1.4900928778984472,0.29482518494145493,-0.2156023215211956
30,0.3,0.8417567916725357,-0.0690306475888551,3.6106175763094135,12.193957627140032,0.574896694214876,0.1425619834710743,0.2025787918992347,-0.2273227935755515,1.2637506595655257,0.8911503712974872,0.5702479338842975,0.1694214876033057,0.1487901337531958,-0.2968293871003322,0.953775336916252,0.5012648350175072,0.6492768595041323,0.2033057851239669,0.1611706524529808,-0.2968293871003332,0.9636691467569484,0.5429740431950643,0.6194320882280522,0.2125541438524356,0.1779264348073741,-0.2968293871003314,0.9750037211876112,0.5994232462813163,0.6246256082941243,0.2187890131776118,1.4622771072285763,0.3385740924444868,-0.2968293871003332
10,0.3,0.7044785788892054,-0.0875090505774672,2.803472215804511,8.050351069293875,0.6849173553719008,0.2262396694214876,0.2779066635733318,-0.1532946936982432,1.408412399633293,1.812891606805283,0.5886418050014834,0.2406298519653241,0.1898951831529665,-0.2017222916866123,1.0621895927181768,0.9413693527137794,0.6547346697777496,0.2726836963031614,0.1031923986226739,-0.2465223713533096,0.629864609868489,0.4185924306024997,0.6725863415845852,0.293284265019106,0.1489229602060664,-0.3900209060117406,0.7773461277155744,0.3818332758849174,0.6844044799924938,0.2917296620882451,1.3797112211739644,0.3188682060595444,-0.2465223713533096
30,0.4,0.7206793882329718,-0.085905383559005,3.198370216190736,8.389222635132823,0.5625,0.1425619834710743,0.1638022426537595,-0.2043255937825886,1.0908797711815563,0.8016726618597388,0.518595041322314,0.146694214876033,0.1502304410502797,-0.2345217325369373,1.005868315366983,0.6405821730257699,0.5841942148760331,0.1828512396694215,0.1700675098994266,-0.2345217325369396,1.0463523013733067,0.7251673781347289,0.5525878730812541,0.191596998054253,0.1826246943736591,-0.246020883614961,1.027797410051336,0.7423137893426921,0.5612286767121117,0.1989510276274981,1.3705702079265951,0.3011948954591094,-0.2345217325369396
10,0.5,0.7312081219672601,-0.0696999450635691,2.976891116024757,10.490799114696133,0.5795454545454546,0.2045454545454545,0.2531631279587993,-0.1224430524744046,1.3488948005643375,2.0675989600285423,0.4661960636879966,0.210441492078255,0.1573922363839488,-0.2278991015011375,0.9820582545059998,0.6906224524240312,0.4972796216838723,0.2334963002056307,0.104335478078575,-0.2348397048816881,0.6905311977196407,0.4442838068253367,0.5267342396223874,0.2497437002969833,0.1581501814878965,-0.4543246908926677,0.8752675113977357,0.3480994642337385,0.5376684708656837,0.2460954762361207,1.3659469163362776,0.31152474109714584,-0.2348397048816881
10,0.4,0.7564788893233372,-0.0709389697986987,2.96836416334104,10.663798635220855,0.6492768595041323,0.2076446280991735,0.2608230966190843,-0.1496145400492227,1.3690179997989615,1.7433004608594482,0.5274114465595784,0.2318895079616325,0.1636313781904528,-0.2396241548366339,0.9827545288002733,0.682866793216277,0.56964934727459,0.262480812214996,0.0865649997999942,-0.273919130249654,0.5635096582093848,0.3160239291103822,0.5979165703558461,0.2759192013705228,0.1326179264499345,-0.4459920969486109,0.7249101709726751,0.2973548799570215,0.6100290757111495,0.2727513488803367,1.3529014582422958,0.31687459098321713,-0.273919130249654
10,0.2,0.8179999006281617,-0.0889352443603085,3.088735926851268,9.197702289028983,0.7577479338842975,0.2634297520661157,0.2541719759730734,-0.2063405512280944,1.2676334241638592,1.231808165967846,0.6602569565742027,0.2797531672304407,0.1647571695466481,-0.2748655070860973,0.899879125341612,0.5994101307700296,0.7274558268370837,0.303595701991157,0.1159344881477295,-0.2748655070860972,0.6666274536230292,0.4217862378469151,0.7474865914384428,0.3183037101371263,0.1640999913087664,-0.4201542447301034,0.8165176598978038,0.3905708281352248,0.7519558932204627,0.3096683529683612,1.3219338993980594,0.3382158835739032,-0.2748655070860973
