risk_source,variant,segment,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav,avg_budget,min_budget,avg_base_equity_exposure,avg_effective_equity_exposure,overlay_cost_sum,baseline_cagr,baseline_sharpe,baseline_maxdd,baseline_calmar,baseline_final_nav,delta_cagr,delta_sharpe,delta_maxdd,delta_calmar
baa10y_long_proxy,fixed_ge3_90,available,2008-12-15,2026-05-06,4374.0,0.1986618348247271,0.1404335734407713,1.3610032367232048,-0.12572278212123134,1.5801578001444676,23.224666002992752,0.9195473251028808,0.9,0.5351461039628366,0.49833189894420926,0.014431740275779373,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.006984821704875577,-0.002562247463186118,0.009663825049681107,0.06119916142185189
baa10y_long_proxy,grid_3_70_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18311003499636613,0.13237150220139937,1.3368356017499818,-0.11640307918506809,1.5730686531517033,18.514319437727945,0.7190900777320531,0.15,0.5351461039628366,0.4230650509601345,0.04675646248851274,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.022536621533236545,-0.026729882436409058,0.01898352798584435,0.05411001442908758
baa10y_long_proxy,grid_3_70_4_60_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18124219299696076,0.13162845831342804,1.331622812829651,-0.11523099893698174,1.5728596876616476,18.013475379806117,0.6947873799725651,0.15,0.5351461039628366,0.4157755017872043,0.05387437764919917,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.024404463532641918,-0.03194267135673989,0.0201556082339307,0.053901048939031915
baa10y_long_proxy,grid_3_70_4_50_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.1793544270057872,0.13099090614632827,1.3252447420400584,-0.11416442551372852,1.5710185217392385,17.520281203131486,0.6704846822130772,0.15,0.5351461039628366,0.4084859526142741,0.06107652826146727,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02629222952381549,-0.03832074214633252,0.021222181657183925,0.05205988301662279
baa10y_long_proxy,grid_3_75_4_70_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1859032128209619,0.13384996735839919,1.3411734874096075,-0.11912445299361063,1.5605797814738593,19.28782846938027,0.7488340192043896,0.15,0.5351461039628366,0.43803120460646644,0.04270212365223481,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019743443708640784,-0.022391996776783385,0.016262154177301813,0.04162114275124362
baa10y_long_proxy,grid_3_75_4_60_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1840256223322687,0.1331155978955961,1.335922143499048,-0.11799834102235374,1.5595610983836348,18.764591040789682,0.7245313214449016,0.15,0.5351461039628366,0.4307416554335362,0.049897680441568074,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.021621034197333966,-0.027643340687342866,0.017388266148558706,0.04060245966101905
baa10y_long_proxy,grid_3_75_4_50_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.18213336579825423,0.13248567483859874,1.3295598634510049,-0.11693527188116948,1.5575571242810258,18.250820600750725,0.7002286236854138,0.15,0.5351461039628366,0.423452106260606,0.05709983105383617,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.023513290731348446,-0.034005620735386044,0.018451335289742965,0.038598485558410056
baa10y_long_proxy,grid_3_70_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18289283600540251,0.1323710916869057,1.3354513446405658,-0.11788962501977962,1.5513904296049512,18.4554124644296,0.7156835848193874,0.15,0.5351461039628366,0.42283678502453825,0.04721079363818397,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.022753820524200163,-0.02811413954582509,0.017496982151132823,0.0324317908823355
baa10y_long_proxy,grid_3_70_4_60_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18102676551247932,0.13162787669997705,1.330241490618084,-0.11670099098660791,1.551201613474329,17.95653894697284,0.6913808870598994,0.15,0.5351461039628366,0.4155472358516081,0.05430776630600573,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.024619891017123363,-0.03332399356830695,0.018685616184304532,0.03224297475171323
baa10y_long_proxy,tier_heavy_3_70_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.17913964686455364,0.13099017400029594,1.3238600144853077,-0.11563226393810977,1.5492185378333085,17.46498155705535,0.6670781893004115,0.15,0.5351461039628366,0.40825768667867784,0.06150550809959941,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02650700966504904,-0.03970546970108324,0.019754343232802674,0.030259899110692823
baa10y_long_proxy,grid_3_70_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.17913964686455364,0.13099017400029594,1.3238600144853077,-0.11563226393810977,1.5492185378333085,17.46498155705535,0.6670781893004115,0.15,0.5351461039628366,0.40825768667867784,0.06150550809959941,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02650700966504904,-0.03970546970108324,0.019754343232802674,0.030259899110692823
baa10y_long_proxy,grid_3_80_4_70_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.18868411168356958,0.13539970978515314,1.3446789388649492,-0.12188410240554926,1.5480617074715315,20.088117146783677,0.7785779606767261,0.15,0.5351461039628366,0.45299735825279835,0.03871883262166889,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.0169625448460331,-0.01888654532144174,0.013502504765363188,0.029103068748915772
baa10y_long_proxy,grid_3_80_4_80_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.19054743185057688,0.13622673172257177,1.3488489524008513,-0.12308939844730515,1.5480409706620726,20.641741590929577,0.8028806584362139,0.15,0.5351461039628366,0.46028690742572864,0.031587033635009656,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015099224679025802,-0.014716531785539555,0.012297208723607289,0.029082331939456862
baa10y_long_proxy,grid_3_80_4_60_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.1868016250056761,0.13467426900915844,1.3394155925961553,-0.12076748346807764,1.5467874268908914,19.543028604413312,0.7542752629172381,0.15,0.5351461039628366,0.4457078090798681,0.045920983233936986,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01884503152392658,-0.024149891590235617,0.014619123702834802,0.02782878816827572
baa10y_long_proxy,suggested_map,available,2008-12-15,2026-05-06,4374.0,0.1767530959410637,0.12792038885501,1.3366687716971342,-0.11563175306978768,1.5285861473914282,16.86148072659842,0.6379286694101509,0.15,0.5351461039628366,0.38335515784262136,0.04034782045184854,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02889356058853898,-0.026896712489256736,0.019754854101124764,0.009627508668812457
baa10y_long_proxy,grid_3_75_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18546859122690829,0.13384530230143207,1.3384749285463302,-0.12208104389652141,1.5192251418173943,19.1655014537607,0.7420210333790581,0.15,0.5351461039628366,0.4375746727352739,0.04360791617558167,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.020178065302694392,-0.025090555640060686,0.01330556327439103,0.0002665030947786029
baa10y_long_proxy,baseline,available,2008-12-15,2026-05-06,4374.0,0.20564665652960268,0.1449032641397772,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,1.0,1.0,0.5351461039628366,0.5351461039628366,0.0,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,0.0,0.0,0.0,0.0
baa10y_long_proxy,grid_3_75_4_60_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18359495779399237,0.13311055891354756,1.3332326911786494,-0.12091660991915276,1.5183601154278772,18.646476353250375,0.7177183356195702,0.15,0.5351461039628366,0.43028512356234366,0.05075564011783237,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.022051698735610303,-0.0303327930077415,0.014469997251759681,-0.0005985232947385288
baa10y_long_proxy,grid_3_75_4_50_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18170339665314272,0.13248033315547564,1.326860198132519,-0.11985700509261266,1.51600147619859,18.135941765632115,0.6934156378600823,0.15,0.5351461039628366,0.4229955743894135,0.05795779073010046,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.023943259876459955,-0.03670528605387191,0.015529602078299787,-0.0029571625240256694
baa10y_long_proxy,grid_3_70_4_70_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18245799209044167,0.1323741851092016,1.3326437141550882,-0.12085755425379319,1.5096945591608737,18.338007958665706,0.7088705989940559,0.15,0.5351461039628366,0.4223802531533458,0.048119455937526416,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02318866443916101,-0.030921770031302698,0.014529052917119256,-0.009264079561742022
baa10y_long_proxy,grid_3_70_4_60_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18059315177108193,0.13163070198873517,1.3274240698233375,-0.11966591533775206,1.5091444482028595,17.842450786658148,0.6845679012345679,0.15,0.5351461039628366,0.41509070398041553,0.055208534745413054,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02505350475852075,-0.036141414363053403,0.015720691833160383,-0.009814190519756183
baa10y_long_proxy,grid_3_80_4_70_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1882520491246844,0.1353899504609292,1.3420789655145304,-0.12479224260692967,1.5085236485222908,19.96175788423044,0.7717649748513946,0.15,0.5351461039628366,0.45254082638160587,0.03958338612086801,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.017394607404918272,-0.021486518671860466,0.010594364563982772,-0.0104349902003249
baa10y_long_proxy,grid_3_80_4_80_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.19011166035684224,0.1362173679678631,1.3462427572855797,-0.12603215152657554,1.5084377918975278,20.510992978576063,0.7960676726108825,0.15,0.5351461039628366,0.45983037555453604,0.03249569593435211,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01553499617276044,-0.01732272690081116,0.009354455644336901,-0.010520846825087915
baa10y_long_proxy,grid_3_70_4_50_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.17870964023350244,0.1309926705758743,1.3210508926408748,-0.11856298953506639,1.5072970151503053,17.354761289053236,0.6602652034750801,0.15,0.5351461039628366,0.40780115480748536,0.06236346777586369,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.026937016296100236,-0.04251459154551607,0.016823617635846055,-0.011661623572310376
baa10y_long_proxy,grid_3_80_4_60_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1863707045380918,0.1346641717180869,1.3368071879701833,-0.12367349052130261,1.5069575844630152,19.420228170396598,0.7474622770919066,0.15,0.5351461039628366,0.44525127720867563,0.04677894291020128,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019275951991510887,-0.026758296216207622,0.011713116649609834,-0.012001054259600519
baa10y_long_proxy,grid_3_80_4_50_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.18447466496087195,0.13404171757307,1.3304482926247176,-0.12261737593967115,1.5044740889874788,18.88849677412069,0.7231595793324188,0.15,0.5351461039628366,0.4379617280357454,0.05398109352246937,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02117199156873073,-0.033117191561673254,0.012769231231241296,-0.014484549735136909
baa10y_long_proxy,grid_3_75_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18525095924491364,0.1338449082410311,1.3371057544957057,-0.1235580372366557,1.4993031889143318,19.10452261593814,0.7386145404663923,0.15,0.5351461039628366,0.4373464067996776,0.0440622473252529,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02039569728468904,-0.02645972969068522,0.011828569934256739,-0.01965544980828393
baa10y_long_proxy,grid_3_75_4_60_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18337910122713863,0.13310999568850918,1.3318665722143117,-0.12237715565801244,1.4984749420030519,18.5875391506239,0.7143118427069045,0.15,0.5351461039628366,0.4300568576267475,0.051189028774638934,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.022267555302464048,-0.03169891197207919,0.013009451512900005,-0.02048369671956385
baa10y_long_proxy,grid_3_85_4_80_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.19289454053822852,0.13782105227550914,1.349135917441483,-0.1287727971454824,1.4979447896926859,21.35958162945318,0.8258116140832189,0.15,0.5351461039628366,0.4747965292008679,0.02843422892471226,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.012752115991374158,-0.014429566744907918,0.006613810025430045,-0.021013849029929865
baa10y_long_proxy,grid_3_85_4_70_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.1910251738953299,0.13700369946031485,1.3449066193861259,-0.12757542647547704,1.4973508548846544,20.785985416609158,0.8015089163237312,0.15,0.5351461039628366,0.46750698002793767,0.0356000950903021,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.014621482634272764,-0.018658864800265018,0.007811180695435405,-0.02160778383796136
baa10y_long_proxy,grid_3_75_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1814881887252997,0.13247962119413498,1.3254908456146077,-0.1213154108555824,1.4960027538574538,18.0786988966812,0.6900091449474166,0.15,0.5351461039628366,0.4227673084538172,0.058386770568232604,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.024158467804302974,-0.03807463857178317,0.014071196315330048,-0.02295588486516187
baa10y_long_proxy,grid_3_85_4_60_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.18913894436899303,0.13628698676135656,1.3396204955143463,-0.1264661585012381,1.4955696180740823,20.221949865508194,0.7772062185642431,0.15,0.5351461039628366,0.4602174308550075,0.042802245702570185,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016507712160609644,-0.023944988672044643,0.008920448669674341,-0.023389020648533432
baa10y_long_proxy,tier_mid_3_80_4_60_5_40_6_25,available,2008-12-15,2026-05-06,4374.0,0.18597511356401664,0.13465663785919865,1.3343959021394274,-0.12639436117139713,1.47138774103874,19.308136184852074,0.7441243712848651,0.25,0.5351461039628366,0.444843625761709,0.04748893423898239,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019671542965586042,-0.029169582046963516,0.008992245999515314,-0.04757089768387579
baa10y_long_proxy,grid_3_80_4_80_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18967529239099434,0.136213078875105,1.3435865588073126,-0.1289681113065182,1.4707146632565127,20.380847759420814,0.789254686785551,0.15,0.5351461039628366,0.45937384368334355,0.03340435823369456,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015971364138608335,-0.019978925379078305,0.006418495864394247,-0.04824397546610304
baa10y_long_proxy,grid_3_80_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18781656670576097,0.1353853620383416,1.3394103753015567,-0.12772981001069872,1.4704207787518775,19.835156682214546,0.7649519890260631,0.15,0.5351461039628366,0.4520842945104133,0.04048917864421488,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01783008982384171,-0.024155108884834187,0.007656797160213724,-0.04853785997073823
baa10y_long_proxy,grid_3_80_4_60_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.1859391870252458,0.13465921420578267,1.3341478901770967,-0.12657298211525048,1.4690274647707968,19.297986541079766,0.7406492912665752,0.15,0.5351461039628366,0.44479474533748314,0.047636902586465565,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019707469504356867,-0.029417594009294223,0.008813625055661967,-0.0499311739518189
baa10y_long_proxy,grid_3_80_4_50_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18404384423130504,0.13403646153472362,1.3277791550113796,-0.12552030917914248,1.4662475374294834,18.76960411970166,0.7163465935070873,0.15,0.5351461039628366,0.4375051961645529,0.05483905319873367,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.021602812298297636,-0.035786329175011344,0.009866297991769968,-0.05271110129313228
baa10y_long_proxy,grid_3_85_4_80_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.19245790994133571,0.1378118200377915,1.3465586074100089,-0.13169647776857596,1.4613747702465738,21.224286085411965,0.8189986282578875,0.15,0.5351461039628366,0.4743399973296754,0.02934289122405471,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.013188746588266964,-0.01700687677638202,0.003690129402336484,-0.05758386847604191
baa10y_long_proxy,grid_3_75_4_70_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18481524845891495,0.13384799146561654,1.3343291025945128,-0.1265068946551613,1.4609104820942245,18.98298878189898,0.7318015546410608,0.15,0.5351461039628366,0.43688987492848513,0.04497090962459535,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02083140807068773,-0.029236381591878136,0.008879712515751148,-0.058048156628391245
baa10y_long_proxy,grid_3_85_4_70_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.19059226040782473,0.13699407755034654,1.3423357575157104,-0.13046471817591265,1.4608720508700204,20.655236388738693,0.7946959304983996,0.15,0.5351461039628366,0.4670504481567452,0.036464648589501214,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015054396121777947,-0.02122972667068046,0.00492188899499979,-0.05808658785259535
baa10y_long_proxy,grid_3_75_4_60_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1829446238261534,0.13311281346876824,1.329080561924603,-0.1253230271191601,1.4597845905222615,18.469441885180245,0.7074988568815729,0.15,0.5351461039628366,0.42960032575555496,0.05208979721404625,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.022702032703449282,-0.03448492226178779,0.010063580051752341,-0.05917404820035421
baa10y_long_proxy,grid_3_85_4_60_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1887071752349332,0.13627703220963483,1.3370415738108294,-0.12935333050283837,1.4588505336613071,20.094883366737083,0.7703932327389117,0.15,0.5351461039628366,0.45976089898381495,0.043660205378834485,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01693948129466949,-0.026523910375561455,0.006033276668074072,-0.06010810506130859
baa10y_long_proxy,grid_3_75_4_50_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18105732563201649,0.1324821136051951,1.3227133165291785,-0.12422730294757922,1.4574680552182486,17.964605501791972,0.6831961591220851,0.15,0.5351461039628366,0.4223107765826247,0.059244730244496904,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.024589330897586192,-0.040852167657212446,0.011159304223333222,-0.06149058350436709
baa10y_long_proxy,grid_3_85_4_50_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.18680736623319327,0.13566216728424982,1.3306847701274371,-0.12830417466833566,1.4559726268929867,19.544669624563028,0.7460905349794238,0.15,0.5351461039628366,0.45247134981088477,0.05086235599110257,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.018839290296409406,-0.032880714058953764,0.007082432502576785,-0.06298601182962904
baa10y_long_proxy,grid_3_80_4_80_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1894568844691582,0.13621283675286583,1.3422398048242703,-0.1304335451256644,1.4525165614921267,20.31600097143315,0.7858481938728852,0.15,0.5351461039628366,0.45914557774774734,0.03385868938336578,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016189772060444474,-0.021325679362120598,0.004953062045248036,-0.066442077230489
baa10y_long_proxy,grid_3_80_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1875985036751835,0.1353849842496151,1.3380566180734947,-0.12919729997939766,1.4520311469751979,19.772047203684885,0.7615454961133974,0.15,0.5351461039628366,0.45185602857481705,0.0409435097938861,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.018048152854419186,-0.025508866112896156,0.006189307191514781,-0.06692749174741786
baa10y_long_proxy,grid_3_90_4_80_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.1952305979848834,0.1394770108162536,1.3488062389539337,-0.13446671475746963,1.4518879139496366,22.09735364905843,0.8487425697302242,0.15,0.5351461039628366,0.48930615097600727,0.02531549139334546,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.010416058544719276,-0.014759245232457197,0.0009198924134428133,-0.06707072477297915
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.19335753505003428,0.13866960733301176,1.3445288923979286,-0.13327728244804393,1.4507913989423644,21.50393399793323,0.8244398719707362,0.15,0.5351461039628366,0.48201660180307715,0.032481357558935296,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.012289121479568399,-0.019036591788462287,0.002109324722868511,-0.0681672397802513
baa10y_long_proxy,grid_3_80_4_60_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18572290293268345,0.13465866923402076,1.3327973055649454,-0.12802413012188074,1.4506867006701993,19.23699006531111,0.7372427983539094,0.15,0.5351461039628366,0.4445664794018869,0.048070291243272126,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019923753596919225,-0.03076817862144554,0.0073624770490317015,-0.06827193805241638
baa10y_long_proxy,grid_3_90_4_60_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.19146757631128342,0.137961736767312,1.3392186633470506,-0.13217537735795692,1.4485873249504826,20.920405838586436,0.8001371742112483,0.15,0.5351461039628366,0.47472705263014686,0.03968350817120339,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.014179080218319262,-0.024346820839340255,0.0032112298129555183,-0.07037131377213313
