risk_source,variant,segment,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav,avg_budget,min_budget,avg_base_equity_exposure,avg_effective_equity_exposure,overlay_cost_sum
baa10y_long_proxy,grid_3_90_4_80_5_60_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.2749168570838636,0.15963231865206487,1.6019465532023853,-0.11832728854670216,2.3233597292762918,3.3553281615903296,0.8640525477707006,0.15,0.4631254699989088,0.4260192055484002,0.00797311847079397
baa10y_long_proxy,grid_3_90_4_80_5_60_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.30895921496029066,0.1553459015959158,1.8116275958665655,-0.11832728854670249,2.6110563231434805,14.67159038309705,0.856066030230708,0.15,0.5281129784239904,0.48690273222963093,0.016296181348604367
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1947931123298754,0.13946791109056028,1.3462582294499863,-0.13737128762481576,1.418004560471824,21.957384920471604,0.8419295839048926,0.15,0.5351461039628366,0.4888496191048148,0.02622415369268791
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5763716702772372,0.17150263290759196,2.741761514041484,-0.11832728854670249,4.8709953329975075,1.5763716702772372,0.8801587301587303,0.8,0.6320149141687066,0.5596427525180168,0.0018141162164255571
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,3Y,2023-05-08,2026-05-06,752.0,0.3976962347827886,0.17290918724945376,2.024024388620325,-0.1183272885467026,3.3609849398841067,2.7160030048969337,0.8940824468085108,0.15,0.6121841028004197,0.5589822035566872,0.006079269741398555
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.27492268126748143,0.15963637239823242,1.60193851510118,-0.11832728854670294,2.323408950243725,3.3554045594598545,0.8558519108280255,0.15,0.4631254699989088,0.4259585642024238,0.00798428713851792
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.3085286758990984,0.15533534202191585,1.8096199881722341,-0.11832728854670294,2.6074177790132014,14.62351891919954,0.8484685759745426,0.15,0.5281129784239904,0.48650425110792794,0.016669151927434733
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19435502785645742,0.13946376776784386,1.3436625362719035,-0.14026915533125706,1.3855863564407453,21.81806213509831,0.8351165980795611,0.15,0.5351461039628366,0.4883930872336223,0.027132815992030362
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5763716702772372,0.17150263290759196,2.741761514041484,-0.11832728854670249,4.8709953329975075,1.5763716702772372,0.8801587301587303,0.8,0.6320149141687066,0.5596427525180168,0.0018141162164255571
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,3Y,2023-05-08,2026-05-06,752.0,0.3976962347827886,0.17290918724945376,2.024024388620325,-0.1183272885467026,3.3609849398841067,2.7160030048969337,0.8934175531914895,0.15,0.6121841028004197,0.5589822035566872,0.006079269741398555
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.2749284947375563,0.1596404801164054,1.6019299367430686,-0.11832728854670282,2.323458080669568,3.355480818182724,0.8476512738853504,0.15,0.4631254699989088,0.4258979228564472,0.007995455806241872
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.30809728880845544,0.15533019321343441,1.8075496772797874,-0.1183272885467026,2.603772068070777,14.575494952704643,0.8408711217183772,0.15,0.5281129784239904,0.48610576998622507,0.017042122506265092
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1941357607999441,0.13946355418762849,1.3423468985487754,-0.14171557614718067,1.36989712830382,21.74864248846336,0.8317101051668954,0.15,0.5351461039628366,0.488164821298026,0.027587147141701587
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5763716702772372,0.17150263290759196,2.741761514041484,-0.11832728854670249,4.8709953329975075,1.5763716702772372,0.8801587301587303,0.8,0.6320149141687066,0.5596427525180168,0.0018141162164255571
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,3Y,2023-05-08,2026-05-06,752.0,0.3976962347827886,0.17290918724945376,2.024024388620325,-0.1183272885467026,3.3609849398841067,2.7160030048969337,0.8930851063829789,0.15,0.6121841028004197,0.5589822035566872,0.006079269741398555
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.2749313974550438,0.15964255421364576,1.6019254449969083,-0.1183272885467026,2.323482611929632,3.355518895362147,0.8435509554140127,0.15,0.4631254699989088,0.425867602183459,0.008001040140103848
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.30788127669584764,0.1553296469630161,1.8064910835560337,-0.1183272885467026,2.6019465203441214,14.551500864451267,0.8370723945902944,0.15,0.5281129784239904,0.48590652942537366,0.01722860779568028
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1936958898854555,0.13946686764154845,1.339674677269167,-0.14461442242089617,1.3393953842425834,21.610007116415375,0.8248971193415638,0.15,0.5351461039628366,0.4877082894268335,0.028508701588279742
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5763716702772372,0.17150263290759196,2.741761514041484,-0.11832728854670249,4.8709953329975075,1.5763716702772372,0.8801587301587303,0.8,0.6320149141687066,0.5596427525180168,0.0018141162164255571
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,3Y,2023-05-08,2026-05-06,752.0,0.3976962347827886,0.17290918724945376,2.024024388620325,-0.1183272885467026,3.3609849398841067,2.7160030048969337,0.8924202127659576,0.15,0.6121841028004197,0.5589822035566872,0.006079269741398555
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.27493719485497015,0.15964674288170813,1.6019160564297448,-0.11832728854670294,2.3235316065444565,3.3555949453528817,0.8353503184713376,0.15,0.4631254699989088,0.42580696083748254,0.0080122088078278
