rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,family,source,ma,days,scale,trigger_days,threshold,robust_pass,score_3_5_10
broad_consec_below:zz2000:ma20:days10:scale0.50,20.702555966358105,19.190433066725507,1.1121938738564987,-40.96237550251829,0.5054041840196829,5947.028622330165,-0.7106694427162736,0.0,-0.00040031953206387527,33.168070191249164,19.349111820158868,1.6314806118881873,-20.016959474335405,1.6569984184548787,1651.8228170085563,-1.1194077176160988,-0.010745786984021066,0.039630019819020035,36.33279074993128,20.068639571934348,1.705058767010219,-17.410044116703716,2.086886771014699,370.08074697433256,-1.1330263155873368,-0.03804339916027999,0.04106722457766265,34.272906707778986,20.741580246734095,1.5807051363512428,-17.410044116703737,1.968570928254943,142.1323264599156,-0.4512424359317251,-0.038043399160301306,0.05163120778455288,34.76630908897735,19.767800868660938,1.6631016514278218,-12.085763539675998,2.876633236687451,34.738789312091846,4.46203355621115,3.6219019769768828,0.20228622352066572,broad_consec_below,zz2000,20.0,10.0,0.5,383.0,,False,-0.03131211167043446
broad_consec_below:zz2000:ma20:days10:scale0.75,21.06980152688007,19.46434866608447,1.1154381179002604,-40.96237550251829,0.5143696201306669,6361.095211456447,-0.3434238821943083,0.0,0.002843924511697793,33.75188689754245,19.84339710731345,1.618583888971003,-20.011495103536493,1.6866249484566354,1730.123887883569,-0.5355910113228148,-0.0052814161851095776,0.02673329690183568,36.924682065607904,20.55445413482974,1.691484008086512,-17.231536427824434,2.1428548882027827,380.3612386088953,-0.5411349999107102,0.14046428971900227,0.027492465653955467,34.5234435565833,21.193855861282742,1.5606056551534797,-17.231536427824445,2.0035035007578856,143.49053573009138,-0.20070558712740905,0.1404642897189916,0.03153172658678982,32.52502633015399,19.93605477367572,1.5634595203169077,-13.565477695415185,2.3976322146876328,32.49948517617503,2.2207507973877902,2.1421878212376964,0.10264409240975159,broad_consec_below,zz2000,20.0,10.0,0.75,383.0,,False,-0.006107494712307541
broad_consec_below:zz2000:ma30:days2:scale0.00,12.247567886932087,17.152271070316836,0.783814851430439,-40.96237550251829,0.29899554741836515,1141.460322091218,-9.165657522142292,0.0,-0.3287793419581235,17.008289180837032,15.450526659092795,1.1308265021167812,-20.886059855784655,0.8143368973505252,380.71330638434205,-17.27918872802823,-0.8798461684332715,-0.4610240899523861,15.979879869776138,16.53828983225254,1.013538688405969,-20.886059855784623,0.7650978681529698,109.66052316504387,-21.485937195742476,-3.514059138241187,-0.6504528540265875,16.42166647881833,16.82684456846361,1.0228276020232003,-15.143959003251805,1.0843707695782965,57.81440139798973,-18.30248266489238,2.2280417142916313,-0.5062463265434896,25.80300752832492,16.38047788933445,1.5341032438040618,-11.69990059477276,2.205403996325669,25.78324336493627,-4.5012680044412825,4.007764921880121,0.0732878158969057,broad_consec_below,zz2000,30.0,2.0,0.0,1226.0,,False,-1.4590147242414258
broad_consec_below:zz2000:ma30:days2:scale0.25,14.576451412483182,17.31816265092052,0.9009164627331734,-40.96237550251829,0.35584975806852437,1842.5311731111822,-6.836773996591196,0.0,-0.2116777306553892,21.311402007486645,15.779287433851493,1.347950670425849,-15.747704303301457,1.3533021446826872,589.7181493291598,-12.976075901378618,4.258509384049926,-0.2438999216433182,21.21119958693589,16.833209985386382,1.2712504099176865,-14.991267725897817,1.4149036609020713,161.33592178440895,-16.254617478582723,2.380732991645619,-0.39274113251487,20.962544686606233,17.15132632317785,1.2388842234697026,-14.991267725897806,1.3983170116022203,77.01469248863096,-13.761604457104479,2.3807329916456297,-0.29018970509698727,27.073317690316088,16.599999772429396,1.5787614305723014,-12.682081902005994,2.134769188490555,27.05248024127851,-3.2309578424501133,3.0255836146468873,0.11794600266514532,broad_consec_below,zz2000,30.0,2.0,0.25,1226.0,,False,-0.9422866507982338
broad_consec_below:zz2000:ma30:days2:scale0.50,16.88230586821222,17.8444450894297,0.99530971065935,-40.96237550251829,0.4121417681739265,2899.336697913295,-4.530919540862158,0.0,-0.11728448272921255,25.631340600041376,16.816991316866847,1.4906684458707706,-15.575854315395144,1.6455816856676304,878.527347927845,-8.656137308823887,4.430359371956239,-0.1011821461983966,26.540408744216215,17.77994133145907,1.4644302341302005,-15.575854315395233,1.7039456203685455,223.97866830160206,-10.925408321302399,1.796146402148203,-0.19956130830235597,25.532340643610873,18.16597454346359,1.3919837395691403,-15.575854315395233,1.6392256968129582,97.84928014696348,-9.191808500099839,1.796146402148203,-0.13709018899754954,28.248614653112437,17.3504710752167,1.5728132274480573,-13.677940861781135,2.0652680793528386,28.226776458592752,-2.0556608796537645,2.029724654871746,0.11199779954090117,broad_consec_below,zz2000,30.0,2.0,0.5,1226.0,,False,-0.5600173685358835
broad_consec_below:zz2000:ma30:days2:scale0.75,19.16221003503391,18.70088540195444,1.0651794981636944,-40.96237550251829,0.4678002630451902,4470.19808626642,-2.251015374040467,0.0,-0.047414695224868186,29.959627550571156,18.444716853495763,1.5651330921891677,-17.586879590115643,1.7035215028940875,1272.8313699952662,-4.327850358294107,2.4193340972357404,-0.026717499879999496,31.960970287336533,19.282972940546735,1.590883954343186,-16.30655797650894,1.9600071537708434,299.4712576310923,-5.504846778182081,1.065442741034495,-0.07310758808937035,30.122505509509168,19.765019030613225,1.4837153350495194,-16.306557976508973,1.8472632638293918,120.36139908285999,-4.601643634201544,1.0654427410344631,-0.04535859351717053,29.326372319640505,18.56806126325727,1.5281173907607295,-14.686720101452611,1.996795207987925,29.303609956735578,-0.9779032131256962,1.02094541520027,0.06730196285357337,broad_consec_below,zz2000,30.0,2.0,0.75,1226.0,,False,-0.252056135701397
broad_consec_below:zz2000:ma30:days3:scale0.00,14.887721051845393,17.548135054050398,0.9074172286356794,-40.96237550251829,0.3634486737940802,1960.8935598064147,-6.525504357228986,0.0,-0.20517696475288316,22.02465293474427,16.296744141216458,1.3475347601877592,-20.778716284065013,1.059962157124921,631.3424631599358,-12.262824974120992,-0.772502596713629,-0.24431583188140804,21.663220860159036,17.14260445279702,1.2739163447792654,-16.33985769617039,1.3257900566194216,166.23917122102253,-15.802596205359578,1.0321430213730451,-0.390075197653291,20.215285277571017,17.416167035626138,1.1855841694157723,-16.33985769617038,1.2371763361384065,73.75359681870866,-14.508863866139695,1.0321430213730558,-0.3434897591509176,43.417367359799954,17.345054300568325,2.2418641514475453,-8.994923319018412,4.826874651393688,43.38197494248666,13.113091827033752,6.712742197634469,0.7810487235403891,broad_consec_below,zz2000,30.0,3.0,0.0,1064.0,,False,-0.9673190415435733
broad_consec_below:zz2000:ma30:days3:scale0.25,16.57665404024766,17.69028921519376,0.9870916903208099,-40.96237550251829,0.40467999809309296,2732.9106855360046,-4.836571368826718,0.0,-0.12550250306775268,25.159618269869988,16.56608431974349,1.4871647322618433,-17.933357838974217,1.4029507745164755,842.4146642264354,-9.127859638995275,2.0728558483771664,-0.10468585980732392,25.615179208314753,17.395421588127142,1.4490391769068036,-15.04791804483493,1.7022407440015894,212.320503121266,-11.85063785720386,2.3240826727085064,-0.2149523655257528,23.88352535533833,17.700980687128137,1.346092224773301,-15.047918044834919,1.5871647681877272,90.15350330136171,-10.84062378837238,2.324082672708517,-0.18298170379338896,40.15348437359692,17.55092511685568,2.081465786317039,-10.688881255525018,3.756565669848921,40.12110527739499,9.849208840830716,5.018784261127863,0.620650358409883,broad_consec_below,zz2000,30.0,3.0,0.25,1064.0,,False,-0.6155929026011836
broad_consec_below:zz2000:ma30:days3:scale0.50,18.228483985288623,18.136335147348408,1.0476613870340248,-40.96237550251829,0.44500553890406014,3749.9203008951317,-3.1847414237857556,0.0,-0.0649328063545378,28.252590589837425,17.41586538216126,1.5683020042308766,-18.6265355614323,1.5167925617008795,1102.8671343560807,-6.034887319027838,1.3796781259190851,-0.023548587838290613,29.570745593338078,18.210117923119775,1.5692387663592129,-15.616972990114796,1.8935004633776158,264.62104205400436,-7.895071472180536,1.75502772742864,-0.09475277607334354,27.529250554135754,18.586472148710353,1.4530056436149326,-15.616972990114874,1.7627776248035412,107.44439665260063,-7.194898589574958,1.755027727428562,-0.07606828495175733,36.87714195460232,18.11297441706475,1.886863437341334,-12.372736097760505,2.980516327449769,36.84773540041919,6.572866421836121,3.3349294188923757,0.42604800943417787,broad_consec_below,zz2000,30.0,3.0,0.5,1064.0,,False,-0.35937541125279604
broad_consec_below:zz2000:ma30:days3:scale0.75,19.841302438189643,18.86487075253827,1.088789952785309,-40.96237550251829,0.48437870594125665,5072.9765506489475,-1.571922970884735,0.0,-0.02380424060325348,31.297303831252464,18.76769489604343,1.5980092425350843,-19.317497387001538,1.6201531287542434,1420.8011421137726,-2.9901740776127994,0.6887163003498458,0.006158650465917015,33.52324409382226,19.516682553217112,1.6368750545678599,-16.328731857222333,2.0530218994927427,323.653624529448,-3.9425729716963573,1.0432688603211027,-0.02711648786469656,31.14523444714239,19.993143159028463,1.509798686916067,-16.328731857222323,1.9073884438470103,125.59950307116922,-3.5789146965683223,1.0432688603211133,-0.019275241650623,33.59266260119136,18.99979284529521,1.6747778652527394,-14.04586433759455,2.3916408270638567,33.56618213540863,3.2883870684251555,1.6618011790583314,0.2139624373455833,broad_consec_below,zz2000,30.0,3.0,0.75,1064.0,,False,-0.15721746714008242
broad_consec_below:zz2000:ma30:days5:scale0.00,16.783008094767737,18.110544466294193,0.978439535626672,-40.96237550251829,0.40971764671548283,2844.272464626583,-4.630217314306641,0.0,-0.13415465776189062,25.553366310828007,17.377115194873976,1.4443722964921986,-19.151947957190487,1.3342437212103089,872.4734387240625,-8.734111598037256,0.8542657301608969,-0.14747829557696868,28.840452379018355,17.88474067363591,1.5616094031167829,-16.872200947509754,1.7093473737506102,254.4730852320828,-8.625364686500259,0.4997997700336825,-0.10238213931577356,23.9691090069295,17.980214947282576,1.331960658749146,-16.872200947509764,1.4206272839861593,90.54796243229768,-10.755040136781211,0.4997997700336718,-0.19711326981754396,38.63316698870103,17.84887769466422,1.9862823171230657,-9.307059947151108,4.150952847416293,38.60217382613109,8.328891455934826,6.4006055695017725,0.5254668892159096,broad_consec_below,zz2000,30.0,5.0,0.0,834.0,,False,-0.600341989817793
broad_consec_below:zz2000:ma30:days5:scale0.25,17.994378455181305,18.219267928731337,1.0324260486745713,-40.96237550251829,0.4392904033135247,3587.100022701995,-3.4188469538930732,0.0,-0.08016814471399125,27.821282910133903,17.57775925353956,1.535557214129955,-19.181999010140395,1.4503849622464493,1063.038057140393,-6.4661949987313605,0.8242146772109891,-0.0562933779392123,31.099989229815005,18.100162472148035,1.645085052045073,-16.69120862185961,1.863255677547818,286.62401661672703,-6.365827835703609,0.6807920956838274,-0.018906490387483377,26.748628076558624,18.230383791425098,1.4427873764368455,-16.691208621859555,1.602557890357168,103.65743166115683,-7.975521067152087,0.6807920956838807,-0.08628655212984437,36.6069370159426,18.011634999945894,1.8851139266844874,-10.922654820115763,3.351468815852831,36.57777323529405,6.302661483176397,4.7850106965371175,0.4242984987773313,broad_consec_below,zz2000,30.0,5.0,0.25,834.0,,False,-0.3851498022811957
broad_consec_below:zz2000:ma30:days5:scale0.50,19.17053022336932,18.553397658894504,1.0725755555645455,-40.96237550251829,0.46800338086326926,4477.160046541012,-2.2426951857050597,0.0,-0.040018637824017045,30.03530662697582,18.198451093250032,1.5871818277726948,-19.456037611784005,1.5437524960778362,1280.8434260995148,-4.252171281889442,0.5501760755673786,-0.00466876429647245,33.29326530519205,18.76080010892866,1.685617581488695,-16.69068271991937,1.9947215979043478,320.02215253894013,-4.172551760326563,0.6813179976240669,0.02162603905613847,29.471011718076422,18.99575285488824,1.5085740029265695,-16.690682719919415,1.7657163707811894,117.06729935914555,-5.253137425634289,0.6813179976240207,-0.020499925640120376,34.54157283027417,18.46782709776603,1.7574343435727993,-12.52828150623274,2.7570878586252996,34.51425260931966,4.237297297507968,3.17938401042014,0.29661891566564313,broad_consec_below,zz2000,30.0,5.0,0.5,834.0,,False,-0.21707183924758972
broad_consec_below:zz2000:ma30:days5:scale0.75,20.310469746521665,19.10116542215043,1.0988698472708094,-40.96237550251829,0.4958323216697483,5532.945279829503,-1.1027556625527133,0.0,-0.013724346117753194,32.19187498944327,19.19858983422801,1.6030766614937784,-19.730779325295433,1.6315561822827926,1527.6081847417818,-2.0956029194219923,0.2754343620559503,0.01122606942461113,35.41645566742224,19.822293362472053,1.6885363337061683,-16.86626319339687,2.0998400926939027,354.51277572017136,-2.049361398096373,0.5057375241465678,0.024544791273611866,32.13119059389229,20.21799770809964,1.5338182027944798,-16.866263193396946,1.9050568715464777,130.72723870164174,-2.5929585498184196,0.5057375241464896,0.004744274227789891,32.439781942983295,19.196671089259873,1.6127243540049236,-14.123444169871412,2.2968747249473953,32.41431553450678,2.1355064102170935,1.5842213467814688,0.15190892609776752,broad_consec_below,zz2000,30.0,5.0,0.75,834.0,,False,-0.0909695512703586
broad_consec_below:zz2000:ma30:days8:scale0.00,18.516071427917446,18.527671387240463,1.0429587416877126,-40.96237550251829,0.4520263095283405,3959.3367520160064,-2.897153981156933,0.0,-0.06963545170084995,29.088210014567938,18.053577158763808,1.556412394509014,-22.519395485949534,1.2916958642480818,1183.5429368170883,-5.199267894297325,-2.5131817985981506,-0.035438197560153206,33.97453333411895,18.689726903540222,1.7196266005802046,-17.6415653209529,1.9258230613905545,330.85266827548077,-3.491283731399662,-0.26956460340946364,0.05563505814764813,31.15837261219212,18.97815023058383,1.5807215938878811,-17.641565320952978,1.7661909272407454,125.66732719462563,-3.5657765315185905,-0.2695646034095418,0.05164766532119125,49.32894506633099,18.78448100482195,2.3070129749538038,-9.654873349743198,5.109227566164091,49.287966346969945,19.024669533564786,6.052792166909683,0.8461975470466476,broad_consec_below,zz2000,30.0,8.0,0.0,619.0,,False,-0.2800442612258408
broad_consec_below:zz2000:ma30:days8:scale0.25,19.2887190860092,18.606954620249695,1.0755265331159929,-40.96237550251829,0.4708886838074946,4577.154581675102,-2.12450632306518,0.0,-0.03706766027256969,30.482272182471306,18.203924479030015,1.6062862012017527,-20.597173936348202,1.4799249778960546,1329.0274251930518,-3.8052057263939574,-0.5909602489968186,0.014435609132585459,34.962762721426934,18.846280784681507,1.7474697234702825,-17.27302695098124,2.024124828881876,346.95897208050184,-2.50305434409168,0.09897376656219592,0.08347818103772608,32.17828823663205,19.158473270236478,1.6097327173746208,-17.27302695098124,1.8629212081906743,130.97410844590698,-2.545860907078662,0.09897376656219592,0.08065878880793087,44.39124518444733,18.902297440332486,2.1091481113265256,-10.768807918288504,4.122206053007813,44.35494375983031,14.086969651681127,4.938857598364377,0.6483326834193694,broad_consec_below,zz2000,30.0,8.0,0.25,619.0,,False,-0.15680054532539447
broad_consec_below:zz2000:ma30:days8:scale0.50,20.02941231703801,18.857980946680943,1.0977382783923961,-40.96237550251829,0.48897096594914613,5252.920715638419,-1.3838130920363696,0.0,-0.014855914996166453,31.814631710518526,18.683510570251315,1.6261987047378665,-19.702311478409072,1.6147664574982905,1481.7707557350418,-2.472846198346737,0.30390220894231135,0.034348112668699304,35.87477901691065,19.339148502877165,1.744010573511285,-16.94743371338745,2.1168266313130193,362.2469951097033,-1.5910380486079632,0.4245670041559855,0.08001903107872854,33.11328388244541,19.714589261038263,1.606998767107864,-16.947433713387415,1.9538818940054612,135.9115573295173,-1.6108652612653032,0.424567004156021,0.07792483854117416,39.57555021186228,19.177110578480363,1.8980670958697803,-11.872889019177435,3.333270457420995,39.543699300485954,9.271274679096077,3.8347764974754455,0.43725166796262416,broad_consec_below,zz2000,30.0,8.0,0.5,619.0,,False,-0.07055737690859451
broad_consec_below:zz2000:ma30:days8:scale0.75,20.73771989795126,19.27408887029622,1.109788349103848,-40.96237550251829,0.5062626286572746,5985.5521397158445,-0.6755055111231201,0.0,-0.0028058442847145315,33.083579783205906,19.46811244149819,1.619364759814452,-19.85380479009923,1.6663596793146749,1640.744340736087,-1.2038981256593573,0.15240889725215467,0.027514167745284812,36.70946934125314,20.143732236730695,1.7138072695075808,-16.665364868885735,2.202740211814371,376.6026425153686,-0.7563477242654741,0.7066358486577009,0.04981572707502435,33.96223839893038,20.616191344825367,1.577549874901317,-16.66536486888569,2.0378934794483876,140.45516024566544,-0.7619107447803302,0.7066358486577471,0.04847594633462715,34.88039533498461,19.60240545320818,1.67995373808008,-13.087417490848408,2.6651855004530347,34.852774156419656,4.576119802218411,2.6202480258044734,0.21913831017292384,broad_consec_below,zz2000,30.0,8.0,0.75,619.0,,False,-0.01742367882813172
