rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,family,source,ma,days,scale,trigger_days,threshold,robust_pass,score_3_5_10
broad_consec_below:hs300:ma20:days10:scale0.25,20.920761262527154,18.828329854771724,1.1398840972875977,-41.558720573596055,0.5034024381351856,6189.892959793048,-0.49246414654722415,-0.5963450710777636,0.027289903899035073,33.22652121223708,19.454062182857967,1.6260951530780263,-14.72782873651618,2.2560366369453524,1659.5240693344338,-1.0609566966281818,5.278384950835203,0.03424456100885909,38.60930187763516,20.16367278315858,1.783578584579857,-14.3694970494183,2.6868930585986046,410.6089424133327,1.1434848121165473,3.0025036681251365,0.11958704214730065,35.59099913066588,20.50978987317981,1.6461285968258244,-14.369497049418312,2.47684376205127,149.33491027934033,0.8668499869551667,3.002503668125124,0.11705466825913446,37.43443415756531,19.579581480374518,1.781105766474307,-12.183833682097255,3.0724675938880317,37.4045257367098,7.130158624799112,3.523831834555626,0.32029033856715095,broad_consec_below,hs300,20.0,10.0,0.25,582.0,,False,0.10630467773629786
broad_consec_below:hs300:ma20:days10:scale0.00,20.695324687263316,18.759871541216942,1.1330417613039845,-42.58574611167217,0.4859683480241059,5939.135359165514,-0.7179007218110627,-1.6233706091538807,0.020447567915421905,32.80074585658377,19.382722921636493,1.6142279190765019,-14.725200716220431,2.227524533533343,1604.1161213013745,-1.4867320522814964,5.281012971130952,0.022377327007334635,38.915251968720014,20.087567292578385,1.8010009410202774,-13.757975323796845,2.8285595120532903,416.26215741403485,1.4494349032014,3.6140253937465907,0.137009398587721,35.785917816490965,20.417499916051874,1.6599806182176413,-13.757975323796856,2.601103503550619,150.41199636812433,1.0617686727802536,3.61402539374658,0.13090668965095142,39.85728221268295,19.514929428390566,1.87929730884718,-11.261580469693788,3.5392263386070444,39.82517402517669,9.553006679916745,4.446085046959093,0.4184818809400239,broad_consec_below,hs300,20.0,10.0,0.0,582.0,,False,0.10022118829241418
broad_consec_below:sh_comp:ma10:days10:scale0.00,21.245719097588545,19.551839925309025,1.1189968133717823,-43.537836566301934,0.48798288507593474,6568.8938293772435,-0.16750631148583395,-2.575461063783642,0.006402619983219671,33.70389283189641,20.249075822511603,1.5882919197008145,-20.87458159911816,1.614590101931443,1723.5701528669495,-0.583585076968852,-0.8683679117667751,-0.003558672368352722,38.59436720145195,20.837651252484115,1.7318130019145037,-14.950693424290918,2.5814432886936416,410.33425863226904,1.128550135933338,2.421307293252518,0.06782145948194729,38.86124702794973,21.583788703760742,1.689402455195007,-14.95069342429083,2.599293954139326,167.81862414835564,4.137097884239019,2.4213072932526067,0.1603285266283172,34.78298129275996,19.899203213859735,1.6540708059129885,-13.570532033522454,2.5631258381644653,34.7554467014725,4.478705759993762,2.1371334831304267,0.19325537800583237,broad_consec_below,sh_comp,10.0,10.0,0.0,228.0,,False,0.09345522197312935
broad_consec_below:hs300:ma20:days10:scale0.50,21.11558868962282,19.035329543840326,1.1383142841876173,-40.731535635122206,0.5184088534932417,6414.5774664594,-0.2976367194515568,0.2308398673960852,0.025720090799054685,33.61631187532943,19.671447677306713,1.6256911352262933,-16.50523386904489,2.036706183144481,1711.6651228550065,-0.6711660335358332,3.5009798183064937,0.033840543157126035,38.26529643702208,20.38192716437032,1.7539433020177528,-14.982576655015833,2.5539863614988887,404.311798980199,0.799479371503466,2.3894240625276026,0.08995175958519641,35.34845184736457,20.77947025541464,1.6184349077949631,-14.982576655015823,2.3593039209000626,147.99895597704435,0.6243027036538606,2.3894240625276133,0.08936097922827324,35.034558369867355,19.711021109252965,1.6777940271286955,-13.367920441221969,2.6207934527971224,35.00680006390826,4.730282837101154,2.339745075430912,0.2169785992215394,broad_consec_below,hs300,20.0,10.0,0.5,582.0,,False,0.08979176049950187
broad_consec_below:large_sum:ma20:days10:scale0.25,21.148514657289397,18.934821441641585,1.144840056671959,-42.237807029391035,0.5007010577649846,6453.2978529507245,-0.2647107517849818,-1.2754315268727439,0.0322458632833964,33.652988534461194,19.62803724424961,1.6303140073430438,-15.55375786897838,2.163656449968359,1716.6421050236913,-0.6344893744040689,4.452455818373004,0.03846341527387653,36.692134092736,20.245899146130807,1.7056041742563326,-15.55375786897838,2.359052674075481,376.30091663766086,-0.7736829727826162,1.8182428485650561,0.04161263182377617,35.40952266550293,20.654108976987985,1.62934961486944,-15.553757868978458,2.2765895524274713,148.33488431306807,0.685373521792215,1.818242848564978,0.10027568630275008,39.90174359155563,19.62218376039174,1.871764029129151,-12.183833682097278,3.274974415498349,39.86959476668359,9.597468058789428,3.523831834555603,0.41094860122199495,broad_consec_below,large_sum,20.0,10.0,0.25,562.0,,False,0.07737232870230319
broad_consec_below:sh_comp:ma10:days10:scale0.25,21.30086639046034,19.568254488538194,1.1206320632659281,-42.142332018381,0.5054505854391175,6635.337541854291,-0.11235901861403974,-1.1799565158627061,0.008037869877365544,33.864043146759485,20.262670120925165,1.5934932178702925,-20.657658192192606,1.6392972926407565,1745.521885919508,-0.4234347621057779,-0.6514445048412227,0.0016426258011252859,38.33175487345921,20.86419628157864,1.72041485729404,-15.553757868978424,2.4644690496250377,405.5234778119124,0.8659378079405968,1.8182428485650117,0.056423314861483664,37.82777055064297,21.60338318622627,1.6520472301034461,-15.553757868978435,2.4320663128033817,161.88194904367782,3.1036214069322554,1.818242848565001,0.12297330153675623,33.66325391292149,19.92065123854689,1.6090491129717992,-13.90603140269915,2.420766424156606,33.63671113437825,3.358978380155289,1.8016341139537317,0.14823368506464307,broad_consec_below,sh_comp,10.0,10.0,0.25,228.0,,False,0.0755348478864868
broad_consec_below:large_sum:ma20:days10:scale0.00,21.004850732870928,18.87312125306272,1.1414451201914295,-43.46111864743879,0.4833021189183948,6285.94679383673,-0.4083746762034508,-2.498743144920496,0.02885092680286694,33.37981813332027,19.56908329209107,1.6237866180450775,-14.95069342429083,2.232660197492051,1679.8667581413379,-0.9076597755449924,5.055520263060554,0.031936025975910276,36.36496781121472,20.178111299703648,1.698302414671291,-14.950693424290806,2.432326500129522,370.63506348397965,-1.1008492543038955,2.42130729325263,0.034310872238734635,35.55411981005605,20.571939426889514,1.6404465190149133,-14.950693424290796,2.378091691204791,149.13146983248248,0.8299706663453392,2.4213072932526405,0.11137259044822345,43.21983769988462,19.553278780047943,2.002095416735224,-11.261580469693765,3.837812802225609,43.184629104030314,12.91556216711842,4.446085046959116,0.5412799888280677,broad_consec_below,large_sum,20.0,10.0,0.0,562.0,,False,0.0735444253533381
broad_consec_below:large_sum:ma20:days10:scale0.50,21.264456996352642,19.120007399318833,1.140778921586424,-41.19799172141481,0.5161527566718581,6591.399553841158,-0.14876841272173635,-0.23561621889651718,0.02818472819786133,33.89529898367067,19.809134111665518,1.6266923543158218,-16.505233869044922,2.0536091310551075,1749.8337409666035,-0.3921789251945924,3.5009798183064618,0.034841762246654584,36.98449172545857,20.4457870706876,1.7017687269885806,-16.158358648326377,2.2888767683894233,381.4099862041771,-0.4813253400600459,1.2136420692170589,0.03777718455602419,35.22236852429863,20.89359193257684,1.6061215244005127,-16.158358648326388,2.179823414672555,147.30637625851926,0.49821938058791915,1.2136420692170482,0.07704759583382281,36.64361431009622,19.74846865266932,1.7372234118456558,-13.367920441222015,2.7411604124378286,36.61441759708175,6.339338777330017,2.3397450754308657,0.27640798393849964,broad_consec_below,large_sum,20.0,10.0,0.5,562.0,,False,0.06609356537565446
broad_consec_below:hs300:ma20:days10:scale0.75,21.27975673293694,19.37648802713179,1.128890802831003,-40.762414692382166,0.5220435760130221,6609.829492221837,-0.13346867613743996,0.1999608101361261,0.01629660944244038,33.970001005836004,20.030170698036777,1.6138034280218307,-18.264693086521298,1.8598725335770723,1760.175905296327,-0.31747690302925946,1.7415206008300856,0.021952835952663508,37.88391316990669,20.73789044549318,1.713456665183362,-15.92018245571618,2.3796155147898057,397.40319964717656,0.4180961043880771,1.4518182618272562,0.04946512275080561,35.05919991519255,21.219826201226272,1.578620815298245,-15.92018245571608,2.2021858111685573,146.41200181291603,0.33505077148183915,1.4518182618273556,0.04954688673155516,32.65779480926234,19.908019674881704,1.5706001342845093,-14.542525337614764,2.2456756341205595,32.63213716418638,2.35351927649614,1.1651401790381168,0.10978470637735316,broad_consec_below,hs300,20.0,10.0,0.75,582.0,,False,0.05461910190876164
broad_consec_below:sh_comp:ma10:days10:scale0.50,21.3471744611206,19.622799491385972,1.1200791893548359,-41.16971815817708,0.5185164100250379,6691.618823352326,-0.06605094795378008,-0.20734265565879184,0.007484995966273278,34.014719140468785,20.313019666984417,1.5957944566327578,-20.440621280622306,1.6640746224633942,1766.391803204324,-0.2727587683964785,-0.4344075932709224,0.003943864563590527,38.05609311207028,20.93789983156715,1.705181613626355,-16.1583586483264,2.3551954712932393,400.5127321745096,0.590276046551665,1.2136420692170375,0.04119007119379847,36.79372192348072,21.64948819139309,1.6127604314943442,-16.158358648326455,2.277070507238153,156.0304565145859,2.069572779770006,1.2136420692169807,0.08368650292765434,32.54351882533775,19.972854508217306,1.5616629095301071,-14.506196442754582,2.2434219027546862,32.51796145148922,2.2392432925715475,1.2014690738982985,0.10084748162295099,broad_consec_below,sh_comp,10.0,10.0,0.5,228.0,,False,0.05389233725243035
broad_consec_below:large_sum:ma20:days10:scale0.75,21.35268812139115,19.425207332510887,1.129754235804282,-40.93687975193456,0.5216002844081462,6698.349758111011,-0.060537287683228413,0.02549575058372966,0.017160042415719445,34.1067840014511,20.10912992941497,1.6135220438842093,-18.264693086521277,1.8673614628991906,1779.2478715561963,-0.18069390741415958,1.741520600830107,0.021671451815042042,37.2423014405602,20.77401508881759,1.6874960288111809,-16.764453639735056,2.2215040371067394,385.9515955615802,-0.22351562495841648,0.6075470778083805,0.023504486378624456,34.99360335348229,21.2851258836528,1.5720750846675828,-16.764453639735056,2.0873691505543945,146.05305667974542,0.2694542097715811,0.6075470778083805,0.043001156100892945,33.444705317630216,19.93113680520247,1.5997954962066305,-14.542525337614777,2.2997866286073614,33.41835537475528,3.140429784864015,1.1651401790381044,0.1389800682994744,broad_consec_below,large_sum,20.0,10.0,0.75,562.0,,False,0.03874528219672635
broad_consec_below:zz2000:ma30:days10:scale0.50,20.643862768992683,19.077540524432703,1.1149954117994523,-40.96237550251829,0.5039713277303348,5883.245633179254,-0.7693626400816953,0.0,0.002401218410889694,33.36294244374201,19.127295798930025,1.656101481093593,-20.016959474335405,1.666733775752409,1677.6170127791502,-0.924535465123256,-0.010745786984021066,0.06425088902442577,37.5004740085994,19.89004605214332,1.7631657378483627,-16.105720851815786,2.3283946340328834,390.53387053255113,0.034656943080783265,1.2662798657276504,0.0991741954158063,36.01679988928017,20.450880600877596,1.6659210508731674,-16.10572085181574,2.236273695580641,151.69181795719973,1.2926507455694605,1.2662798657276966,0.13684712230647755,37.9167058684823,19.41997163116738,1.8128519725633012,-12.662027019626521,2.9945210043944996,37.88636189273598,7.612430335716102,3.04563849702636,0.3520365446561451,broad_consec_below,zz2000,30.0,10.0,0.5,508.0,,False,0.036446431812855284
broad_consec_below:sh_comp:ma50:days10:scale0.50,20.47992716504936,18.533839068267756,1.1345572856523682,-42.63208316417635,0.48038767156137,5708.476308713402,-0.9332982440250177,-1.6697076616580588,0.02196309226380566,33.23463807238865,19.284086049363296,1.6389495622138939,-16.304798675893718,2.0383347708258013,1660.5959173605622,-1.0528398364766147,3.701415011457666,0.04709897014472664,36.97855012839999,20.114395192494438,1.7260184223595003,-16.117277240008676,2.294342250104527,381.3057199236788,-0.48726693711862623,1.2547234775347604,0.06202687992694389,36.77323885125905,20.505091568859246,1.6901921680350638,-16.117277240008676,2.281603666900704,155.9154358595655,2.0490897075483403,1.2547234775347604,0.1611182394683739,38.87254799785727,19.474721336264018,1.8451061314641386,-14.051681000556659,2.7663984114297304,38.84133736670539,8.568272465091066,1.6559845160962219,0.38429070355698247,broad_consec_below,sh_comp,50.0,10.0,0.5,1072.0,,False,0.028758859372502638
broad_consec_below:sh_comp:ma10:days10:scale0.75,21.38463129787167,19.71519362200022,1.1173755038822353,-40.93147988763304,0.5224495023531457,6737.470593680445,-0.028594111202707495,0.030895614885253053,0.004781310493672697,34.1558781227385,20.399892785933837,1.5952227865613569,-20.223472549035716,1.6889225151576206,1786.1359747530464,-0.13159978612676326,-0.21725886168433206,0.0033721944921896174,37.767430497478706,21.058311731619828,1.6862919249280026,-16.764453639735134,2.252827996014274,395.30832391374287,0.30161343196009227,0.6075470778083023,0.02230038249544619,35.759161408196235,21.72196308148611,1.5717083760346298,-16.7644536397351,2.133034704062165,150.26396187079337,1.0350122644855233,0.6075470778083378,0.04263444746793987,31.423838520242132,20.055652900060537,1.5121607300075945,-15.106744628219948,2.0801197937470435,31.39926003422282,1.1195629874759305,0.6009208884329329,0.05134530210043842,broad_consec_below,sh_comp,10.0,10.0,0.75,228.0,,False,0.028656972957298715
broad_consec_below:zz2000:ma30:days10:scale0.75,21.04244672812858,19.39972226320276,1.1172963545423928,-40.96237550251829,0.5137018170939557,6329.3432857914595,-0.37077868094579713,0.0,0.004702161153830264,33.85416533350871,19.71820911013248,1.631625834975457,-20.011495103536493,1.6917359326903014,1744.1610882961722,-0.43331257535655254,-0.0052814161851095776,0.039775242906289865,37.51355331267623,20.454712716557243,1.720546398155792,-16.701484579933844,2.246120884232486,390.76692989032506,0.04773624715761571,0.6705161376095923,0.0565548557232356,35.400353340275956,21.031183834286246,1.6031928724033557,-16.70148457993391,2.1195932116602316,148.28442784916618,0.6762041965652443,0.6705161376095248,0.07411894383666584,34.07149038050024,19.73983850283756,1.6380074547630539,-13.913876555534554,2.448741746738262,34.04458674153028,3.767214847734035,1.7937889611183273,0.17719202685589774,broad_consec_below,zz2000,30.0,10.0,0.75,508.0,,False,0.026449326709820163
broad_consec_below:zz2000:ma15:days10:scale0.50,21.06913067077332,19.40776228881931,1.1180969710744808,-40.96237550251829,0.5143532427575649,6360.314732585661,-0.3440947383010595,0.0,0.005502777685918225,32.94865996139822,19.644635759928715,1.6011654324814948,-20.13785534921221,1.6361553596464367,1623.1841861122978,-1.3388179474670423,-0.13164166186082582,0.009314840412327552,37.03272496634613,20.55298752877936,1.6955642606634322,-15.546969785019105,2.381989897608888,382.2570772891249,-0.4330920991724838,1.8250309325243315,0.03157271823087582,35.57635999588269,21.43492251100273,1.5832904454850272,-15.546969785019149,2.288314731926963,149.25414195698474,0.8522108521719787,1.825030932524287,0.05421651691833729,32.83453401551901,20.007831538984526,1.570677328906726,-13.501615426913617,2.4318967010471857,32.808721158437535,2.53025848275281,2.2060500897392643,0.10986190099956983,broad_consec_below,zz2000,15.0,10.0,0.5,237.0,,False,0.02305387073107299
broad_consec_below:sh_comp:ma50:days10:scale0.75,20.970421357509416,19.089718773187045,1.1290676294979334,-41.70145642275093,0.5028702389892706,6246.450763451865,-0.4428040515649627,-0.739080920232638,0.016473436109370798,33.7870591570381,19.80795366301282,1.6224566292857119,-18.16656921805472,1.8598480952286285,1734.9402174078198,-0.5004187518271621,1.8396444692966654,0.030606037216544646,37.248159959753345,20.581768514217924,1.7013998309861582,-16.730277361207634,2.2263922561212506,386.0551966951555,-0.21765710576526942,0.6417233563358025,0.03740828855360179,35.7759481139674,21.061245361328584,1.6148802365199333,-16.730277361207634,2.1383953978504158,150.35683042722692,1.0517989702566908,0.6417233563358025,0.0858063079532434,34.534853875692484,19.77070244733765,1.6538670894868936,-14.170435837586147,2.4371059769446934,34.50753961692452,4.230578342926282,1.5372296790667335,0.19305166157973752,broad_consec_below,sh_comp,50.0,10.0,0.75,1072.0,,False,0.022955959541033452
broad_consec_below:zz2000:ma30:days10:scale0.25,20.21767015954683,18.88462611297467,1.1050132539672846,-40.96237550251829,0.49356683814159863,5438.976345551251,-1.1955552495275477,0.0,-0.007580939421278021,32.81431083230408,18.77017092190382,1.66121805384581,-20.022606676285747,1.6388630792597296,1605.8568810759834,-1.4731670765611824,-0.016392988934363473,0.06936746177664266,37.42663064712231,19.548393881048376,1.7876756216619487,-15.99581304491543,2.339776699191859,389.21971997697256,-0.0391864183963051,1.3761876726280065,0.12368407922939229,36.57280031814081,20.09769548968043,1.7127732390385315,-15.995813044915497,2.286398335329757,154.79171078366517,1.8486511744300955,1.376187672627939,0.18369931047184163,41.84059363531827,19.21457205151195,1.9816946123186947,-11.962558122713308,3.497629286822485,41.80666336026635,11.53631810255207,3.7451073939395734,0.5208791844115386,broad_consec_below,zz2000,30.0,10.0,0.25,508.0,,False,0.020345115316932005
