candidate,full_cagr,full_max_dd,full_sharpe,avg_period_cagr,avg_period_sharpe,worst_period_cagr,worst_period_max_dd,worst_period_sharpe,std_period_cagr,std_period_sharpe,delta_full_cagr_vs_base,delta_full_sharpe_vs_base,delta_worst_dd_vs_base,delta_avg_period_sharpe_vs_base,decision_score,label
stable_C_eq200_ra120_bd80_btc60_thr05,0.1226334947929244,-0.20674320896753431,0.8058497208466634,0.11367833713428344,0.8300713914837171,0.05798589107851826,-0.20674320896753431,0.7221447311930401,0.03626745547382973,0.10791713739784414,-0.01222740211175144,0.051534586529996096,6.775127030103634e-05,0.0380679481761409,0.6480296087689108,consider_replace
stable_A_eq200_ra120_bd80_btc120_thr00,0.123558096952336,-0.20674320896753431,0.8049455815020797,0.11466845313956286,0.8286701351724126,0.05798589107851826,-0.20674320896753431,0.7165397059478218,0.03615039778112609,0.10933647575112232,-0.011302799952339848,0.05063044718541243,6.775127030103634e-05,0.0366666918648364,0.6470365846292548,consider_replace
stable_B_eq200_ra120_bd100_btc120_thr00,0.11714720723404093,-0.20674323320344415,0.7645345479379653,0.10770405459744614,0.7801391595090539,0.06148379157705475,-0.20674323320344415,0.6353235369149038,0.03288499185975434,0.10733347994591244,-0.017713689670634913,0.010219413621297968,6.772703439120176e-05,-0.011864283798522335,0.591294081674483,reject
legacy_candidate_eq200_ra140_bd100_btc120_thr00,0.10851290636702116,-0.20674323320344415,0.7112932173903568,0.09862573591329643,0.7140032958940203,0.053492447416542355,-0.20674323320344415,0.5452294233871504,0.034459356440077846,0.13491472806283783,-0.026347990537654686,-0.04302191692631052,6.772703439120176e-05,-0.07800014741355588,0.48868855924952287,reject
baseline_uniform_160,0.13486089690467584,-0.20681096023783535,0.7543151343166673,0.14029203027029402,0.7920034433075762,0.08779122685054253,-0.20681096023783535,0.4693042727063653,0.06569377613546545,0.3262486925519991,0.0,0.0,0.0,0.0,0.4604224943182829,baseline
return_candidate_eq80_ra140_bd100_btc120_thr00,0.13722977484697596,-0.23551548676915773,0.7978896795612039,0.1299596049683452,0.7630251382691509,0.042108701601673904,-0.2226160545119191,0.3336203747210942,0.05459514544454733,0.29514009863129476,0.0023688779423001183,0.04357454524453663,-0.015805094274083747,-0.028978305038425356,0.4274156286800563,reject
