candidate,CN_TARGET_VOL,CN_MAX_LEV,CN_VOL_WINDOW,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,final_nav,avg_weight,held_day_avg_weight,holding_day_ratio,avg_scale_raw_held,cap_hit_ratio_held,avg_turnover,turnover_sum,cost_total
tv20_lev0p8,0.2,0.8,80,last_1y,2025-05-29,2026-05-28,242,0.5547255449950683,0.15594780084289817,2.9095686548842585,-0.0683929162320257,1.5491119426006819,0.5386934337170534,0.7997779813467909,0.6735537190082644,0.7997779813467909,0.9325153374233128,0.13224012659873238,32.002110636893235,0.03200211063689323
tv20_lev0p85,0.2,0.85,80,full,2014-10-17,2026-05-28,2823,0.2513847258063966,0.15216693895719652,1.5493114402649695,-0.1834283321350244,13.389988380893794,0.4336594051256015,0.8345061354257484,0.5196599362380446,0.8345061354257484,0.8861622358554874,0.11019665132268175,311.0851466839306,0.31108514668393056
tv20_lev0p85,0.2,0.85,80,last_10y,2016-05-30,2026-05-28,2427,0.17789656870324744,0.14406739764168017,1.2076527982831644,-0.18342833213502407,5.096629580140368,0.4370105141256031,0.8377760803971868,0.5216316440049443,0.8377760803971868,0.9273301737756714,0.10991872227997765,266.77273897350574,0.26677273897350573
tv20_lev0p85,0.2,0.85,80,last_5y,2021-05-31,2026-05-28,1210,0.24595572972289892,0.1564223297205339,1.4822213970151514,-0.10488586495148844,2.975767638811248,0.4240897260508997,0.8263261972972439,0.5132231404958678,0.8263261972972439,0.9017713365539453,0.10745277305740045,130.01785539945453,0.1300178553994545
tv20_lev0p85,0.2,0.85,80,last_3y,2023-05-29,2026-05-28,726,0.3753967362612809,0.1757200369281669,1.8993311548218634,-0.09457723267733109,2.5815467926584112,0.36962612744020473,0.8058515571218874,0.45867768595041325,0.8058515571218874,0.8168168168168168,0.11235241790558477,81.56785539945454,0.08156785539945452
tv20_lev0p85,0.2,0.85,80,last_1y,2025-05-29,2026-05-28,242,0.5902884837507385,0.16519574411186153,2.892719507989813,-0.0726371502092713,1.584252758708451,0.5674267696014518,0.842437289837738,0.6735537190082644,0.842437289837738,0.8220858895705522,0.13997436184593345,33.8737955667159,0.033873795566715895
tv20_lev0p9,0.2,0.9,80,full,2014-10-17,2026-05-28,2823,0.262324078452719,0.16003798434902783,1.53504333670008,-0.1946924211862855,14.80859148437118,0.45634905932456654,0.8781686397227346,0.5196599362380446,0.8781686397227346,0.8595773687798227,0.11604591234173847,327.5976105407277,0.3275976105407277
tv20_lev0p9,0.2,0.9,80,last_10y,2016-05-30,2026-05-28,2427,0.18563764579039832,0.15217835826802992,1.194049581140754,-0.19469242118628527,5.439759998284105,0.46098443323047933,0.883735560387341,0.5216316440049443,0.883735560387341,0.9139020537124802,0.11603203038534389,281.6097377452296,0.28160973774522957
tv20_lev0p9,0.2,0.9,80,last_5y,2021-05-31,2026-05-28,1210,0.25723616300584284,0.16512519803950634,1.466800879512213,-0.11132283541304488,3.1117869916337706,0.4468792919721032,0.8707309875784942,0.5132231404958678,0.8707309875784942,0.8808373590982287,0.11328196152618478,137.0711734466836,0.13707117344668357
tv20_lev0p9,0.2,0.9,80,last_3y,2023-05-29,2026-05-28,726,0.3943288234372053,0.1853230629065909,1.8835305268732916,-0.1002848850500444,2.6887204564294205,0.38777402656507554,0.8454172471058403,0.45867768595041325,0.8454172471058403,0.7777777777777778,0.11814211218551457,85.77117344668358,0.08577117344668359
tv20_lev0p9,0.2,0.9,80,last_1y,2025-05-29,2026-05-28,242,0.624110273652613,0.17336229178180915,2.8859595578894535,-0.07686732569759547,1.617667114831778,0.5933580702818496,0.8809365215227458,0.6735537190082644,0.8809365215227458,0.7423312883435583,0.14680625460307828,35.52711361394494,0.03552711361394494
tv20_lev0p95,0.2,0.95,80,full,2014-10-17,2026-05-28,2823,0.27182733145753946,0.16763897445112683,1.517466068173135,-0.20582698273014322,16.151003064915663,0.47808878240880315,0.9200031579686783,0.5196599362380446,0.9200031579686783,0.8118609406952966,0.12163123039132155,343.36496339470074,0.34336496339470074
tv20_lev0p95,0.2,0.95,80,last_10y,2016-05-30,2026-05-28,2427,0.1929212352052736,0.16017789793004228,1.1802631795334468,-0.205826982730144,5.781438640191541,0.48427587364638924,0.9283866866822961,0.5216316440049443,0.9283866866822961,0.8704581358609794,0.12201962097014694,296.1416200945466,0.29614162009454664
tv20_lev0p95,0.2,0.95,80,last_5y,2021-05-31,2026-05-28,1210,0.26848951198233273,0.17380969311883682,1.4528687983155173,-0.11772213477012217,3.2523803985528685,0.4694535468484522,0.9147162507031036,0.5132231404958678,0.9147162507031036,0.8776167471819646,0.11906708549312693,144.0711734466836,0.14407117344668358
tv20_lev0p95,0.2,0.95,80,last_3y,2023-05-29,2026-05-28,726,0.413328624600692,0.19489833406027376,1.86923890834427,-0.10597130698273016,2.79920664891477,0.40556307394852226,0.884200575635517,0.45867768595041325,0.884200575635517,0.7717717717717718,0.12385836562904072,89.92117344668357,0.08992117344668357
tv20_lev0p95,0.2,0.95,80,last_1y,2025-05-29,2026-05-28,242,0.6582776994552639,0.18139494116510385,2.880924398473267,-0.08108347671467209,1.6514171522424141,0.6182128157379748,0.9178374319545392,0.6735537190082644,0.9178374319545392,0.7300613496932515,0.15341782485101216,37.12711361394494,0.03712711361394494
tv20_lev1p0,0.2,1.0,80,full,2014-10-17,2026-05-28,2823,0.28039296829147653,0.17480682480754928,1.5005009166899894,-0.2168331504438359,17.45526955167185,0.4984380843912502,0.9591620396976819,0.5196599362380446,0.9591620396976819,0.7539195637355146,0.12702275272327002,358.58523093779127,0.3585852309377912
tv20_lev1p0,0.2,1.0,80,last_10y,2016-05-30,2026-05-28,2427,0.19946548636510308,0.1677141255722957,1.1670099520180437,-0.21683315044383478,6.104768450490874,0.5062252337525666,0.9704649623360816,0.5216316440049443,0.9704649623360816,0.8135860979462876,0.12788170257495635,310.368892149419,0.31036889214941904
tv20_lev1p0,0.2,1.0,80,last_5y,2021-05-31,2026-05-28,1210,0.27921018001682163,0.1824387383063184,1.4383035150030277,-0.1240839323248355,3.3909912520741563,0.4917443174116665,0.9581491530887545,0.5132231404958678,0.9581491530887545,0.8534621578099839,0.12491013183572676,151.1412595212294,0.1511412595212294
tv20_lev1p0,0.2,1.0,80,last_3y,2023-05-29,2026-05-28,726,0.43168792963668445,0.20444111050071484,1.8538635854388108,-0.11163650974311967,2.9087925798591865,0.4230935736585533,0.9224202236519812,0.45867768595041325,0.9224202236519812,0.7597597597597597,0.12962761115926552,94.10964570162676,0.09410964570162675
tv20_lev1p0,0.2,1.0,80,last_1y,2025-05-29,2026-05-28,242,0.6902853904827817,0.1892882084320267,2.8696327417873175,-0.08528563721952176,1.68302866509557,0.6422919181738532,0.9535867742213036,0.6735537190082644,0.9535867742213036,0.7055214723926381,0.1601883713590418,38.76558586888812,0.03876558586888812
tv20_lev1p05,0.2,1.05,80,full,2014-10-17,2026-05-28,2823,0.2878490816416561,0.1814240816839912,1.484108158185688,-0.227712052700918,18.66816848362134,0.5173425666076812,0.99554060363564,0.5196599362380446,0.99554060363564,0.7068847989093388,0.13202405825699232,372.70391645948934,0.37270391645948936
tv20_lev1p05,0.2,1.05,80,last_10y,2016-05-30,2026-05-28,2427,0.20539357304761574,0.17470976922475334,1.155147211574871,-0.22771205270091932,6.411597865723896,0.5267231182734277,1.00976066986541,0.5216316440049443,1.00976066986541,0.7654028436018957,0.1333818808901081,323.7178249202924,0.32371782492029244
tv20_lev1p05,0.2,1.05,80,last_5y,2021-05-31,2026-05-28,1210,0.2901351116190136,0.1907321816671011,1.4280571698317728,-0.13040839689220218,3.5370544485483117,0.5128357458943863,0.9992451731597543,0.5132231404958678,0.9992451731597543,0.8019323671497585,0.13045375676624932,157.84904568716166,0.15784904568716168
tv20_lev1p05,0.2,1.05,80,last_3y,2023-05-29,2026-05-28,726,0.44951337062835495,0.2137945775582369,1.839201012917517,-0.11728050501878062,3.017881593552973,0.44048215820475817,0.9603304710410046,0.45867768595041325,0.9603304710410046,0.7537537537537538,0.13534386460279166,98.25964570162675,0.09825964570162676
tv20_lev1p05,0.2,1.05,80,last_1y,2025-05-29,2026-05-28,242,0.7214606135014718,0.1971447613655166,2.8557776350623416,-0.0894738411125745,1.7138132963688426,0.6659614189702879,0.9887279962626361,0.6735537190082644,0.9887279962626361,0.6993865030674846,0.1667999416069757,40.36558586888812,0.040365585868888124
tv20_lev1p1,0.2,1.1,80,full,2014-10-17,2026-05-28,2823,0.29453297333882555,0.1869391803320779,1.473373584301727,-0.23846481253363294,19.820381268924017,0.5353324176001347,1.0301591103511796,0.5196599362380446,1.0301591103511796,0.6728016359918201,0.13666425454495093,385.80319058039646,0.38580319058039647
tv20_lev1p1,0.2,1.1,80,last_10y,2016-05-30,2026-05-28,2427,0.21066555187587355,0.1804985615683453,1.1478783815661426,-0.23846481253363172,6.696046063094221,0.5462842806708565,1.047260623371381,0.5216316440049443,1.047260623371381,0.7298578199052133,0.13846383007701557,336.0517155969168,0.3360517155969168
tv20_lev1p1,0.2,1.1,80,last_5y,2021-05-31,2026-05-28,1210,0.2995917525282019,0.19706790586715675,1.4252382466139906,-0.13669569680017046,3.6675033033200317,0.5329045649172953,1.0383486691625234,0.5132231404958678,1.0383486691625234,0.7697262479871175,0.1354986740438743,163.95339559308792,0.16395339559308791
tv20_lev1p1,0.2,1.1,80,last_3y,2023-05-29,2026-05-28,726,0.46357244494839067,0.2204167171902037,1.8339760507929488,-0.12282080494193803,3.105811617018499,0.4571282952616169,0.9966220491289306,0.45867768595041325,0.9966220491289306,0.7057057057057057,0.14070392902728251,102.15105247380711,0.10215105247380712
tv20_lev1p1,0.2,1.1,80,last_1y,2025-05-29,2026-05-28,242,0.7517139988626109,0.2035164927099082,2.8583797273073284,-0.09364812223574182,1.7436832699152267,0.6889921253605457,1.0229208241549206,0.6735537190082644,1.0229208241549206,0.6748466257668712,0.17278529393046704,41.81404113117303,0.041814041131173034
tv20_lev1p15,0.2,1.15,80,full,2014-10-17,2026-05-28,2823,0.3004604795363581,0.19213660020300244,1.4623371106143788,-0.24909254759637556,20.89617117697039,0.5524115465388335,1.0630250823988596,0.5196599362380446,1.0630250823988596,0.6380368098159509,0.14108048792560104,398.27021741397175,0.3982702174139718
tv20_lev1p15,0.2,1.15,80,last_10y,2016-05-30,2026-05-28,2427,0.21542862097275872,0.1860889890134959,1.1398962092403238,-0.24909254759637622,6.9627421888214975,0.5648991998260564,1.0829465702826533,0.5216316440049443,1.0829465702826533,0.693522906793049,0.1432830036312044,347.74784981293305,0.3477478498129331
tv20_lev1p15,0.2,1.15,80,last_5y,2021-05-31,2026-05-28,1210,0.30866556647399523,0.20327777292420768,1.42182750714624,-0.14294599988964907,3.7962544735219383,0.5520548520483022,1.0756624331375937,0.5132231404958678,1.0756624331375937,0.7133655394524959,0.14038453003815507,169.86528134616765,0.16986528134616768
tv20_lev1p15,0.2,1.15,80,last_3y,2023-05-29,2026-05-28,726,0.47753156381447304,0.22688097955546552,1.829630939112255,-0.12713032040060201,3.1947830009989375,0.4725816806282287,1.030313213621904,0.45867768595041325,1.030313213621904,0.6456456456456456,0.14579043729620392,105.84385747704405,0.10584385747704406
tv20_lev1p15,0.2,1.15,80,last_1y,2025-05-29,2026-05-28,242,0.7795201591424248,0.20935565127904335,2.8597601844726013,-0.09780851437248528,1.7711333020084319,0.7106071736978069,1.0550118775145354,0.6735537190082644,1.0550118775145354,0.6012269938650306,0.17812746336533047,43.10684613440998,0.04310684613440998
tv20_lev1p2,0.2,1.2,80,full,2014-10-17,2026-05-28,2823,0.3052097617165723,0.19713345215026096,1.4486019730411706,-0.25959637013028625,21.79632606397261,0.5685322068352696,1.09404663932922,0.5196599362380446,1.09404663932922,0.5916837082481254,0.1454528170791314,410.613302614388,0.410613302614388
tv20_lev1p2,0.2,1.2,80,last_10y,2016-05-30,2026-05-28,2427,0.21923073683348893,0.19150861035742187,1.1291776886041132,-0.25959637013028747,7.182447878166264,0.5825237152738983,1.116733852266786,0.5216316440049443,1.116733852266786,0.6477093206951027,0.1480502243862567,359.317894585445,0.35931789458544505
tv20_lev1p2,0.2,1.2,80,last_5y,2021-05-31,2026-05-28,1210,0.3162789010868996,0.20923371784322498,1.4147178471562676,-0.14915947351454872,3.90704390485672,0.5696822746582638,1.1100089409605463,0.5132231404958678,1.1100089409605463,0.6457326892109501,0.14521765277462553,175.7133598572969,0.1757133598572969
tv20_lev1p2,0.2,1.2,80,last_3y,2023-05-29,2026-05-28,726,0.48999552507109856,0.233131406720687,1.8224479664603273,-0.13125063449574625,3.2756406020007747,0.48659349949271336,1.0608615033985282,0.45867768595041325,1.0608615033985282,0.5555555555555556,0.15087427638921702,109.53472465857155,0.10953472465857154
tv20_lev1p2,0.2,1.2,80,last_1y,2025-05-29,2026-05-28,242,0.8016890074353598,0.21447379402724515,2.854388169716084,-0.10195505124788118,1.793015700675096,0.7288166097855767,1.0820467458166232,0.6735537190082644,1.0820467458166232,0.44171779141104295,0.18380732686292667,44.48137310082825,0.04448137310082825
tv20_lev1p25,0.2,1.25,80,full,2014-10-17,2026-05-28,2823,0.3089100436332912,0.20160086033158375,1.4348628339202156,-0.2699773869289207,22.522057194767026,0.5829848145674952,1.121858303697368,0.5196599362380446,1.121858303697368,0.523517382413088,0.1495548136741893,422.1932390022364,0.4221932390022364
tv20_lev1p25,0.2,1.25,80,last_10y,2016-05-30,2026-05-28,2427,0.22233797510056474,0.19646833420534385,1.1184101407602614,-0.2699773869289207,7.3666087783479535,0.5985098543818193,1.1473802658646723,0.5216316440049443,1.1473802658646723,0.5821484992101106,0.1525240854112397,370.1759552930788,0.37017595529307884
tv20_lev1p25,0.2,1.25,80,last_5y,2021-05-31,2026-05-28,1210,0.3231332523078092,0.2145837097206569,1.4086875498444549,-0.15531804668986993,4.008982558093659,0.5850587272332286,1.1399695007281911,0.5132231404958678,1.1399695007281911,0.5652173913043478,0.14961115527174285,181.02949787880885,0.18102949787880884
tv20_lev1p25,0.2,1.25,80,last_3y,2023-05-29,2026-05-28,726,0.5008567622295452,0.23887241718345137,1.814372898843071,-0.1356800086055603,3.347198960391734,0.49870643133863884,1.0872698773328884,0.45867768595041325,1.0872698773328884,0.5135135135135135,0.15530060740194088,112.74824097380908,0.11274824097380909
tv20_lev1p25,0.2,1.25,80,last_1y,2025-05-29,2026-05-28,242,0.818804476337873,0.21784992585691537,2.8569730064596714,-0.10608776652869334,1.80990850494324,0.7418082978853368,1.1013350189463282,0.6735537190082644,1.1013350189463282,0.3558282208588957,0.18799541081018908,45.49488941606576,0.04549488941606577
tv20_lev1p3,0.2,1.3,80,full,2014-10-17,2026-05-28,2823,0.3118050369067684,0.20579198343872768,1.4204210500861039,-0.2802366993050024,23.10516569248472,0.5960321349290909,1.1469657238615023,0.5196599362380446,1.1469657238615023,0.4785276073619632,0.15349250565497444,433.30934346399283,0.43330934346399275
tv20_lev1p3,0.2,1.3,80,last_10y,2016-05-30,2026-05-28,2427,0.2245364691544245,0.20115108015307814,1.1058174962529004,-0.28023669930500217,7.499463920104998,0.6132431769647817,1.1756249529964657,0.5216316440049443,1.1756249529964657,0.5450236966824644,0.15685564965026996,380.6886617012052,0.3806886617012052
tv20_lev1p3,0.2,1.3,80,last_5y,2021-05-31,2026-05-28,1210,0.3286443869742519,0.21965844226070455,1.3998197193574213,-0.16077656389567074,4.092475137946831,0.5988676353569171,1.1668757468307085,0.5132231404958678,1.1668757468307085,0.5088566827697263,0.153893790498317,186.21148650296357,0.1862114865029636
tv20_lev1p3,0.2,1.3,80,last_3y,2023-05-29,2026-05-28,726,0.509503373798639,0.24442671992392923,1.801758224553643,-0.1400977790863176,3.404902689795738,0.5097588745738496,1.1113661950168614,0.45867768595041325,1.1113661950168614,0.45645645645645644,0.15988549381898207,116.07686851258099,0.11607686851258098
tv20_lev1p3,0.2,1.3,80,last_1y,2025-05-29,2026-05-28,242,0.8296080494216571,0.22044907908540895,2.852783143673907,-0.11020669382343817,1.8205708567659922,0.7519371494765048,1.116372945848553,0.6735537190082644,1.116372945848553,0.25153374233128833,0.19226465865920633,46.528047395527935,0.04652804739552794
tv20_lev1p35,0.2,1.35,80,full,2014-10-17,2026-05-28,2823,0.314790114755396,0.20974297573835585,1.4083057590251626,-0.28973512223855,23.72083255588437,0.6076097233741015,1.1692448869019008,0.5196599362380446,1.1692448869019008,0.4185412406271302,0.1569771050186819,443.14636746773897,0.44314636746773894
tv20_lev1p35,0.2,1.35,80,last_10y,2016-05-30,2026-05-28,2427,0.22680412972706354,0.20557490093958147,1.095272977961315,-0.2897351222385489,7.638752955682077,0.6264976485939159,1.2010345917357297,0.5216316440049443,1.2010345917357297,0.4786729857819905,0.16076837685556683,390.1848506284607,0.39018485062846064
tv20_lev1p35,0.2,1.35,80,last_5y,2021-05-31,2026-05-28,1210,0.3332952590769498,0.22443476592369774,1.3900488519505596,-0.16590994713410823,4.164009795684648,0.6105001324487822,1.1895413208744388,0.5132231404958678,1.1895413208744388,0.41223832528180354,0.15769965986416262,190.8165884356368,0.19081658843563679
tv20_lev1p35,0.2,1.35,80,last_3y,2023-05-29,2026-05-28,726,0.5163602574514794,0.24970255961795554,1.786659420695375,-0.144503960532966,3.4511292113745577,0.5193233567293964,1.1322184894460714,0.45867768595041325,1.1322184894460714,0.38738738738738737,0.16381425612339948,118.92914994558802,0.11892914994558804
tv20_lev1p35,0.2,1.35,80,last_1y,2025-05-29,2026-05-28,242,0.8340157716779604,0.22203977841559708,2.8448030871548204,-0.11390303063526075,1.8249208141247604,0.7580098378907331,1.1253888390770392,0.6735537190082644,1.1253888390770392,0.1411042944785276,0.19447404747910063,47.06271948994235,0.04706271948994235
tv20_lev1p4,0.2,1.4,80,full,2014-10-17,2026-05-28,2823,0.31745628997201414,0.21347556671000079,1.3967549133515191,-0.29888677403148467,24.283358584720542,0.6182000964039938,1.1896243163929614,0.5196599362380446,1.1896243163929614,0.3933197000681663,0.15990192274986087,451.4031279228572,0.45140312792285725
tv20_lev1p4,0.2,1.4,80,last_10y,2016-05-30,2026-05-28,2427,0.22905874487459066,0.20979496311533108,1.0860372433964032,-0.29888677403148367,7.779543241919683,0.6386554496480626,1.2243418454153618,0.5216316440049443,1.2243418454153618,0.4510268562401264,0.16404505718935564,398.13735379856615,0.3981373537985662
tv20_lev1p4,0.2,1.4,80,last_5y,2021-05-31,2026-05-28,1210,0.3374736387489412,0.228972332241019,1.3803683932442596,-0.1707136300140446,4.229125085400221,0.6205981425482877,1.2092169927269376,0.5132231404958678,1.2092169927269376,0.3671497584541063,0.16078202268162983,194.5462474447721,0.1945462474447721
tv20_lev1p4,0.2,1.4,80,last_3y,2023-05-29,2026-05-28,726,0.5225813060299356,0.25478228629879296,1.7717119040064806,-0.14889856754655706,3.4934279905918846,0.5278781524052425,1.1508694854240424,0.45867768595041325,1.1508694854240424,0.35135135135135137,0.16713989595293324,121.34356446182954,0.12134356446182955
tv20_lev1p4,0.2,1.4,80,last_1y,2025-05-29,2026-05-28,242,0.8354157717602,0.22329776624602227,2.833477457112768,-0.11704429222272805,1.826302448725777,0.7625528426104171,1.132133668170067,0.6735537190082644,1.132133668170067,0.12269938650306748,0.1957138313671866,47.36274719085915,0.04736274719085915
tv20_lev1p45,0.2,1.45,80,full,2014-10-17,2026-05-28,2823,0.31985669958366514,0.2169333183867261,1.3861854697486802,-0.30794262499779046,24.80020906544392,0.6280296923610605,1.2085397556477666,0.5196599362380446,1.2085397556477666,0.35991820040899797,0.1627159113888225,459.3470178506459,0.4593470178506459
tv20_lev1p45,0.2,1.45,80,last_10y,2016-05-30,2026-05-28,2427,0.23111429645169035,0.2137086856665779,1.0776990445730124,-0.30794262499779035,7.909932316378443,0.649979405235572,1.2460505659610845,0.5216316440049443,1.2460505659610845,0.41311216429699843,0.16718163385847795,405.749825374526,0.4057498253745259
tv20_lev1p45,0.2,1.45,80,last_5y,2021-05-31,2026-05-28,1210,0.3406291964287229,0.2333268960533154,1.3687140498006727,-0.17549688282681253,4.278837544857822,0.6295301834343472,1.2266208083020291,0.5132231404958678,1.2266208083020291,0.322061191626409,0.16357995219816512,197.93174215977982,0.19793174215977982
tv20_lev1p45,0.2,1.45,80,last_3y,2023-05-29,2026-05-28,726,0.5274614129167916,0.2597644552855902,1.7545352724976768,-0.15328161473418922,3.526849153206133,0.5353934733652806,1.1672542392288097,0.45867768595041325,1.1672542392288097,0.2972972972972973,0.17015021925184198,123.52905917683728,0.12352905917683726
tv20_lev1p45,0.2,1.45,80,last_1y,2025-05-29,2026-05-28,242,0.8338314337877437,0.22432894437515521,2.8176488002416584,-0.12017927550798502,1.824738893771943,0.7658648111494981,1.1370508239152057,0.6735537190082644,1.1370508239152057,0.07975460122699386,0.19660577496037115,47.57859754040982,0.047578597540409814
tv20_lev1p5,0.2,1.5,80,full,2014-10-17,2026-05-28,2823,0.3226065814936159,0.22017155031910338,1.3783227259730675,-0.31690339680755963,25.404646042429675,0.6371277939705485,1.226047554450483,0.5196599362380446,1.226047554450483,0.33605998636673484,0.1653601752672023,466.8117747793121,0.46681177477931207
tv20_lev1p5,0.2,1.5,80,last_10y,2016-05-30,2026-05-28,2427,0.2336074503460226,0.2173630231647424,1.0723479018668571,-0.31690339680755986,8.070715645940156,0.6604589853112145,1.266140566627423,0.5216316440049443,1.266140566627423,0.3854660347551343,0.17013373807300866,412.91458230319205,0.4129145823031921
tv20_lev1p5,0.2,1.5,80,last_5y,2021-05-31,2026-05-28,1210,0.34447490449775886,0.23758118576931989,1.3601558070388922,-0.18025976130941157,4.340052149156907,0.6374448882239747,1.2420423748003373,0.5132231404958678,1.2420423748003373,0.29307568438003223,0.16607830215400607,200.95474560634733,0.20095474560634735
tv20_lev1p5,0.2,1.5,80,last_3y,2023-05-29,2026-05-28,726,0.5331237842906529,0.26465585897496274,1.7404610181543048,-0.15765311670895565,3.5658928509714722,0.5418405895676673,1.181310114192572,0.45867768595041325,1.181310114192572,0.25825825825825827,0.17277925785540696,125.43774120302545,0.12543774120302545
tv20_lev1p5,0.2,1.5,80,last_1y,2025-05-29,2026-05-28,242,0.8343610789127354,0.22490305638881264,2.812322146466607,-0.12163226384514703,1.8252615923530418,0.7679534954517772,1.1401518153333132,0.6735537190082644,1.1401518153333132,0.03067484662576687,0.19701899810086698,47.67859754040981,0.04767859754040982
tv22_lev0p7,0.225,0.7,80,full,2014-10-17,2026-05-28,2823,0.21370343235684652,0.12702072885903798,1.588073355368004,-0.14884748443122875,9.40058702454702,0.3612749058354383,0.6952140825994835,0.5196599362380446,0.6952140825994835,0.9747784594410361,0.09197864612279712,259.65571800465625,0.25965571800465626
tv22_lev0p7,0.225,0.7,80,last_10y,2016-05-30,2026-05-28,2427,0.15443263698105825,0.11929573551814197,1.2629356870890014,-0.14884748443122697,4.172180078240675,0.36227758614041694,0.6945084530511786,0.5216316440049443,0.6945084530511786,0.9747235387045814,0.09113599806832755,221.18706731183096,0.22118706731183096
