date,Combined_NAV,Sub-A_return,Sub-A-DK_return,Microcap_return,Sub-B_return
2010-11-22,1.0,0.0001211499702025165,0.0,-0.0031610854475293,0.008419912096021998
2010-11-23,0.9935553495821788,0.0001211499702025165,0.014581934397335683,0.0032997339443319,-0.015231692776819239
2010-11-24,1.002322551402214,0.0001211499702025165,-0.0007659946649056781,-0.0099077246662825,0.017538343046200167
2010-11-25,0.9998177167040829,0.0001211499702025165,-0.01797519992460772,0.0014533101939975,
2010-11-26,0.993971540465318,0.0001211499702025165,0.009302201336854221,0.0037395321051261,-0.012982646942447995
2010-11-29,0.9985610628898254,0.0001211499702025165,0.009862712151524677,0.0086768092365905,0.0030184976422198417
2010-11-30,0.9947985451290347,0.0001211499702025165,-0.0070143436880061305,-0.0074955296459168,-0.0026453814556198774
2010-12-01,1.0060546040585638,0.0001211499702025165,-0.0026252225304004284,0.0043418307692746,0.018512534108767964
2010-12-02,1.0136709321757675,0.0001211499702025165,-0.002859372782624381,0.0129164239533168,0.010072495140348359
2010-12-03,1.0184585498108518,0.0001211499702025165,-0.009756266634247002,-0.0045611987704917,0.011360135872341193
2010-12-06,1.0177979350285078,0.0001211499702025165,-0.014378383727440824,-0.0045611987704917,0.0034972620884570205
2010-12-07,1.0110889361457711,0.0001211499702025165,-0.0004457980017978924,0.0,-0.010738287031822336
2010-12-08,1.0072814642072838,-0.00037891060478256744,0.0,0.0,-0.006147742469040707
2010-12-09,1.0082172834404322,-0.00194851418512898,0.0,0.0,0.001855727101829574
2010-12-10,1.0105178555800811,0.001413427561837377,0.0,-0.0044999999999999,0.004651066986367081
2010-12-13,1.012273187196479,0.0012097993749369262,0.0,0.002202254739734,0.002124243003213566
2010-12-14,1.0126853562845257,-0.0004027791763165922,0.0,-0.0045611987704917,0.0018552718455659978
2010-12-15,1.0054350391068905,0.001208824418253318,0.0,-6.14754098360315e-05,-0.011955353714894534
2010-12-16,1.0065027984766868,0.0012073649260488928,0.0,-6.14754098360315e-05,0.0015711636451440913
2010-12-17,1.008570992242027,0.0018088634308108809,0.0,0.0031262301396708,0.0023259244487170427
2010-12-20,1.0090643560183437,0.0006018657839301778,0.0,-0.0094203430105177,0.0030307957710207223
2010-12-21,1.0138433133659641,0.00070175438596487,0.0,0.0,0.007685060977241864
2010-12-22,1.0135442436543936,-0.0007012622720896644,0.0,0.0,-0.00037006666569505686
2010-12-23,1.01077818058743,-0.0009022556390977376,0.0,-0.0044999999999999,-0.00324741214204749
2010-12-24,1.0108328323779414,0.0003010234798315192,0.0,0.0001642952287139,
2010-12-27,1.0104874031806916,-0.005818035911325126,0.0,-0.002869751355229,0.0010822188233234886
2010-12-28,1.013377726378018,0.0,0.0,-0.0061344988982301,0.006168668637915209
2010-12-29,1.0166596721896584,-0.0013023912824134953,0.0,-0.0036162284596099,0.006365886498099771
2010-12-30,1.015198703425601,0.0001211499702025165,0.0,0.0004872221242973,-0.0024769662983969987
2010-12-31,1.0174626682960324,0.0001211499702025165,0.0,-0.0016977724267778,0.004020788075083326
2011-01-03,1.0252504414383903,,,,0.012470324541962619
2011-01-04,1.0209511256466997,0.0001211499702025165,0.0,0.0003140172869107,-0.006891439479909334
2011-01-05,1.0225491425183333,0.0001211499702025165,-0.00711922961572975,-0.0026111421401671,0.004797412317556926
2011-01-06,1.022803789253341,0.0001211499702025165,0.008087357806604523,0.0037342879118624,-0.0023466983586986068
2011-01-07,1.0235248115485782,0.0001211499702025165,0.014431566658239747,0.0058297405049008,-0.0035972661722430965
2011-01-10,1.0259984143188157,0.0001211499702025165,0.010816083342690908,0.0009602406081188,0.0011309905963456934
2011-01-11,1.0334485239004942,0.0001211499702025165,0.020563086243558182,0.0015938620554865,0.006541923387535009
2011-01-12,1.0424024742427869,0.0001211499702025165,-0.0014040506641919137,0.008876885766299,0.012412000888536445
2011-01-13,1.038217162786331,0.0001211499702025165,-0.00417001514743276,0.0026931113059651,-0.006188250591202427
2011-01-14,1.0428533938014461,0.0001211499702025165,0.006665138036450635,0.0051915543072849,0.004449273047925084
2011-01-17,1.0442503101295535,0.0001211499702025165,0.0034463657795613667,0.005684358484902,
2011-01-18,1.046595231660609,0.0001211499702025165,0.0046011455532348755,0.0022240441599872,0.00201413870916034
2011-01-19,1.0373122150073142,0.0001211499702025165,-0.007345276894409003,-0.0081022519507696,-0.010825314796546026
2011-01-20,1.0301604000839872,0.0001211499702025165,-0.003193624861279387,0.0061620566962141,-0.012003041146573579
2011-01-21,1.029084503549258,0.0001211499702025165,0.012919261502078117,0.0005864516737392,-0.005049179329657538
2011-01-24,1.0388017903453357,0.0001211499702025165,0.022717159830356826,0.0040504790206261,0.008938586204428223
2011-01-25,1.0380993432506087,0.0001211499702025165,0.01670300237075928,-0.0054459394609435,-0.0040464459508947614
2011-01-26,1.0440032086186228,0.0001211499702025165,-0.009916199288118821,-0.0006015198913802,0.012128324676713209
2011-01-27,1.041795888818823,0.0001211499702025165,-0.005533317562859019,-0.0037320806716106,-0.0012176075531245
2011-01-28,1.0267328478599917,0.0001211499702025165,-0.010545246126455132,0.0065252789033261,-0.022746976480145342
2011-01-31,1.0326938613967491,0.0001211499702025165,0.0018373551819304001,-0.0023063465183832,0.009726765469488141
2011-02-01,1.0460924440032153,0.0001211499702025165,-0.0011082330559192277,-0.0045611987704917,0.022844726792018433
2011-02-02,1.045191859736992,,,,-0.0014114633099188145
2011-02-03,1.0456273832497132,,,,0.0006835499694326508
2011-02-04,1.0461556324745087,,,,0.0008285157518626018
2011-02-07,1.0478848128116232,,,,0.0027098329478456584
2011-02-08,1.0533436218632624,,,,0.008531489481270027
2011-02-09,1.051125351342818,0.0001211499702025165,-0.006159918656310381,-0.0045611987704917,-0.0008896185958714442
2011-02-10,1.0457785857367745,0.0001211499702025165,-0.02203867525926806,0.0,-0.0029615671305980307
2011-02-11,1.046555411468555,0.0001211499702025165,-0.007309577798702227,0.0,0.002930185037723687
2011-02-14,1.052460515337882,0.0001211499702025165,0.023284717776585806,0.0,0.003652577267890811
2011-02-15,1.0488584989740046,-0.0005789328616043754,-0.003491860575767669,0.0,-0.004638056801416046
2011-02-16,1.053419841215816,0.0029214982290359792,-0.011567441672804879,0.0,0.009411056495046033
2011-02-17,1.0543024801335226,0.009783454675946768,-0.011232353346147583,0.0,0.0024930016586097725
2011-02-18,1.053415918069935,-0.013086726779721336,0.00433373842176632,0.0,-0.0003316967174192831
2011-02-21,1.0573547871449676,0.02891382906417017,0.006878182719337378,0.0,
2011-02-22,1.0371318728759176,-0.03761611221861916,-0.000743299120311347,0.0,-0.024921482585666954
2011-02-23,1.043357845162562,0.019786393449401585,0.01542138745215449,0.0,0.003000147340217696
2011-02-24,1.0459950075811977,0.013700667490441854,0.008112322189759436,0.0,-1.1783769420903312e-05
2011-02-25,1.0576347424307337,0.0013463611640536222,-0.0011841707145976432,0.0,0.01834222267670471
2011-02-28,1.0629786129277878,0.01757311727842814,0.0048364838790773135,0.0,0.0042921300426066455
2011-03-01,1.0601800956976857,0.0068342470264530775,-0.002123272669609322,0.0,-0.004876631247811791
2011-03-02,1.0625669573500158,-0.0018701100670285298,-0.006454956347015095,0.0,0.005545305494522257
2011-03-03,1.0634962647948558,-0.01412727271505354,-0.03060436684522916,-0.0044999999999999,0.012046146663634127
2011-03-04,1.0626464309088428,0.008497300685206932,-0.002266038033572282,0.0012146502032626,-0.002374565620431146
2011-03-07,1.0542657745495245,0.010484161268332182,-0.011469181266335338,-0.0046490926822134,-0.010709659460833021
2011-03-08,1.053912725723146,0.0032887916870056877,-0.0038262264922072076,-0.0015468183561759,0.00015424977414357777
2011-03-09,1.0520706940320061,0.0029713955528389846,0.001038848480498178,-0.0073575452796892,-0.0018712146816839414
2011-03-10,1.0364689617913987,0.0001211499702025165,-0.018767064883474016,0.0086722718490404,-0.021689887136570163
2011-03-11,1.0366197223516784,0.0001211499702025165,-0.01106284041244987,0.0061590222094149,0.0013148114295435942
2011-03-14,1.0395541587684485,0.0001211499702025165,0.006357853648449208,0.0063898198323901,0.0016482892016380646
2011-03-15,1.0200496720703,0.0001211499702025165,7.772774225500712e-05,-0.007911728842057,-0.028745204736773222
2011-03-16,1.015844418464018,0.0001211499702025165,0.00928430151707893,0.0056159693900228,-0.010334326930679705
2011-03-17,1.02757361241705,0.0001211499702025165,0.004641997362890837,0.0032117040889887,0.0172111921039646
2011-03-18,1.0315523252111776,-0.0013790317547527353,-0.00330771229295046,0.0012214992242383,0.007098463636677099
2011-03-21,1.0388866008988342,-0.007915797771492428,-0.005245043945470318,0.003454207963599,0.013405763549238392
2011-03-22,1.0385440815139866,-0.0008050745567922402,-0.007267025171174835,0.0024588213985716,0.0006763189956557891
2011-03-23,1.0448750948595067,0.008161574523252613,-0.00320927827802886,0.0010824188171318,0.00906431469869462
