variant,annual,max_dd,sharpe,calmar,total_return,annual_delta,max_dd_delta
baseline_combo_v68,21.08729727219789,-12.187364479911214,1.365816193216058,1.7302590159633524,726.6591578511616,0.0,0.0
combo_v68_plus_subb_asset_overlay_25_65_0p5,24.633438504425097,-10.223490591164932,1.6474680074607744,2.409493928200329,1036.8717349866884,3.546141232227207,1.9638738887462814
