variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
baseline_no_overlay,1Y,2025-04-17,2026-04-17,251,63.741789033346464,20.21464385551683,2.5507526488124057,-9.89894937688452,6.439247904650646,63.68653180194806,69.23076923076923
baseline_no_overlay,3Y,2023-04-17,2026-04-17,754,41.66338037466695,21.945791242149586,1.702104194395607,-15.15434537386819,2.7492695558140268,184.36512475927879,62.16216216216216
baseline_no_overlay,5Y,2021-04-19,2026-04-17,1256,30.662706372062498,19.8662377537362,1.4488573560590956,-16.47404434780543,1.8612737543193023,280.226807821372,65.57377049180327
asset_decay15_rec50_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec50_x0p60,3Y,2023-04-17,2026-04-17,754,36.0854401475156,17.57807503269235,1.8468196545576703,-11.692862225357395,3.086108384075537,152.07314271613544,64.86486486486487
asset_decay15_rec50_x0p60,5Y,2021-04-19,2026-04-17,1256,23.94588220053484,16.355149383298535,1.3975342428247444,-13.547059384199803,1.7676073841134397,192.13674752069187,65.57377049180327
asset_decay15_rec50_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec50_x0p70,3Y,2023-04-17,2026-04-17,754,36.392963634481255,17.618828729042857,1.8558185465341117,-11.621132679628317,3.1316193212626864,153.78629082401457,64.86486486486487
asset_decay15_rec50_x0p70,5Y,2021-04-19,2026-04-17,1256,24.214754409538486,16.402085219925176,1.4072526432602555,-13.342601160659736,1.8148451053858201,195.31520137799006,65.57377049180327
asset_decay15_rec50_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
asset_decay15_rec50_x0p80,3Y,2023-04-17,2026-04-17,754,36.70026291085453,17.663345329825354,1.864378939240316,-11.549404191397425,3.177675861252715,155.50592675617844,67.56756756756756
asset_decay15_rec50_x0p80,5Y,2021-04-19,2026-04-17,1256,24.4830690738429,16.454547048336917,1.4164404696296173,-13.144630257622634,1.8625909283104445,198.51457508128075,67.21311475409836
asset_decay15_rec50_x0p90,1Y,2025-04-17,2026-04-17,251,55.294876995786815,19.53298651366967,2.3601902489754076,-9.217245187254312,5.999067603436335,55.248098345928256,69.23076923076923
asset_decay15_rec50_x0p90,3Y,2023-04-17,2026-04-17,754,37.0073340314272,17.711596569759756,1.8725016712473552,-11.477676864591155,3.2242878474472048,157.2320287754571,67.56756756756756
asset_decay15_rec50_x0p90,5Y,2021-04-19,2026-04-17,1256,24.750820474651803,16.51248261073663,1.4250980647986211,-12.94724416812507,1.9116670816779726,201.73480578961275,67.21311475409836
asset_decay15_rec50_x0p95,1Y,2025-04-17,2026-04-17,251,55.265523978141154,19.55272475808983,2.3570318768684717,-9.2172451872543,5.995883027454112,55.218774253232695,69.23076923076923
asset_decay15_rec50_x0p95,3Y,2023-04-17,2026-04-17,754,37.160782797367055,17.737113280671462,1.876399399968176,-11.44181366923932,3.2478052755981994,158.09749763123352,67.56756756756756
asset_decay15_rec50_x0p95,5Y,2021-04-19,2026-04-17,1256,24.884483162303983,16.543485411930025,1.4292285630042305,-12.848772084467075,1.936720723094382,203.3527219128698,67.21311475409836
asset_decay15_rec55_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec55_x0p60,3Y,2023-04-17,2026-04-17,754,36.026203652984165,17.579610874942773,1.8441867495654782,-11.692862225357395,3.0810423452058604,151.74403696524936,64.86486486486487
asset_decay15_rec55_x0p60,5Y,2021-04-19,2026-04-17,1256,23.913460690163223,16.356079019356397,1.3958600977923519,-13.547059384199803,1.7652141333383355,191.75533487744798,65.57377049180327
asset_decay15_rec55_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec55_x0p70,3Y,2023-04-17,2026-04-17,754,36.34844071659549,17.619949599298714,1.8538510665593249,-11.621132679628317,3.1277881183056966,153.53778400103613,64.86486486486487
asset_decay15_rec55_x0p70,5Y,2021-04-19,2026-04-17,1256,24.190388711790312,16.402762126228055,1.4060019383065603,-13.342601160659736,1.813018947393478,195.0260295624693,65.57377049180327
asset_decay15_rec55_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
asset_decay15_rec55_x0p80,3Y,2023-04-17,2026-04-17,754,36.6705173297954,17.664071842108036,1.8630723885653213,-11.549404191397425,3.175100353411256,155.33913296574377,67.56756756756756
asset_decay15_rec55_x0p80,5Y,2021-04-19,2026-04-17,1256,24.466792313286724,16.454984701979754,1.4156102327326192,-13.144630257622634,1.8613526461954542,198.3197053257726,67.21311475409836
asset_decay15_rec55_x0p90,1Y,2025-04-17,2026-04-17,251,55.294876995786815,19.53298651366967,2.3601902489754076,-9.217245187254312,5.999067603436335,55.248098345928256,69.23076923076923
asset_decay15_rec55_x0p90,3Y,2023-04-17,2026-04-17,754,36.992429454509136,17.711949435904618,1.871851093631241,-11.477676864591155,3.2229892765696744,157.14806848215738,67.56756756756756
asset_decay15_rec55_x0p90,5Y,2021-04-19,2026-04-17,1256,24.742665654329898,16.512694601759666,1.4246848723600096,-12.94724416812507,1.9110372317874467,201.63631983157111,67.21311475409836
asset_decay15_rec55_x0p95,1Y,2025-04-17,2026-04-17,251,55.265523978141154,19.55272475808983,2.3570318768684717,-9.2172451872543,5.995883027454112,55.218774253232695,69.23076923076923
asset_decay15_rec55_x0p95,3Y,2023-04-17,2026-04-17,754,37.1533225682849,17.73728711313353,1.8760748121781619,-11.44181366923932,3.2471532610402094,158.0553762404719,67.56756756756756
asset_decay15_rec55_x0p95,5Y,2021-04-19,2026-04-17,1256,24.880401649872553,16.543589694610706,1.4290224741126585,-12.848772084467075,1.9364030653131872,203.3032148906949,67.21311475409836
asset_decay15_rec60_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec60_x0p60,3Y,2023-04-17,2026-04-17,754,36.026203652984165,17.579610874942773,1.8441867495654782,-11.692862225357395,3.0810423452058604,151.74403696524936,64.86486486486487
asset_decay15_rec60_x0p60,5Y,2021-04-19,2026-04-17,1256,23.86506034028151,16.35452741475695,1.3935815686145019,-13.54705938419977,1.761641376438923,191.18668534860242,65.57377049180327
asset_decay15_rec60_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec60_x0p70,3Y,2023-04-17,2026-04-17,754,36.34844071659549,17.619949599298714,1.8538510665593249,-11.621132679628317,3.1277881183056966,153.53778400103613,64.86486486486487
asset_decay15_rec60_x0p70,5Y,2021-04-19,2026-04-17,1256,24.154011972217337,16.4015713363142,1.4043009844991334,-13.342601160659887,1.8102925869832975,194.59473230065413,65.57377049180327
asset_decay15_rec60_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
asset_decay15_rec60_x0p80,3Y,2023-04-17,2026-04-17,754,36.6705173297954,17.664071842108036,1.8630723885653213,-11.549404191397425,3.175100353411256,155.33913296574377,67.56756756756756
asset_decay15_rec60_x0p80,5Y,2021-04-19,2026-04-17,1256,24.442490284592576,16.45417316109872,1.414481873399765,-13.144630257622559,1.8595038282205312,198.02894425957388,67.21311475409836
asset_decay15_rec60_x0p90,1Y,2025-04-17,2026-04-17,251,55.294876995786815,19.53298651366967,2.3601902489754076,-9.217245187254312,5.999067603436335,55.248098345928256,69.23076923076923
asset_decay15_rec60_x0p90,3Y,2023-04-17,2026-04-17,754,36.992429454509136,17.711949435904618,1.871851093631241,-11.477676864591155,3.2229892765696744,157.14806848215738,67.56756756756756
asset_decay15_rec60_x0p90,5Y,2021-04-19,2026-04-17,1256,24.73048926394039,16.512280185004833,1.424123647058125,-12.947244168124946,1.9100967698458047,201.48931313046555,67.21311475409836
asset_decay15_rec60_x0p95,1Y,2025-04-17,2026-04-17,251,55.265523978141154,19.55272475808983,2.3570318768684717,-9.2172451872543,5.995883027454112,55.218774253232695,69.23076923076923
asset_decay15_rec60_x0p95,3Y,2023-04-17,2026-04-17,754,37.1533225682849,17.73728711313353,1.8760748121781619,-11.44181366923932,3.2471532610402094,158.0553762404719,67.56756756756756
asset_decay15_rec60_x0p95,5Y,2021-04-19,2026-04-17,1256,24.8743071217119,16.543380361870373,1.4287426268223966,-12.84877208446709,1.9359287376404246,203.22930286588,67.21311475409836
asset_decay15_rec65_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec65_x0p60,3Y,2023-04-17,2026-04-17,754,36.06148821383896,17.577997442249078,1.8458214406902487,-11.692862225357395,3.084059960583067,151.940036187744,64.86486486486487
asset_decay15_rec65_x0p60,5Y,2021-04-19,2026-04-17,1256,23.966611633856804,16.35194640236208,1.3988016871712106,-13.260054725890244,1.8074293152849525,192.3808213249594,65.57377049180327
asset_decay15_rec65_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec65_x0p70,3Y,2023-04-17,2026-04-17,754,36.374968547693534,17.618730622206353,1.8550758509298222,-11.621132679628317,3.1300708416709107,153.68583083007823,64.86486486486487
asset_decay15_rec65_x0p70,5Y,2021-04-19,2026-04-17,1256,24.230355679434524,16.399567900554807,1.4082115726713036,-13.126896680662636,1.8458555947292938,195.50047607142008,65.57377049180327
asset_decay15_rec65_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
asset_decay15_rec65_x0p80,3Y,2023-04-17,2026-04-17,754,36.68824547568905,17.663253458371976,1.863887882199231,-11.549404191397425,3.1766353370000067,155.43853208585315,67.56756756756756
asset_decay15_rec65_x0p80,5Y,2021-04-19,2026-04-17,1256,24.49350606253735,16.452793166072524,1.4170850115423494,-13.000537549530812,1.8840379460633394,198.63958307596698,67.21311475409836
asset_decay15_rec65_x0p90,1Y,2025-04-17,2026-04-17,251,55.294876995786815,19.53298651366967,2.3601902489754076,-9.217245187254312,5.999067603436335,55.248098345928256,69.23076923076923
asset_decay15_rec65_x0p90,3Y,2023-04-17,2026-04-17,754,37.00131498220187,17.711537479638164,1.8722582238479113,-11.477676864591155,3.2237634339011243,157.19812013590789,67.56756756756756
asset_decay15_rec65_x0p90,5Y,2021-04-19,2026-04-17,1256,24.756057045796396,16.51156839173874,1.4254228020983213,-12.875053522230907,1.922792554069851,201.79806154129375,67.21311475409836
asset_decay15_rec65_x0p95,1Y,2025-04-17,2026-04-17,251,55.265523978141154,19.55272475808983,2.3570318768684717,-9.2172451872543,5.995883027454112,55.218774253232695,69.23076923076923
asset_decay15_rec65_x0p95,3Y,2023-04-17,2026-04-17,754,37.15777069430774,17.737080463020952,1.8762782042601083,-11.44181366923932,3.2475420216118662,158.08049036716307,67.56756756756756
asset_decay15_rec65_x0p95,5Y,2021-04-19,2026-04-17,1256,24.88710596810151,16.543019091785386,1.4293915169512645,-12.812640795840899,1.94238692590056,203.38453885027286,67.21311475409836
asset_decay15_rec70_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec70_x0p60,3Y,2023-04-17,2026-04-17,754,36.06148821383896,17.577997442249078,1.8458214406902487,-11.692862225357395,3.084059960583067,151.940036187744,64.86486486486487
asset_decay15_rec70_x0p60,5Y,2021-04-19,2026-04-17,1256,23.970300488967688,16.349299772839963,1.3991843960637413,-13.26005472589024,1.8077075083382352,192.424271963637,65.57377049180327
asset_decay15_rec70_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec70_x0p70,3Y,2023-04-17,2026-04-17,754,36.374968547693534,17.618730622206353,1.8550758509298222,-11.621132679628317,3.1300708416709107,153.68583083007823,64.86486486486487
asset_decay15_rec70_x0p70,5Y,2021-04-19,2026-04-17,1256,24.233139130388537,16.39753429508585,1.4085030757165944,-13.126896680662515,1.8460676365409991,195.5335410366306,65.57377049180327
asset_decay15_rec70_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
asset_decay15_rec70_x0p80,3Y,2023-04-17,2026-04-17,754,36.68824547568905,17.663253458371976,1.863887882199231,-11.549404191397425,3.1766353370000067,155.43853208585315,67.56756756756756
asset_decay15_rec70_x0p80,5Y,2021-04-19,2026-04-17,1256,24.495372923550264,16.451405669992635,1.4172821774409898,-13.000537549530522,1.884181544818879,198.66194763158026,67.21311475409836
asset_decay15_rec70_x0p90,1Y,2025-04-17,2026-04-17,251,55.294876995786815,19.53298651366967,2.3601902489754076,-9.217245187254312,5.999067603436335,55.248098345928256,69.23076923076923
asset_decay15_rec70_x0p90,3Y,2023-04-17,2026-04-17,754,37.00131498220187,17.711537479638164,1.8722582238479113,-11.477676864591155,3.2237634339011243,157.19812013590789,67.56756756756756
asset_decay15_rec70_x0p90,5Y,2021-04-19,2026-04-17,1256,24.75699610004025,16.510859106364737,1.4255227217740267,-12.875053522230806,1.9228654900186164,201.8094060742917,67.21311475409836
asset_decay15_rec70_x0p95,1Y,2025-04-17,2026-04-17,251,55.265523978141154,19.55272475808983,2.3570318768684717,-9.2172451872543,5.995883027454112,55.218774253232695,69.23076923076923
asset_decay15_rec70_x0p95,3Y,2023-04-17,2026-04-17,754,37.15777069430774,17.737080463020952,1.8762782042601083,-11.44181366923932,3.2475420216118662,158.08049036716307,67.56756756756756
asset_decay15_rec70_x0p95,5Y,2021-04-19,2026-04-17,1256,24.887576903057585,16.54266063042446,1.4294417957859789,-12.812640795840963,1.942423681395657,203.39025198742914,67.21311475409836
asset_decay15_rec75_x0p60,1Y,2025-04-17,2026-04-17,251,55.467703586270446,19.425547330487326,2.377929856048201,-9.217245187254292,6.017817955300982,55.42075455332125,69.23076923076923
asset_decay15_rec75_x0p60,3Y,2023-04-17,2026-04-17,754,35.30357717113919,17.53043434044106,1.8183600504815665,-11.692862225357395,3.0192416955515893,147.75230992379397,64.86486486486487
asset_decay15_rec75_x0p60,5Y,2021-04-19,2026-04-17,1256,23.554896985725925,16.31784354508919,1.3809411725856282,-13.26005472589024,1.7763800732839374,187.56362010993232,65.57377049180327
asset_decay15_rec75_x0p70,1Y,2025-04-17,2026-04-17,251,55.41072205041107,19.459257171132126,2.372251145591548,-9.217245187254298,6.01163589822191,55.363829207890916,69.23076923076923
asset_decay15_rec75_x0p70,3Y,2023-04-17,2026-04-17,754,35.80538458062161,17.580824635000475,1.8347932069374238,-11.621132679628317,3.0810580661718068,150.51973631984455,64.86486486486487
asset_decay15_rec75_x0p70,5Y,2021-04-19,2026-04-17,1256,23.92110018106266,16.37251425306215,1.39500254669972,-13.126896680662515,1.822296675519759,191.84517137560374,65.57377049180327
asset_decay15_rec75_x0p80,1Y,2025-04-17,2026-04-17,251,55.3531130387549,19.495074091981472,2.3663364060146126,-9.2172451872543,6.005385764859304,55.306276990905175,69.23076923076923
