variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
asset_decay30_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,15.06029256367265,15.295360218963044,0.9957340479140099,-18.68847626719703,0.8058598436998979,101.48933287217297,59.01639344262295
asset_decay30_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,55.035245985825895,19.331808848294195,2.3740420557152557,-9.217245161132277,5.970899658598771,54.98872304895941,61.53846153846154
asset_decay30_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,32.74406795533034,16.988637651580323,1.757943979146889,-10.783020369321276,3.03663230095441,133.9535108069415,62.16216216216216
asset_decay30_rec70_x0p50,5Y,2021-04-19,2026-04-17,1256,19.9732443731804,15.751267662897996,1.2375652763206615,-15.124161003054452,1.3206183383757046,148.27605963728504,62.295081967213115
asset_decay30_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,54.81105475226165,19.168298597465775,2.3850740555863,-9.217245161132281,5.946576639123316,54.76475238423786,61.53846153846154
asset_decay30_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,25.57061755167551,16.127451459942023,1.4971248164117643,-11.085982353919881,2.306572095763261,98.03035931423936,56.75675675675676
asset_decay30_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,14.097740594196594,14.950992586346338,0.9588526677036054,-16.92106500319961,0.8331473575410795,93.2112393145587,57.377049180327866
asset_decay30_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,55.035245985825895,19.331808848294195,2.3740420557152557,-9.217245161132277,5.970899658598771,54.98872304895941,61.53846153846154
asset_decay30_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,31.361706136992005,16.738815854472662,1.7188677637242993,-10.783020369321276,2.9084342849076923,126.71874499046555,62.16216216216216
asset_decay30_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,19.47971909569386,15.536259282630471,1.2259188274518031,-13.60900496444877,1.431384524186841,143.2174996450139,62.295081967213115
asset_decay30_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,54.81105475226165,19.168298597465775,2.3850740555863,-9.217245161132281,5.946576639123316,54.76475238423786,61.53846153846154
asset_decay30_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,24.134519486238638,16.08494345165834,1.428872757598935,-11.085982353919881,2.1770302996833597,91.31189270823583,54.054054054054056
asset_decay30_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,13.230117278304455,14.915034186010455,0.9094998964273174,-17.29081937974482,0.7651527083674681,85.98476536522794,55.73770491803278
asset_decay30_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,55.035245985825895,19.331808848294195,2.3740420557152557,-9.217245161132277,5.970899658598771,54.98872304895941,61.53846153846154
asset_decay30_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,30.61029712214973,16.71003271882814,1.6870728471977097,-10.783020369321276,2.838749819043183,122.84948484725847,62.16216216216216
asset_decay30_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,19.02585419426528,15.512490904808043,1.202959774718864,-13.567646715765925,1.4022958139200947,138.63853354255394,62.295081967213115
asset_decay40_rec60_x0p00,1Y,2025-04-17,2026-04-17,251,53.81642376933946,18.65156689571562,2.4111265926571295,-8.836998160025683,6.0898987184108515,53.771097279721246,61.53846153846154
asset_decay40_rec60_x0p00,3Y,2023-04-17,2026-04-17,754,27.469149193040042,15.824794110000461,1.6178785663959874,-10.819327766708822,2.538896111231872,107.15117787448958,59.45945945945946
asset_decay40_rec60_x0p00,5Y,2021-04-19,2026-04-17,1256,16.169709223744366,14.789425659700889,1.089680228471169,-18.596577544869017,0.8694991960069423,111.37982234527696,60.65573770491803
asset_decay40_rec60_x0p50,1Y,2025-04-17,2026-04-17,251,54.54765780119124,19.038236657201264,2.391037633637895,-8.836998160025693,6.172645599038197,54.50161429060203,61.53846153846154
asset_decay40_rec60_x0p50,3Y,2023-04-17,2026-04-17,754,32.35545137910021,16.56944995353747,1.7803990333480775,-10.2412543567244,3.159325044773997,131.90431426045996,64.86486486486487
asset_decay40_rec60_x0p50,5Y,2021-04-19,2026-04-17,1256,20.562621112265145,15.440323567539549,1.2911604331346327,-15.661746667915539,1.3129200432279675,154.42695650153203,65.57377049180327
asset_decay40_rec70_x0p00,1Y,2025-04-17,2026-04-17,251,53.81642376933946,18.65156689571562,2.4111265926571295,-8.836998160025683,6.0898987184108515,53.771097279721246,61.53846153846154
asset_decay40_rec70_x0p00,3Y,2023-04-17,2026-04-17,754,24.51404031267923,15.647986707053677,1.48391994392792,-10.277441682638477,2.3852278679518486,93.07238004323204,56.75675675675676
asset_decay40_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,14.07988899213648,14.636781827170445,0.9751807989208283,-17.63087350037715,0.7985928202499605,93.0603246442887,59.01639344262295
asset_decay40_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,54.54765780119124,19.038236657201264,2.391037633637895,-8.836998160025693,6.172645599038197,54.50161429060203,61.53846153846154
asset_decay40_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,30.82041834235858,16.447113953449634,1.721210062810423,-10.137597480793586,3.0402093198857125,123.92699951346144,67.56756756756756
asset_decay40_rec70_x0p50,5Y,2021-04-19,2026-04-17,1256,19.479192121316835,15.335022091548822,1.2399527154988002,-15.162295044350444,1.28471264174317,143.21214265409688,67.21311475409836
asset_decay40_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,53.81642376933946,18.65156689571562,2.4111265926571295,-8.836998160025683,6.0898987184108515,53.771097279721246,61.53846153846154
asset_decay40_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,21.642954096525614,14.995570476873407,1.3856503743672979,-10.371147246710503,2.0868428132085652,80.0193188682826,54.054054054054056
asset_decay40_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,13.148958385093579,14.083077720716942,0.9495377654200108,-14.023361144829561,0.9376467060424828,85.32000590362429,59.01639344262295
asset_decay40_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,54.54765780119124,19.038236657201264,2.391037633637895,-8.836998160025693,6.172645599038197,54.50161429060203,61.53846153846154
asset_decay40_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,29.33200564442393,16.007285144718768,1.6922660404780918,-10.137597480793586,2.8933882707412226,116.36873013978315,67.56756756756756
asset_decay40_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,19.010014742074155,14.968281078290433,1.2402554932901493,-13.313824472467918,1.4278402709443534,138.47998632622364,67.21311475409836
asset_decay40_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,53.81642376933946,18.65156689571562,2.4111265926571295,-8.836998160025683,6.0898987184108515,53.771097279721246,61.53846153846154
asset_decay40_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,20.251608572663283,14.949601426154446,1.3122173810592646,-10.371147246710503,1.952687401973455,73.91118039121125,51.35135135135135
asset_decay40_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,12.295109778081503,14.045489097090954,0.8976409364221654,-13.916600406663452,0.8834851485851705,78.44072911702628,57.377049180327866
asset_decay40_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,54.54765780119124,19.038236657201264,2.391037633637895,-8.836998160025693,6.172645599038197,54.50161429060203,61.53846153846154
asset_decay40_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,28.592162478526983,15.977127336907051,1.6591099772772566,-10.137597480793586,2.8204081423332217,112.6758868249374,67.56756756756756
asset_decay40_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,18.561421647017372,14.943822762790532,1.216702832749149,-13.259494022561794,1.399858970141247,134.0245870390151,67.21311475409836
asset_decay50_rec60_x0p00,1Y,2025-04-17,2026-04-17,251,47.49822572874971,18.445381617567875,2.2074955356372605,-8.699853324632542,5.459658221393739,47.45899440379213,61.53846153846154
asset_decay50_rec60_x0p00,3Y,2023-04-17,2026-04-17,754,23.59266631480146,15.092943698222063,1.483420057537828,-11.727066262500175,2.011813166797232,88.81699005005521,56.75675675675676
asset_decay50_rec60_x0p00,5Y,2021-04-19,2026-04-17,1256,12.90476749288214,14.040146717107868,0.9365758729596111,-17.476798120102465,0.7383942644527429,83.3313292796531,60.65573770491803
asset_decay50_rec60_x0p50,1Y,2025-04-17,2026-04-17,251,51.35457675332915,18.886920387376012,2.2975929994890922,-8.766773875140967,5.857864875350556,51.311646720607925,61.53846153846154
asset_decay50_rec60_x0p50,3Y,2023-04-17,2026-04-17,754,30.358601209756266,16.076821974211008,1.7350072266639665,-10.259470792621187,2.959080621545389,121.56333006867848,64.86486486486487
asset_decay50_rec60_x0p50,5Y,2021-04-19,2026-04-17,1256,18.883430265547,14.9348558882639,1.2355444183531294,-15.078153927807424,1.252370174489452,137.21594567738444,65.57377049180327
asset_decay50_rec70_x0p00,1Y,2025-04-17,2026-04-17,251,36.52818621698093,18.189419654534568,1.8091373707135852,-9.277654303134078,3.9372221709792923,36.49909312354127,53.84615384615385
asset_decay50_rec70_x0p00,3Y,2023-04-17,2026-04-17,754,20.214468463062563,14.763010466545518,1.3248435963974086,-10.520524425654209,1.9214316364087092,73.75005427731935,56.75675675675676
asset_decay50_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,11.103822508248907,13.726148922452102,0.8374068001745204,-16.519400569767377,0.6721686093483518,69.18556535807522,62.295081967213115
asset_decay50_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,45.645365279764505,18.66096618621585,2.1161240886673363,-8.766773875140972,5.206631986847102,45.607886660406,61.53846153846154
asset_decay50_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,28.58248603486262,15.83950745365289,1.6716772116129066,-10.137597480793568,2.8194536317913848,112.62786848266688,67.56756756756756
asset_decay50_rec70_x0p50,5Y,2021-04-19,2026-04-17,1256,17.945321988216744,14.71130064147311,1.1980812886100938,-14.575246264663472,1.2312191274410063,128.01427473984083,67.21311475409836
asset_decay50_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,34.20371201613559,17.613590237271076,1.7644787052111448,-9.057968761436376,3.7760907458364543,34.176691317541554,61.53846153846154
asset_decay50_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,18.958789582544643,14.028350428272876,1.3115494191979689,-9.447713495483628,2.0067066588765288,68.36089111680064,62.16216216216216
asset_decay50_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,10.786828334831622,13.061475445045833,0.8512633075976396,-14.85263694529456,0.7262567835302122,66.78868801647909,65.57377049180327
asset_decay50_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,44.42724989366591,18.28228504540686,2.1099541378043063,-8.76677387514098,5.067685162913075,44.39091477634549,61.53846153846154
asset_decay50_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,27.940896698114216,15.345346235780543,1.6877436556864855,-10.137597480793568,2.7561655265017495,109.46015212749431,67.56756756756756
asset_decay50_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,17.802845693324088,14.254109650195476,1.2233466426811797,-13.029166471737815,1.3663840838891028,126.64209529081197,67.21311475409836
asset_decay50_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,31.31911646815906,17.557038299307433,1.6452876502777583,-9.095514438656776,3.443358446560199,31.29462920333179,53.84615384615385
asset_decay50_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,16.750249462151288,13.952050431192998,1.1831625966186092,-9.447713495483628,1.7729421484000922,59.15470687963171,56.75675675675676
asset_decay50_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,9.91402677848765,12.932777259352601,0.7971335600580787,-13.415722122327582,0.7389856981300981,60.32922758113561,62.295081967213115
asset_decay50_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,42.87452488690682,18.227290799667582,2.056191262001296,-8.766773875140958,4.890570407944674,42.83963719212067,61.53846153846154
asset_decay50_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,26.751913483425803,15.290703011814266,1.6319323322547585,-10.137597480793568,2.6388810104276965,103.67327248434233,67.56756756756756
asset_decay50_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,17.342623300264258,14.168037358406638,1.2022110436193763,-12.64839736174181,1.3711320734373265,122.25477796667641,67.21311475409836
asset_decay60_rec70_x0p00,1Y,2025-04-17,2026-04-17,251,20.72070136461608,16.877693534197896,1.2042450528637672,-12.344386133111575,1.6785525939630614,20.705142581247916,53.84615384615385
asset_decay60_rec70_x0p00,3Y,2023-04-17,2026-04-17,754,13.333674170157849,13.714275690362971,0.9841359862078849,-12.344386133111577,1.0801407235952127,45.5841556198068,56.75675675675676
asset_decay60_rec70_x0p00,5Y,2021-04-19,2026-04-17,1256,6.624801963989757,12.804509284983496,0.5661256689113829,-18.594006865411398,0.3562869483668539,37.758871500446986,62.295081967213115
asset_decay60_rec70_x0p50,1Y,2025-04-17,2026-04-17,251,37.01373709196905,17.779672799328672,1.8670088876376574,-10.582450575461074,3.4976527249555684,36.98420767103408,53.84615384615385
asset_decay60_rec70_x0p50,3Y,2023-04-17,2026-04-17,754,24.878600837862752,15.197282366996308,1.542798992815416,-10.582450575461081,2.3509300289624817,94.77361056765193,62.16216216216216
asset_decay60_rec70_x0p50,5Y,2021-04-19,2026-04-17,1256,15.574546187209947,14.096656872047253,1.099684104586048,-15.367953230614662,1.0134431015955807,106.02681209957869,65.57377049180327
asset_decay60_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,16.645510829445254,15.706962276376995,1.0623882483114753,-11.98691534367249,1.3886400589482673,16.633218642896487,53.84615384615385
asset_decay60_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,12.88807823794147,12.808034098199691,1.0135210669673325,-11.986915343672386,1.075178882008605,43.87332322788158,59.45945945945946
asset_decay60_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,7.7113611291640405,12.057829643532274,0.677744475597803,-15.842989549027516,0.48673649031330607,44.913496029930734,62.295081967213115
asset_decay60_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,34.74450127646547,16.96357269030623,1.8495931721983643,-10.371655775664925,3.349947397790302,34.717000875195026,61.53846153846154
asset_decay60_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,24.673147642948145,14.579716997742578,1.5904952266932242,-10.37165577566488,2.3789015154975544,93.81363458515976,64.86486486486487
asset_decay60_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,16.189467263994196,13.590170863206913,1.174638421838421,-14.142530163838476,1.1447362725369754,111.55941832171634,65.57377049180327
asset_decay60_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,13.515656319387158,15.27606816302684,0.9092699156753375,-14.921862886911963,0.9057619964623723,13.505807023307902,46.15384615384615
asset_decay60_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,10.76430713791925,12.531607121536348,0.881022807463339,-14.921862886912072,0.7213782367187275,35.90326660133958,54.054054054054056
asset_decay60_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,7.577158941340412,11.79780631780806,0.6794496306854395,-14.921862886912066,0.5077890742439619,44.014079263161236,57.377049180327866
asset_decay60_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,32.962630894683656,16.59905388036598,1.80599516962305,-10.506733201069144,3.1372863728308475,32.936705442660184,69.23076923076923
asset_decay60_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,23.510172435633446,14.375676752855995,1.5455819952502894,-10.5067332010691,2.2376291455883925,88.43906957986287,67.56756756756756
asset_decay60_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,16.129235927061323,13.400725723202061,1.185449954204932,-12.85804633858203,1.2544079794349252,111.01231022403901,67.21311475409836
asset_decay70_rec80_x0p00,1Y,2025-04-17,2026-04-17,251,21.645623723891738,15.232389261494031,1.3673205385521916,-10.117723022509908,2.1393769799523628,21.62931032391191,61.53846153846154
asset_decay70_rec80_x0p00,3Y,2023-04-17,2026-04-17,754,11.303312271686172,12.081009678527572,0.9496776949671281,-12.344054924682842,0.9156887538700408,37.89740676129962,62.16216216216216
asset_decay70_rec80_x0p00,5Y,2021-04-19,2026-04-17,1256,6.019173288723323,11.391037735578093,0.5712763273492816,-20.75536456245326,0.29000566434819897,33.89541163920706,65.57377049180327
asset_decay70_rec80_x0p50,1Y,2025-04-17,2026-04-17,251,37.62674894011073,16.638921191151816,2.01018161558074,-9.419493893189152,3.994561636407778,37.596666972176386,61.53846153846154
asset_decay70_rec80_x0p50,3Y,2023-04-17,2026-04-17,754,23.830718883995882,14.054825078619878,1.5961873436481515,-10.706783080776534,2.2257590075568716,89.91038757412286,64.86486486486487
asset_decay70_rec80_x0p50,5Y,2021-04-19,2026-04-17,1256,15.30306483152939,13.098549471977247,1.1551448718181465,-13.277368800649528,1.1525675803161215,103.62134725048442,67.21311475409836
asset_decay70_rec90_x0p00,1Y,2025-04-17,2026-04-17,251,14.116663132046693,14.860610154053248,0.9661416631004306,-13.039935349025278,1.0825715583859776,14.106349271746076,46.15384615384615
asset_decay70_rec90_x0p00,3Y,2023-04-17,2026-04-17,754,9.754301497282025,11.555639265822567,0.8657913810581831,-13.039935349025322,0.7480329645968005,32.21852789619027,54.054054054054056
asset_decay70_rec90_x0p00,5Y,2021-04-19,2026-04-17,1256,6.467480265084702,10.998749468051862,0.6260894015751269,-14.909323111943277,0.43378765196280816,36.7468145025659,59.01639344262295
asset_decay70_rec90_x0p50,1Y,2025-04-17,2026-04-17,251,33.32673035057301,16.35556615455684,1.8472181597789832,-9.556006306339377,3.4875165714849232,33.30048440083813,61.53846153846154
asset_decay70_rec90_x0p50,3Y,2023-04-17,2026-04-17,754,22.98466861185391,13.725597470990442,1.5810007661652536,-9.55600630633934,2.4052588366968903,86.0434675087991,64.86486486486487
asset_decay70_rec90_x0p50,5Y,2021-04-19,2026-04-17,1256,15.558576733359697,12.852986927078543,1.1919872278965005,-11.86073654147673,1.3117715479938117,105.88468843831484,65.57377049180327
