version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.5,vrwin20_180,full_common,2008-12-15,2026-05-06,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,4374,0.2065078921600089,0.1451148482876695,1.3667628467274315,-0.1685507005620036,1.2251974715705338,26.00942539498153,0.6619047619047619,0.1470169119567411,0.0249199817101051,0.9867654711036972,1.743393803684148,14.259308108557953,0.2475008478842559
V7.5,vrwin20_180,1Y,2025-05-06,2026-05-06,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,252,0.5767372794747105,0.1798460528967623,2.624012483602297,-0.1162944111890391,4.959286293966537,1.5767372794747103,0.8461538461538461,0.0044670634918432,0.0119047619047619,1.2080817343212755,1.4934819917952713,13.70659033770795,0.0137065903377079
V7.5,vrwin20_180,3Y,2023-05-08,2026-05-06,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,752,0.3958018206422156,0.1791628466089928,1.952003565743444,-0.1162944111890392,3.4034466196215614,2.7050325261424235,0.7837837837837838,0.0256844046471376,0.026595744680851,1.1421384535462682,1.4934819917952713,13.706106448338582,0.040900762099804
V7.5,vrwin20_180,5Y,2021-05-06,2026-05-06,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,1256,0.2904485364880913,0.1667089262208945,1.6136179707096736,-0.1162944111890387,2.497527899392877,3.5640653483237577,0.7213114754098361,0.1318795137093661,0.0159235668789808,0.9895541906393028,1.4934819917952713,13.139158268796615,0.0654872332762244
V7.5,vrwin20_180,10Y,2016-05-06,2026-05-06,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2514,0.3152820732822348,0.1596521103852398,1.797323298711586,-0.1685507005620033,1.870547391562188,15.394132694059955,0.7272727272727273,0.1230725589916324,0.0298329355608591,1.0146778832762309,1.743393803684148,14.177012151675552,0.1414325736083823
V7.5,vrwin30_120,full_common,2008-12-15,2026-05-06,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,4374,0.2208624733335906,0.1509938645920123,1.3977566342990937,-0.1900381429055949,1.1622007558940852,31.936481555096552,0.6619047619047619,0.1522305325090029,0.0,1.0075381601236724,1.743393803684148,14.0880689015662,0.2445286245057561
V7.5,vrwin30_120,1Y,2025-05-06,2026-05-06,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,252,0.5991803257211366,0.1805023294938629,2.693568597141523,-0.116294411189039,5.152271030008107,1.5991803257211366,0.8461538461538461,0.0056523829621165,0.0,1.2191005874887888,1.4934819917952713,13.192433132322671,0.0131924331323226
V7.5,vrwin30_120,3Y,2023-05-08,2026-05-06,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,752,0.4413321602626672,0.1808771960535573,2.1129078002221666,-0.116294411189039,3.794955886102492,2.9769542921102845,0.8108108108108109,0.0292734850856476,0.0,1.1654899671783168,1.4934819917952713,13.4310206936106,0.0400798712761713
V7.5,vrwin30_120,5Y,2021-05-06,2026-05-06,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,1256,0.315488697473294,0.167853164629309,1.7183672150017637,-0.116294411189039,2.7128448757564145,3.922340871510575,0.7377049180327869,0.1340283898954804,0.0,1.003535351667408,1.4934819917952713,12.974457243672852,0.0646663424525916
V7.5,vrwin30_120,10Y,2016-05-06,2026-05-06,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2514,0.3346434286814914,0.1673548006754956,1.809625063872201,-0.190038142905595,1.7609276935932368,17.810152490331976,0.7272727272727273,0.127796079682045,0.0,1.0409897344006904,1.743393803684148,14.193837206228867,0.1416004235573784
V7.5,vrwin30_180,full_common,2008-12-15,2026-05-06,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,4374,0.209170360754729,0.1462254563594407,1.372580204264999,-0.1463192158195386,1.4295481258777878,27.02384885340948,0.6523809523809524,0.1487318636590478,0.0258344764517604,0.9842601995917702,1.743393803684148,14.063675016821344,0.2441052163633991
V7.5,vrwin30_180,1Y,2025-05-06,2026-05-06,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,252,0.5277473305576261,0.1782697670853154,2.468264532296892,-0.116294411189039,4.538028312467755,1.527747330557626,0.7692307692307693,0.0044670634918432,0.0515873015873015,1.1630787094298851,1.4934819917952713,12.456868299452768,0.0124568682994527
V7.5,vrwin30_180,3Y,2023-05-08,2026-05-06,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,752,0.3855277829085493,0.1786706139716807,1.915483380128276,-0.1162944111890393,3.315101551026941,2.6460488362416026,0.7567567567567568,0.0258079779599271,0.038563829787234,1.1283549336938978,1.4934819917952713,13.28731661637009,0.0396510400615488
V7.5,vrwin30_180,5Y,2021-05-06,2026-05-06,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,1256,0.2847530686872066,0.1663840261771542,1.5898311106209817,-0.1162944111890391,2.448553337824069,3.486350303029436,0.7049180327868853,0.1319535002788069,0.0230891719745222,0.9813016373518962,1.4934819917952713,12.888417859847326,0.0642375112379692
V7.5,vrwin30_180,10Y,2016-05-06,2026-05-06,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2514,0.3146577606762704,0.1607831776417034,1.7828589754537223,-0.1463192158195388,2.1504882931053286,15.321391880054762,0.7107438016528925,0.1227958244202431,0.0369928400954653,1.0076738051588685,1.743393803684148,14.00396689651123,0.139706241181862
V7.5,vrwin40_180,full_common,2008-12-15,2026-05-06,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,4374,0.2169841480419363,0.1503850393133093,1.381631988958949,-0.1900381429055949,1.1417926144949089,30.22056383584633,0.6571428571428571,0.1515246511626539,0.007087334247828,1.0009188372924092,1.743393803684148,14.074992755301569,0.24430165996702
V7.5,vrwin40_180,1Y,2025-05-06,2026-05-06,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,252,0.5991803257211366,0.1805023294938629,2.693568597141523,-0.116294411189039,5.152271030008107,1.5991803257211366,0.8461538461538461,0.0056523829621165,0.0,1.2191005874887888,1.4934819917952713,13.192433132322671,0.0131924331323226
V7.5,vrwin40_180,3Y,2023-05-08,2026-05-06,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,752,0.4413321602626672,0.1808771960535573,2.1129078002221666,-0.116294411189039,3.794955886102492,2.9769542921102845,0.8108108108108109,0.0292734850856476,0.0,1.1654899671783168,1.4934819917952713,13.4310206936106,0.0400798712761713
V7.5,vrwin40_180,5Y,2021-05-06,2026-05-06,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,1256,0.315488697473294,0.167853164629309,1.7183672150017637,-0.116294411189039,2.7128448757564145,3.922340871510575,0.7377049180327869,0.1340283898954804,0.0,1.003535351667408,1.4934819917952713,12.974457243672852,0.0646663424525916
V7.5,vrwin40_180,10Y,2016-05-06,2026-05-06,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2514,0.3272754995283973,0.1664104360954864,1.785644342043418,-0.190038142905595,1.7221569024223595,16.85322941200264,0.71900826446281,0.1265679472202588,0.0123309466984884,1.029473060548684,1.743393803684148,14.171086584207591,0.1413734590186424
V7.5,vrwin40_252,full_common,2008-12-15,2026-05-06,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,4374,0.2166332354415847,0.147121941695092,1.406950030647579,-0.1386555895515359,1.562383717398323,30.069670184530736,0.6619047619047619,0.1491492388602459,0.0276634659350708,0.9818504086435664,1.743393803684148,14.146110952228026,0.245536068670815
V7.5,vrwin40_252,1Y,2025-05-06,2026-05-06,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,252,0.5256640572333828,0.1768030748298223,2.4795405734451648,-0.116294411189039,4.520114525356723,1.5256640572333828,0.7692307692307693,0.0044670634918432,0.0912698412698412,1.11931145691794,1.4934819917952713,12.378068708919626,0.0123780687089196
V7.5,vrwin40_252,3Y,2023-05-08,2026-05-06,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,752,0.4038805936253835,0.1788564419070724,1.987344483714796,-0.1162944111890393,3.472914901893831,2.752022231064148,0.7837837837837838,0.026861119079001,0.0465425531914893,1.1179670556705263,1.4934819917952713,13.38080940672132,0.0399300344200572
V7.5,vrwin40_252,5Y,2021-05-06,2026-05-06,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,1256,0.2949152414744318,0.1665186168582106,1.636038917321834,-0.1162944111890389,2.535936494790288,3.625977498148554,0.7213114754098361,0.1325840433692079,0.0278662420382165,0.9750821435035082,1.4934819917952713,12.944394434962073,0.0645165055964776
V7.5,vrwin40_252,10Y,2016-05-06,2026-05-06,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2514,0.3212928451881216,0.1617897875019648,1.8039014371663624,-0.1386555895515364,2.317200815540879,16.110532758538124,0.71900826446281,0.1231518635050664,0.043357199681782,1.0005090081255226,1.743393803684148,14.111163988082902,0.1407756597858747
V7.6,vrwin15_90,full_common,2008-12-15,2026-05-06,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,4374,0.2076626118716436,0.1485434791514569,1.3450114824464936,-0.1597938020841249,1.299566123111068,26.44489535445041,0.6285714285714286,0.1859117636318749,0.0194330132601737,0.9286273070175922,1.6540244019201586,14.649383435653952,0.2542714410617079
V7.6,vrwin15_90,1Y,2025-05-06,2026-05-06,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,252,0.6151681163977945,0.1814816484221393,2.73494749367362,-0.1211035803988971,5.079685624252582,1.6151681163977945,0.8461538461538461,0.0039245698236676,0.0,1.2203814792000522,1.468475608949931,12.6383927640667,0.0126383927640667
V7.6,vrwin15_90,3Y,2023-05-08,2026-05-06,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,752,0.4506676763997654,0.1829645293600992,2.1261610109661446,-0.1211035803988973,3.7213406483551728,3.034863988759976,0.7837837837837838,0.032000214689862,0.0199468085106383,1.1282559758101194,1.468475608949931,12.442461577265462,0.037129885341681
V7.6,vrwin15_90,5Y,2021-05-06,2026-05-06,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,1256,0.3062252882649472,0.168819628577939,1.667556788618512,-0.1211035803988972,2.528622913181316,3.786595198546997,0.6885245901639344,0.1569997232813255,0.0119426751592356,0.955487907314704,1.468475608949931,12.09580562253995,0.0602870311980562
V7.6,vrwin15_90,10Y,2016-05-06,2026-05-06,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,2514,0.3312200830307752,0.1649990615808381,1.81736040565405,-0.1597938020841248,2.0727968088299287,17.35962256275629,0.7024793388429752,0.1527803436254918,0.0250596658711217,0.9703107411383394,1.6540244019201586,14.004929579132083,0.1397158450870558
V7.6,vrwin20_120,full_common,2008-12-15,2026-05-06,vrwin20_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,4374,0.2115647176939574,0.1481959292683242,1.3695961551909217,-0.1456028422905882,1.4530260149161451,27.967854332617307,0.638095238095238,0.1848869813314407,0.0244627343392775,0.9245955296938768,1.6540244019201586,14.560519851133517,0.2527290231303888
V7.6,vrwin20_120,1Y,2025-05-06,2026-05-06,vrwin20_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,252,0.5927926288877836,0.1807685074730575,2.66771035941241,-0.121103580398897,4.894922403905927,1.5927926288877836,0.8461538461538461,0.0021465890556024,0.0119047619047619,1.2100878316397874,1.468475608949931,12.98628208852549,0.0129862820885254
V7.6,vrwin20_120,3Y,2023-05-08,2026-05-06,vrwin20_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,752,0.4384388977017999,0.1826637548613719,2.0829485901022182,-0.1211035803988969,3.620362802302363,2.9591572396162027,0.7837837837837838,0.0310071935162086,0.026595744680851,1.1225068641408225,1.468475608949931,12.219238015177066,0.0364637578865601
V7.6,vrwin20_120,5Y,2021-05-06,2026-05-06,vrwin20_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,1256,0.2996214222559643,0.1686118818255521,1.6393120206808058,-0.121103580398897,2.4740921884312286,3.692136002396148,0.6885245901639344,0.1564051755722591,0.0159235668789808,0.9520457640222588,1.468475608949931,11.962155846512502,0.0596209037429353
V7.6,vrwin20_120,10Y,2016-05-06,2026-05-06,vrwin20_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2514,0.3406341383752613,0.1647714936334916,1.862449352463321,-0.1456028422905886,2.3394745117367743,18.62393920316061,0.7107438016528925,0.1506354720685404,0.0326173428798727,0.964877663875382,1.6540244019201586,13.836101551538974,0.1380315845260673
V7.6,vrwin20_180,full_common,2008-12-15,2026-05-06,vrwin20_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,4374,0.2052793340923779,0.1478675059753934,1.3371145839662242,-0.1718511023157383,1.1945185764082136,25.553533899603465,0.638095238095238,0.1854481753390856,0.0249199817101051,0.9234941461795388,1.6540244019201586,14.46093635396909,0.2510005381438921
V7.6,vrwin20_180,1Y,2025-05-06,2026-05-06,vrwin20_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,252,0.5927926288877836,0.1807685074730575,2.66771035941241,-0.121103580398897,4.894922403905927,1.5927926288877836,0.8461538461538461,0.0021465890556024,0.0119047619047619,1.2100878316397874,1.468475608949931,12.98628208852549,0.0129862820885254
V7.6,vrwin20_180,3Y,2023-05-08,2026-05-06,vrwin20_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,752,0.4384388977017999,0.1826637548613719,2.0829485901022182,-0.1211035803988969,3.620362802302363,2.9591572396162027,0.7837837837837838,0.0310071935162086,0.026595744680851,1.1225068641408225,1.468475608949931,12.219238015177066,0.0364637578865601
V7.6,vrwin20_180,5Y,2021-05-06,2026-05-06,vrwin20_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,1256,0.2996214222559643,0.1686118818255521,1.6393120206808058,-0.121103580398897,2.4740921884312286,3.692136002396148,0.6885245901639344,0.1564051755722591,0.0159235668789808,0.9520457640222588,1.468475608949931,11.962155846512502,0.0596209037429353
V7.6,vrwin20_180,10Y,2016-05-06,2026-05-06,vrwin20_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2514,0.3290034271247124,0.1646944411671981,1.8102851728783769,-0.1718511023157384,1.9144679474923667,17.073395904419005,0.7024793388429752,0.1534301587235421,0.0298329355608591,0.9648426954357936,1.6540244019201586,13.69629364697427,0.1366368342400528
V7.6,vrwin30_120,full_common,2008-12-15,2026-05-06,vrwin30_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,4374,0.2194908291439894,0.1545889364513161,1.3614805930541407,-0.186362720774718,1.177761454820773,31.319383655561424,0.638095238095238,0.1912061518203764,0.0,0.94363469804092,1.6540244019201586,14.349455010170766,0.2490655405336783
V7.6,vrwin30_120,1Y,2025-05-06,2026-05-06,vrwin30_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,252,0.6151681163977945,0.1814816484221393,2.73494749367362,-0.1211035803988971,5.079685624252582,1.6151681163977945,0.8461538461538461,0.0039245698236676,0.0,1.2203814792000522,1.468475608949931,12.6383927640667,0.0126383927640667
V7.6,vrwin30_120,3Y,2023-05-08,2026-05-06,vrwin30_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,752,0.4847662600814546,0.1845529481432524,2.2355134808765937,-0.121103580398897,4.00290609480502,3.2527414095093343,0.8108108108108109,0.0354847891153288,0.0,1.1448013066708305,1.468475608949931,11.941399692672848,0.0356346530511507
V7.6,vrwin30_120,5Y,2021-05-06,2026-05-06,vrwin30_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,1256,0.3245224602590675,0.1698881175267686,1.7400948575436324,-0.121103580398897,2.6797098747216164,4.05844052615866,0.7049180327868853,0.1590860289882929,0.0,0.9653940289765311,1.468475608949931,11.795806787178766,0.0587917989075259
V7.6,vrwin30_120,10Y,2016-05-06,2026-05-06,vrwin30_120,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2514,0.3480323786987265,0.1735151744678705,1.8089497650647464,-0.1863627207747181,1.8674999874005933,19.67501782487016,0.7024793388429752,0.1584331930195359,0.0,0.9910237017737576,1.6540244019201586,13.814510334893772,0.1378161864362021
V7.6,vrwin30_180,full_common,2008-12-15,2026-05-06,vrwin30_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,4374,0.208098829909253,0.1490042423240799,1.343744455490718,-0.1502630367784873,1.3848970070798268,26.611183597955403,0.638095238095238,0.1876199225859779,0.0258344764517604,0.920330754874234,1.6540244019201586,14.246009170446042,0.2472700163155992
V7.6,vrwin30_180,1Y,2025-05-06,2026-05-06,vrwin30_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,252,0.5511359852187392,0.1790536609442681,2.54326014982593,-0.1211035803988972,4.550947076902094,1.5511359852187392,0.7692307692307693,0.0021465890556024,0.0515873015873015,1.1640390774194624,1.468475608949931,11.011490168030344,0.0110114901680303
V7.6,vrwin30_180,3Y,2023-05-08,2026-05-06,vrwin30_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,752,0.431391964859007,0.182178421583398,2.0610137595454936,-0.1211035803988975,3.562173500057262,2.916106403514706,0.7837837837837838,0.0311626018323417,0.038563829787234,1.1082889528873374,1.468475608949931,11.557472637564327,0.0344889659660649
V7.6,vrwin30_180,5Y,2021-05-06,2026-05-06,vrwin30_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,1256,0.295805658979613,0.1682900849903087,1.6246333038061314,-0.1211035803988973,2.4425839269596548,3.638421539448518,0.6885245901639344,0.1564982225895618,0.0230891719745222,0.943533129259026,1.468475608949931,11.56593963316475,0.0576461118224401
V7.6,vrwin30_180,10Y,2016-05-06,2026-05-06,vrwin30_180,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2514,0.3285343295340457,0.165791165858519,1.7972794002905634,-0.1502630367784873,2.186394848510615,17.013370671532126,0.7024793388429752,0.1533487727542306,0.0369928400954653,0.9574494317821396,1.6540244019201586,13.47932310907503,0.1344722948262485
