version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,year,return
V7.5,vrwin15_90,vrwin15_90,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin15_90,vrwin15_90,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,2025,0.3503808203366032
V7.5,vrwin15_90,vrwin15_90,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2011,-0.005550887791879
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2015,-0.0208499727958381
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2018,0.079298729645908
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2020,0.5558770842274814
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2025,0.3151079990704555
V7.5,vrwin20_120,vrwin20_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,120,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2011,-0.0097715036104708
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2015,-0.0201478693844033
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2018,-0.0089141468418437
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2020,0.5499379148634598
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2025,0.3151079990704555
V7.5,vrwin20_180,vrwin20_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,20,180,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2011,0.0480299851217373
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2015,-0.0174240017031466
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2018,0.0744170512363338
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2020,0.5030223003870444
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2025,0.4473084388395345
V7.5,vrwin30_120,vrwin30_120,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,120,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2011,0.0308684793834985
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2015,-0.0174240017031466
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2018,0.017585737201418
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2020,0.5359327448028854
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2025,0.2864318476180809
V7.5,vrwin30_180,vrwin30_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,30,180,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2011,0.0480299851217373
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2015,-0.0174240017031466
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2018,0.0744170512363338
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2020,0.4222662974687805
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2025,0.4473084388395345
V7.5,vrwin40_180,vrwin40_180,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,180,2.0,1.6,126,2026,0.2423322579783207
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2008,0.0266263195016993
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2009,0.1489759756408275
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2010,0.1393227135865467
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2011,0.0908701055745875
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2012,0.0739412869645808
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2013,0.1684079617021381
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2014,0.0347861793609007
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2015,-0.0174240017031466
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2016,0.0718917266794156
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2017,0.8310033844948264
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2018,0.0540104470155353
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2019,0.204237529261579
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2020,0.4991872981635705
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2021,0.3978235193491863
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2022,0.0725571767589221
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2023,0.1906582979402129
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2024,0.4507818334584912
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2025,0.3379530244885562
V7.5,vrwin40_252,vrwin40_252,"(130, 260, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,40,252,2.0,1.6,126,2026,0.2423322579783207
V7.6,vrwin15_90,vrwin15_90,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,15,90,2.0,1.6,126,2008,0.039378864634233
