rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,source,ma,days,scale,trigger_days,defensive_pass,defensive_score
broad_consec_below:hs300:ma18:days10:scale0.25,20.623730634573857,18.950572428917546,1.120289131530374,-43.625540570648035,0.4727444145058877,5861.515903371911,-0.7894947745005219,-2.663165068129743,0.007694938141811436,32.88063287619638,19.69578819855496,1.5948497983592878,-15.553757868978435,2.113999276134801,1614.3908861389373,-1.4068450326688833,4.452455818372949,0.002999206290120515,36.52589940125115,20.404611368887306,1.6877170297184823,-15.553757868978346,2.348364923058325,373.4152943858093,-0.9399176642674618,1.8182428485650899,0.023725487285925828,33.72018977060405,20.836148788110012,1.554196175492879,-15.553757868978346,2.167977028744821,139.15382421359476,-1.0039593731066603,1.8182428485650899,0.02512224692618914,39.05437558530514,19.637376670048663,1.8383591410114715,-12.183833682097255,3.2054258621973033,39.022999582082484,8.750100052538937,3.523831834555626,0.37754371310431534,hs300,18,10,0.25,520,False,-0.014405917365562515
broad_consec_below:hs300:ma20:days9:scale0.25,20.297704766699365,18.706013053404316,1.1174747395584559,-41.355464816551105,0.49081070317400727,5519.929818960052,-1.1155206423750137,-0.3930893140328138,0.004880546169893307,31.451680151125583,19.284094968150225,1.5665589045444503,-17.009527384284727,1.8490625542120651,1438.7698495696648,-2.8357977577396802,2.9966863030666566,-0.025291687524716888,36.112257853319484,19.923904598968694,1.7077146986471865,-17.009527384284663,2.123060625816335,366.2956478433132,-1.35355921219913,0.36247333325877307,0.04372315621463008,35.431076550685624,20.431913309701073,1.645612064694144,-17.009527384284716,2.0830135811663277,148.4535167819704,0.7069274069749127,0.3624733332587198,0.116538136127454,39.33686591180896,19.5382665203579,1.857479160252948,-11.962558122713329,3.2883322704296822,39.30523266137691,9.032590379042755,3.745107393939552,0.3966637323457918,hs300,20,9,0.25,683,False,-0.3393475674863522
broad_consec_below:hs300:ma20:days10:scale0.25,20.920761262527154,18.828329854771724,1.1398840972875977,-41.558720573596055,0.5034024381351856,6189.892959793048,-0.49246414654722415,-0.5963450710777636,0.027289903899035073,33.22652121223708,19.454062182857967,1.6260951530780263,-14.72782873651618,2.2560366369453524,1659.5240693344338,-1.0609566966281818,5.278384950835203,0.03424456100885909,38.60930187763516,20.16367278315858,1.783578584579857,-14.3694970494183,2.6868930585986046,410.6089424133327,1.1434848121165473,3.0025036681251365,0.11958704214730065,35.59099913066588,20.50978987317981,1.6461285968258244,-14.369497049418312,2.47684376205127,149.33491027934033,0.8668499869551667,3.002503668125124,0.11705466825913446,37.43443415756531,19.579581480374518,1.781105766474307,-12.183833682097255,3.0724675938880317,37.4045257367098,7.130158624799112,3.523831834555626,0.32029033856715095,hs300,20,10,0.25,582,True,0.15324667823282562
broad_consec_below:hs300:ma20:days11:scale0.25,19.905409948391295,18.972752195172436,1.0865557535626322,-44.37678479009558,0.4485545774112497,5133.642849874063,-1.5078154606830836,-3.4144092875772856,-0.02603843982593035,31.770406618173542,19.56291355251166,1.559835536947673,-14.819613709687474,2.143808012850258,1476.4739386735669,-2.517071290691721,5.18659997766391,-0.03201505512149416,37.06844048713489,20.27757870351211,1.7173385077014962,-14.819613709687495,2.501309495193081,382.8850950821831,-0.39737657838372087,2.552387007855941,0.05334696526893978,33.8408532714156,20.62975936059664,1.572176857536156,-14.819613709687529,2.2835179063604034,139.8019638197227,-0.8832958722951147,2.5523870078559074,0.043102928969466214,33.84054066927513,19.825357143165206,1.6228011918486287,-14.270763921434604,2.3713194931665034,33.81384128277845,3.536265136508927,1.436901595218277,0.16198576394147257,hs300,20,11,0.25,499,False,-0.16740605363324906
broad_consec_below:hs300:ma22:days10:scale0.25,21.399072747641412,18.754772998699504,1.165438771921468,-40.018829646852204,0.5347251015703958,6755.22746881899,-0.01415266143296634,0.9435458556660876,0.05284457853290547,32.78606236978989,19.383009657032822,1.6135895799797344,-17.287880134208113,1.8964767290880853,1602.2336277411587,-1.5014155390753743,2.718333553143271,0.021738987910567165,35.59900539980276,19.86161195741831,1.6926571602573615,-17.287880134208056,2.059188583183309,357.5808054919161,-1.8668116657158507,0.08412058333538042,0.028665617824805034,33.84378825071275,20.442358682946086,1.5848231012661078,-17.287880134208102,1.9576598164713626,139.817743526805,-0.8803608929979632,0.08412058333533423,0.055749172699417926,36.85222488355049,19.58739940330298,1.7579825930809756,-12.805092208814884,2.8779351435034437,36.82284073211763,6.54794935078429,2.902573307837997,0.29716716517381947,hs300,22,10,0.25,606,False,-0.08377046960034487
broad_consec_below:hs300:ma20:days10:scale0.50,21.11558868962282,19.035329543840326,1.1383142841876173,-40.731535635122206,0.5184088534932417,6414.5774664594,-0.2976367194515568,0.2308398673960852,0.025720090799054685,33.61631187532943,19.671447677306713,1.6256911352262933,-16.50523386904489,2.036706183144481,1711.6651228550065,-0.6711660335358332,3.5009798183064937,0.033840543157126035,38.26529643702208,20.38192716437032,1.7539433020177528,-14.982576655015833,2.5539863614988887,404.311798980199,0.799479371503466,2.3894240625276026,0.08995175958519641,35.34845184736457,20.77947025541464,1.6184349077949631,-14.982576655015823,2.3593039209000626,147.99895597704435,0.6243027036538606,2.3894240625276133,0.08936097922827324,35.034558369867355,19.711021109252965,1.6777940271286955,-13.367920441221969,2.6207934527971224,35.00680006390826,4.730282837101154,2.339745075430912,0.2169785992215394,hs300,20,10,0.5,582,True,0.12874864157372087
broad_consec_below:hs300:ma20:days10:scale0.75,21.27975673293694,19.37648802713179,1.128890802831003,-40.762414692382166,0.5220435760130221,6609.829492221837,-0.13346867613743996,0.1999608101361261,0.01629660944244038,33.970001005836004,20.030170698036777,1.6138034280218307,-18.264693086521298,1.8598725335770723,1760.175905296327,-0.31747690302925946,1.7415206008300856,0.021952835952663508,37.88391316990669,20.73789044549318,1.713456665183362,-15.92018245571618,2.3796155147898057,397.40319964717656,0.4180961043880771,1.4518182618272562,0.04946512275080561,35.05919991519255,21.219826201226272,1.578620815298245,-15.92018245571608,2.2021858111685573,146.41200181291603,0.33505077148183915,1.4518182618273556,0.04954688673155516,32.65779480926234,19.908019674881704,1.5706001342845093,-14.542525337614764,2.2456756341205595,32.63213716418638,2.35351927649614,1.1651401790381168,0.10978470637735316,hs300,20,10,0.75,582,False,0.0803994463882645
