r2_window,r2_threshold,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
30,0.2,0.8574683309306248,-0.059946231006932,3.6313885479769614,14.303957338560094,0.6137019414932253,0.1476389093982087,0.2843417379357711,-0.1816844386405707,1.6287740865953693,1.565030775686238,0.5531135810659209,0.1763652277289322,0.198859448294931,-0.2275209189469359,1.2071897828861728,0.8740270970042562,0.6395400375318332,0.1995858075378639,0.1767399609954585,-0.2708906251179047,1.0651848335016478,0.6524403010201358,0.6261535025554514,0.2150994283119036,0.1902793576904109,-0.2708906251179056,1.101902882795305,0.702421346650854,0.6159683428942463,0.2109798438401282,1.697073361540331,0.3793523695391964,-0.2708906251179047
20,0.4,0.7850684235528766,-0.0892371029771842,3.096384457233077,8.797556143811612,0.6712877565609312,0.1624433920758527,0.268289098872454,-0.0928811803868412,1.5667824208513068,2.888519479996438,0.575253054128858,0.1622838800671341,0.2330347652713698,-0.1438479267643218,1.388564696816856,1.6200078132038034,0.6645797812228628,0.1819884734684278,0.2081077954415424,-0.2010711490793526,1.2298680104090232,1.0349958031990596,0.641556165084029,0.1973468746592226,0.2297544200526577,-0.2040321145028785,1.2617521591415175,1.1260698866570653,0.6228999020493101,0.1908417557670563,1.683309361330172,0.3736250207845607,-0.2010711490793526
15,0.2,0.8199487265323595,-0.094225891889258,3.149462713188228,8.701947098532434,0.7095471430287412,0.1946318363384728,0.3595619563958661,-0.1689083291897698,1.7194700135237235,2.1287402351360387,0.6372516550779006,0.2067222392662452,0.2349272544769274,-0.2617946981613244,1.2382481139479709,0.8973720863214709,0.7487493860271534,0.2309133902101574,0.1747028943665964,-0.3455532158605986,0.9771885072870464,0.5055745000997885,0.7516472735629864,0.2514142138634065,0.1847398503075841,-0.3979780609940011,0.9948677008006396,0.4641960661001581,0.7129651085972647,0.236036595603027,1.654199027686384,0.3972852079429373,-0.3455532158605986
15,0.4,0.8159240305813673,-0.0620682671243514,3.2502393199521245,13.145590627601932,0.6757490314665785,0.1871024553651325,0.3221713360121661,-0.1220544598103104,1.640613003698428,2.6395703730356503,0.5545428995420127,0.175999505247197,0.2085636203493543,-0.2163894551804863,1.1747583473470096,0.963834490804533,0.6721560527197644,0.2090439384103869,0.1582958355068611,-0.2736834415159686,0.9512997575814612,0.5783902549238626,0.6445492019462046,0.2161699077808566,0.175615703389387,-0.2830240956414437,0.9934355053299628,0.6204973572704928,0.6205417019318072,0.2067691483249061,1.615610834495941,0.3762387056124372,-0.2736834415159686
20,0.5,0.7663117822284577,-0.0935921860005798,3.25014105650694,8.187775229693964,0.5679627450792514,0.1392631018724921,0.223592760905859,-0.0935921860005799,1.4213510737173227,2.3890109897045626,0.5090800797675922,0.1384858236919177,0.1931039166241761,-0.140276551182927,1.2447107857570523,1.3765944129347734,0.6050819859929619,0.1609653525929605,0.1658390176010979,-0.1570985675636953,1.06805026839586,1.055636726502034,0.5796301295842202,0.1754654727633448,0.2032028205284535,-0.174893120454719,1.1950894092998452,1.1618685743620432,0.5654875111502291,0.1742109955447173,1.5808503495514512,0.33721186933989766,-0.1570985675636953
10,0.1,0.9358880279002516,-0.0779946406551203,3.3506509184378963,11.999388932870366,0.7787961259312658,0.2636849533054211,0.3462903029664013,-0.2088774543595101,1.6111222448034523,1.6578634780294794,0.6944315880637372,0.2909510357032241,0.2153295728938518,-0.2884346365302261,1.108817805491989,0.7465454755510494,0.7678067647097616,0.30293369710994,0.1415359191206819,-0.2884346365302266,0.8079711606594991,0.4907036159849328,0.7545833487031073,0.3059121256638172,0.1659485379538552,-0.3861762244184974,0.8944108610106378,0.4297223067104658,0.7327080687826992,0.2875940428590951,1.5757723294680137,0.40976095572029664,-0.2884346365302266
30,0.5,0.6392591975405368,-0.0543175951790128,3.280957852584298,11.768915678865206,0.4706354075975351,0.1259475912384633,0.1748373506185361,-0.1505198466132746,1.2810821977345968,1.161556795016803,0.4195727573771881,0.1209073276407541,0.1499524209756493,-0.19710472848148,1.1153238908077008,0.7607753610524813,0.4883371196539426,0.1454299887604732,0.166866473100137,-0.1971047284814809,1.1759976853114027,0.8465878743026451,0.4426037421650807,0.1498893881721213,0.168682841929207,-0.2552117111372307,1.1022425676282397,0.6609525917817463,0.4512730803611773,0.1565381617074512,1.507285461674159,0.2827288605587148,-0.1971047284814809
15,0.5,0.6782474372719214,-0.06560311412436,3.0935772430383848,10.338646973163604,0.6027085687779649,0.1724204909699259,0.2345763610764319,-0.1001973290571079,1.4176585858465487,2.341143853672327,0.5239950327205153,0.1593908913665908,0.1765927181919075,-0.2258212116593958,1.1169714230246208,0.7820023499752576,0.6268033905296847,0.1909779665774445,0.1317863649413755,-0.2725788978390473,0.8634172189646855,0.4834797043577191,0.5870940805480401,0.2081859858990784,0.1542601002822889,-0.272578897839048,0.918253537680383,0.5659282560214044,0.568033880723815,0.1976307186426882,1.4806696724053698,0.30530072037040906,-0.2725788978390473
30,0.3,0.8125893432226621,-0.0684540702714336,3.604210328784007,11.870577454351324,0.5634328348846949,0.1407918678611524,0.1892898110449288,-0.2273227935755515,1.2159270338057322,0.8326917334931382,0.5396613956878247,0.1659840818588907,0.1349832438701983,-0.2966004324051068,0.8844571718082874,0.455101305064295,0.626673952714311,0.1962357687259614,0.1511259727762695,-0.2966004324051069,0.9500470918174196,0.5095271492047473,0.5902368771990798,0.2034491154895871,0.1601256536440605,-0.2966004324051067,0.9686889815499814,0.5398699265055541,0.5819656280310957,0.2026087815223149,1.4182730850551208,0.3219970927285147,-0.2966004324051069
10,0.3,0.6797746386103076,-0.078523986613055,2.8310601128340704,8.656904315875519,0.6531323353175817,0.2112364371101599,0.2561712300079843,-0.1433605125389396,1.3793912718064818,1.7869023029504236,0.5431648821101199,0.2230437315582741,0.169517106603239,-0.1872571546492708,1.009760168397152,0.905263710327872,0.6078978172220195,0.2544216191465597,0.0952270728840101,-0.2368349722684389,0.6243985445642268,0.4020819728265285,0.618475078077494,0.2707101721136531,0.1258051199275247,-0.3488674282572254,0.7492670785179146,0.3606101049788078,0.613241448044114,0.2610004986428083,1.3545218026810164,0.30017251202638523,-0.2368349722684389
30,0.4,0.7024660746996494,-0.0859053835590053,3.2103018318229752,8.177206661526055,0.5499592626795077,0.1391705549219128,0.1538928059947502,-0.2034170714101625,1.0557886383837676,0.7565383029453144,0.4894446482552728,0.1426717370717782,0.140348095191457,-0.2334647891116076,0.9590169567210628,0.6011531577224856,0.5648809965350087,0.1738479379977969,0.1622104583878854,-0.2334647891116079,1.0636321046155488,0.6947962431728435,0.5162066001256658,0.1773551213513395,0.1648623475686441,-0.24602088361496,1.0333523237436306,0.6701152566652241,0.5174966732929684,0.1803265028192839,1.346272048752469,0.2897293585684355,-0.2334647891116079
10,0.2,0.8071543204062996,-0.0808303980361129,3.141413296208264,9.985776886137367,0.7294427542708208,0.2491745222622401,0.2462100807404095,-0.1929122144362288,1.2911566947339763,1.276280413139933,0.6132916690411349,0.25980945889315,0.157394860702299,-0.2564261775790744,0.903934943098198,0.6138018442121145,0.6764881954619898,0.2821247882988947,0.1134427951152159,-0.2564261775790741,0.6942841396138133,0.4423994312368267,0.6835477481941599,0.2899272013945941,0.1450651636009969,-0.3590794825483826,0.8204115473383521,0.4039917919327256,0.6673645081874039,0.272829287047906,1.3436366886145725,0.331050514241056,-0.2564261775790744
10,0.5,0.7174646155428068,-0.0654032628163245,2.9825166636135947,10.969859677455242,0.5672763127513626,0.1964381403553028,0.2448023485467367,-0.111785938196431,1.3335589188677572,2.189920776230087,0.4433716776652709,0.2027112713829005,0.1455608749448589,-0.227464837019213,0.929511475178978,0.6399269304756936,0.4824518817746783,0.2258332582846182,0.0999905455642942,-0.2336721643810915,0.6835451047843304,0.4279095279882011,0.5092551823957655,0.2414180204025897,0.1378870559471046,-0.3932844766336707,0.8491674624061409,0.3506038609185713,0.4996973100478522,0.229501773706496,1.341983903176046,0.3019545961496741,-0.2336721643810915
10,0.4,0.731566266623191,-0.0675835489975825,2.9897374375840657,10.82462045089344,0.6238361863573996,0.1968851187439873,0.246383572097397,-0.1518600614064861,1.3225780870852084,1.6224382488421258,0.4998590144787703,0.2248860318683636,0.1466087484431624,-0.241631997491846,0.9038233032170818,0.6067439327778175,0.5491083895520346,0.2574989586513323,0.0785835142380495,-0.2731903042146324,0.5378416934838016,0.2876511831705062,0.5707595381789314,0.2650228851409585,0.1105083869438356,-0.4053962804760269,0.680881157662735,0.2725934900391139,0.5608200828953734,0.2512085710713844,1.3083773562659817,0.30078552535045,-0.2731903042146324
