date,SPY,QQQ,EMXC,EFA,GLD,TLT,VNQ,DBC,BTC-USD,EEM,VTI,VGIT,DBMF,VEA,BIL,EMXC_spliced
2003-03-17,56.83463668823242,22.46702003479004,,16.21211051940918,,40.85763168334961,,,,,26.781055450439453,,,,,
2003-03-18,57.16864776611328,22.74574089050293,,16.280933380126953,,40.47151565551758,,,,,27.023014068603516,,,,,
2003-03-19,57.60747528076172,22.551477432250977,,16.36740493774414,,40.17268371582031,,,,,27.129058837890625,,,,,
2003-03-20,57.731910705566406,22.635948181152344,,16.471519470214844,,40.108375549316406,,,,,27.261640548706055,,,,,
2003-03-21,58.96416473388672,22.948453903198242,,16.870336532592773,,39.556697845458984,,,,,27.841697692871094,,,,,
2003-03-24,57.0046272277832,21.9940242767334,,16.323284149169922,,40.181907653808594,,,,,26.897058486938477,,,,,
2003-03-25,57.550418853759766,22.306533813476562,,16.505046844482422,,40.13593292236328,,,,,27.215261459350586,,,,,
2003-03-26,57.26109313964844,22.433231353759766,,16.51386833190918,,40.21867370605469,,,,,27.082679748535156,,,,,
2003-03-27,57.30710220336914,22.272756576538086,,16.40269660949707,,40.24625015258789,,,,,27.029645919799805,,,,,
2003-03-28,57.01778793334961,22.027812957763672,,16.29681396484375,,40.33817672729492,,,,,26.900373458862305,,,,,
2003-03-31,55.722354888916016,21.32677459716797,,15.987996101379395,,40.86684799194336,,,,,26.4146728515625,,,,,
2003-04-01,56.577186584472656,21.49570083618164,,16.2368106842041,,40.75051498413086,,,,,26.797243118286133,,,,,
2003-04-02,57.94496154785156,22.086938858032227,,16.505046844482422,,40.3257942199707,,,,,27.43930435180664,,,,,
2003-04-03,57.66876220703125,22.365663528442383,,16.413284301757812,,40.30270767211914,,,,,27.279634475708008,,,,,
2003-04-04,58.010711669921875,22.002473831176758,,16.633869171142578,,40.18727493286133,,,,,27.376110076904297,,,,,
2003-04-07,57.898902893066406,22.03626251220703,,16.849157333374023,,40.0949821472168,,,,,27.37944793701172,,,,,
2003-04-08,57.9909782409668,22.010915756225586,,16.852691650390625,,40.41812515258789,,,,,27.362794876098633,,,,,
2003-04-09,57.22818374633789,21.504146575927734,,16.78915786743164,,40.53816604614258,,,,,27.046762466430664,,,,,
2003-04-10,57.5438346862793,21.76597785949707,,16.702695846557617,,40.34885025024414,,,,,27.189802169799805,,,,,
2003-04-11,57.30710220336914,21.546377182006836,,16.607398986816406,,40.284210205078125,,,,,27.07669448852539,,,,,
2003-04-14,58.490753173828125,21.98558235168457,,16.859750747680664,,40.173458099365234,,,,7.236703872680664,27.638919830322266,,,,,8.273508382448329
2003-04-15,59.0364990234375,22.19673728942871,,17.09092140197754,,40.39042282104492,,,,7.322682857513428,27.818574905395508,,,,,8.371805599557582
2003-04-16,58.03041076660156,22.146055221557617,,16.97797966003418,,40.55658721923828,,,,7.407232284545898,27.449295043945312,,,,,8.468468445736091
2003-04-17,58.8918342590332,22.652833938598633,,17.223270416259766,,40.62124252319336,,,,7.460252285003662,27.875123977661133,,,,,8.529084635916362
2003-04-21,58.95104217529297,22.73729705810547,,17.163272857666016,,40.53356170654297,,,,7.457385540008545,27.868478775024414,,,,,8.525807171594936
2003-04-22,60.062313079833984,23.168062210083008,,17.41208839416504,,40.51042938232422,,,,7.482464790344238,28.437353134155273,,,,,8.554479532869962
2003-04-23,60.61468505859375,23.336973190307617,,17.565622329711914,,40.59355163574219,,,,7.517570972442627,28.676883697509766,,,,,8.594615387117537
2003-04-24,60.07546615600586,23.210285186767578,,17.427976608276367,,40.958255767822266,,,,7.369259357452393,28.447341918945312,,,,,8.425055127167088
2003-04-25,59.332393646240234,22.76264190673828,,17.119152069091797,,41.05059051513672,,,,7.247450351715088,28.054771423339844,,,,,8.285794512423712
2003-04-28,60.35822296142578,23.210285186767578,,17.422679901123047,,40.9859733581543,,,,7.367106914520264,28.55044937133789,,,,,8.422594303157288
2003-04-29,60.568634033203125,23.421449661254883,,17.52326774597168,,40.91669464111328,,,,7.5770416259765625,28.643613815307617,,,,,8.662606417174766
2003-04-30,60.43714904785156,23.184947967529297,,17.613264083862305,,41.295257568359375,,,,7.555547714233398,28.69017791748047,,,,,8.638033066916508
2003-05-01,60.4305419921875,23.387662887573242,,17.685619354248047,,41.31523513793945,,,,7.526172637939453,28.65692710876465,,,,,8.604449415543057
2003-05-02,61.2920036315918,23.88599395751953,,17.839147567749023,,40.99034881591797,,,,7.641528606414795,29.05944061279297,,,,,8.736332464640746
2003-05-05,61.17359161376953,23.86065101623535,,17.975025177001953,,41.2084846496582,,,,7.723926544189453,29.04281997680664,,,,,8.830535577116946
2003-05-06,61.75224304199219,24.164714813232422,,18.354429244995117,,41.41270446777344,,,,7.763336658477783,29.24243927001953,,,,,8.87559198907663
2003-05-07,61.41037368774414,23.894441604614258,,18.185022354125977,,41.895362854003906,,,,7.7490057945251465,29.142620086669922,,,,,8.859207938391972
2003-05-08,60.79222106933594,23.455223083496094,,17.911495208740234,,41.99745559692383,,,,7.680936813354492,28.843223571777344,,,,,8.781386695985447
2003-05-09,61.633880615234375,23.995790481567383,,18.13736915588379,,42.03923416137695,,,,7.771217346191406,29.259063720703125,,,,,8.88460174503808
2003-05-12,62.39012908935547,24.358980178833008,,18.282079696655273,,42.30378723144531,,,,7.879408836364746,29.608383178710938,,,,,9.008293859100931
2003-05-13,62.27830123901367,24.20694351196289,,18.280311584472656,,42.39662551879883,,,,7.834981918334961,29.57510757446289,,,,,8.957501884578749
2003-05-14,62.146827697753906,24.156265258789062,,18.285612106323242,,43.04640197753906,,,,7.795575141906738,29.468643188476562,,,,,8.912449288695287
2003-05-15,62.541316986083984,24.42654800415039,,18.317373275756836,,43.18092727661133,,,,7.811342239379883,29.701513290405273,,,,,8.930475342463136
2003-05-16,62.38352966308594,24.24073028564453,,18.543256759643555,,43.49656295776367,,,,7.817071914672852,29.638320922851562,,,,,8.937025909876022
2003-05-19,60.92375564575195,23.387662887573242,,18.042083740234375,,43.34803771972656,,,,7.630782127380371,28.943016052246094,,,,,8.724046334665363
2003-05-20,60.798789978027344,23.455223083496094,,18.222074508666992,,43.988521575927734,,,,7.668757438659668,28.913082122802734,,,,,8.767462379003096
2003-05-21,60.92375564575195,23.387662887573242,,18.033260345458984,,43.98386764526367,,,,7.675202369689941,29.032840728759766,,,,,8.7748306770351
2003-05-22,61.52870559692383,23.72551155090332,,18.275022506713867,,44.37372589111328,,,,7.744706630706787,29.225799560546875,,,,,8.854292832217324
2003-05-23,61.65361785888672,23.73395347595215,,18.37914276123047,,44.4850959777832,,,,7.824238300323486,29.348888397216797,,,,,8.945219025525843
2003-05-27,62.73204803466797,24.578577041625977,,18.537960052490234,,43.68218994140625,,,,8.104392051696777,29.934406280517578,,,,,9.265510480190917
2003-05-28,62.90959930419922,24.65459632873535,,18.626192092895508,,43.60793685913086,,,,8.139497756958008,29.96767807006836,,,,,9.305645789284746
2003-05-29,62.74522018432617,24.75595474243164,,18.714426040649414,,43.988521575927734,,,,8.150251388549805,29.91776466369629,,,,,9.317940096566321
2003-05-30,63.751258850097656,25.161375045776367,,18.74972152709961,,43.904945373535156,,,,8.244827270507812,30.363555908203125,,,,,9.426065890563633
2003-06-02,64.01432800292969,24.9840030670166,,18.924423217773438,,43.582462310791016,,,,8.304293632507324,30.489971160888672,,,,,9.494052014237147
2003-06-03,64.27733612060547,25.220491409301758,,18.970306396484375,,43.93202590942383,,,,8.241241455078125,30.672956466674805,,,,,9.421966334393119
2003-06-04,65.20448303222656,25.69348907470703,,19.085012435913086,,44.06248092651367,,,,8.347286224365234,31.112083435058594,,,,,9.543204166291124
2003-06-05,65.5267105102539,25.879291534423828,,19.277360916137695,,43.71760940551758,,,,8.35588264465332,31.281768798828125,,,,,9.553032198025436
2003-06-06,65.27027893066406,25.44854736328125,,19.393821716308594,,43.87609100341797,,,,8.433984756469727,31.205244064331055,,,,,9.64232402040321
2003-06-09,64.6061019897461,25.110692977905273,,19.25442123413086,,44.16969299316406,,,,8.361615180969238,30.78938102722168,,,,,9.559586036360798
2003-06-10,65.263671875,25.490774154663086,,19.409713745117188,,44.69635772705078,,,,8.447598457336426,31.072175979614258,,,,,9.657888159853766
2003-06-11,65.95410919189453,25.77794647216797,,19.729108810424805,,44.64045333862305,,,,8.454763412475586,31.44476890563965,,,,,9.66607964004235
2003-06-12,66.1579818725586,25.88774299621582,,19.782058715820312,,44.989986419677734,,,,8.518528938293457,31.507963180541992,,,,,9.738980869890513
2003-06-13,65.46756744384766,25.30495834350586,,19.667356491088867,,45.29293441772461,,,,8.515666007995605,31.198562622070312,,,,,9.735707766799054
2003-06-16,66.84839630126953,26.082006454467773,,19.954998016357422,,44.86414337158203,,,,8.607377052307129,31.83732795715332,,,,,9.840558277089924
2003-06-17,66.84839630126953,25.980661392211914,,19.99558448791504,,44.509918212890625,,,,8.784357070922852,31.88721466064453,,,,,10.042894270562135
2003-06-18,66.78923797607422,26.115800857543945,,19.939117431640625,,43.94135284423828,,,,8.752110481262207,31.82069206237793,,,,,10.006027703329796
2003-06-19,65.77001953125,25.69348907470703,,19.70264434814453,,43.85741424560547,,,,8.752110481262207,31.33165740966797,,,,,10.006027703329796
2003-06-20,65.62481689453125,25.659700393676758,,19.729108810424805,,43.69431686401367,,,,8.752110481262207,31.371585845947266,,,,,10.006027703329796
2003-06-23,64.95169067382812,25.262733459472656,,19.51030158996582,,43.955318450927734,,,,8.537161827087402,30.9210262298584,,,,,9.760283297672297
2003-06-24,65.0176773071289,25.068458557128906,,19.356769561767578,,44.360801696777344,,,,8.474108695983887,31.00446128845215,,,,,9.688196527520775
2003-06-25,64.36429595947266,24.93332290649414,,19.164417266845703,,43.6523551940918,,,,8.54432487487793,30.804224014282227,,,,,9.768472597245895
2003-06-26,65.20246887207031,25.524560928344727,,19.252653121948242,,43.06510925292969,,,,8.636752128601074,31.137962341308594,,,,,9.874141928463375
2003-06-27,64.45014190673828,25.195165634155273,,19.107955932617188,,42.91132736206055,,,,8.596633911132812,30.874305725097656,,,,,9.828275963190762
2003-06-30,64.43035125732422,25.296510696411133,,19.113245010375977,,43.11171340942383,,,,8.590898513793945,30.854272842407227,,,,,9.821718853932925
2003-07-01,65.02430725097656,25.634363174438477,,19.226184844970703,,42.897918701171875,,,,8.684043884277344,31.074556350708008,,,,,9.928209186692
2003-07-02,65.8426284790039,26.15803337097168,,19.6055908203125,,43.00552749633789,,,,8.8882474899292,31.418302536010742,,,,,10.161669097835354
2003-07-03,65.16288757324219,25.828624725341797,,19.499706268310547,,42.38793182373047,,,,8.913325309753418,31.204700469970703,,,,,10.190339823649142
2003-07-07,66.45635986328125,26.935096740722656,,19.857946395874023,,42.1165657043457,,,,9.134010314941406,31.805438995361328,,,,,10.442642428871972
2003-07-08,66.7533187866211,27.26447868347168,,19.764406204223633,,42.15402603149414,,,,9.159801483154297,31.988975524902344,,,,,10.472128704689894
2003-07-09,66.37718200683594,27.196922302246094,,19.66205406188965,,42.289695739746094,,,,9.138307571411133,31.87218475341797,,,,,10.447555354431636
2003-07-10,65.53244018554688,26.690143585205078,,19.56146812438965,,42.2756462097168,,,,8.977811813354492,31.471717834472656,,,,,10.264065325961376
2003-07-11,66.15278625488281,26.89284896850586,,19.519121170043945,,42.47684860229492,,,,9.053045272827148,31.708654403686523,,,,,10.350077503402739
2003-07-14,66.47614288330078,27.21381378173828,,19.729108810424805,,41.990238189697266,,,,9.21210765838623,31.9522762298584,,,,,10.531928799712286
2003-07-15,66.33096313476562,27.24759292602539,,19.543827056884766,,41.00775146484375,,,,9.096034049987793,31.792085647583008,,,,,10.399225294226747
2003-07-16,65.94158935546875,27.163135528564453,,19.397357940673828,,41.24170684814453,,,,9.103200912475586,31.628538131713867,,,,,10.407418955030314
2003-07-17,65.00447845458984,26.335397720336914,,19.09383201599121,,41.1153450012207,,,,8.86531925201416,31.218046188354492,,,,,10.135455925108891
2003-07-18,65.67102813720703,26.41986083984375,,19.393821716308594,,41.03114700317383,,,,8.983543395996094,31.538454055786133,,,,,10.270618073989246
2003-07-21,64.85932922363281,26.082006454467773,,19.245590209960938,,40.16093063354492,,,,8.864603996276855,31.074556350708008,,,,,10.134638194489773
2003-07-22,65.44664764404297,26.470535278320312,,19.1997127532959,,40.35746383666992,,,,8.970645904541016,31.384920120239258,,,,,10.255872755465301
2003-07-23,65.49284362792969,26.690143585205078,,19.48383331298828,,40.49311828613281,,,,8.913325309753418,31.421630859375,,,,,10.190339823649142
2003-07-24,64.99788665771484,26.335397720336914,,19.515596389770508,,40.137535095214844,,,,8.956316947937012,31.177997589111328,,,,,10.239490885395627
2003-07-25,66.14619445800781,26.85906410217285,,19.760883331298828,,40.029930114746094,,,,9.103200912475586,31.725341796875,,,,,10.407418955030314
2003-07-28,65.90199279785156,26.935096740722656,,19.812055587768555,,39.491886138916016,,,,9.153353691101074,31.6953067779541,,,,,10.464757135735415
2003-07-29,65.59844970703125,26.732378005981445,,19.729108810424805,,38.95387268066406,,,,9.101767539978027,31.501733779907227,,,,,10.405780222869602
2003-07-30,65.44000244140625,26.538105010986328,,19.564998626708984,,39.39364242553711,,,,9.035131454467773,31.495054244995117,,,,,10.329597167470043
2003-07-31,65.59180450439453,26.85906410217285,,19.402650833129883,,38.80886459350586,,,,9.07812213897705,31.57183265686035,,,,,10.378747138909034
2003-08-01,65.01107025146484,26.571903228759766,,19.399120330810547,,38.77968978881836,,,,9.098183631896973,31.20804786682129,,,,,10.40168284731407
2003-08-04,65.01107025146484,26.56344223022461,,19.45558738708496,,39.113380432128906,,,,9.058061599731445,31.288124084472656,,,,,10.35581252081149
2003-08-05,63.631771087646484,25.5161075592041,,19.273834228515625,,38.55406951904297,,,,8.960614204406738,30.730802536010742,,,,,10.24440381095529
2003-08-06,64.00138854980469,25.49922752380371,,19.24382781982422,,39.31547927856445,,,,8.920489311218262,30.754152297973633,,,,,10.198530213530233
2003-08-07,64.67446899414062,25.600570678710938,,19.358531951904297,,39.4799919128418,,,,8.985692024230957,30.95439338684082,,,,,10.273074536769078
2003-08-08,64.85932922363281,25.39786148071289,,19.418535232543945,,39.3201789855957,,,,9.045883178710938,31.041175842285156,,,,,10.341889294136633
2003-08-11,65.10345458984375,25.676591873168945,,19.6055908203125,,39.12278366088867,,,,9.085287094116211,31.188013076782227,,,,,10.386938619097618
2003-08-12,65.69742584228516,26.065126419067383,,19.688533782958984,,38.93950653076172,,,,9.121112823486328,31.538454055786133,,,,,10.427897110348027
2003-08-13,65.3608627319336,26.073562622070312,,19.70264434814453,,38.187469482421875,,,,9.250081062316895,31.35154151916504,,,,,10.575342663435034
2003-08-14,65.53900909423828,26.09890365600586,,19.983232498168945,,38.563499450683594,,,,9.371888160705566,31.54511070251465,,,,,10.714601097563428
2003-08-15,65.74362182617188,26.326950073242188,,19.937345504760742,,38.53996276855469,,,,9.278745651245117,31.521743774414062,,,,,10.608114035726828
2003-08-18,66.31114196777344,27.002662658691406,,20.214399337768555,,38.71857833862305,,,,9.47650146484375,31.882200241088867,,,,,10.834202377915704
2003-08-19,66.56195068359375,27.340505599975586,,20.170286178588867,,39.31547927856445,,,,9.523072242736816,31.99900245666504,,,,,10.887445363680255
2003-08-20,66.29135131835938,27.272937774658203,,20.133228302001953,,39.1039924621582,,,,9.524506568908691,31.99570083618164,,,,,10.889085186148462
2003-08-21,66.50254821777344,27.568559646606445,,20.170286178588867,,39.010009765625,,,,9.699332237243652,32.1391716003418,,,,,11.088958174995888
2003-08-22,65.8426284790039,27.39962387084961,,20.053821563720703,,39.18385696411133,,,,9.748769760131836,31.805438995361328,,,,,11.145478625081868
2003-08-25,65.94819641113281,27.458763122558594,,19.97264862060547,,38.87839126586914,,,,9.672821998596191,31.77205467224121,,,,,11.058649807328878
2003-08-26,66.06700134277344,27.484085083007812,,19.8685245513916,,39.18385696411133,,,,9.554598808288574,31.878864288330078,,,,,10.923488748756016
2003-08-27,66.0867691040039,27.703697204589844,,19.90382194519043,,39.00526809692383,,,,9.665655136108398,31.92224884033203,,,,,11.050456146525311
2003-08-28,66.49591827392578,27.94862937927246,,20.020288467407227,,39.40946578979492,,,,9.733003616333008,32.15586853027344,,,,,11.127453661621512
2003-08-29,66.94469451904297,28.2020320892334,,20.041461944580078,,39.31547927856445,,,,9.803221702575684,32.326072692871094,,,,,11.207731911961616
2003-09-02,67.84222412109375,28.60743522644043,,20.344993591308594,,38.740455627441406,,,,9.948676109313965,32.79665756225586,,,,,11.374025610665559
2003-09-03,68.2118148803711,28.590545654296875,,20.611454010009766,,38.80180358886719,,,,10.027490615844727,32.89009475708008,,,,,11.464131892739976
2003-09-04,68.24479675292969,28.852375030517578,,20.586746215820312,,39.01902389526367,,,,10.063318252563477,32.98686599731445,,,,,11.505092564605368
2003-09-05,67.86202239990234,28.666568756103516,,20.627347946166992,,39.68939208984375,,,,10.054001808166504,32.81000518798828,,,,,11.494441350714476
2003-09-08,68.42300415039062,29.139554977416992,,20.719100952148438,,39.278663635253906,,,,10.244592666625977,33.12371826171875,,,,,11.712338212714767
2003-09-09,67.9742431640625,28.793254852294922,,20.759685516357422,,39.56190872192383,,,,10.066896438598633,32.89009475708008,,,,,11.509183398315946
2003-09-10,67.28791809082031,28.10066795349121,,20.549692153930664,,39.96318817138672,,,,9.899234771728516,32.42952346801758,,,,,11.31750079934961
2003-09-11,67.48588562011719,28.41317367553711,,20.664392471313477,,39.70353698730469,,,,9.887773513793945,32.63978576660156,,,,,11.304397483908854
2003-09-12,67.61123657226562,28.56520652770996,,20.752626419067383,,39.977352142333984,,,,9.957989692687988,32.72991180419922,,,,,11.384673553633975
2003-09-15,67.3736801147461,28.286481857299805,,20.81262969970703,,39.915985107421875,,,,9.811107635498047,32.55636215209961,,,,,11.216747664614271
2003-09-16,68.35700225830078,29.05508804321289,,21.01909828186035,,39.854591369628906,,,,10.013161659240723,33.07365036010742,,,,,11.4477500226703
2003-09-17,68.22500610351562,28.936840057373047,,21.1567440032959,,40.35032653808594,,,,9.970169067382812,32.956871032714844,,,,,11.398597870616324
2003-09-18,69.0301284790039,29.376056671142578,,21.37909698486328,,40.37864303588867,,,,10.084810256958008,33.3740234375,,,,,11.529663734248642
2003-09-19,68.67902374267578,29.207130432128906,,21.2996826171875,,40.42582321166992,,,,10.038238525390625,33.25387954711914,,,,,11.476419658176596
2003-09-22,67.93705749511719,28.649669647216797,,21.05968475341797,,40.104835510253906,,,,9.874157905578613,32.8734245300293,,,,,11.288831163843314
2003-09-23,68.1954116821289,29.15644645690918,,21.107328414916992,,40.37864303588867,,,,9.89852237701416,33.05696105957031,,,,,11.316686339652968
2003-09-24,66.98307037353516,28.05843162536621,,21.004976272583008,,40.72801208496094,,,,9.916434288024902,32.48625946044922,,,,,11.337164494970681
2003-09-25,66.4332275390625,27.69524574279785,,20.734983444213867,,40.93100357055664,,,,9.769549369812012,32.209259033203125,,,,,11.1692353350285
2003-09-26,66.21460723876953,27.51787757873535,,20.646745681762695,,41.299224853515625,,,,9.7014799118042,31.99233055114746,,,,,11.091413547468228
2003-09-29,66.86383819580078,27.990867614746094,,20.91145133972168,,40.968772888183594,,,,9.770267486572266,32.17988204956055,,,,,11.170056336570095
2003-09-30,66.21460723876953,27.382736206054688,,20.646745681762695,,41.64861297607422,,,,9.739456176757812,31.98563575744629,,,,,11.134830682113453
2003-10-01,67.62570190429688,27.999311447143555,,21.32438850402832,,41.4907112121582,,,,9.995247840881348,32.62533950805664,,,,,11.427269686737604
2003-10-02,67.87078857421875,28.092222213745117,,21.290855407714844,,41.30107498168945,,,,10.138550758361816,32.7727165222168,,,,,11.591103651739239
2003-10-03,68.49354553222656,28.87771987915039,,21.6014404296875,,40.433536529541016,,,,10.238858222961426,33.13108444213867,,,,,11.705782193764422
2003-10-06,68.80486297607422,29.088876724243164,,21.82732391357422,,40.60895538330078,,,,10.278268814086914,33.27510452270508,,,,,11.750839150877852
2003-10-07,69.06991577148438,29.266244888305664,,21.79379653930664,,40.13962936401367,,,,10.26751708984375,33.42581558227539,,,,,11.738547024211263
2003-10-08,68.89765930175781,29.08043670654297,,21.703792572021484,,40.130123138427734,,,,10.344183921813965,33.29854965209961,,,,,11.826197933813338
2003-10-09,69.08316040039062,29.300024032592773,,21.853790283203125,,39.845703125,,,,10.51829719543457,33.38563919067383,,,,,12.025256462964123
2003-10-10,69.2752456665039,29.570302963256836,,21.945552825927734,,40.08271789550781,,,,10.647268295288086,33.43922805786133,,,,,12.172705286973608
2003-10-13,69.49385070800781,29.764572143554688,,22.162609100341797,,39.92627716064453,,,,10.808481216430664,33.67701721191406,,,,,12.35701522667797
2003-10-14,69.73897552490234,29.84058952331543,,22.279077529907227,,39.65132522583008,,,,10.602127075195312,33.82773208618164,,,,,12.1210966721398
2003-10-15,69.55352020263672,29.713905334472656,,22.06731414794922,,39.456966400146484,,,,10.730379104614258,33.710514068603516,,,,,12.267723404300195
2003-10-16,69.83174133300781,29.95039939880371,,22.199674606323242,,39.30051040649414,,,,10.727518081665039,33.84782791137695,,,,,12.264452481823723
2003-10-17,69.06991577148438,29.232465744018555,,22.084964752197266,,39.60394287109375,,,,10.662312507629395,33.482757568359375,,,,,12.1899048876624
2003-10-20,69.58660888671875,29.59564781188965,,22.321434020996094,,39.736690521240234,,,,10.721782684326172,33.61002731323242,,,,,12.257895372565883
2003-10-21,69.46736907958984,29.773019790649414,,22.245555877685547,,39.88365173339844,,,,10.775520324707031,33.65693283081055,,,,,12.319332019134004
2003-10-22,68.5928955078125,29.19867515563965,,22.028491973876953,,40.27236557006836,,,,10.617175102233887,33.22486877441406,,,,,12.138300634058561
2003-10-23,68.46704864501953,28.86084747314453,,21.74967384338379,,39.97843551635742,,,,10.460975646972656,33.27510452270508,,,,,11.959722440840473
2003-10-24,68.61942291259766,28.88616943359375,,21.792024612426758,,40.42408752441406,,,,10.405808448791504,33.087547302246094,,,,,11.896651423341607
