version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.5,abs0.08_rb1,1Y,2025-05-06,2026-05-06,abs0.08_rb1,"(130, 260, 390)",0.08,1.0,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5829959584690401,0.18878343184376822,2.52958038773766,-0.1076161089721237,5.4173670098038595,1.58299595846904,0.8461538461538461,0.006094310723897129,0.0,1.1992156513071455,1.4981720024148386,15.704135858668748,0.015704135858668748
V7.5,abs0.08_rb1,3Y,2023-05-08,2026-05-06,abs0.08_rb1,"(130, 260, 390)",0.08,1.0,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.3844737262605116,0.17990465087109378,1.8994120553571148,-0.11856681525984958,3.2426756628142845,2.64004628254488,0.7567567567567568,0.04028705665986034,0.02925531914893617,1.107939202904671,1.4981720024148386,15.96458456349148,0.04764034758629204
V7.5,abs0.08_rb1,5Y,2021-05-06,2026-05-06,abs0.08_rb1,"(130, 260, 390)",0.08,1.0,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2859357798116351,0.1636798641708883,1.6190967469895876,-0.1185668152598498,2.411600405939733,3.502375949791261,0.7213114754098361,0.14380760451007493,0.041401273885350316,0.938424376465903,1.4981720024148386,14.711453043618835,0.0733237500904177
V7.5,abs0.08_rb1,10Y,2016-05-06,2026-05-06,abs0.08_rb1,"(130, 260, 390)",0.08,1.0,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3034355125564605,0.15563895742168155,1.781449751177306,-0.14188338997817085,2.1386260407447617,14.065502941706715,0.7107438016528925,0.13538220496864,0.049323786793953855,0.9687972802425725,1.7434571623374606,16.2981789007241,0.16259373712865233
V7.5,abs0.08_rb1.03,full_common,2008-12-15,2026-05-06,abs0.08_rb1.03,"(130, 260, 390)",0.08,1.03,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.20091674124136838,0.14121695304041418,1.3676189044145854,-0.14221284036504456,1.412789033153669,23.994778688425967,0.6476190476190476,0.16945856629652944,0.038866026520347506,0.9327104336713533,1.7434389946747784,15.429396432734775,0.26781023808246784
V7.5,abs0.08_rb1.03,1Y,2025-05-06,2026-05-06,abs0.08_rb1.03,"(130, 260, 390)",0.08,1.03,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.6002947580591229,0.18410187397453004,2.6482647496947127,-0.10160494483096982,5.908125426944273,1.600294758059123,0.8461538461538461,0.00592828236655819,0.0,1.1997834895498234,1.4989154670863647,14.302181858201243,0.014302181858201242
V7.5,abs0.08_rb1.03,3Y,2023-05-08,2026-05-06,abs0.08_rb1.03,"(130, 260, 390)",0.08,1.03,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.38872063898306397,0.17739089097532418,1.9410789980295122,-0.11869163613843647,3.2750465966252085,2.664286606219605,0.7567567567567568,0.03983529915093965,0.02925531914893617,1.111160633663146,1.4989154670863647,15.068522512441035,0.04496638464030024
V7.5,abs0.08_rb1.03,5Y,2021-05-06,2026-05-06,abs0.08_rb1.03,"(130, 260, 390)",0.08,1.03,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2835510327666322,0.16305727911870688,1.6131980760631919,-0.11869163613843658,2.388972315083019,3.4701229209820337,0.7049180327868853,0.14371624076114417,0.041401273885350316,0.9419789148335846,1.4989154670863647,14.101940507415152,0.07028586221156125
V7.5,abs0.08_rb1.03,10Y,2016-05-06,2026-05-06,abs0.08_rb1.03,"(130, 260, 390)",0.08,1.03,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3068622899581548,0.1555281244700132,1.7994593843643922,-0.142212840365044,2.1577678159755096,14.438792898766783,0.7107438016528925,0.13530563791920971,0.049323786793953855,0.9715300378436036,1.7434389946747784,15.600871252792178,0.1556372632123791
V7.5,abs0.08_rb1.05,full_common,2008-12-15,2026-05-06,abs0.08_rb1.05,"(130, 260, 390)",0.08,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.19954534289298054,0.14106344849913116,1.360846817967767,-0.14227460436473394,1.4025366212330335,23.523590549134937,0.6428571428571429,0.16960807372013503,0.038866026520347506,0.9333641699983666,1.7433921931558767,15.091735978231483,0.2619494173364464
V7.5,abs0.08_rb1.05,1Y,2025-05-06,2026-05-06,abs0.08_rb1.05,"(130, 260, 390)",0.08,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5945677440454076,0.18040710452175976,2.678854624386274,-0.11629399291347653,5.112626449138863,1.5945677440454076,0.8461538461538461,0.007022304851276566,0.0,1.2174658721758893,1.4988941046997475,13.39872167531119,0.013398721675311191
