rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,ma,days,scale,robust_pass,ridge_score
zz2000_ridge:ma13:days2:scale0.25,19.199226093093323,15.38458187166571,1.255657204512702,-32.47080884957052,0.5912764964383468,46677.83391795444,-0.7484607879793224,0.0,0.018589328106818792,24.267985841335804,17.167036344670574,1.397726049456262,-19.571889361676753,1.2399408862822598,777.4150517725179,0.35519515911937205,4.994609141255989,0.15763610449346044,33.19662543403605,17.296223379607827,1.8082958120354526,-13.58449696174705,2.4437140018887207,318.50361277450975,2.191961874787605,1.314896204379746,0.2689790273778694,36.46623811975047,17.332277094795582,1.9515103716099114,-10.481462668278107,3.4791173020264297,154.1956293991159,2.8274370523125896,2.673083292070645,0.37318088415325046,82.95244161404784,17.60747228680895,3.6463263483393846,-5.107992709260312,16.23973375366469,82.87681486082157,1.9545385410923046,3.171497111995059,0.6490368702058746,13,2,0.25,True,0.23119033698751035
zz2000_ridge:ma20:days4:scale0.00,19.536892635425662,15.71860153825288,1.250814512339718,-32.47080884957052,0.6016755765443174,51547.118936047205,-0.41079424564698286,0.0,0.01374663593383496,24.844865371713464,18.167887553623547,1.3568517981641581,-16.5969712928163,1.4969517590517927,818.9906245405792,0.932074689497032,7.969527210116443,0.11676185320135657,31.973344640695657,18.11160789731811,1.681744180058007,-13.728759452191952,2.328931812960766,299.6583596544707,0.9686810814472118,1.1706337139348442,0.14242739540042382,39.54026601858629,18.62446272088086,1.9528980258715511,-9.423313094963238,4.196004698148103,171.76760129787394,5.901464951148405,3.7312328653855147,0.37456853841489024,84.80264736286406,20.990928872583186,3.1390539736298417,-9.423313094963214,8.9992390689206,84.72498354470375,3.804744289908527,-1.1438232737078433,0.14176449549633174,20,4,0.0,True,0.23078736140002473
zz2000_ridge:ma15:days3:scale0.50,19.851842964029554,15.764676380683913,1.264878496171243,-32.47080884957052,0.6113750678647517,56530.38895581008,-0.0958439170430907,0.0,0.027810619765359812,25.628536066888906,18.33068274204857,1.3818054289190833,-19.76498417790513,1.2966636267555691,878.3090178582707,1.7157453846724735,4.801514325027611,0.14171548395628175,33.878899940868656,18.39768109287167,1.7394003469297328,-13.94804378121821,2.428935589267967,329.31899923967876,2.874236381620211,0.9513493849085854,0.20008356227214952,38.16793931523917,19.120480310688123,1.8531514022573403,-11.541884494349318,3.3069070595816,163.826213743772,4.529138247801285,1.6126614659994338,0.2748219148006794,86.68795297929151,20.736012236839123,3.225899076930449,-7.481029369275671,11.587703870715432,86.6082004244933,5.690049906335972,0.7984604519797003,0.2286095987969392,15,3,0.5,True,0.22491081729543996
zz2000_ridge:ma20:days3:scale0.50,19.834202389123078,15.806634373842138,1.2609770971775198,-32.47080884957052,0.6108317929808952,56239.333622069535,-0.113484491949567,0.0,0.023909220771636708,25.04035287735902,18.377126813762356,1.352309862530748,-19.934524235598474,1.2561299472922816,833.476400677471,1.1275621951425876,4.631974267334268,0.11221991756794636,33.21677526118874,18.39627576997882,1.711521854604256,-13.953960528177046,2.380455010899203,318.8198719399769,2.212111701940291,0.9454326379497502,0.17220506994667284,38.74960323979239,19.076155262260563,1.8799780506118695,-10.686400170795318,3.626067021679623,167.17302154928424,5.110802172354511,2.468145789553434,0.3016485631552086,88.84727289767716,20.87470032618783,3.2631387647462713,-8.70643200336525,10.204785710533947,88.76511203987532,7.84936982472162,-0.42694218210987955,0.2658492866127613,20,3,0.5,True,0.2217581740433141
zz2000_ridge:ma13:days2:scale0.50,19.57796067253601,15.52126258616148,1.2670606840751344,-32.47080884957052,0.6029403444563396,52171.905525797854,-0.36972620853663685,0.0,0.029992807669251276,24.498635373903067,17.575644752656235,1.3801927886454006,-20.711480728534916,1.1828529159747838,793.83033963737,0.5858446916866349,3.855017774397826,0.14010284368259907,32.90275931522881,17.61762010883175,1.7654114144202833,-13.862614996913658,2.3734886471675227,313.9129357923797,1.8980957559803677,1.0367781692131377,0.2260946297627,36.65414543350973,18.064093333123765,1.887434979604745,-10.640548138626437,3.4447610175692818,155.24736104699818,3.015344366071851,2.513997821722315,0.309105492148084,86.58015868262888,18.889653957263608,3.5190720828626554,-6.127673317248206,14.129369207546134,86.50052590561785,5.582255609673339,2.151816504007165,0.5217826047291454,13,2,0.5,True,0.22164277435269514
zz2000_ridge:ma50:days8:scale0.25,19.747787690363605,15.960281791266512,1.2457092657282671,-32.47080884957052,0.6081704888181375,54834.42644230614,-0.19989919070903994,0.0,0.008641389322384008,25.0990014799207,18.753241096048505,1.3314950584639489,-21.873767145373957,1.147447593874055,837.8622008601827,1.1862107977042697,2.6927313575587846,0.09140511350114733,34.66083666759461,18.790425185146116,1.7391315001316239,-13.928002864276134,2.4885719083599573,341.9879148169997,3.656173108346163,0.9713903018506613,0.19981471547404062,39.26376781705949,19.368285776650854,1.8743509064761756,-9.423313094963293,4.166662767264493,170.15491593456846,5.624966749621606,3.7312328653854596,0.29602141901951473,86.12165092880146,21.093552962134943,3.159905570826811,-9.423313094963214,9.13921144940347,86.04252715581005,5.12374785584592,-1.1438232737078433,0.1626160926933009,50,8,0.25,True,0.21638717723519624
zz2000_ridge:ma13:days3:scale0.50,19.640641720152697,15.605352266253808,1.2645357386212477,-32.47080884957052,0.6048707259231849,53139.67907762366,-0.30704516091994805,0.0,0.02746786221536457,24.781731233902082,17.837868683687326,1.375703350731575,-19.44602806381688,1.2743852447695125,814.3557432740753,0.8689405516856503,5.120470439115863,0.13561340576877345,32.708015727085304,17.764962982856808,1.7436449948728496,-13.948043781218267,2.344989465198573,310.89297025461684,1.703352167836858,0.9513493849085286,0.20432821021526637,36.83088074755207,18.378695410021958,1.8655210422197406,-11.134740884941397,3.307744753841743,156.23920616804918,3.1920796801141904,2.019805075407355,0.28719155476307967,83.01084962986845,19.19495172003522,3.3615414118059825,-6.936916580937846,11.966534217519115,82.93515876465945,2.012946556912908,1.3425732403175248,0.36425193367247255,13,3,0.5,True,0.21247683200439207
zz2000_ridge:ma60:days8:scale0.25,20.06177247160106,16.01163914266991,1.2591172648237603,-32.47080884957052,0.6178402442804073,60108.16840862542,0.11408559052841483,0.0,0.02204938841787718,24.906057043418706,18.79130500924461,1.320652294142382,-21.932118140170587,1.1355974322334645,823.5030701068465,0.9932663612022736,2.6343803627621547,0.08056234917958038,34.08794782178275,18.83990174608732,1.7115037604135983,-13.657833514015017,2.4958532249498666,332.67716815503405,3.0832842625343027,1.2415596521117784,0.17218697575601505,37.937627327455424,19.483461508268803,1.8132521357853935,-9.010071829599998,4.2105798982447915,162.50879704581064,4.298826260017542,4.144474130748755,0.23492264832873255,86.80434843189728,21.479700482349347,3.124564877738218,-8.228352817412098,10.54941983627753,86.72446649418342,5.806445358941744,0.05113700384327302,0.12727539960470802,60,8,0.25,True,0.2090455350384378
zz2000_ridge:ma25:days3:scale0.25,19.7503209207714,15.781624987944632,1.258138995452512,-32.47080884957052,0.6082485044419407,54875.12251362756,-0.19736596030124431,0.0,0.02107111904662884,23.961211929851565,18.27637470353915,1.3095499986593946,-22.969696537397233,1.0431662382147728,756.0024969887737,0.04842124763513311,1.5968019655355086,0.06946005369659303,33.28997892089074,18.324014634563003,1.7206342877155265,-13.754521753801418,2.42029345089299,319.97044003540236,2.2853153616422937,1.1448714123253776,0.18131750305794325,38.83094768795841,18.95999709520659,1.8934990621498555,-10.110157045171153,3.8407858072298664,167.64330941595324,5.192146620520525,3.044388915177599,0.3151695746931946,88.19529641532372,20.86645628288765,3.247112457406946,-8.72676110819578,10.106303509614202,88.11386449881925,7.197393342368187,-0.4472712869404081,0.2498229792734361,25,3,0.25,True,0.2057450339814182
zz2000_ridge:ma60:days8:scale0.00,19.78871717010864,15.979268357053266,1.2466302864859322,-32.47080884957052,0.6094309895939158,55495.5519315145,-0.15896971096400492,0.0,0.0095624100800491,24.626235174832267,18.732559635338767,1.3117927882495983,-21.887555098829004,1.125124988315839,803.0298571606877,0.7134444926158352,2.6789434041037374,0.07170284328679677,34.22330189196692,18.819177567970918,1.7187796256716934,-13.847034536560853,2.4715257119931224,334.86269227306735,3.2186383327184735,1.0523586295659424,0.17946284101411014,38.25974798266063,19.34459562811974,1.8374790753446042,-8.520843999720295,4.490135951780896,164.35259852053315,4.620946915222746,4.633701960628457,0.2591495878879433,85.530794649788,21.285993505733916,3.117790210713436,-8.376994171372587,10.210201045869132,85.45232566604189,4.532891576832469,-0.09750435011721592,0.12050073257992588,60,8,0.0,True,0.20343238643245823
zz2000_ridge:ma30:days3:scale0.50,19.99632080330469,15.818877936965759,1.2689786035778656,-32.47080884957052,0.6158245363071446,58969.76607468655,0.04863392223204599,0.0,0.03191072717198251,24.39517578729098,18.36106673978104,1.3241879709607027,-21.80933816540821,1.118565616355299,786.4332635159118,0.4823851050745489,2.7571603375245317,0.08409802599790117,32.405058565814706,18.252032650937767,1.688858232250577,-13.953960528177046,2.322283949447872,306.2299473140376,1.40039500656626,0.9454326379497502,0.1495414475929937,36.816063271356825,18.9572448223549,1.8136211328495802,-10.413476572954462,3.535424794345271,156.15595142617445,3.177262203918943,2.7410693873942904,0.23529164539291925,85.58943474227098,20.930000136145726,3.1686827446071755,-8.70643200336525,9.83059819558558,85.51090083078236,4.591531669315444,-0.42694218210987955,0.17139326647366548,30,3,0.5,True,0.19153641598935445
zz2000_ridge:ma15:days2:scale0.25,19.290434740174156,15.50736909140033,1.2520163244614162,-32.47080884957052,0.5940854393108014,47947.262586368684,-0.657252140898489,0.0,0.014948448055533081,24.79097586536325,17.595528699082514,1.3926198216386403,-18.51598394469789,1.3388959473829218,815.0331041816496,0.8781851831468188,6.050514558234852,0.15252987667583873,33.243344392280164,18.00966152955505,1.7455902582338778,-13.628275402595925,2.4392920901751034,319.23717665439,2.2386808330317187,1.2711177635308708,0.20627347357629455,36.94493991341059,18.22865623854627,1.8841560706139582,-11.474094260702717,3.2198567550505675,156.880672800393,3.3061388459727112,1.680451699646035,0.30582658315729727,76.81720899535883,18.88916655753482,3.223878208188107,-7.011647040401736,10.95565828581091,76.74824482080807,-4.180694077596712,1.267842780853635,0.22658873005459723,15,2,0.25,True,0.190373670382807
zz2000_ridge:ma15:days2:scale0.50,19.648873169768,15.626039067394426,1.263503134339326,-32.47080884957052,0.6051242289896911,53268.055608573355,-0.2988137113046463,0.0,0.026435257933442813,24.846587754203988,17.869689463958945,1.376516924731423,-20.079776504979396,1.2373936407132078,819.1173659568105,0.9337970719875557,4.486721997953346,0.1364269797686215,32.87584702477287,18.146125832664094,1.717910108183541,-13.862614996913669,2.371547289749607,313.4945425540458,1.871183465524421,1.036778169213127,0.1785933235259578,36.652119238913336,18.64530945029017,1.8340458959882737,-11.34093781378185,3.231842008195528,155.23600483501383,3.013318171475454,1.813608146566903,0.2557164085316128,80.7954916165545,19.365986166353125,3.268384318888477,-6.942269567301018,11.638195669772267,80.7222234920824,-0.20241145640103753,1.337220253954353,0.27109484075496715,15,2,0.5,True,0.18995554903902725
zz2000_ridge:ma20:days4:scale0.25,19.73293609772846,15.847189914071574,1.2526209832088238,-32.47080884957052,0.6077131059206572,54596.425296223904,-0.2147507833441864,0.0,0.015553106802940642,24.61868497283348,18.522409241330404,1.3242058471212594,-17.732791725079156,1.3883141106324355,802.4831503653962,0.7058942906170493,6.833706777853585,0.08411590215845788,31.713868116541487,18.532564781880343,1.6365681801917877,-14.133938864728645,2.24380962872874,295.74967862161265,0.7092045572930417,0.765454301398151,0.09725139553420448,38.15304136135933,19.071413262313133,1.8568129180497728,-9.724668377267731,3.923325699264504,163.74086231908697,4.514240293921446,3.429877583081021,0.27848343059311187,82.31914362259015,21.144134230746893,3.051395509169872,-9.423313094963214,8.735690175315298,82.24421119411414,1.3212405496346094,-1.1438232737078433,0.05410603103636191,20,4,0.25,True,0.18511275222489626
zz2000_ridge:ma20:days2:scale0.50,19.552013105451582,15.69988592025191,1.2530012013559977,-32.47080884957052,0.6021412400298181,51776.30502916282,-0.3956737756210629,0.0,0.01593332495011457,24.54803937443344,18.021714302283726,1.352728682416475,-20.1817538797474,1.2163481687816862,797.3821479834502,0.635248692217008,4.384744623185341,0.11263873745367348,32.953446382024666,18.291902745290226,1.7091359215777546,-14.405195109121117,2.287608472665471,314.7018640776122,1.94878282277622,0.4941980570056792,0.16981913692017137,37.01983241429039,18.579401460678135,1.8551756981844552,-10.189126666381842,3.633268446493475,157.30244861194072,3.3810313468525095,2.96541929396691,0.27684621072779425,78.19532837108245,19.58565219381044,3.1571639958006017,-8.580963075280234,9.112651771727707,78.12488012151036,-2.802574701873084,-0.301473254024863,0.1598745176670917,20,2,0.5,True,0.1826428740499773
zz2000_ridge:ma50:days3:scale0.50,19.603601057697784,15.824408003242299,1.2472272606542474,-32.47080884957052,0.6037299886343015,52565.70074489523,-0.3440858233748614,0.0,0.010159384248364267,24.525909200904184,18.2954365247048,1.3341948005733488,-21.393717007916948,1.146407105966118,795.7895729970971,0.6131185186877524,3.172781495015794,0.09410485561054727,32.50893308927046,18.421512329158134,1.6793486861995397,-13.864637536538716,2.344737322097081,307.8239585885798,1.504269530022011,1.03475562958808,0.14003190154195644,38.05250978285717,18.877192859463793,1.8701030204659066,-10.609508967589798,3.586641935936994,163.16539107395965,4.41370871541929,2.545036992758954,0.2917735330092457,87.82079884810028,20.79735105389794,3.2471826789151663,-7.686318274180371,11.425600100779723,87.7397849400949,6.822895775144744,0.5931715470750003,0.24989320078165633,50,3,0.5,True,0.1743099036388729
zz2000_ridge:ma40:days3:scale0.25,19.51447804429238,15.792313510796879,1.2445129444916643,-32.47080884957052,0.6009852767973316,51209.18217944679,-0.43320883678026334,0.0,0.007445068085781159,24.698589261507298,18.308214802595053,1.3411608118856542,-21.889369537504898,1.1283371692907431,808.2841186718459,0.7857985792908657,2.677128965427844,0.10107086692285261,32.822365977723614,18.468245314441788,1.6887601655096884,-13.170041802918231,2.492199073388727,312.6641007799072,1.817702418475168,1.7293513632085649,0.14944338085210518,37.722605534475576,18.77219849649647,1.866092082372893,-10.400699009060055,3.6269298343904954,161.28280820109418,4.0838044670376945,2.753846951288697,0.28776259491623213,80.1992658236992,20.692004044391332,3.054808425394367,-9.423313094963214,8.51072918998796,80.12664657822761,-0.7986372492563305,-1.1438232737078433,0.05751894726085682,40,3,0.25,True,0.1727507920972326
zz2000_ridge:ma25:days3:scale0.50,19.89033125377142,15.853202692986901,1.2607972928512086,-32.47080884957052,0.6125603875751467,57170.49388431957,-0.05735562730122368,0.0,0.023729416445325446,24.085752900936708,18.442695738816976,1.3050875501346442,-22.56181170474226,1.0675451606518873,764.6379766029554,0.17296221872027573,2.0046867981904803,0.06499760517184261,32.6193007220776,18.391049764387407,1.6865377618460358,-13.953960528177001,2.3376374511171925,309.52308720867006,1.6146371628291512,0.9454326379497946,0.1472209771884525,37.04113832046316,19.154636132565948,1.8057009404541082,-10.678244714206054,3.4688414914470553,157.42252244616913,3.40233725302528,2.4763012461426985,0.22737145299744732,85.47863788735353,20.915530791443537,3.167768051391792,-8.70643200336525,9.81787233327199,85.40022664220083,4.480734814397991,-0.42694218210987955,0.17047857325828186,25,3,0.5,True,0.17271513489525303
zz2000_ridge:ma40:days7:scale0.00,19.347051995545094,15.972586890486983,1.2232051389567642,-32.47080884957052,0.5958290748214913,48752.020410127494,-0.6006348855275512,0.0,-0.013862737449118923,24.26322799262197,18.706046284294537,1.2972429193858008,-24.56452409066381,0.9877345029388804,777.0793116318474,0.35043731040553894,0.0019744122689324684,0.05715297442299927,34.378769540204665,18.623761864847058,1.7413187567354067,-13.847034536560788,2.482753216902381,337.3838695609849,3.3741059809562195,1.0523586295660081,0.20200197207782344,39.3021976704556,18.980568869417578,1.9102703546974358,-9.55038305828515,4.1152483026699285,170.37867656146278,5.663396603017716,3.604162902063603,0.3319408672407749,84.93185507263786,21.045314704987213,3.135001518432497,-9.423313094963214,9.012950563855737,84.85404852301774,3.9339519996823213,-1.1438232737078433,0.13771204029898687,40,7,0.0,True,0.16946437471892523
zz2000_ridge:ma60:days3:scale0.50,19.58523662246634,15.782181426135237,1.2491044213550542,-32.47080884957052,0.6031644211020444,52283.360832130915,-0.3624502586063052,0.0,0.012036544949171057,24.057028757489295,18.227336684365017,1.317042455790424,-21.367828881691718,1.1258527429570406,762.6393625699143,0.14423807527286314,3.1986696212410237,0.07695251082762233,31.982495664901368,18.332652703583808,1.6640092522764778,-13.518325358472527,2.3658622511890153,299.7967695455579,0.9778321056529222,1.3810678076542686,0.12469246761889452,37.892794377836815,18.818096404715288,1.8689723768433986,-10.629559479786987,3.564850871749971,162.25285741404375,4.253993310398933,2.524986480561765,0.29064288938673766,89.53084557346665,20.687160663852325,3.308900639893082,-6.317229548429548,14.172485721327613,89.44791879578278,8.532942500511112,1.962260272825823,0.31161116175957204,60,3,0.5,True,0.16585356425425862
zz2000_ridge:ma50:days8:scale0.50,19.851636296145124,15.989461094544671,1.2493486175888036,-32.47080884957052,0.6113687031361923,56526.97066061949,-0.0960505849275215,0.0,0.01228074118292044,24.58301822215889,18.786355023747124,1.3067393634728586,-22.187924032789475,1.1079458441371048,799.9045616808414,0.6702275399424593,2.378574470143267,0.06664941851005701,32.946062930495934,18.660045707199107,1.6787213527867104,-13.937914787489092,2.3637727330682834,314.5868682022358,1.9413993712474884,0.9614783786377039,0.13940456812912716,36.73460307047323,19.258829115238925,1.785084422066816,-10.03700328094077,3.6599174118263402,155.69857426555464,3.0958020030353453,3.1175426794079826,0.20675493461015515,83.58471419121697,21.051975609642973,3.0980062582280694,-9.107939466313386,9.177126670677083,83.50839274227484,2.586811118261437,-0.828449645058015,0.10071678009455942,50,8,0.5,True,0.16417617057319298
