rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,ma,days,scale,robust_pass,ridge_score
zz2000_ridge:ma5:days1:scale0.00,14.532710037067487,14.209053633524988,1.0569969920655904,-32.47080884957052,0.4475623044807431,11458.375780499078,-5.414976844005158,0.0,-0.18007088434029273,9.450575475310785,14.140599623531882,0.7321011868530636,-17.930396728554943,0.5270700709181928,146.61496906868493,-14.462215206905647,6.636101774377799,-0.507988758109738,12.583771256735421,14.687294760445614,0.9106482482023273,-17.792701425132385,0.7072434340386731,80.74315629880604,-18.420892302513025,-2.8933082590055896,-0.628668536455256,17.206805755916687,15.286441868163699,1.1546222234820362,-12.971009619078567,1.3265587075510181,61.029589714018265,-16.431995311521195,0.1835363412701856,-0.42370726397462466,37.76123572869745,14.28185828810174,2.3962657151974827,-5.341447762931473,7.0694758059327105,37.73103228912655,-43.23666734425809,2.938042058323898,-0.6010237629360273,5,1,0.0,False,-1.0218580509335875
zz2000_ridge:ma5:days1:scale0.25,16.570871529157127,14.806737128342421,1.1432407769592894,-32.47080884957052,0.5103313442521868,21331.951900035383,-3.3768153519155177,0.0,-0.09382709944659373,13.894565517853174,15.807239939756744,0.9319615075213615,-20.142699788544416,0.6898065137105062,267.11148948437875,-10.018225164363258,4.423798714388326,-0.30812843744144003,18.739823277047552,15.968403171620704,1.1965714025853826,-17.945556995707246,1.0442597731310486,135.78841606402668,-12.264840282200893,-3.0461638295804505,-0.3427453820722006,22.579013422647055,16.510213660707585,1.3633797243662849,-13.100036706089103,1.7235839814213632,84.20816756250315,-11.059787644790827,0.054509254259649254,-0.21494976309037606,50.52244357931459,15.71017356606434,2.7772151699437266,-6.165419201330014,8.194486364919973,50.48031740736037,-30.475459493640948,2.114070619925357,-0.22007430818978335,5,1,0.25,False,-0.6071296206010932
zz2000_ridge:ma5:days1:scale0.50,17.85196501642663,15.120234298475632,1.1973324084624222,-32.47080884957052,0.5497850422861502,31321.6099062454,-2.0957218646460163,0.0,-0.039735467943460945,17.289564335227748,16.569489594412875,1.0804399653508214,-21.174261597941523,0.8165368249209016,392.3900842607469,-6.623226346988684,3.3922369049912184,-0.15964997961198013,22.992383822530748,16.59953871852634,1.377794678997619,-15.333463354979038,1.4994905775846608,181.08484486316257,-8.012279736717698,-0.43407018885224247,-0.16152210565996428,26.592060257095483,17.27322814213413,1.5048742831942108,-12.290652130682622,2.1636004318038218,102.90348075711604,-7.046740810342399,0.8638938296661305,-0.07345520426245011,62.01583778616846,17.461887111233388,2.952588085861051,-6.496298094852937,9.546334986583211,61.96233771289168,-18.982065286787076,1.7831917264024337,-0.04470139227245884,5,1,0.5,False,-0.3111400745485267
zz2000_ridge:ma5:days1:scale0.75,19.163253445500892,15.68630055393377,1.232504209160745,-32.47080884957052,0.5901686506880582,46186.18312750166,-0.7844334355717528,0.0,-0.0045636672451381255,21.35234699566675,18.144327577994847,1.1962890374142496,-22.372079241948807,0.9544194245311806,592.0486638086983,-2.5604436865496822,2.194419260983935,-0.043800907548551926,28.257259338779804,18.359037442079657,1.4998260151859368,-14.882996158582596,1.8986270665993994,246.53250241940316,-2.747404220468642,0.016397007544199482,-0.039490769471646425,30.89272529028191,18.955431655652184,1.5707435408319763,-12.760808756293873,2.4209065334550233,124.29859582115714,-2.7460757771559727,0.39373720405487944,-0.007585946624684592,73.92945323574492,19.595656494794795,3.0270501197898265,-7.527518373556729,9.82122521220941,73.86357495364739,-7.068449837210622,0.7519714476986419,0.029760641656316533,5,1,0.75,False,-0.09248812589998605
zz2000_ridge:ma5:days2:scale0.00,16.958510239648362,15.116945777716511,1.145492551878391,-32.47080884957052,0.5222694118342749,23973.157701072105,-2.989176641424283,0.0,-0.09157532452749217,15.121726534942482,16.386235663350345,0.9723487443297176,-25.88146334928715,0.5842686068737678,308.6220362535384,-8.79106414727395,-1.3149648463544068,-0.26774120063308393,24.527103842303056,16.542308762353137,1.459807641534769,-14.494198871107745,1.692201415229273,199.04228148242905,-6.47755971694539,0.4051942950190508,-0.07950914312281432,31.376983029900572,17.130979935406042,1.7412356752912086,-11.520630359785333,2.7235474145084217,126.7978719604086,-2.26181803753731,1.6339156005634194,0.1629061878345477,49.619677332483356,16.821947638941502,2.5673413832781073,-7.877957742757102,6.2985457592867995,49.57841969644037,-31.378225740472182,0.4015320784982688,-0.42994809485540264,5,2,0.0,False,-0.32342056118902796
zz2000_ridge:ma5:days2:scale0.25,17.834076157476964,15.335805436367014,1.1815990064921889,-32.47080884957052,0.5492341210253792,31155.077687303343,-2.1136107235956807,0.0,-0.05546886991369426,17.734145619215514,17.13045694202361,1.0733778048303442,-26.572012566672566,0.6673994141286168,411.3675729489718,-6.178645063000918,-2.005514063739824,-0.1667121401324574,27.359385035074226,17.137033109214244,1.5515274451519983,-13.119113134640315,2.0854599510109595,234.5859953857279,-3.64527852417422,1.7802800314864804,0.012210660494414993,33.83890392681381,17.752847925078395,1.7953123062866294,-10.928553353029024,3.096375415272582,139.79148368995067,0.20010285937593153,2.2259926073197285,0.2169828188299685,58.73768719096453,18.08137199367967,2.7403894218658995,-7.747793331363251,7.581215021984773,58.687489812039374,-22.26021588199101,0.5316964898921199,-0.2569000562676105,5,2,0.25,False,-0.15001081739721062
zz2000_ridge:ma5:days2:scale0.50,18.794206072942043,15.605089873589517,1.2175987692577697,-32.47080884957052,0.5788031385362495,41423.58386937749,-1.1534808081306025,0.0,-0.01946910714811345,20.476162377442698,17.856944559575634,1.1705651898885374,-25.379968080965256,0.8067844022546125,543.6933296111843,-3.436628304773734,-0.8134695780325139,-0.06952475507426414,29.87580021982359,18.085519283972403,1.5919173723274898,-13.591327054550195,2.19815181401448,268.92818020957185,-1.128863339424857,1.3080661115766006,0.052600587669906496,34.80914262852131,18.58284594302196,1.7637289022109768,-11.826221779078283,2.9433865928425265,145.0455543955321,1.1703415610834256,1.3283241812704691,0.18539941475431587,68.81894446265552,19.18338855438257,2.926841780275773,-6.886050097614271,9.99396511601018,68.75844664138341,-12.178958610300015,1.3934397236410998,-0.07044769785773708,5,2,0.5,False,-0.03269908795644716
zz2000_ridge:ma5:days2:scale0.75,19.462816452412124,15.886993352414317,1.2352701416945813,-32.47080884957052,0.5993942603209761,50438.45919264321,-0.4848704286605212,0.0,-0.001797734711301846,22.61956910056735,18.615520519454712,1.2285662434291085,-24.114948681108174,0.9379895184387302,667.7753437245485,-1.2932215816490817,0.4515498218245675,-0.011523701533693087,30.74524404609871,18.747190213825036,1.5792572615067946,-14.733834465724705,2.0867102937542374,281.4277600957641,-0.2594195131497372,0.16555870040209086,0.039940476849211315,34.211579903682846,19.290765069896757,1.682007993572577,-12.154140543202974,2.8148086474790004,141.80063322990048,0.5727788362449644,1.0004054171457781,0.103678506115916,75.30398569330518,20.26284495802167,2.9744263610036974,-7.172905516285255,10.498393645690182,75.2366426235778,-5.693917379650358,1.1065843049701165,-0.022863117129812593,5,2,0.75,False,0.009263035504006987
zz2000_ridge:ma5:days3:scale0.00,18.26151602399735,15.572734167281318,1.1899535850518357,-32.47080884957052,0.5623979405193933,35378.82257243261,-1.6861708570752967,0.0,-0.04711429135404743,19.431968571024537,17.83851618792624,1.1208524279028027,-25.999905117607735,0.7473861340311108,490.05051048556237,-4.480822111191895,-1.4334066146749933,-0.11923751705999885,32.512013418096,18.192782886897007,1.6983470831824592,-14.547367164298631,2.234907048877218,307.871304167174,1.507349858847551,0.3520260018281647,0.15903029852487593,40.727120186379274,18.767708619957226,1.9863643570820226,-12.13844650576723,3.3552168448432806,178.76289133161558,7.088319118941392,1.0160994545815214,0.40803486962536173,72.13236576741804,19.95195671228028,2.9223167946681556,-6.698465566587364,10.76849094025678,72.06839136169643,-8.8655373055375,1.581024254668007,-0.07497268346535435,5,3,0.0,False,0.005140042333816807
zz2000_ridge:ma5:days3:scale0.25,19.160052257334815,15.714562266788215,1.2303700376101407,-32.47080884957052,0.5900700640411747,46142.67540632361,-0.78763462373783,0.0,-0.006697838795742372,21.548978738406245,18.09495894844552,1.2082376726827346,-25.075547470413696,0.8593622437887587,603.3396283235968,-2.3638119438101874,-0.509048967480954,-0.03185227228006693,32.88794225577028,18.395638559326716,1.6976450786607813,-14.001231271709369,2.348932148719167,313.68253978620595,1.883278696521831,0.8981618944174272,0.15832829400319803,40.11182407126954,19.08627754833576,1.93242652727304,-12.39514072050083,3.236092673391513,175.12155512995514,6.473023003831656,0.7594052398479221,0.3540970398163792,78.43463751540014,20.660804176872205,3.0096279672363093,-6.930339363181681,11.317575288173366,78.36393081342298,-2.563265557555397,1.34915045807369,0.012338489102799333,5,3,0.25,False,0.10311194019741504
zz2000_ridge:ma5:days3:scale0.50,19.402649209923982,15.80494007834391,1.2375569007468405,-32.47080884957052,0.5975412962397029,49555.014420331536,-0.5450376711486626,0.0,0.0004890243409574335,22.311256995076544,18.370284575463316,1.2282229237625029,-24.323383090881514,0.91727605949029,648.6952700181907,-1.601533687139888,0.24311541205122822,-0.0118670212002987,32.01444079069884,18.586894779215037,1.6452352534392718,-14.578928305457083,2.1959392432649127,300.28024236851644,1.0097772314503963,0.3204648606697127,0.10591846878168854,37.111978559855196,19.19391349028547,1.8053406713665716,-12.224324093091067,3.035912519762963,157.8220258554225,3.4731774924173138,0.9302218672576856,0.2270111839099107,76.61269665242088,20.71465678446789,2.950968854488671,-7.43705019650045,10.301489788044117,76.54395208957791,-4.385206420534658,0.8424396247549213,-0.04632062364483902,5,3,0.5,False,0.06942437826492617
