rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,ma,days,scale,trigger_days,threshold,score_3_5_10,robust_pass
broad_consec_below:SPY:ma30:days3:scale0.75,14.759774199690522,12.197421687624727,0.9721277737887143,-16.532400228785427,1892.5663225619057,-2.76885402472913,-0.11204368678302801,0.009110008822055704,22.396639806228393,12.155038620621701,1.2080420584538014,-13.19924550255671,654.3533122471597,-3.3423312703162225,-0.09860135279105542,-0.47528807832947173,21.644078349117812,12.826936013483238,1.117851728846066,-12.291608163478285,166.3156078644943,-2.4648373317291288,-0.06492079879132628,-0.07837918623831008,34.39773215634927,14.08348495276806,1.5180477607352738,-11.746234442878956,142.80839645589415,-2.0188557187632767,-0.020824785148709557,0.4669945343609978,50.476312534471425,15.025804453940014,1.947426927369498,-11.746234442878933,50.43423083435421,-3.5775860607209395,-0.05344458989026468,0.4669945343610422,broad_consec_below,SPY,30.0,3.0,0.75,1599.0,,-0.3370018409648985,False
broad_consec_below:SPY:ma30:days5:scale0.00,11.555286141696719,11.955841487391528,0.7980960125382709,-17.163458600177115,976.7288658075371,-5.973342082722933,-0.2860754480334714,-0.6219483625696327,20.55266952107626,12.001736149719724,1.1346223885574844,-14.720844902474738,548.1226416373165,-5.186301555468354,-0.1720210226873724,-1.9968874782474995,20.974971166686785,12.835818132992413,1.087517474691019,-14.418648456501193,159.07233199175357,-3.133944514160156,-0.09525505294637338,-2.2054194792612183,36.39837110248148,14.18234121350668,1.5803256653092006,-12.213228977239988,153.81648392390775,-0.01821677263107091,0.04145311942521723,-3.375077994860476e-14,48.13788025074579,15.291757750305326,1.8456419943291589,-12.213228977239975,48.09804014129395,-5.916018344446577,-0.15522952293060377,0.0,broad_consec_below,SPY,30.0,5.0,0.0,960.0,,-0.7026021206133384,False
broad_consec_below:SPY:ma30:days5:scale0.25,13.047312072300766,12.003140179351137,0.8847775107689989,-16.317509320453315,1337.1694606515025,-4.481316152118886,-0.1993939498027434,0.22400091715416792,21.85944781454716,12.042233666860517,1.1929985878077394,-14.210860523940704,621.8958144175529,-3.8795232619974556,-0.11364482343711746,-1.4869030997134658,21.774565018857594,12.863928069295092,1.1207534010139077,-13.361636988223946,167.74685263342244,-2.3343506619893475,-0.06201912662348463,-1.148408010983971,36.42665237272684,14.210524259690201,1.5784780569801122,-12.213228977239998,153.97443404264268,0.01006449761429451,0.039605511096128865,-4.440892098500626e-14,49.60932097253152,15.292504870258695,1.8900761168107407,-12.213228977239988,49.56807327859778,-4.444577622660844,-0.11079540044902192,-1.2434497875801753e-14,broad_consec_below,SPY,30.0,5.0,0.25,960.0,,-0.512631208789903,False
broad_consec_below:SPY:ma30:days5:scale0.50,14.540537672635544,12.159217899332019,0.9620962626271755,-16.37057986912386,1811.4554630659825,-2.988090551784108,-0.12207519794456678,0.1709303684836243,23.159802683247865,12.176753880244524,1.2413195150821377,-13.707925807622278,702.7235403487273,-2.579168393296751,-0.06532389616271916,-0.9839683833950392,22.563615637164645,12.960298311422019,1.1477628571368552,-12.412630304420237,176.53323919356635,-1.5453000436822961,-0.03500967050053716,-0.1994013271802615,36.43915748007287,14.291941613523434,1.5707408838893324,-12.213228977239943,154.0442956146081,0.02256960496032434,0.03186833800534905,1.0658141036401503e-14,51.08589569762903,15.322071016206094,1.930873967866269,-12.213228977239975,51.043225560114045,-2.9680028975633377,-0.06999754939349367,0.0,broad_consec_below,SPY,30.0,5.0,0.5,960.0,,-0.33051250340256905,False
broad_consec_below:SPY:ma30:days5:scale0.75,16.03447547622836,12.420035636660346,1.0287086620163441,-16.45601801271759,2433.2267206926585,-1.4941527481912935,-0.05546279855539815,0.08549222488989372,24.453168388184743,12.402308980118463,1.2791216500343034,-13.212228793520032,791.1063112175716,-1.2858026883598725,-0.027521761210553386,-0.4882713692927929,23.34183012368076,13.123481486590643,1.1683904299984107,-12.213228977239975,185.42340245544526,-0.7670855571661797,-0.014382097638981683,0.0,36.435822687200734,14.425744839636954,1.557391102149164,-12.213228977239975,154.02566406427042,0.019234812088186004,0.01851855626518062,-2.1316282072803006e-14,52.56746793377085,15.38030472666384,1.9678465623057253,-12.213228977239964,52.523360620452976,-1.4864306614215153,-0.033024954954037344,1.0658141036401503e-14,broad_consec_below,SPY,30.0,5.0,0.75,960.0,,-0.16097123187478155,False
broad_consec_below:SPY:ma30:days8:scale0.00,14.372775148628513,12.380872186054912,0.937519541112795,-16.62229681935502,1751.526024595342,-3.155853075791139,-0.1466519194589473,-0.08078658174753883,22.637193474975103,12.374353219606439,1.1997612819931165,-15.637699936807081,669.3088262061998,-3.1017776015695127,-0.10688212925174034,-2.9137425125798426,24.36190656601149,13.122329620278359,1.2117835179474503,-12.213228977239954,197.421286281144,0.25299088516455015,0.029010990310057938,2.1316282072803006e-14,36.675140774566415,14.454305661798477,1.5629709993343328,-12.213228977239988,155.365053457792,0.2585528994538677,0.024098453450349444,-3.375077994860476e-14,48.86799521630738,15.35784563467136,1.8603974240765009,-12.213228977239975,48.8274579198176,-5.185903378884987,-0.14047409318326176,0.0,broad_consec_below,SPY,30.0,8.0,0.0,488.0,,-0.3446935901095336,False
broad_consec_below:SPY:ma30:days8:scale0.25,15.167676257675922,12.402336497148715,0.9811959638602097,-16.541510237607536,2052.2943822511065,-2.3609519667437304,-0.10297549671153261,-5.3290705182007514e-14,23.420544312979953,12.391904458645632,1.2336992654361383,-14.905619916693558,719.8784503788042,-2.3184267635646627,-0.07294414580871855,-2.1816624924663195,24.30925474507244,13.135728378328878,1.2084569993446275,-12.213228977239954,196.79230033234128,0.20033906422549919,0.02568447170723509,2.1316282072803006e-14,36.61931791436266,14.46347892068254,1.5601227359930634,-12.213228977239975,155.0522101315564,0.20273003925011324,0.021250190109080025,-2.1316282072803006e-14,50.15622853312114,15.358142834874522,1.899009997203119,-12.213228977239998,50.11445513795718,-3.897670062071228,-0.10186152005664373,-2.3092638912203256e-14,broad_consec_below,SPY,30.0,8.0,0.25,488.0,,-0.253281093841425,False
broad_consec_below:SPY:ma30:days8:scale0.50,15.958717542516808,12.476596938881533,1.0203896219104809,-16.541510237607525,2397.524166661299,-1.5699106819028437,-0.06378183866126141,-4.263256414560601e-14,24.198733922490902,12.454902397481028,1.2629174927506543,-14.175843391499399,773.0574998500597,-1.5402371540537132,-0.04372591849420249,-1.45188596727216,24.24954460172295,13.178531679612504,1.2024446510027458,-12.213228977239975,196.08028280131205,0.14062892087600787,0.0196721233653534,0.0,36.557618929270255,14.492660780729905,1.5551228362739375,-12.213228977239975,154.70673315232673,0.14103105415770756,0.01625029038995418,-2.1316282072803006e-14,51.44998245993906,15.376463135130031,1.9353639900474442,-12.213228977239998,51.4069600627741,-2.603916135253307,-0.06550752721231845,-2.3092638912203256e-14,broad_consec_below,SPY,30.0,8.0,0.5,488.0,,-0.16534913480998215,False
broad_consec_below:SPY:ma30:days8:scale0.75,16.74575110890226,12.602738133460356,1.0547638163188087,-16.541510237607504,2793.040242988651,-0.7828771155173904,-0.02940764425293363,-2.1316282072803006e-14,24.971597905114006,12.562682380869324,1.287237982558656,-13.448558968019741,828.9251058809893,-0.7673731714306093,-0.019405428686200876,-0.7246015437925024,24.18276752591384,13.250468901578785,1.1938369084326304,-12.213228977240021,195.28561449995237,0.07385184506689768,0.011064380795237971,-4.618527782440651e-14,36.49004252106298,14.541745467538892,1.5480161520822793,-12.213228977239998,154.3287043246325,0.07345464595043438,0.009143606198295906,-4.440892098500626e-14,52.749218817919626,15.412753054692505,1.9693467573746275,-12.213228977239975,52.704934520618686,-1.3046797772727388,-0.031524759885135145,0.0,broad_consec_below,SPY,30.0,8.0,0.75,488.0,,-0.08093517244170637,False
broad_consec_below:SPY:ma30:days10:scale0.00,15.68057685637152,12.497809460629322,1.0033558539524783,-16.541510237607493,2270.516768449939,-1.8480513680481323,-0.08081560661926401,-1.0658141036401503e-14,23.770878702733377,12.44474002250814,1.2447079656475137,-14.918421155313954,743.4473035964427,-1.9680923738112384,-0.0619354455973431,-2.1944637310867154,25.12543483517824,13.183393433124216,1.2388162626277117,-12.213228977239998,206.66299248904605,1.0165191543312986,0.05604373499031934,-2.3092638912203256e-14,36.43557013633971,14.512016418956788,1.548992819307033,-12.213228977239988,154.02425309498392,0.01898226122716551,0.010120273423049664,-3.375077994860476e-14,49.2030302328978,15.404933540850696,1.8652327372389785,-12.213228977239988,49.16217219102113,-4.8508683622945625,-0.1356387800207841,-1.2434497875801753e-14,broad_consec_below,SPY,30.0,10.0,0.0,332.0,,-0.19089423856587637,False
broad_consec_below:SPY:ma30:days10:scale0.25,16.149808476687188,12.513356903725759,1.0283821518340446,-16.541510237607493,2488.516210482931,-1.3788197477324644,-0.05578930873769772,-1.0658141036401503e-14,24.272049681909703,12.458882557896077,1.2658219667653685,-14.363577742343626,778.2242483984552,-1.4669213946349124,-0.04082144447948832,-1.6396203181163873,24.87833618289008,13.193451461836577,1.2276340884671322,-12.213228977239975,203.64733722650007,0.7694205020431397,0.0448615608297398,0.0,36.436534562361935,14.516062442267055,1.5486350687607802,-12.213228977239975,154.02964124766467,0.019946687249387196,0.009762522876796798,-2.1316282072803006e-14,50.40645979484071,15.40284403848829,1.901391572503738,-12.213228977239954,50.36444541664138,-3.647438800351658,-0.09947994475602462,2.1316282072803006e-14,broad_consec_below,SPY,30.0,10.0,0.25,332.0,,-0.13906524651809177,False
broad_consec_below:SPY:ma30:days10:scale0.50,16.614272125615372,12.565792571215765,1.0502552971633543,-16.541510237607525,2723.0514862829127,-0.91435609880428,-0.03391616340838799,-4.263256414560601e-14,24.767184986315804,12.508815802001925,1.2832075803417187,-13.81278739746027,813.8443090322594,-0.9717860902288109,-0.023435830903138166,-1.0888299732330307,24.62654108979092,13.224860799547766,1.2145021864064107,-12.213228977239988,200.59881666305128,0.517625408943978,0.03172965876901834,-1.2434497875801753e-14,36.433694553140604,14.533865144807315,1.54681735293644,-12.213228977239988,154.01377461558076,0.017106678028056876,0.007944807052456593,-3.375077994860476e-14,51.61607731937199,15.412485067424846,1.9360993844148748,-12.213228977239964,51.57289402394258,-2.437821275820376,-0.06477213284488781,1.0658141036401503e-14,broad_consec_below,SPY,30.0,10.0,0.5,332.0,,-0.08998364925731066,False
broad_consec_below:SPY:ma30:days10:scale0.75,17.073900992479096,12.654670166764001,1.0688609059438714,-16.541510237607504,2975.0147579448876,-0.45472723194055575,-0.015310554627870898,-2.1316282072803006e-14,25.25619027500392,12.594128904229335,1.296803237913565,-13.266197744588592,850.2942537569816,-0.48278080154069514,-0.009840173331291835,-0.5422403203613531,24.370063007044894,13.277483779602155,1.1995101810399735,-12.213228977239988,197.51881957319543,0.26114732619795333,0.016737653402581154,-1.2434497875801753e-14,36.427046726378954,14.565385725690547,1.5435542874367634,-12.213228977240009,153.97663696013348,0.010458851266406555,0.0046817415527800055,-5.5067062021407764e-14,52.83188844072326,15.433847815740846,1.9692808773394899,-12.213228977240032,52.78752359309187,-1.2220101544691033,-0.03159063992027278,-5.684341886080802e-14,broad_consec_below,SPY,30.0,10.0,0.75,332.0,,-0.043643986370170515,False
broad_consec_below:SPY:ma30:days15:scale0.00,17.11282067442419,12.660446030943476,1.0705484120387088,-16.541510237607483,2997.308071979628,-0.41580754999546343,-0.013623048533033533,0.0,24.82363739605926,12.60194415771047,1.2771314615558256,-13.464907060066867,817.9869677282019,-0.9153336804853538,-0.029511949689031258,-0.7409496358396286,24.496255875441975,13.28593770840078,1.204098241497579,-12.213228977239988,199.03107487877816,0.38734019459503344,0.021325713860186557,-1.2434497875801753e-14,37.29892007311611,14.590901177512563,1.5712319807252264,-12.213228977240009,158.87826655274978,0.8823321980035601,0.03235943484124304,-5.5067062021407764e-14,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,SPY,30.0,15.0,0.0,127.0,,-0.03301944628851458,False
broad_consec_below:SPY:ma30:days15:scale0.25,17.220853487743646,12.66714787968532,1.0759258850341906,-16.541510237607483,3060.0004758657105,-0.30777473667600574,-0.008245575537551675,0.0,25.056911568411234,12.607933639113586,1.2868054988208188,-13.198485521431591,835.2851896670678,-0.6820595081333813,-0.019837912424037984,-0.4745280972043524,24.40233912730352,13.289749059113328,1.199872896568531,-12.213228977239988,197.90502274506815,0.29342344645657903,0.017100368931138643,-1.2434497875801753e-14,37.078825683275895,14.592867518518842,1.5634549120935928,-12.213228977239988,157.63500884292813,0.6622378081633471,0.024582366209609408,-3.375077994860476e-14,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,SPY,30.0,15.0,0.25,127.0,,-0.022878768795719255,False
broad_consec_below:SPY:ma30:days15:scale0.50,17.326171269777223,12.68923833947316,1.0799876752164461,-16.541510237607483,3122.2813742582766,-0.20245695464242885,-0.004183785355296177,0.0,25.28723880683861,12.628678258291536,1.294955727875907,-13.034978993960033,852.6521513161678,-0.45173226970600666,-0.011687683368949875,-0.3110215697327945,24.30648030927518,13.30189098791554,1.1949009052711885,-12.213228977239988,196.75918607553845,0.19756462842823908,0.01212837763379615,-1.2434497875801753e-14,36.85840571180867,14.596796749281285,1.5554670837898321,-12.213228977239954,156.39390817251274,0.4418178366961243,0.01659453790584875,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,SPY,30.0,15.0,0.5,127.0,,-0.01419267651361803,False
broad_consec_below:SPY:ma30:days15:scale0.75,17.428765671318725,12.726645110788706,1.082732050575047,-16.541510237607483,3184.0765709361717,-0.09986255310092673,-0.001439409996695229,0.0,25.514598821102563,12.664113473932803,1.301567782537762,-12.876781476038612,870.0794796905534,-0.2243722554420522,-0.00507562870709477,-0.1528240518113737,24.20867425246509,13.322346549877034,1.1891951487054797,-12.213228977239988,195.59370990219858,0.09975857161814972,0.006422621068087331,-1.2434497875801753e-14,36.63765987230978,14.602689851054834,1.5472717831387357,-12.213228977239954,155.1549742087495,0.22107199719723525,0.008399237254752334,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,SPY,30.0,15.0,0.75,127.0,,-0.00656896784543285,False
broad_consec_above:SPY:ma30:days2:scale0.00,7.119722409313178,10.853674238962704,0.5657341684675793,-24.91256936856281,345.81460005762716,-10.408905815106474,-0.518437292104163,-8.371059130955327,13.859489178695572,11.338745610113675,0.8464951859090498,-19.896105572057454,266.1129958737124,-11.879481897849043,-0.460148225335807,-7.172148147830216,12.60296844763429,12.171717688292551,0.733549647346838,-19.896105572057444,81.01472877396179,-11.505947233212652,-0.44922288029055435,-7.682876594817468,18.720041975424607,13.49912352215646,0.9439978167241156,-19.896105572057454,67.34900455776965,-17.69654589968794,-0.5948747291598677,-7.6828765948175,22.533967607522175,14.286004281032842,1.0506067572622884,-19.896105572057408,22.516924905682224,-31.51993098767019,-0.9502647599974743,-7.682876594817433,broad_consec_above,SPY,30.0,2.0,0.0,1462.0,,-1.6864469840146383,False
broad_consec_above:SPY:ma30:days2:scale0.25,9.69274483405076,10.968515169071136,0.7356267247811684,-17.722148467610342,646.7732948134894,-7.835883390368892,-0.3485447357905739,-1.1806382300028595,16.775236290232765,11.41545944573696,0.9944175490483462,-17.722148467610353,371.4279737155736,-8.96373478631185,-0.3122258621965106,-4.998191043383114,15.425366330721824,12.237459462996215,0.8698128680706944,-17.72214846761028,104.86306449802036,-8.683549350125118,-0.312959659566698,-5.508919490370303,22.97290797145386,13.554530930270548,1.1197762839306526,-17.7221484676103,85.99008816808787,-13.443679903658687,-0.4190962619533307,-5.508919490370346,29.819202193806916,14.336135635583503,1.3248030304803582,-17.72214846761032,29.796015183680048,-24.23469640138545,-0.6760684867794045,-5.508919490370346,broad_consec_above,SPY,30.0,2.0,0.25,1462.0,,-1.2342251946259757,False
broad_consec_above:SPY:ma30:days2:scale0.50,12.28630114454894,11.345725858846198,0.8811522164729085,-15.504026084680312,1140.9515230867555,-5.242327079870712,-0.20301924409883376,1.0374841529271706,19.72777080414354,11.67926837889883,1.1221038457388057,-15.504026084680266,505.12057812244376,-6.0112002724010765,-0.1845395655060511,-2.7800686604530274,18.284374646962732,12.46210553928529,0.9918069145401701,-15.504026084680289,131.51917955317109,-5.824541033884209,-0.19096561309722226,-3.290797107440314,27.33913714423093,13.76328466972749,1.2797172698015884,-15.504026084680312,106.51782890743698,-9.077450730881619,-0.25915527608239497,-3.2907971074403584,37.48915576712504,14.555272624374979,1.578589497432717,-15.5040260846803,37.4591979835786,-16.564742828067324,-0.4222820198270456,-3.2907971074403246,broad_consec_above,SPY,30.0,2.0,0.5,1462.0,,-0.7961762908570076,False
broad_consec_above:SPY:ma30:days2:scale0.75,14.898814345642375,11.960674382315728,0.9971034897054413,-14.086680707858257,1945.697330570383,-2.629813878777277,-0.08706797086630103,2.454829529749226,22.716053969058603,12.11813836694542,1.2261825540795943,-13.338265230702095,674.2694398358393,-3.0229171074860126,-0.08046085716526252,-0.6143078064748568,21.179182184137034,12.837493189624153,1.0964498442564847,-13.338265230702062,161.2660519632568,-2.9297334967099076,-0.08632268338090765,-1.1250362534620866,31.819975107637323,14.11879253209736,1.419976637775527,-13.338265230702117,129.10037420599573,-4.596612767475225,-0.1188959081084564,-1.125036253462163,45.56133683464836,14.93612601497724,1.8051338272069308,-13.33826523070213,45.52393732111255,-8.492561760544007,-0.19573769005283181,-1.125036253462154,broad_consec_above,SPY,30.0,2.0,0.75,1462.0,,-0.37781460219305696,False
broad_consec_above:SPY:ma30:days3:scale0.00,10.117449535485523,11.436238616193657,0.7374160809766576,-17.0707408800865,712.1982888716755,-7.411178688934129,-0.34675537959508473,-0.5292306424790176,16.556519256179094,11.806536154144704,0.9543923691436614,-17.0707408800865,362.67348544444474,-9.182451820365522,-0.3522510421011954,-4.346783455859262,13.651492770923346,12.686015927287341,0.7592969832093147,-17.070740880086465,89.59971617524786,-10.457422909923595,-0.42347554442807767,-4.85751190284649,23.567910435922347,14.0949666942599,1.1058169650957224,-17.070740880086444,88.70352554458856,-12.848677439190201,-0.433055580788261,-4.85751190284649,31.8091414199301,14.552561752444973,1.3792112689189882,-17.070740880086475,31.784226813719684,-22.244757175262265,-0.6216602483407745,-4.8575119028465,broad_consec_above,SPY,30.0,3.0,0.0,992.0,,-1.2314218095621667,False
broad_consec_above:SPY:ma30:days3:scale0.25,11.969503812144232,11.51381359700294,0.8501576945699644,-15.64712981893116,1067.0457194199246,-5.55912441227542,-0.23401376600177792,0.894380418676322,18.825348100751384,11.854293548830285,1.0632492610458317,-15.556764634965992,461.0330002725001,-6.913622975793231,-0.2433941501990251,-2.8328072107387534,16.209477985598532,12.716854428690924,0.8785016050333336,-15.55676463496598,111.91568204073788,-7.899437695248409,-0.30427092260405875,-3.3435356577260045,26.69011358581148,14.114720110983066,1.226405874920886,-15.556764634965948,103.37543746170361,-9.726474289301066,-0.31246667096309744,-3.343535657725994,37.105423342217605,14.588842012568659,1.5620970376391792,-15.556764634966003,37.075811397647925,-16.94847525297476,-0.43877447962058347,-3.3435356577260276,broad_consec_above,SPY,30.0,3.0,0.25,992.0,,-0.9019915336671485,False
broad_consec_above:SPY:ma30:days3:scale0.50,13.822767681410042,11.772003062123344,0.9466464284290305,-14.841821877379003,1567.3673089241877,-3.70586054300961,-0.13752503214271183,1.69968836022848,21.11247799284579,12.025324845838611,1.1592365107157407,-14.029090812621325,578.8518730287199,-4.626493083698826,-0.1474069005291161,-1.3051333883940863,18.80503370554749,12.839945188661064,0.9899854040426059,-14.029090812621337,136.65897959869855,-5.303881975299451,-0.19278712359478645,-1.8158618353813623,29.871873774133807,14.20832045577444,1.3396776380933397,-14.029090812621359,119.09023259164519,-6.544714100978741,-0.19919490779064364,-1.8158618353814049,42.57550803214154,14.756669564670148,1.7285697648562195,-14.029090812621314,42.54089775431977,-11.478390563050823,-0.27230175240354315,-1.8158618353813392,broad_consec_above,SPY,30.0,3.0,0.5,992.0,,-0.5816562478548717,False
broad_consec_above:SPY:ma30:days3:scale0.75,15.67617520247666,12.199439412076222,1.0245854856026737,-14.567188375733275,2268.55725589854,-1.852453021942992,-0.05958597496906859,1.9743218618742073,23.417249516366635,12.314592737884805,1.2405159157261487,-12.904027336751733,719.6596344135602,-2.3217215601779806,-0.06612749551870811,-0.18006991252449467,21.438178966205278,13.052758655090626,1.0918149868403888,-12.904027336751723,164.06965164352184,-2.670736714641663,-0.09095754079700358,-0.6907983595117475,33.113823428335735,14.37439646251988,1.4441673370130064,-12.904027336751756,135.91442664498405,-3.3027644467768127,-0.094705208870977,-0.6907983595118026,48.223587108696144,15.051748112601857,1.8753499458384333,-12.904027336751756,48.18366528497422,-5.830311486496221,-0.12552157142132936,-0.6907983595117813,broad_consec_above,SPY,30.0,3.0,0.75,992.0,,-0.27980281786200367,False
broad_consec_above:SPY:ma30:days5:scale0.00,13.95169886270773,12.024238474776828,0.9369178448299142,-16.10230742146268,1608.899872603363,-3.5769293617119224,-0.14725361574182805,0.43920281614480317,21.25973521444211,12.208653567991986,1.1505303851590134,-12.393144903763954,587.1500047665421,-4.479235862102506,-0.15611302608584343,0.3308125204632848,20.16876963038343,13.003769462313924,1.0396727824790017,-12.213228977239954,150.55522198059683,-3.940146050463511,-0.14309974515839063,2.1316282072803006e-14,32.46015050561206,14.365231639040113,1.4213450802013712,-12.213228977239975,132.4552158195539,-3.9564373695004846,-0.11752746568261219,-2.1316282072803006e-14,46.23506173047112,14.984030961399245,1.8210322301117017,-12.213228977239954,46.19702702915119,-7.8188368647212485,-0.17983928714806097,2.1316282072803006e-14,broad_consec_above,SPY,30.0,5.0,0.0,514.0,,-0.4935371766750416,False
broad_consec_above:SPY:ma30:days5:scale0.25,14.861397102323636,12.068523885400548,0.9871131031707915,-15.436917849665354,1931.2677728293422,-2.667231122096016,-0.09705835740095081,1.1045923879421284,22.386167132501033,12.237110877436635,1.200287313735098,-12.474380716227174,653.7081985888889,-3.3528039440435826,-0.10635609750975883,0.24957670800006504,21.157751799759605,13.022768155537518,1.0817690488855893,-12.213228977239975,161.03514241475395,-2.9511638810873357,-0.10100347875180304,0.0,33.452217669474194,14.378076980545348,1.4560051043936826,-12.213228977239988,137.71860132336928,-2.964370205638353,-0.08286744149030079,-3.375077994860476e-14,48.183662782782434,15.009732818515603,1.8789162316777226,-12.213228977239964,48.143779027759926,-5.8702358124099305,-0.12195528558204005,1.0658141036401503e-14,broad_consec_above,SPY,30.0,5.0,0.25,514.0,,-0.36105668270438473,False
broad_consec_above:SPY:ma30:days5:scale0.50,15.761040175544206,12.21168297553294,1.028546499107109,-14.86710472962397,2306.610846634534,-1.7675880488754458,-0.05562496146463336,1.6744055079835132,23.508381916845767,12.33197031598684,1.2430824837782708,-12.556593242493241,725.7313910169596,-2.230589159698848,-0.06356092746658604,0.1673641817339977,22.144220820477535,13.087480478363958,1.1198147138431265,-12.213228977239975,171.83486380398114,-1.9646948603694057,-0.0629578137942659,0.0,34.44239319309514,14.423462822194258,1.4872335111033537,-12.213228977240021,143.05059149875476,-1.974194682017405,-0.0516390347806297,-6.750155989720952e-14,50.1366037054088,15.099624081302688,1.928351632114748,-12.213228977240009,50.094849197711696,-3.9172948897835624,-0.07251988514501462,-3.375077994860476e-14,broad_consec_above,SPY,30.0,5.0,0.5,514.0,,-0.23447292680160306,False
broad_consec_above:SPY:ma30:days5:scale0.75,16.65024593367899,12.450355968083036,1.06081952675186,-15.619805268744958,2742.038812584976,-0.8783822907406638,-0.02335193381988221,0.9217049688625245,24.62608342050798,12.49177330339373,1.2785413684601017,-12.639784729519665,803.5633078745952,-1.1128876560366336,-0.028102042784755144,0.08417269470757383,23.128001160063107,13.197275819562712,1.1535291406907713,-12.213228977239975,182.95821063667006,-0.9809145207838341,-0.029243386946621097,0.0,35.43055696781605,14.501114195219564,1.5148810195694151,-12.213228977239975,148.45065655627002,-0.9860309072964952,-0.023991526314568246,-2.1316282072803006e-14,52.09348443318809,15.252619846686255,1.9690037492908248,-12.213228977239998,52.04983797493703,-1.9604141620042768,-0.031867767968937866,-2.3092638912203256e-14,broad_consec_above,SPY,30.0,5.0,0.75,514.0,,-0.11408935987559175,False
broad_consec_above:SPY:ma30:days8:scale0.00,15.47092881981964,12.48680601368976,0.9924019809675395,-17.822894625369056,2178.882966282629,-2.0576994046000117,-0.09176947960420279,-1.2813843877615732,23.808936578537665,12.591659129955184,1.233333575395049,-12.942201243275342,746.0440257490717,-1.9300344980069504,-0.07330983584980788,-0.2182438190481033,21.51030699279417,13.297414224199343,1.077216411839065,-12.213228977239998,164.85469502035767,-2.598608688052771,-0.10555611579832735,-2.3092638912203256e-14,34.59484798783738,14.59097757587688,1.4771735294129984,-12.213228977239998,143.87856115498883,-1.8217398872751644,-0.06169901647098497,-4.440892098500626e-14,53.589712028946046,15.469556286982936,1.9871155929333726,-12.213228977239954,53.54460736224609,-0.46418656624631893,-0.013755924326390057,2.1316282072803006e-14,broad_consec_above,SPY,30.0,8.0,0.0,230.0,,-0.2890211271608352,False
broad_consec_above:SPY:ma30:days8:scale0.25,15.992197760611715,12.504145620657486,1.0202805826683121,-16.959442923357336,2413.2428384262807,-1.5364304638079371,-0.06389087790343018,-0.41793268574985376,24.29421904226676,12.597959306620291,1.254211354238799,-12.887657013681665,779.7919892748437,-1.4447520342778546,-0.05243205700605791,-0.16369958945442598,22.157601296858488,13.29849231992731,1.1047045761673224,-12.213228977239964,171.98376887613236,-1.9513143839884535,-0.07806795147006995,1.0658141036401503e-14,35.04940558498744,14.59051658980704,1.4931576570290874,-12.213228977240021,146.35838496856087,-1.3671822901251076,-0.04571488885489594,-6.750155989720952e-14,53.705692964384745,15.468702538708696,1.9905784377829678,-12.213228977240009,53.66047484633445,-0.34820563080761957,-0.010293079476794809,-3.375077994860476e-14,broad_consec_above,SPY,30.0,8.0,0.25,230.0,,-0.21449733804390447,False
broad_consec_above:SPY:ma30:days8:scale0.50,16.508953789125513,12.559030599413076,1.044945189901322,-16.541510237607483,2668.156705534994,-1.0196744352941387,-0.03922627067042028,0.0,24.777675148073854,12.62053438803986,1.2734234648184892,-12.833101629984567,814.6128355559489,-0.9612959284707614,-0.03321994642636761,-0.1091442057573282,22.806468201872644,13.307808906034257,1.131490531979977,-12.213228977240009,179.28341072052137,-1.3024474789742975,-0.051281995657415314,-3.375077994860476e-14,35.50454789219917,14.593624915532432,1.5087762115670824,-12.213228977239975,148.85818656914697,-0.9120399829133774,-0.030096334316900952,-2.1316282072803006e-14,53.82171770389035,15.467974707422364,1.9940254324077533,-12.213228977239964,53.776386031764886,-0.2321808913020149,-0.0068460848520093265,1.0658141036401503e-14,broad_consec_above,SPY,30.0,8.0,0.5,230.0,,-0.1414530521957698,False
