rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,ma,days,scale,trigger_days,threshold,score_3_5_10,robust_pass
broad_consec_below:DIA:ma30:days15:scale0.50,17.484918291877083,12.674740015469773,1.0896824560048306,-16.541510237607483,3218.3757684880457,-0.04370993254256916,0.005510995433088306,0.0,25.842270680503177,12.590119442805896,1.3227507653120953,-12.723957424227239,895.7006835227842,0.10329960395856119,0.01610735406723851,0.0,23.979591175806835,13.327051923766334,1.179266061162003,-12.213228977240009,192.87823921650124,-0.12932450504010617,-0.003506466475389436,-3.375077994860476e-14,36.69767350519666,14.591900364615068,1.5503840828281674,-12.213228977239975,155.49140417470758,0.2810856300841138,0.011511536944184053,-2.1316282072803006e-14,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,DIA,30.0,15.0,0.5,125.0,,0.002203351766577347,False
broad_consec_above:DIA:ma10:days8:scale0.50,17.495593510902907,12.656592864532726,1.091641231298669,-16.05486951278383,3224.9349589854555,-0.03303471351674503,0.007469770726926672,0.4866407248236513,25.633163758364486,12.602538875809719,1.3124823426150605,-12.723957424227239,879.2809336147011,-0.10580731818012978,0.005838931370203637,0.0,24.156664462794563,13.298142375976942,1.1889440410504633,-12.574996988893815,194.97544404101873,0.047748781947621666,0.006171513413070873,-0.3617680116538402,36.83515080110982,14.577528467723047,1.55652498540179,-12.574996988893838,156.26320160524116,0.4185629259972714,0.017652439517806595,-0.3617680116538846,53.18318879578791,15.460357770214692,1.9763969271474324,-12.574996988893862,53.13848131277412,-0.8707097994044517,-0.02447459011233022,-0.3617680116538864,broad_consec_above,DIA,10.0,8.0,0.5,63.0,,0.001884923357711931,False
broad_consec_below:DIA:ma30:days15:scale0.75,17.508429137894876,12.71832761302707,1.0876564135217088,-16.541510237607515,3232.837949042598,-0.020199086524776533,0.0034849529499665355,-3.197442310920451e-14,25.793078715447628,12.642037414957674,1.315708184261305,-12.723957424227239,891.815842362267,0.0541076389030124,0.009064773016448147,0.0,24.04477145236614,13.336977989776521,1.1812071009660556,-12.213228977239988,193.64882363099989,-0.06414422848079937,-0.0015654266713367448,-1.2434497875801753e-14,36.55747074719149,14.599758929782022,1.5447790709568863,-12.213228977239975,154.7059037981598,0.14088287207894012,0.005906525072902902,-2.1316282072803006e-14,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,DIA,30.0,15.0,0.75,125.0,,0.0016609256863565481,False
broad_consec_above:DIA:ma10:days8:scale0.75,17.51404984214522,12.707801138170097,1.0887548735413484,-16.29809873852004,3236.304296897778,-0.014578382274432755,0.004583412969606071,0.24341149908744342,25.688197548204926,12.649070570079079,1.310508091383323,-12.723957424227239,883.5785642674277,-0.05077352833968973,0.003864680138466081,0.0,24.133872804642564,13.320418046852488,1.1862282782988365,-12.394187643963983,194.7048346419281,0.024957123795623204,0.0034557506614441014,-0.18095866672400795,36.6264854478584,14.5916616392685,1.5479434858998742,-12.394187643964006,155.09236422556617,0.2098975727458523,0.009070940015890816,-0.18095866672405236,53.618203768864525,15.46268513284874,1.9887566259012157,-12.394187643964017,53.573071237386685,-0.43569482632783973,-0.012114891358546931,-0.1809586667240417,broad_consec_above,DIA,10.0,8.0,0.75,63.0,,0.0016243595001413469,False
broad_consec_below:DIA:ma30:days15:scale0.25,17.458117288803887,12.648642527944261,1.0902120593286333,-16.541510237607472,3201.9627427241467,-0.07051093561576494,0.0060405987568910025,1.0658141036401503e-14,25.88658962327841,12.558596816968828,1.3276882142019675,-12.723957424227239,899.2124082271595,0.1476185467337956,0.021044802957110642,0.0,23.91337977790744,13.321310364277819,1.176949935508045,-12.213228977239964,192.09712162357167,-0.19553590293950052,-0.005822592129347326,1.0658141036401503e-14,36.837196371230775,14.586974673262807,1.5556833594030834,-12.213228977239988,156.27469715559351,0.42060849611822704,0.016810813519100076,-3.375077994860476e-14,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_below,DIA,30.0,15.0,0.25,125.0,,0.0016078043919480357,False
held_proxy_consec_below:ma30:days15:scale0.00,17.634596603959118,12.759795749207944,1.0913314472535378,-16.541510237607483,3311.47994700613,0.10596837953946547,0.007159986681795516,0.0,25.738971076544615,12.71412439736892,1.306643411244859,-12.723957424227239,887.5585538534501,0.0,2.220446049250313e-15,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239975,194.4087421211193,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,held_proxy_consec_below,held_proxy,30.0,15.0,0.0,37.0,,0.000715998668181006,False
broad_consec_above:DIA:ma10:days8:scale0.25,17.47328497365299,12.625846794609219,1.0927760917717728,-15.946533495345705,3211.241947867648,-0.055343250766661356,0.008604631200030521,0.5949767422617782,25.57387636126103,12.574713335406958,1.3125172464374049,-12.755657064407844,874.6700518169813,-0.16509471528358688,0.005873835192548027,-0.031699640180605115,24.177297365265083,13.284286403448023,1.1909082531376716,-12.75565706440782,195.22059354689256,0.06838168441814219,0.00813572550027919,-0.5424280871678455,37.04258437680787,14.568156681493003,1.564606235752657,-12.755657064407854,157.4306733489519,0.625996501695326,0.025733689868673526,-0.5424280871679006,52.7488535759542,15.45991372472788,1.9637969634410477,-12.755657064407844,52.70456963446413,-1.3050450192381646,-0.03707455381871494,-0.5424280871678686,broad_consec_above,DIA,10.0,8.0,0.25,63.0,,0.0006344086799073279,False
held_proxy_consec_below:ma30:days15:scale0.25,17.608814169278354,12.760679334127389,1.0898778027371085,-16.541510237607483,3295.266845402998,0.08018594485870167,0.005706342165366252,0.0,25.738971076544615,12.71412439736892,1.306643411244859,-12.723957424227239,887.5585538534501,0.0,2.220446049250313e-15,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239975,194.4087421211193,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,held_proxy_consec_below,held_proxy,30.0,15.0,0.25,37.0,,0.0005706342165380796,False
held_proxy_consec_below:ma30:days15:scale0.50,17.58255879560673,12.764215631689737,1.0881989863398025,-16.541510237607483,3278.8318964799564,0.05393057118707745,0.004027525768060203,0.0,25.738971076544615,12.71412439736892,1.306643411244859,-12.723957424227239,887.5585538534501,0.0,2.220446049250313e-15,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239975,194.4087421211193,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,held_proxy_consec_below,held_proxy,30.0,15.0,0.5,37.0,,0.0004027525768074747,False
held_proxy_consec_below:ma30:days15:scale0.75,17.555830235201753,12.770403838166326,1.086296299677716,-16.541510237607483,3262.17872210742,0.027202010782101382,0.0021248391059736083,0.0,25.738971076544615,12.71412439736892,1.306643411244859,-12.723957424227239,887.5585538534501,0.0,2.220446049250313e-15,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239975,194.4087421211193,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,held_proxy_consec_below,held_proxy,30.0,15.0,0.75,37.0,,0.00021248391059881523,False
