variant,decay_ratio_threshold,recovery_ratio_threshold,derisk_scale,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate,rebalanced_days,signal_days,overlay_days,overlay_ratio,trigger_count,recovery_count,avg_scale,annual_delta,max_dd_delta,sharpe_delta,calmar_delta
pair_score_decay40_rec70_x0p00,0.4,0.7,0.0,30.629351465976228,20.15514259267247,1.2748550110711399,-20.772615707100783,1.4745062392650954,1809.7465577091384,64.66165413533834,626,445,78,0.029061102831594635,34,34,0.9709388971684053,0.4322807754891329,1.6363185420135942,0.02527210271976732,0.1269601955847488
pair_score_decay40_rec70_x0p10,0.4,0.7,0.1,30.590457815319617,20.15696696132683,1.2732854582893849,-20.93671829815902,1.4610913410440958,1803.479048040457,64.66165413533834,629,445,78,0.029061102831594635,34,34,0.9738450074515649,0.3933871248325218,1.4722159509553592,0.02370254993801235,0.11354529736374919
pair_score_decay40_rec70_x0p20,0.4,0.7,0.2,30.550601427902755,20.16219885855618,1.2714985573154367,-21.100717302969645,1.4478465821445399,1797.075809702902,64.66165413533834,629,445,78,0.029061102831594635,34,34,0.9767511177347244,0.3535307374156602,1.3082169461447322,0.02191564896406417,0.10030053846419329
pair_score_decay40_rec70_x0p30,0.4,0.7,0.3,30.509782112524398,20.170837178885037,1.2694954524534814,-21.264612337500946,1.4347678494340217,1790.5381798549695,64.66165413533834,629,445,78,0.029061102831594635,34,34,0.9796572280178836,0.31271142203730307,1.1443219116134316,0.019912544102108853,0.08722180575367511
pair_score_decay40_rec70_x0p40,0.4,0.7,0.4,30.46799968667777,20.182879094344926,1.2672776131172816,-21.428403018178052,1.4218511599222436,1783.8675238433166,64.66165413533834,629,445,78,0.029061102831594635,34,34,0.9825633383010431,0.27092899619067623,0.9805312309363252,0.017694704765909064,0.07430511624189706
pair_score_decay40_rec70_x0p50,0.4,0.7,0.5,30.425253976565656,20.198320062923877,1.2648468289737935,-21.592088961884937,1.4090926556607521,1777.0652347521143,63.90977443609023,629,445,78,0.029061102831594635,34,34,0.9854694485842027,0.2281832860785613,0.8168452872294409,0.01526392062242099,0.06154661198040556
