date,zz_combo_return,cyb_combo_return,return,nav,cost,turnover,gross_exposure
2015-03-17,-0.0012388103736362,-0.0020115629706681,-0.00162518667215215,1.1339697213169027,0.0,0.0,
2015-03-18,-0.00192461685471045,-0.0002935149516484,-0.0011090659031794251,1.1327120741637522,0.0,0.0,
2015-03-19,0.0048576266326835,0.0008549730595629,0.0028562998461232,1.135947439486888,0.0,0.0,
2015-03-20,-0.00065165462599305,-3.664755527721386e-05,-0.00034415109063513195,1.1355565019366844,0.0,0.0,
2015-03-23,0.004225625783008,0.007675514155997,0.0059505699695025,1.1423137103557823,0.0,0.0,
2015-03-24,0.0054198815741041,0.0138938893614422,0.00965688546777315,1.1533449030249552,0.0,0.0,
2015-03-25,0.0116854788029926,0.0022933101826024,0.0069893944927975,1.1614060855384538,0.0,0.0,
2015-03-26,-0.01103863240337165,-0.0051775050576803,-0.008108068730525976,1.151989325172857,0.0,0.0,
2015-03-27,0.00295181868351435,0.0010545047953489,0.002003161739431625,1.1542969461132768,0.0,0.0,
2015-03-30,-0.013748126501559,-0.0214031452267424,-0.0175756358641507,1.1340094433092887,0.0,0.0,
2015-03-31,0.00812331279925855,0.0144090865723074,0.011266199685782975,1.1467854201431746,0.0,0.0,
2015-04-01,0.00391062760962135,0.0058555010000858,0.004883064304853575,1.1523852470936025,0.0,0.0,
2015-04-02,0.0126484116354083,0.0145301343788827,0.0135892730071455,1.168045324825764,0.0,0.0,
2015-04-03,0.00421052325208125,0.0001807246206385,0.002195623936359875,1.1706099130997047,0.0,0.0,
2015-04-07,-0.0010720520938402,-0.0003575325231397,-0.00071479230848995,1.169773170137579,0.0,0.0,
2015-04-08,-0.0116575581923838,-0.0176420162135942,-0.014649787202989002,1.1526362421192977,0.0,0.0,
2015-04-09,-0.000630614187043,-0.00025,-0.0004403070935215,1.1521287282056427,0.0,0.0,
2015-04-10,0.0026107669909302,0.0,0.0013053834954651,1.1536326980320935,0.0,0.0,
2015-04-13,-0.00025,0.0,-0.000125,1.1534884939448393,0.0,0.0,
2015-04-14,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-15,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-16,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-17,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-20,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-21,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-22,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-23,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-24,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-27,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-28,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-29,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-04-30,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-04,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-05,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-06,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-07,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-08,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-11,0.0,0.0,0.0,1.1534884939448393,0.0,0.0,
2015-05-12,0.0,0.0025002875976364,0.0012501437988182,1.1549305204325526,0.0,0.0,
2015-05-13,0.00673034563060965,-0.0014821680606842,0.002624088784962725,1.1579611606586309,0.0,0.0,
2015-05-14,0.00520383621377005,-0.0015175100689161,0.001843163072426975,1.1600954719092615,0.0,0.0,
2015-05-15,0.0093310619157293,0.0024068150243208,0.00586893847002505,1.1669040008532516,0.0,0.0,
2015-05-18,0.0192166114750297,0.0064969669910911,0.012856789233060401,1.181906639647437,0.0,0.0,
2015-05-19,-0.0043853567597485,-0.0024907328433006,-0.00343804480152455,1.1778431916691097,0.0,0.0,
2015-05-20,0.01016561649764535,0.0025029601311215,0.006334288314383426,1.1853039900342752,0.0,0.0,
2015-05-21,0.00947632111291595,0.0021439393292152,0.005810130221065575,1.192190760567923,0.0,0.0,
2015-05-22,-0.00721209834668105,-0.0031597934436431,-0.0051859458951620755,1.1860081237869056,0.0,0.0,
2015-05-25,-0.00723447628402055,-0.0053128799475527,-0.006273678115786625,1.1785674905755585,0.0,0.0,
2015-05-26,0.0103726859811106,-6.25e-05,0.0051550929905553,1.184643115585121,0.0,0.0,
2015-05-27,0.00847202070054065,0.0,0.004236010350270325,1.1896612760841159,0.0,0.0,
2015-05-28,0.0058074203226025,0.0,0.00290371016130125,1.1931157076199879,0.0,0.0,
2015-05-29,0.0074054679105173,0.0,0.00370273395525865,1.1975334976631449,0.0,0.0,
2015-06-01,0.0011202663129075,0.0,0.00056013315645375,1.19820427588115,0.0,0.0,
2015-06-02,0.01271447733301855,0.0,0.006357238666509275,1.2058215464341582,0.0,0.0,
2015-06-03,0.0045986103705173,0.0,0.00229930518525865,1.208594098168371,0.0,0.0,
2015-06-04,-0.00530793286646135,0.0,-0.002653966433230675,1.2053865300004314,0.0,0.0,
2015-06-05,0.0007410973974686,0.0,0.0003705486987343,1.2058331844105947,0.0,0.0,
2015-06-08,-0.0238659934292274,0.0,-0.0119329967146137,1.191443980982651,0.0,0.0,
2015-06-09,0.0036444168093008,0.0,0.0018222084046504,1.1936150402184678,0.0,0.0,
2015-06-10,0.01340976093709545,0.0,0.006704880468547725,1.2016180863885932,0.0,0.0,
2015-06-11,0.01085925724993805,0.0,0.005429628624969025,1.2081424263467293,0.0,0.0,
2015-06-12,0.00532289284854865,0.0,0.002661446424274325,1.2113578326873438,0.0,0.0,
2015-06-15,0.0007472213688334,0.0,0.0003736106844167,1.2118104089162878,0.0,0.0,
2015-06-16,-0.0057873607679724,0.0,-0.0028936803839862,1.2083038169068965,0.0,0.0,
2015-06-17,0.0034602482000422,0.0,0.0017301241000211,1.2103943324606747,0.0,0.0,
2015-06-18,0.00187962727693905,0.0,0.000939813638469525,1.2115318775622475,0.0,0.0,
2015-06-19,-0.00152690700364065,0.0,-0.000763453501820325,1.2106069293077557,0.0,0.0,
2015-06-23,-0.000125,0.0,-6.25e-05,1.2105312663746741,0.0,0.0,
2015-06-24,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-06-25,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-06-26,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-06-29,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-06-30,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-01,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-02,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-03,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-06,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-07,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-08,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-09,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-10,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-13,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-14,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-15,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-16,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-17,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-20,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-21,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-22,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-23,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-24,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-27,0.0,0.0,0.0,1.2105312663746741,0.0,0.0,
2015-07-28,-0.02167086564054285,0.0,-0.010835432820271424,1.1974146361610332,0.0,0.0,
2015-07-29,0.00384590147597,0.0,0.001922950737985,1.199717205519313,0.0,0.0,
2015-07-30,0.0004772729734995,0.0,0.00023863648674975,1.2000035018183313,0.0,0.0,
2015-07-31,-0.00634737640312845,0.0,-0.003173688201564225,1.1961950648627746,0.0,0.0,
2015-08-03,-0.000125,0.0,-6.25e-05,1.1961203026712208,0.0,0.0,
2015-08-04,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-05,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-06,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-07,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-10,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-11,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-12,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-13,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-14,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-17,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-18,0.0,0.0,0.0,1.1961203026712208,0.0,0.0,
2015-08-19,0.00454147687289645,0.0,0.002270738436448225,1.1988363790171124,0.0,0.0,
2015-08-20,0.00024497323689985,0.0,0.000122486618449925,1.198983220431253,0.0,0.0,
2015-08-21,-0.0046583931262697,0.0,-0.00232919656313485,1.1961905528349681,0.0,0.0,
2015-08-24,-0.00025,0.0,-0.000125,1.1960410290158636,0.0,0.0,
2015-08-25,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-08-26,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-08-27,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-08-28,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-08-31,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-01,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-02,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-07,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-08,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-09,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-10,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-11,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-14,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-15,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-16,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-17,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-18,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-21,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-22,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-23,0.0,0.0,0.0,1.1960410290158636,0.0,0.0,
2015-09-24,0.00152787402046225,0.0,0.000763937010231125,1.1969547290236837,0.0,0.0,
2015-09-25,-0.0051473307979633,0.0,-0.00257366539898165,1.193874168053448,0.0,0.0,
2015-09-28,0.005671753103672,0.0,0.002835876551836,1.1972598478124734,0.0,0.0,
2015-09-29,0.00115605052499025,0.0,0.000578025262495125,1.1979518942502803,0.0,0.0,
2015-09-30,-0.0016610512599647,0.0,-0.00083052562998235,1.1969569644986195,0.0,0.0,
2015-10-08,0.00324108548407155,0.0,0.001620542742035775,1.1988966844199669,0.0,0.0,
2015-10-09,0.0005353717664918,0.0,0.0002676858832459,1.1992176121378566,0.0,0.0,
2015-10-12,0.0023319094651681,0.0,0.00116595473258405,1.2006158455881268,0.0,0.0,
2015-10-13,0.0077996422860357,0.0055896832276187,0.0066946627568272,1.2086535637748423,0.0,0.0,
2015-10-14,-0.00108519964570665,-0.0007580710815578,-0.0009216353636322251,1.2075396259080873,0.0,0.0,
2015-10-15,0.0040930073811235,0.0023794233601662,0.00323621537064485,1.2114474842061138,0.0,0.0,
2015-10-16,0.00085065818332005,0.0006110219781689,0.0007308400807444751,1.2123328585832887,0.0,0.0,
2015-10-19,-0.00044296055352165,-0.0007917198297893,-0.000617340191655475,1.2115844367840205,0.0,0.0,
2015-10-20,0.0039309852338429,0.0094726624101076,0.00670182382197525,1.219704262224794,0.0,0.0,
2015-10-21,-0.01744442618087275,-0.004961784816426,-0.011203105498649375,1.2060397866979373,0.0,0.0,
2015-10-22,0.0130968479655362,0.0163673132927972,0.0147320806291667,1.2238072620775542,0.0,0.0,
2015-10-23,0.0094269372260187,0.0022048791641307,0.0058159081950747,1.230924812762263,0.0,0.0,
2015-10-26,0.0018422090014609,-0.0011619247058162,0.00034014214782235005,1.2313435021718837,0.0,0.0,
2015-10-27,0.00397633395582575,0.0016765293560646,0.002826431655945175,1.2348238104257647,0.0,0.0,
2015-10-28,-0.0020349593903042,-0.0015020086559924,-0.0017684840231483,1.2326400442456236,0.0,0.0,
2015-10-29,0.00333148417013705,-0.0002946548327634,0.001518414668686825,1.234511702970017,0.0,0.0,
2015-10-30,-0.0015371889584183,-0.0003792519370029,-0.0009582204477106,1.2333287686132932,0.0,0.0,
2015-11-02,-0.0051168899192179,-0.0002812479967791,-0.0026990689579985,1.2299999292189225,0.0,0.0,
2015-11-03,0.00037407713048485,0.0002349185318818,0.000304497831183325,1.2303744615297252,0.0,0.0,
2015-11-04,0.00128093510238595,0.0020028190116865,0.001641877057036225,1.2323945851296743,0.0,0.0,
2015-11-05,-0.0108530462646277,-0.0143463531344624,-0.01259969969954505,1.216866783445695,0.0,0.0,
2015-11-06,0.0008498985097016,0.0068950545039063,0.00387247650680395,1.2215790714764985,0.0,0.0,
2015-11-09,0.003461811492336,0.0056126900544207,0.00453725077337835,1.227121682063298,0.0,0.0,
2015-11-10,0.005786845889708,0.0049712464339836,0.0053790461618458,1.233722426237318,0.0,0.0,
2015-11-11,0.0094940210353642,0.0105165149389097,0.01000526798713695,1.2460661497335632,0.0,0.0,
2015-11-12,0.00677715982906965,0.0011987850773126,0.0039879724531911255,1.2510354272135544,0.0,0.0,
2015-11-13,-0.00346070307835375,-0.0018774638507656,-0.002669083464559675,1.2476963092412003,0.0,0.0,
2015-11-16,0.01064815266226525,0.0134115462741166,0.012029849468190926,1.2627059080233893,0.0,0.0,
2015-11-17,-0.0034303388294203,-0.0135782451581566,-0.00850429199378845,1.2519674882792766,0.0,0.0,
2015-11-18,-0.0032815696517876,-0.0046425057854708,-0.0039620377186292,1.2470071458682166,0.0,0.0,
2015-11-19,0.0073353911560736,0.0123999559955406,0.0098676735758071,1.2593122053303432,0.0,0.0,
2015-11-20,0.01009349651604385,0.0011583775518097,0.005625937033926776,1.266397016503587,0.0,0.0,
2015-11-23,-0.00196053066742305,-0.0006265790617074,-0.001293554864565225,1.264758862482418,0.0,0.0,
2015-11-24,0.0056392820944627,0.0020327627981439,0.0038360224463032996,1.2696105058680613,0.0,0.0,
2015-11-25,0.00365882976856485,0.0026758565039127,0.003167343136238775,1.273631797989519,0.0,0.0,
2015-11-26,-0.00072448412899375,-0.0020559093960127,-0.0013901967625032248,1.271861199187333,0.0,0.0,
2015-11-27,-0.00574318423359845,-0.0014495860531841,-0.003596385143391275,1.2672870964661198,0.0,0.0,
2015-11-30,0.002077705368933,0.002826575001204,0.0024521401850685,1.2703946620813833,0.0,0.0,
2015-12-01,-0.00580257825229235,-0.0018679210234652,-0.003835249637878775,1.2655223814136727,0.0,0.0,
2015-12-02,-0.0121010731419282,-0.0062863576818164,-0.0091937154118723,1.2538875287916005,0.0,0.0,
2015-12-03,0.00527266561638645,-6.25e-05,0.002605082808193225,1.2571540096362632,0.0,0.0,
2015-12-04,0.0043367305363957,0.0016236639511497,0.0029801972437727,1.260900576550779,0.0,0.0,
2015-12-07,0.0031901042843079,0.0069724708812339,0.0050812875827708995,1.267307574993515,0.0,0.0,
2015-12-08,-2.398589543523011e-05,-0.00025,-0.00013699294771761506,1.2671339627931517,0.0,0.0,
2015-12-09,-0.0014714077249166,0.0,-0.0007357038624583,1.2662017274424728,0.0,0.0,
2015-12-10,-0.000125,0.0,-6.25e-05,1.2661225898345077,0.0,0.0,
2015-12-11,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-14,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-15,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-16,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-17,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-18,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-21,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-22,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-23,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-24,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-25,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-28,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-29,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-30,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2015-12-31,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-04,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-05,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-06,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-07,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-08,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-11,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-12,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-13,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-14,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-15,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-18,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-19,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-20,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-21,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-22,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-25,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
2016-01-26,0.0,0.0,0.0,1.2661225898345077,0.0,0.0,
