window,series,date,nav_raw,nav_rebased,daily_return,drawdown
10y,Long CSI1000 / Short CSI300,2018-04-13,1.5281217968440903,1.0710626643754746,0.0062060368634153,-0.012700798380438472
10y,Long CSI1000 / Short CSI300,2018-04-16,1.5398022253345414,1.0792494927329173,0.007643650208101,-0.0051542286325212405
10y,Long CSI1000 / Short CSI300,2018-04-17,1.5284663953619702,1.0713041939495322,-0.0073618740030775,-0.012478157853823113
10y,Long CSI1000 / Short CSI300,2018-04-18,1.5436930986067126,1.0819766111486389,0.0099620791735735,-0.0026403870767296445
10y,Long CSI1000 / Short CSI300,2018-04-19,1.5288596405334998,1.0715798200298887,-0.0096090719629445,-0.012224087370243941
10y,Long CSI1000 / Short CSI300,2018-04-20,1.516835561246481,1.0631521263575563,-0.0078647371990425,-0.019992685334621396
10y,Long CSI1000 / Short CSI300,2018-04-23,1.4985389670142464,1.0503280183526538,-0.0120623452532977,-0.031813871914872394
10y,Long CSI1000 / Short CSI300,2018-04-24,1.499025158671109,1.0506687907521262,0.0003244437866246,-0.03149974994131899
10y,Long CSI1000 / Short CSI300,2018-04-25,1.5048166129307765,1.054728028990059,0.0038634803599972,-0.027757968246564957
10y,Long CSI1000 / Short CSI300,2018-04-26,1.5044404087775438,1.0544643469828114,-0.00025,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-04-27,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-02,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-03,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-04,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-07,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-08,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-09,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-10,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-11,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-14,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-15,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-16,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-17,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-18,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-21,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-22,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-23,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-24,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-25,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-28,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-29,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-30,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-05-31,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-01,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-04,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-05,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-06,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-07,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-08,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-11,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-12,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-13,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-14,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-15,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-19,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-20,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-21,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-22,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-25,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-26,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-27,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-28,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-06-29,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-02,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-03,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-04,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-05,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-06,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-09,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-10,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-11,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-12,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-13,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-16,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-17,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-18,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-19,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-20,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-23,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-24,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-25,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-26,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-27,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-30,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-07-31,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-01,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-02,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-03,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-06,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-07,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-08,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-09,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-10,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-13,1.5044404087775438,1.0544643469828114,0.0,-0.028001028754503277
10y,Long CSI1000 / Short CSI300,2018-08-14,1.505394564193107,1.055133115822921,0.0006342261281978,-0.02738456161035807
10y,Long CSI1000 / Short CSI300,2018-08-15,1.5082011409336626,1.0571002493117054,0.0018643462699494,-0.02557126964570111
10y,Long CSI1000 / Short CSI300,2018-08-16,1.5024824036700004,1.0530919785160588,-0.0037917603351778,-0.0292660698549162
10y,Long CSI1000 / Short CSI300,2018-08-17,1.4995996502519275,1.0510714526894687,-0.0019186603523817,-0.031128578559397435
10y,Long CSI1000 / Short CSI300,2018-08-20,1.493795981288348,1.0470036531488023,-0.0038701455835926,-0.034878252012154776
10y,Long CSI1000 / Short CSI300,2018-08-21,1.488852610191594,1.043538837563539,-0.0033092679045036,-0.038072098436709334
10y,Long CSI1000 / Short CSI300,2018-08-22,1.4844062042390591,1.04042234552982,-0.0029864648267383,-0.04094486228058636
10y,Long CSI1000 / Short CSI300,2018-08-23,1.4861962928101238,1.041677021065731,0.0012059290549666,-0.03978830982469561
10y,Long CSI1000 / Short CSI300,2018-08-24,1.4825254706797737,1.0391041367972773,-0.0024699443459177,-0.04215997925972803
10y,Long CSI1000 / Short CSI300,2018-08-27,1.4808612532994438,1.0379376845516792,-0.001122555674923,-0.043235208010678705
10y,Long CSI1000 / Short CSI300,2018-08-28,1.482843162726383,1.0393268075886992,0.0013383491684473,-0.04195472264692002
10y,Long CSI1000 / Short CSI300,2018-08-29,1.482472451935701,1.0390669758868019,-0.00025,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-08-30,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-08-31,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-03,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-04,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-05,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-06,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-07,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-10,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-11,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-12,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-13,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-14,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-17,1.482472451935701,1.0390669758868019,0.0,-0.04219423396625843
10y,Long CSI1000 / Short CSI300,2018-09-18,1.480377675941041,1.037598744517585,-0.0014130286144104,-0.043547640920711395
10y,Long CSI1000 / Short CSI300,2018-09-19,1.4800075815220557,1.0373393448314556,-0.00025,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-20,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-21,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-25,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-26,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-27,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-09-28,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-08,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-09,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-10,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-11,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-12,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-15,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-16,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-17,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-18,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-19,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-22,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-23,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-24,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-25,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-26,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-29,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-30,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-10-31,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-01,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-02,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-05,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-06,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-07,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-08,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-09,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-12,1.4800075815220557,1.0373393448314556,0.0,-0.043786754010481155
10y,Long CSI1000 / Short CSI300,2018-11-13,1.493570026265172,1.0468452809629911,0.0091637670728472,-0.03502423855226189
10y,Long CSI1000 / Short CSI300,2018-11-14,1.508932294895285,1.0576127161267337,0.0102856031923244,-0.025098880779799493
10y,Long CSI1000 / Short CSI300,2018-11-15,1.5163750537050162,1.0628293559898114,0.0049324670397141,-0.020290213142265423
10y,Long CSI1000 / Short CSI300,2018-11-16,1.52564185417935,1.069324469158653,0.0061111533401263,-0.014303056405955195
10y,Long CSI1000 / Short CSI300,2018-11-19,1.5142106355222509,1.0613123123153851,-0.0074927274876369,-0.021688614989701982
10y,Long CSI1000 / Short CSI300,2018-11-20,1.5090974193894189,1.0577284521112644,-0.0033768195869714,-0.02499219603676206
10y,Long CSI1000 / Short CSI300,2018-11-21,1.516313702173306,1.062786354617046,0.0047818535047305,-0.020329851552240763
10y,Long CSI1000 / Short CSI300,2018-11-22,1.522976872534766,1.067456579866939,0.0043943218028761,-0.016024865659289733
10y,Long CSI1000 / Short CSI300,2018-11-23,1.490560053966396,1.04473558724834,-0.0212851679844731,-0.03696894168627651
10y,Long CSI1000 / Short CSI300,2018-11-26,1.4889245515165002,1.0435892613368873,-0.0010972402256076,-0.038025618101967695
10y,Long CSI1000 / Short CSI300,2018-11-27,1.495600919019848,1.0482687364816392,0.0044840200240824,-0.03371210571088268
10y,Long CSI1000 / Short CSI300,2018-11-28,1.4947871580590002,1.0476983703074962,-0.000544103009365,-0.03423786586207844
10y,Long CSI1000 / Short CSI300,2018-11-29,1.4784551587581107,1.036251249585892,-0.0109259697695669,-0.04478975374426186
10y,Long CSI1000 / Short CSI300,2018-11-30,1.4718931079461497,1.0316518991670043,-0.0044384510230753,-0.04902940763900776
10y,Long CSI1000 / Short CSI300,2018-12-03,1.4753458606763703,1.0340719382936612,0.0023457904052819,-0.046798629947741976
10y,Long CSI1000 / Short CSI300,2018-12-04,1.4853768090032984,1.0411026437409892,0.0067990486802392,-0.040317767430685936
10y,Long CSI1000 / Short CSI300,2018-12-05,1.483564236098465,1.0398322089046856,-0.0012202781771241,-0.04148884671606412
10y,Long CSI1000 / Short CSI300,2018-12-06,1.4892613563846182,1.0438253283311323,0.0038401574718027,-0.0378080129489744
10y,Long CSI1000 / Short CSI300,2018-12-07,1.4896232516778,1.0440789812387348,0.0002430032120488,-0.03757419720551336
10y,Long CSI1000 / Short CSI300,2018-12-10,1.489162967956702,1.043756367746992,-0.0003089933784125,-0.037871580405790306
10y,Long CSI1000 / Short CSI300,2018-12-11,1.4887906772147128,1.0434954286550553,-0.00025,-0.03811211251068891
10y,Long CSI1000 / Short CSI300,2018-12-12,1.4887906772147128,1.0434954286550553,0.0,-0.03811211251068891
10y,Long CSI1000 / Short CSI300,2018-12-13,1.4887906772147128,1.0434954286550553,0.0,-0.03811211251068891
10y,Long CSI1000 / Short CSI300,2018-12-14,1.4887906772147128,1.0434954286550553,0.0,-0.03811211251068891
10y,Long CSI1000 / Short CSI300,2018-12-17,1.4871740739025725,1.0423623491751899,-0.0010858499699668,-0.039156578444430545
10y,Long CSI1000 / Short CSI300,2018-12-18,1.4868022803840968,1.042101758587896,-0.00025,-0.03939678929981949
10y,Long CSI1000 / Short CSI300,2018-12-19,1.4868022803840968,1.042101758587896,0.0,-0.03939678929981949
10y,Long CSI1000 / Short CSI300,2018-12-20,1.4950190318322834,1.0478608909533795,0.0055264587340181,-0.0340880552961198
10y,Long CSI1000 / Short CSI300,2018-12-21,1.4989426546807387,1.0506109635920593,0.0026244634783322,-0.031553054673959635
10y,Long CSI1000 / Short CSI300,2018-12-24,1.5034764544838417,1.0537887100955678,0.0030246652791853,-0.028623826823698684
10y,Long CSI1000 / Short CSI300,2018-12-25,1.5014309440178624,1.052355009003008,-0.0013605204523682,-0.029945403974248275
10y,Long CSI1000 / Short CSI300,2018-12-26,1.5018815880358114,1.0526708660135855,0.0003001430200599,-0.029654248858174026
10y,Long CSI1000 / Short CSI300,2018-12-27,1.493061428185481,1.0464888038710112,-0.0058727398488621,-0.03535283701807879
10y,Long CSI1000 / Short CSI300,2018-12-28,1.488965604802896,1.0436180356416576,-0.0027432383592967,-0.03799909411875768
10y,Long CSI1000 / Short CSI300,2019-01-02,1.4956114006177332,1.0482760830479803,0.0044633642264134,-0.0337053336896701
10y,Long CSI1000 / Short CSI300,2019-01-03,1.4914150032877829,1.0453348224009056,-0.0028058072626467,-0.0364165702822602
10y,Long CSI1000 / Short CSI300,2019-01-04,1.4941061361674344,1.0472210411291645,0.0018044158558946,-0.03467786506320025
10y,Long CSI1000 / Short CSI300,2019-01-07,1.5164984757498854,1.0629158626704263,0.0149871143959626,-0.02021047179794766
10y,Long CSI1000 / Short CSI300,2019-01-08,1.5167667364447623,1.0631038869595868,0.0001768948002036,-0.020037152125114588
10y,Long CSI1000 / Short CSI300,2019-01-09,1.5047840858597468,1.054705230721339,-0.0079001274863809,-0.02777898355524311
10y,Long CSI1000 / Short CSI300,2019-01-10,1.5035981956478448,1.0538740386444772,-0.000788079979743,-0.02854517147418867
10y,Long CSI1000 / Short CSI300,2019-01-11,1.5056117740877408,1.0552853585361364,0.0013391732217584,-0.027244225181678905
10y,Long CSI1000 / Short CSI300,2019-01-14,1.5098477202980145,1.0582543390477008,0.0028134385524716,-0.02450743658266563
10y,Long CSI1000 / Short CSI300,2019-01-15,1.5029941670420628,1.0534506741658054,-0.0045392347611048,-0.028935426335728875
10y,Long CSI1000 / Short CSI300,2019-01-16,1.500045491533944,1.0513839434558405,-0.0019618675659413,-0.03084052642723545
10y,Long CSI1000 / Short CSI300,2019-01-17,1.4992954687881772,1.0508582514841127,-0.0005,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-18,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-21,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-22,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-23,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-24,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-25,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-28,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-29,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-30,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-01-31,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-01,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-11,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-12,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-13,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-14,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-15,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-18,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-19,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-20,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-21,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-22,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-25,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-26,1.4992954687881772,1.0508582514841127,0.0,-0.03132510616402173
10y,Long CSI1000 / Short CSI300,2019-02-27,1.497311132980212,1.049467427793302,-0.0013235121757348,-0.03260715918034229
10y,Long CSI1000 / Short CSI300,2019-02-28,1.5066638743717269,1.0560227770689283,0.0062463580117106,-0.02656447715861665
10y,Long CSI1000 / Short CSI300,2019-03-01,1.4837929656970004,1.0399925257941736,-0.0151798347752005,-0.04134106755965983
10y,Long CSI1000 / Short CSI300,2019-03-04,1.498671807773752,1.0504211266232824,0.0100275728627425,-0.03172804526409534
10y,Long CSI1000 / Short CSI300,2019-03-05,1.536818264518977,1.0771580305025434,0.0254535092655747,-0.0070821260926289265
10y,Long CSI1000 / Short CSI300,2019-03-06,1.5570701095625692,1.0913525764842225,0.0131777748294337,0.0
10y,Long CSI1000 / Short CSI300,2019-03-07,1.6004304986561444,1.1217439327012688,0.0278474224296532,0.0
10y,Long CSI1000 / Short CSI300,2019-03-08,1.5974367836348955,1.1196456337347456,-0.0018705685899904,-0.0018705685899903512
10y,Long CSI1000 / Short CSI300,2019-03-11,1.6340168179980503,1.1452846300168884,0.0228992062395849,0.0
10y,Long CSI1000 / Short CSI300,2019-03-12,1.6588251027128535,1.1626727908167003,0.0151823925198013,0.0
10y,Long CSI1000 / Short CSI300,2019-03-13,1.6338405692242883,1.145161097009501,-0.0150615839172588,-0.01506158391725887
10y,Long CSI1000 / Short CSI300,2019-03-14,1.595369145747363,1.118196423502055,-0.0235466202771488,-0.03825355479713566
10y,Long CSI1000 / Short CSI300,2019-03-15,1.599967683363562,1.121419544827599,0.0028824285767694,-0.035481389359876214
10y,Long CSI1000 / Short CSI300,2019-03-18,1.593120414756573,1.1166202848647855,-0.0042796293188835,-0.03960917148458076
10y,Long CSI1000 / Short CSI300,2019-03-19,1.6074265223454736,1.1266474553054238,0.0089799286082756,-0.030984930408469502
10y,Long CSI1000 / Short CSI300,2019-03-20,1.6025513830406677,1.123230463476768,-0.0030328846992598,-0.03392384138638582
10y,Long CSI1000 / Short CSI300,2019-03-21,1.619372420869927,1.1350203519739905,0.0104964109152889,-0.023783509050113505
10y,Long CSI1000 / Short CSI300,2019-03-22,1.6271452972454097,1.1404683716919077,0.0047999313038238,-0.019097736955894007
10y,Long CSI1000 / Short CSI300,2019-03-25,1.6519783153314482,1.157873868145559,0.0152617090361129,-0.0041274920244502855
10y,Long CSI1000 / Short CSI300,2019-03-26,1.6223902777810566,1.13713557202426,-0.0179106694535848,-0.021964235332713078
10y,Long CSI1000 / Short CSI300,2019-03-27,1.6143510123686682,1.1315008398648227,-0.0049551982174004,-0.026810596410346332
10y,Long CSI1000 / Short CSI300,2019-03-28,1.6062518130480885,1.12582409994689,-0.0050170001805841,-0.031693087823898014
