date,zz1000,hs300,spread_close,score,return,gross_return,cost,turnover,gross_exposure,target_vol_raw_scale,target_vol_scale,target_vol_deadband_suppressed,realized_vol,nav,nav_defense_gate,overheat_gate,overheat_indicator,overheat_scale,online_incremental_bar,online_provisional_bar,base_gross_exposure,base_nav,nav_decay_nav,base_target_vol_raw_scale,base_target_vol_scale,base_target_vol_deadband_suppressed,base_realized_vol,base_nav_defense_gate,volhot_gate,vol_gate,volhot_scale,vol_scale
2014-11-12,6120.058,2594.318,1.0518330939167055,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-13,6023.782,2579.75,1.0626433646345277,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-14,6009.446,2581.093,1.0657329073792314,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-17,6100.833,2567.101,1.0440780819526678,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-18,6139.522,2541.416,1.027118046552523,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-19,6193.562,2537.223,1.0164764242730946,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-20,6185.919,2537.099,1.0176825907606548,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-21,6240.774,2583.455,1.0271682945672314,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,1.0,,,,,,,,,,,,,,
2014-11-24,6293.023,2649.258,1.0445857462825108,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1987836395559437,1.0,,,,,,,,,,,,,,
2014-11-25,6392.442,2685.561,1.0424311611692652,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2009093272965317,1.0,,,,,,,,,,,,,,
2014-11-26,6435.14,2723.018,1.0499573849434023,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2011950085330148,1.0,,,,,,,,,,,,,,
2014-11-27,6472.587,2754.49,1.055947833373647,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2013794486053731,1.0,,,,,,,,,,,,,,
2014-11-28,6478.108,2808.819,1.0758574464664723,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2011610593474878,1.0,,,,,,,,,,,,,,
2014-12-01,6392.464,2819.812,1.094538452536986,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2063433445859752,1.0,,,,,,,,,,,,,,
2014-12-02,6457.556,2923.94,1.1235164498970645,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1972842154759292,1.0,,,,,,,,,,,,,,
2014-12-03,6513.957,2967.549,1.1304000586814635,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2052481159128523,1.0,,,,,,,,,,,,,,
2014-12-04,6605.322,3104.351,1.1661542143374728,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2046398709230314,1.0,,,,,,,,,,,,,,
2014-12-05,6462.089,3124.885,1.1998867685052166,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.21897223788758,1.0,,,,,,,,,,,,,,
2014-12-08,6457.511,3252.881,1.2499198961213946,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2249071481252514,1.0,,,,,,,,,,,,,,
2014-12-09,6161.367,3106.913,1.2512127870755052,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2417119152014178,1.0,,,,,,,,,,,,,,
2014-12-10,6366.81,3221.546,1.2555141371431835,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2429806762020722,1.0,,,,,,,,,,,,,,
2014-12-11,6463.316,3183.012,1.2219742272755862,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2405901045402155,1.0,,,,,,,,,,,,,,
2014-12-12,6545.19,3193.227,1.210561045209657,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2591523459400235,1.0,,,,,,,,,,,,,,
2014-12-15,6658.145,3217.228,1.1989684383495065,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2648965209534975,1.0,,,,,,,,,,,,,,
2014-12-16,6635.255,3303.402,1.235329946215741,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2659476253515347,1.0,,,,,,,,,,,,,,
2014-12-17,6551.119,3360.598,1.272858819894286,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2622539080586457,1.0,,,,,,,,,,,,,,
2014-12-18,6540.881,3345.927,1.2692856599455389,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2704860366897264,1.0,,,,,,,,,,,,,,
2014-12-19,6438.042,3383.167,1.3039135259029015,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2722650354134088,1.0,,,,,,,,,,,,,,
2014-12-22,6120.582,3394.481,1.376131136689855,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2785377581033286,1.0,,,,,,,,,,,,,,
2014-12-23,6023.366,3324.924,1.3696879330714269,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2982533528832711,1.0,,,,,,,,,,,,,,
2014-12-24,6154.878,3230.385,1.3023088627216737,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2898870893777853,1.0,,,,,,,,,,,,,,
2014-12-25,6222.506,3335.419,1.330038566976996,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3386307668578978,1.0,,,,,,,,,,,,,,
2014-12-26,6233.936,3445.839,1.3715504997751005,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3389984956935863,1.0,,,,,,,,,,,,,,
2014-12-29,6098.979,3455.455,1.4058120565457275,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3444715020300344,1.0,,,,,,,,,,,,,,
2014-12-30,5982.636,3457.554,1.434021133516031,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3464792295987701,1.0,,,,,,,,,,,,,,
2014-12-31,6027.52,3533.705,1.4546911307092107,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3442220948437848,1.0,,,,,,,,,,,,,,
2015-01-05,6049.787,3641.541,1.4935655221907995,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3437341308350148,1.0,,,,,,,,,,,,,,
2015-01-06,6172.392,3641.059,1.4637043942633978,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3451653098843116,1.0,,,,,,,,,,,,,,
2015-01-07,6166.769,3643.79,1.4661378952274229,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3600992890908006,1.0,,,,,,,,,,,,,,
2015-01-08,6164.111,3559.259,1.4327430196351345,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3612920652779643,1.0,,,,,,,,,,,,,,
2015-01-09,6128.012,3546.723,1.4361070831748044,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3732299361553008,1.0,,,,,,,,,,,,,,
2015-01-12,6062.283,3513.576,1.4381106605808391,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3737927362900414,1.0,,,,,,,,,,,,,,
2015-01-13,6167.117,3514.04,1.4138510964931816,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3681054041314096,1.0,,,,,,,,,,,,,,
2015-01-14,6139.29,3502.423,1.4155643206656194,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3702124705181385,1.0,,,,,,,,,,,,,,
2015-01-15,6168.658,3604.121,1.44973234996918,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3535372474996587,1.0,,,,,,,,,,,,,,
2015-01-16,6252.075,3635.146,1.442702681992612,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3578602991165366,1.0,,,,,,,,,,,,,,
2015-01-19,6109.285,3355.155,1.3627034729955374,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3593616408928187,1.0,,,,,,,,,,,,,,
2015-01-20,6336.631,3396.222,1.3298933466402518,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3936070191861393,1.0,,,,,,,,,,,,,,
2015-01-21,6465.733,3548.885,1.3619254009024546,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.4011832751555219,1.0,,,,,,,,,,,,,,
2015-01-22,6568.636,3567.613,1.347664230776726,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.4031926534192745,1.0,,,,,,,,,,,,,,
2015-01-23,6502.067,3571.732,1.36303367131924,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3979715117227366,1.0,,,,,,,,,,,,,,
2015-01-26,6642.612,3607.985,1.3477365227934213,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3898319306774127,1.0,,,,,,,,,,,,,,
2015-01-27,6693.806,3574.931,1.3251764288899712,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3918960953712891,1.0,,,,,,,,,,,,,,
2015-01-28,6666.264,3525.323,1.3121865010303668,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3881476125306604,1.0,,,,,,,,,,,,,,
2015-01-29,6625.005,3481.798,1.3040568391015872,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3485123081969095,1.0,,,,,,,,,,,,,,
2015-01-30,6546.597,3434.39,1.3017067707425087,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3486703548735924,1.0,,,,,,,,,,,,,,
2015-02-02,6535.903,3353.96,1.2733020570085372,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3144440723748241,1.0,,,,,,,,,,,,,,
2015-02-03,6654.549,3437.445,1.2817292366028448,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.3138984156813892,1.0,,,,,,,,,,,,,,
2015-02-04,6653.338,3401.768,1.2686571301734373,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2975912500627563,1.0,,,,,,,,,,,,,,
2015-02-05,6654.082,3366.946,1.2555301974843722,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2851857358192048,1.0,,,,,,,,,,,,,,
2015-02-06,6526.949,3312.42,1.2592568993147697,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2753155418302899,1.0,,,,,,,,,,,,,,
2015-02-09,6474.817,3345.921,1.2822341649060036,-100.33985089766688,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2695960896999188,1.0,,,,,,,,,,,,,,
2015-02-10,6555.818,3406.943,1.2894875082313535,-92.38079278761204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2608539208347634,1.0,,,,,,,,,,,,,,
2015-02-11,6645.51,3434.124,1.2822326073692103,-82.71049756262505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.25919275916528,1.0,,,,,,,,,,,,,,
2015-02-12,6703.815,3442.874,1.2743193217329176,-73.80525015434708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2583531244489606,1.0,,,,,,,,,,,,,,
2015-02-13,6815.848,3469.828,1.263185729234673,-69.61119594431216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2523096962174843,1.0,,,,,,,,,,,,,,
2015-02-16,6965.301,3499.483,1.2466460326925857,-69.59583651655285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2516410827686532,1.0,,,,,,,,,,,,,,
2015-02-17,7020.053,3522.322,1.244995622367157,-67.69161257866197,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2519603639430005,1.0,,,,,,,,,,,,,,
2015-02-25,7004.665,3478.729,1.2322884779868593,-66.640138996868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2496555369556075,1.0,,,,,,,,,,,,,,
2015-02-26,7045.268,3566.295,1.2560268012036198,-60.95160637209303,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2493565425179778,1.0,,,,,,,,,,,,,,
2015-02-27,7141.888,3572.843,1.2413094377481684,-57.12468694012369,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2441563294373171,1.0,,,,,,,,,,,,,,
2015-03-02,7317.677,3601.265,1.2211274790594349,-56.6194386856406,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.244849773056387,1.0,,,,,,,,,,,,,,
2015-03-03,7282.108,3507.9,1.1952788882977683,-59.71956614845526,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1913259661014578,1.0,,,,,,,,,,,,,,
2015-03-04,7411.034,3530.822,1.1821597766486067,-63.759764379961126,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1886013219360765,1.0,,,,,,,,,,,,,,
2015-03-05,7450.906,3496.344,1.1643518331235845,-68.76451738462424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1667426147758023,1.0,,,,,,,,,,,,,,
2015-03-06,7338.404,3478.52,1.176175280087573,-71.65002331289648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1686215162850815,1.0,,,,,,,,,,,,,,
2015-03-09,7450.816,3537.75,1.178155082611433,-72.5500913198736,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1674277766732934,1.0,,,,,,,,,,,,,,
2015-03-10,7566.481,3520.611,1.1545247719005345,-75.8130622295261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1680196420684658,1.0,,,,,,,,,,,,,,
2015-03-11,7566.312,3524.653,1.155876094264539,-77.68469534913554,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1704912386566666,1.0,,,,,,,,,,,,,,
2015-03-12,7514.445,3592.844,1.1863712417669257,-73.0525298798701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1710532355272549,1.0,,,,,,,,,,,,,,
2015-03-13,7649.345,3617.657,1.17349785195492,-67.98139399815108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1958776639581636,1.0,,,,,,,,,,,,,,
2015-03-16,7903.363,3705.671,1.1634134742983229,-62.59621970968925,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1969696290302204,1.0,,,,,,,,,,,,,,
2015-03-17,7993.243,3757.122,1.1663031311336285,-55.91445328404389,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1894051690917044,1.0,,,,,,,,,,,,,,
2015-03-18,8150.951,3846.055,1.1708098518828178,-48.29247755088609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.187672214625329,1.0,,,,,,,,,,,,,,
2015-03-19,8216.624,3839.739,1.159544582590467,-42.37404626170949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1878509841822987,1.0,,,,,,,,,,,,,,
2015-03-20,8318.829,3892.574,1.16105779996325,-36.332071515981205,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1875941706184913,1.0,,,,,,,,,,,,,,
2015-03-23,8560.441,3972.061,1.1513276404389925,-31.89566116188335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1871410306267367,1.0,,,,,,,,,,,,,,
2015-03-24,8655.38,3973.046,1.1389813523493004,-28.938664855591885,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1748427153407781,1.0,,,,,,,,,,,,,,
2015-03-25,8784.909,3940.412,1.112970173605246,-28.96454437493416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1729923994252423,1.0,,,,,,,,,,,,,,
2015-03-26,8611.864,3949.999,1.1380962253478044,-22.70837956165892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.1814503393185594,1.0,,,,,,,,,,,,,,
2015-03-27,8710.291,3971.697,1.1314167511381032,-18.05189553761264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2006838273552862,1.0,,,,,,,,,,,,,,
2015-03-30,8719.22,4088.178,1.163406058467075,-9.051745626701734,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.200277924306635,1.0,,,,,,,,,,,,,,
2015-03-31,8780.739,4051.204,1.144806810828905,-4.961526191527214,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2213198765039285,1.0,,,,,,,,,,,,,,
2015-04-01,9008.201,4123.895,1.135922471271815,-2.954432573695914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2249473059436314,1.0,,,,,,,,,,,,,,
2015-04-02,9238.053,4124.776,1.1078962164810868,-6.2848985751549,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2243374211928936,1.0,,,,,,,,,,,,,,
2015-04-03,9419.201,4170.538,1.098644480221599,-8.873240727038286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2218160423995638,1.0,,,,,,,,,,,,,,
2015-04-07,9600.722,4260.044,1.1010051499743168,-9.516134246229877,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2210513774742367,1.0,,,,,,,,,,,,,,
2015-04-08,9455.59,4295.803,1.1272880009147974,-5.964744537665236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2189032406153836,1.0,,,,,,,,,,,,,,
2015-04-09,9369.657,4262.138,1.1287115639654297,-1.51676505548444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2276625049974182,1.0,,,,,,,,,,,,,,
2015-04-10,9600.401,4344.416,1.122848571990299,4.411969261180524,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2261651323229546,1.0,,,,,,,,,,,,,,
2015-04-13,9813.596,4421.073,1.1178374896305934,8.841919325756715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.2225100173975245,1.0,,,,,,,,,,,,,,
2015-04-14,9830.062,4438.184,1.120284188430874,13.142921759694676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2196381031619249,0.0,,,,,,,,,,,,,,
2015-04-15,9441.192,4380.513,1.15127030735731,23.036973274931476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2197240747259944,0.0,,,,,,,,,,,,,,
2015-04-16,9541.766,4513.546,1.1737301785387,36.58602234361514,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2295124860043572,0.0,,,,,,,,,,,,,,
2015-04-17,9567.695,4596.136,1.1919683082752088,50.58488890259743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2371040173902244,0.0,,,,,,,,,,,,,,
2015-04-20,9353.612,4521.919,1.1995616912619556,64.57211273393318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2278711689917368,0.0,,,,,,,,,,,,,,
2015-04-21,9716.349,4619.164,1.1796126903679722,72.11371770304073,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2257545682992859,0.0,,,,,,,,,,,,,,
2015-04-22,9995.262,4739.814,1.1766472304390168,77.36496399255525,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2303378243134293,0.0,,,,,,,,,,,,,,
2015-04-23,10105.27,4740.892,1.1641027098237693,73.57590147814305,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.230459097054573,0.0,,,,,,,,,,,,,,
2015-04-24,10123.91,4702.641,1.1525843285299249,71.14669801704068,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2326273495445498,0.0,,,,,,,,,,,,,,
2015-04-27,10174.9,4807.592,1.1724021716653026,68.94745722073426,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2327367160057044,0.0,,,,,,,,,,,,,,
2015-04-28,9847.893,4741.861,1.1947709595911813,75.25373916630346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2386498803541132,0.0,,,,,,,,,,,,,,
2015-04-29,10107.4,4774.326,1.1720652148558108,73.76403160087546,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2433857661132473,0.0,,,,,,,,,,,,,,
2015-04-30,10180.49,4749.886,1.1576936863318557,69.28685379799866,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.248697054416767,0.0,,,,,,,,,,,,,,
2015-05-04,10270.13,4787.741,1.156734976410173,60.82148233628488,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.2407345024622301,0.0,,,,,,,,,,,,,,
2015-05-05,10007.27,4596.837,1.1397842382668295,47.902545904809706,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.231479483542978,0.0,,,,,,,,,,,,,,
