date,return,gross_return,cost,turnover,weight,base_weight,overlay_mult,overlay_on,overlay_aux,score,spread_return,cyb,zz1000,spread_close,signal_score,raw_signal,target_vol_realized_vol,target_vol_raw_scale,target_vol_applied_scale,target_vol_base_weight,volhot_realized_vol,volhot_gate,volhot_scale,gross_exposure,nav,candidate,strategy_id
2015-12-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07594759654131508,-3.238568597664658,-0.007915634178078612,2749.822,10653.709,0.258109358909653,-3.238568597664658,0.0,0.07932911574962262,1.5,0.0,0.0,0.07594759654131508,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2015-12-30,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07932911574962262,-3.7451155600486405,-0.0035633002304811257,2779.513,10806.704,0.2572026586459664,-3.7451155600486405,0.0,0.07956590334914349,1.5,0.0,0.0,0.07932911574962262,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2015-12-31,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07956590334914349,-4.1668419208183645,-0.005755863950236861,2714.048,10614.379,0.2556954109138179,-4.1668419208183645,0.0,0.07280720098158854,1.5,0.0,0.0,0.07956590334914349,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07280720098158854,-4.237590469750031,0.004537475106529132,2491.24,9694.836,0.25696566708297075,-4.237590469750031,0.0,0.07640505749571475,1.5,0.0,0.0,0.07280720098158854,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-05,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07640505749571475,-4.3265944943286305,-0.004867062531345723,2416.725,9452.041,0.25568287314877286,-4.3265944943286305,0.0,0.07591370779228984,1.5,0.0,0.0,0.07640505749571475,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-06,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07591370779228984,-4.45727712281,-0.005877581833372503,2468.366,9709.569,0.25421993499402495,-4.45727712281,0.0,0.07612292272878907,1.5,0.0,0.0,0.07591370779228984,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07612292272878907,-4.41244268352882,0.0020367456466474643,2256.524,8856.491,0.25478759025442466,-4.41244268352882,0.0,0.07635002389562161,1.5,0.0,0.0,0.07612292272878907,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-08,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07635002389562161,-4.288742446775767,-0.005570121283269391,2248.99,8876.253,0.25337155216283264,-4.288742446775767,0.0,0.06215834289208086,1.5,0.0,0.0,0.07635002389562161,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06215834289208086,-3.513817597712739,0.012189250807960295,2106.358,8205.122,0.2567125753888852,-3.513817597712739,0.0,0.08114680410353108,1.5,0.0,0.0,0.06215834289208086,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08114680410353108,-1.9007497236288367,0.021638629909456863,2147.531,8187.96,0.26227912691317495,-1.9007497236288367,0.0,0.11623711664022994,1.2044345562469474,0.0,0.0,0.08114680410353108,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11623711664022994,-0.36179639917649886,0.002106838586148907,2059.776,7836.123,0.26285651718330605,-0.36179639917649886,0.0,0.1166666931130297,1.1999997279803278,0.0,0.0,0.11623711664022994,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1166666931130297,1.5636348484846714,0.014903399244679205,2175.012,8157.737,0.266619529411159,1.5636348484846714,1.0,0.1285544036201793,1.0890330946082354,0.0,0.0,0.1166666931130297,0.0,1.0,0.0,1.0407683511695334,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-15,0.006389243562664756,0.007464859869198103,0.0010756163065333468,1.0756163065333468,1.0756163065333468,1.0756163065333468,1.0,0.0,0.1285544036201793,3.4837379631563254,0.006940076887879232,2112.902,7868.168,0.2685379874959457,3.4837379631563254,1.0,0.1301579375002341,1.0756163065333468,1.0756163065333468,1.0756163065333468,0.1285544036201793,0.0,1.0,1.0756163065333468,1.0474180736574685,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-18,0.005234149908135995,0.005234149908135995,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.1301579375002341,5.349886904713761,0.0048661868329287206,2174.934,8060.879,0.2698135029690931,5.349886904713761,1.0,0.13082429007415342,1.0701376626668155,1.0756163065333468,1.0756163065333468,0.1301579375002341,0.0,1.0,1.0756163065333468,1.0529004168714828,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-19,-0.010683924603630648,-0.010683924603630648,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13082429007415342,6.416263328802496,-0.00993283993440408,2241.696,8388.384,0.26723812357660304,6.416263328802496,1.0,0.13360323558398757,1.0478788136234263,1.0756163065333468,1.0756163065333468,0.13082429007415342,0.0,1.0,1.0756163065333468,1.0416513082024965,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-20,-0.009186290959616386,-0.009186290959616386,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13360323558398757,6.818122375785626,-0.008540490604147966,2204.648,8321.392,0.26493740470344385,6.818122375785626,1.0,0.13498069893862352,1.0371853242785385,1.0756163065333468,1.0756163065333468,0.13360323558398757,0.0,1.0,1.0756163065333468,1.0320823962068832,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-21,0.003703558911876722,0.003703558911876722,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13498069893862352,7.175905095033086,0.0034431970670034673,2112.404,7944.567,0.2658929051765817,7.175905095033086,1.0,0.13445556975074818,1.0412361515371213,1.0756163065333468,1.0756163065333468,0.13498069893862352,0.0,1.0,1.0756163065333468,1.0359047741631464,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-22,0.0013701831456344018,0.0013701831456344018,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13445556975074818,7.494731301344687,0.00127385865880969,2149.586,8074.285,0.2662261735868872,7.494731301344687,1.0,0.13368692222406958,1.047222852249895,1.0756163065333468,1.0756163065333468,0.13445556975074818,0.0,1.0,1.0756163065333468,1.037324153425187,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-25,-0.00952743152627012,-0.00952743152627012,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13368692222406958,7.161709378003479,-0.008857648836671617,2158.824,8180.504,0.2638986546550188,7.161709378003479,1.0,0.13337615404218706,1.0496628951807818,1.0756163065333468,1.0756163065333468,0.13368692222406958,0.0,1.0,1.0756163065333468,1.0274411185828822,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-26,0.001389142797035022,0.001389142797035022,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13337615404218706,6.791732588905991,0.0012914854382527485,1994.047,7545.544,0.26426815614619703,6.791732588905991,1.0,0.13318149527194226,1.0511970879598183,1.0756163065333468,1.0756163065333468,0.13337615404218706,0.0,1.0,1.0756163065333468,1.028868381012139,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-27,0.013076360643287214,0.013076360643287214,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13318149527194226,6.71974794109762,0.012157086652424987,1997.465,7466.746,0.26751479158391084,6.71974794109762,1.0,0.13490111631171006,1.0377971941796849,1.0756163065333468,1.0756163065333468,0.13318149527194226,0.0,1.0,1.0756163065333468,1.042322235016729,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-28,0.003696711086010024,0.003696711086010024,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13490111631171006,6.588314385090777,0.0034368306463522513,1906.461,7100.901,0.26848156311431465,6.588314385090777,1.0,0.1335999536539596,1.0479045551364286,1.0756163065333468,1.0756163065333468,0.13490111631171006,0.0,1.0,1.0756163065333468,1.04617539917811,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-01-29,0.0062766042143041585,0.0062766042143041585,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.1335999536539596,6.457402828041858,0.005835356135993619,1994.065,7385.759,0.2699878238648188,6.457402828041858,1.0,0.13101000481741018,1.0686206766812907,1.0756163065333468,1.0756163065333468,0.1335999536539596,0.0,1.0,1.0756163065333468,1.0527418280974925,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-01,0.012826217797692979,0.012826217797692979,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13101000481741018,6.725345569240424,0.011924528960546521,1992.695,7292.613,0.273248422753271,6.725345569240424,1.0,0.13482943709404804,1.0383489171014288,1.0756163065333468,1.0756163065333468,0.13101000481741018,0.0,1.0,1.0756163065333468,1.0662445240694125,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-02,0.0027740293895735504,0.0027740293895735504,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13482943709404804,6.781612866327282,0.0025790138850851907,2075.287,7576.065,0.2739267680517524,6.781612866327282,1.0,0.13173405632113716,1.062747203796051,1.0756163065333468,1.0756163065333468,0.13482943709404804,0.0,1.0,1.0756163065333468,1.0692023177156529,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-03,0.00016897921337652392,0.00016897921337652392,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13173405632113716,6.5492825161558965,0.00015709989923928802,2090.513,7630.459,0.273969495150947,6.5492825161558965,1.0,0.12794338940685163,1.0942339471311735,1.0756163065333468,1.0756163065333468,0.13173405632113716,0.0,1.0,1.0756163065333468,1.069382990682241,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-04,-0.006408745235034196,-0.006408745235034196,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.12794338940685163,5.937585541309544,-0.005958207583975028,2126.534,7807.401,0.27237412296358293,5.937585541309544,1.0,0.13221360236865193,1.058892560915459,1.0756163065333468,1.0756163065333468,0.12794338940685163,0.0,1.0,1.0756163065333468,1.0625295875362795,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-05,-0.0027264638825439734,-0.0027264638825439734,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.13221360236865193,5.037762373217036,-0.002534792254434315,2096.986,7718.708,0.2716757778633419,5.037762373217036,1.0,0.1300250750835159,1.0767153943966359,1.0756163065333468,1.0756163065333468,0.13221360236865193,0.0,1.0,1.0756163065333468,1.0596326389917274,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-15,0.00911506024853073,0.00911506024853073,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.1300250750835159,4.627344534797928,0.008474267443850936,2116.838,7726.37,0.2739757479903241,4.627344534797928,1.0,0.1274601763333552,1.098382287137659,1.0756163065333468,1.0756163065333468,0.1300250750835159,0.0,1.0,1.0756163065333468,1.0692912543374467,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-16,-0.0045467205241194655,-0.0045467205241194655,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.1274601763333552,4.255365344575576,-0.004227084041495521,2201.925,8069.594,0.2728668877269414,4.255365344575576,1.0,0.11059819982541608,1.2658433882377464,1.0756163065333468,1.0756163065333468,0.1274601763333552,0.0,1.0,1.0756163065333468,1.0644294858450891,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-17,-0.011114750472482985,-0.011114750472482985,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.11059819982541608,3.419431233361514,-0.010333378552343842,2215.341,8202.147,0.2700928183803582,3.419431233361514,1.0,0.11857572279975899,1.180680131601817,1.0756163065333468,1.0756163065333468,0.11059819982541608,0.0,1.0,1.0756163065333468,1.0525986177143676,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-18,-0.008451001684172847,-0.008451001684172847,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.11857572279975899,2.4882304307433105,-0.007856892493021017,2190.911,8176.14,0.2679639781119208,2.4882304307433105,1.0,0.11165711975646965,1.2538385398561933,1.0756163065333468,1.0756163065333468,0.11857572279975899,0.0,1.0,1.0756163065333468,1.0437031050233054,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-19,0.0015622773704860704,0.0015622773704860704,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.11165711975646965,1.7934341981005026,0.0014524485738982573,2211.006,8239.256,0.2683502005520887,1.7934341981005026,1.0,0.10904337950210052,1.2838927098485897,1.0756163065333468,1.0756163065333468,0.11165711975646965,0.0,1.0,1.0756163065333468,1.0453336587657893,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-22,-0.005197956625632653,-0.005197956625632653,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.10904337950210052,1.0257631809777936,-0.004832537954343019,2245.564,8407.852,0.26707939197787967,1.0257631809777936,1.0,0.10867253943566742,1.2882739349518744,1.0756163065333468,1.0756163065333468,0.10904337950210052,0.0,1.0,1.0756163065333468,1.0399000597482109,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-23,-0.006685966833079981,-0.006685966833079981,0.0,0.0,1.0756163065333468,1.0756163065333468,1.0,0.0,0.10867253943566742,-0.05492743022498074,-0.006215940379919016,2218.119,8357.355,0.26540921140719764,-0.05492743022498074,0.0,0.10530299334009438,1.32949686955095,1.0756163065333468,1.0756163065333468,0.10867253943566742,0.0,1.0,1.0756163065333468,1.0329473224390164,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-24,-0.0010756163065333468,-0.0,0.0010756163065333468,1.0756163065333468,0.0,0.0,1.0,0.0,0.10530299334009438,-1.413476807814158,-0.007356508157120634,2203.741,8364.663,0.26345843221657583,-1.413476807814158,0.0,0.10420726601063804,1.3434763751090837,0.0,0.0,0.10530299334009438,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10420726601063804,-2.3582395932372857,0.003553253823608493,2037.143,7702.591,0.26447503184318105,-2.3582395932372857,0.0,0.1042584088467848,1.3428173472869707,0.0,0.0,0.10420726601063804,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-26,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1042584088467848,-3.367090913131258,-0.006265273012760142,2014.92,7666.823,0.2628102931292401,-3.367090913131258,0.0,0.10608930411178871,1.3196429288713105,0.0,0.0,0.1042584088467848,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-02-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10608930411178871,-4.448963032564895,-0.003615029532431646,1880.66,7183.676,0.2617963282308389,-4.448963032564895,0.0,0.10244627817684909,1.366569898794404,0.0,0.0,0.10608930411178871,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10244627817684909,-5.017687490624426,0.006382043888985889,1934.919,7345.086,0.2634304077583299,-5.017687490624426,0.0,0.10502527269216184,1.33301248748339,0.0,0.0,0.10244627817684909,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-02,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10502527269216184,-5.505874956141978,-0.007205094149034474,2017.604,7711.886,0.2616226432807746,-5.505874956141978,0.0,0.09741837326185496,1.4371005726372386,0.0,0.0,0.10502527269216184,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-03,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09741837326185496,-6.030039051755392,-0.007198649612842889,2007.076,7727.16,0.25974303625135237,-6.030039051755392,0.0,0.09809008229772968,1.427259481494393,0.0,0.0,0.09741837326185496,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-04,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09809008229772968,-6.6497106821682515,-0.00993529745987165,1907.041,7418.801,0.2570551494776582,-6.6497106821682515,0.0,0.09807704838009605,1.4274491566817165,0.0,0.0,0.09809008229772968,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-07,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09807704838009605,-6.821063108915422,-0.00020947065664755904,1953.332,7600.437,0.25700259077208326,-6.821063108915422,0.0,0.08341054369026131,1.5,0.0,0.0,0.09807704838009605,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08341054369026131,-6.120155961212876,0.015769872704941568,2002.191,7670.69,0.26101836992500027,-6.120155961212876,0.0,0.10467386079597397,1.3374876873308639,0.0,0.0,0.08341054369026131,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10467386079597397,-5.0812340436651136,0.006558241666060338,1970.813,7500.17,0.26276911056682717,-5.0812340436651136,0.0,0.1089449718409009,1.2850524226528848,0.0,0.0,0.10467386079597397,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-10,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1089449718409009,-4.162031570601421,-0.0007104223541158916,1936.968,7376.697,0.2625793088695388,-4.162031570601421,0.0,0.10809016652516276,1.2952149534102977,0.0,0.0,0.1089449718409009,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10809016652516276,-3.1799389116107433,0.0025946616823976365,1934.87,7349.567,0.2632631282904149,-3.1799389116107433,0.0,0.10912304589945121,1.2829553908255056,0.0,0.0,0.10809016652516276,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10912304589945121,-1.8777397887298584,0.0060795879782227225,2023.128,7640.131,0.26480278937625545,-1.8777397887298584,0.0,0.10660766306788916,1.3132264226713812,0.0,0.0,0.10912304589945121,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-15,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10660766306788916,-0.9123879884702963,-0.004013120600831144,1996.92,7571.82,0.26373051657329416,-0.9123879884702963,0.0,0.10654509500717638,1.3139976081542775,0.0,0.0,0.10660766306788916,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10654509500717638,-0.11301079941792903,0.0018624736437720113,1977.538,7484.226,0.264227456519886,-0.11301079941792903,0.0,0.1022714841752623,1.3689055275670243,0.0,0.0,0.10654509500717638,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1022714841752623,1.0921615571196346,0.015997880550134624,2087.293,7779.875,0.2682938993235753,1.0921615571196346,1.0,0.11495015513176925,1.21791919149231,0.0,0.0,0.1022714841752623,0.0,1.0,0.0,1.031836267455211,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-18,0.0019519792042640917,0.003167379464128353,0.0012154002598642613,1.2154002598642613,1.2154002598642613,1.2154002598642613,1.0,0.0,0.11495015513176925,2.2158073335002295,0.002606038165963609,2177.87,8097.204,0.26896568247508645,2.2158073335002295,1.0,0.11518839070812405,1.2154002598642613,1.2154002598642613,1.2154002598642613,0.11495015513176925,0.0,1.0,1.2154002598642613,1.033850390391489,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-21,-0.006902237062751805,-0.006902237062751805,0.0,0.0,1.2154002598642613,1.2154002598642613,1.0,0.0,0.11518839070812405,2.829110993987783,-0.0056789827110310664,2227.034,8325.977,0.2674802008220777,2.829110993987783,1.0,0.11569520854818759,1.210076041668479,1.2154002598642613,1.2154002598642613,0.11518839070812405,0.0,1.0,1.2154002598642613,1.0267145099095885,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2016-03-22,-0.0007544356979226847,-0.0007544356979226847,0.0,0.0,1.2154002598642613,1.2154002598642613,1.0,0.0,0.11569520854818759,3.168170810039733,-0.0006207302424033889,2221.702,8311.211,0.26731387279182306,3.168170810039733,1.0,0.11338802908549435,1.234698240450412,1.2154002598642613,1.2154002598642613,0.11569520854818759,0.0,1.0,1.2154002598642613,1.0259399198317376,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
