date,zz1000,sz50,spread_close,score,zz1000_amount,sz50_amount,amount_ratio_zz1000_sz50,base_gross_exposure,base_nav,base_target_vol_raw_scale,base_target_vol_scale,base_target_vol_deadband_suppressed,base_realized_vol,return,gross_return,cost,turnover,gross_exposure,nav,nav_defense_gate,decay_gate,amount_gate,amount_raw,amount_ma,amount_ma_ratio,amount_condition_streak
2014-10-31,6208.61,1657.286,0.9945924284272266,,1134.7,641.93,1.7676382160048605,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1134.7,,,0
2014-11-03,6275.993,1651.052,1.0091830073167012,,1105.81,445.97,2.4795614054757045,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1105.81,,,0
2014-11-04,6231.816,1645.624,1.0053846256311643,,1101.73,421.73,2.612406041780286,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1101.73,,,0
2014-11-05,6227.245,1637.625,1.009554393835043,,933.63,404.82,2.306284274492367,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,933.63,,,0
2014-11-06,6289.192,1635.964,1.0206323767596077,,976.45,313.08,3.118851411779737,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,976.45,,,0
2014-11-07,6228.167,1640.323,1.0080431085947836,,1196.35,561.22,2.1316952353800644,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1196.35,,,0
2014-11-10,6246.612,1689.024,0.9818766694717731,,994.95,704.81,1.4116570423234631,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,994.95,,,0
2014-11-11,6023.004,1710.882,0.9346334599758152,,1266.42,1091.19,1.1605861490666154,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1266.42,,,0
2014-11-12,6120.058,1731.021,0.9386451310860188,,847.16,571.17,1.4832011485197052,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,847.16,,,0
2014-11-13,6023.782,1726.337,0.9263858183658356,,1043.08,709.58,1.4699963358606498,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1043.08,,,0
2014-11-14,6009.446,1728.805,0.9228617740749563,,765.06,527.19,1.4512035509019516,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,765.06,,,0
2014-11-17,6100.833,1708.096,0.9482548916860205,,827.1,544.85,1.5180324860053225,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,827.1,,,0
2014-11-18,6139.522,1679.423,0.9705606815943071,,801.86,461.47,1.7376210804602683,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,801.86,,,0
2014-11-19,6193.562,1671.654,0.9836539219482824,,929.23,336.97,2.757604534528296,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,929.23,,,0
2014-11-20,6185.919,1676.598,0.97954302276217,,832.03,331.23,2.5119403435679133,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,832.03,,,0
2014-11-21,6240.774,1714.711,0.9662638945768043,,918.98,512.98,1.7914538578502086,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,918.98,,,0
2014-11-24,6293.023,1758.096,0.9503092652223101,,1201.42,995.78,1.2065114784390127,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1201.42,,,0
2014-11-25,6392.442,1777.673,0.9546917076866315,,1299.84,660.89,1.9668023422959948,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1299.84,,,0
2014-11-26,6435.14,1820.489,0.9384651957458748,,1381.82,919.92,1.5021088790329593,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1381.82,,,0
2014-11-27,6472.587,1853.004,0.9273630122797063,,1444.15,1052.36,1.372296552510548,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1444.15,,,0
2014-11-28,6478.108,1914.44,0.8983687875871669,,1552.08,1387.63,1.1185114187499547,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1552.08,,,0
2014-12-01,6392.464,1920.38,0.8837498374588687,,1396.16,1497.42,0.932377021810848,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1396.16,,,0
2014-12-02,6457.556,2021.54,0.8480746314389459,,1278.88,1520.04,0.8413462803610432,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1278.88,,,0
2014-12-03,6513.957,2037.585,0.8487453009789225,,1682.04,1977.94,0.8503999110185344,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1682.04,,,0
2014-12-04,6605.322,2160.66,0.8116257030046206,,1740.12,1758.09,0.989778680272341,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1740.12,,,0
2014-12-05,6462.089,2200.253,0.7797377196091423,,1956.62,2423.31,0.8074163024953472,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1956.62,,,0
2014-12-08,6457.511,2298.849,0.7457666177236341,,1758.68,2224.91,0.7904499507845262,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1758.68,,,0
2014-12-09,6161.367,2182.693,0.7494327243703542,,2010.88,3176.89,0.6329712391678655,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2010.88,,,0
2014-12-10,6366.81,2254.823,0.7496484785785997,,1347.06,2278.56,0.5911891721087003,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1347.06,,,0
2014-12-11,6463.316,2193.542,0.7822717837453291,,1411.42,1718.91,0.8211133799908081,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1411.42,1184.59025,1.1914837219029957,0
2014-12-12,6545.19,2193.287,0.7922733068971937,,1337.19,1411.98,0.947031827646284,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1337.19,1188.77225,1.1248496084931323,0
2014-12-15,6658.145,2201.536,0.8029263077018061,,1432.02,1257.71,1.1385931574051251,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1432.02,1199.981,1.1933688950075043,0
2014-12-16,6635.255,2299.278,0.7661509851238192,,1316.46,1951.3,0.6746579203607852,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1316.46,1208.571,1.0892698898120177,0
2014-12-17,6551.119,2383.948,0.7295699549244888,,1315.83,2641.71,0.4980978230010107,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1315.83,1218.3775,1.0799854724828717,0
2014-12-18,6540.881,2364.041,0.7345637186026555,,1133.19,2004.28,0.5653850759374938,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1133.19,1223.94325,0.9258517500709286,1
2014-12-19,6438.042,2390.28,0.7150777389383929,,1201.87,1858.9,0.646549034375168,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1201.87,1235.4475,0.972821588938421,2
2014-12-22,6120.582,2426.684,0.6696189327649481,,1283.43,2291.28,0.5601366921546035,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1283.43,1248.2495,1.0281838686897131,0
2014-12-23,6023.366,2374.954,0.673336692274564,,832.24,1607.53,0.5177135107898453,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,832.24,1242.025,0.6700670276363196,1
2014-12-24,6154.878,2270.883,0.7195697869925026,,789.07,1518.34,0.5196925589788849,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,789.07,1226.8365000000001,0.64317453874253,2
2014-12-25,6222.506,2359.655,0.7001080060060109,,807.72,1477.73,0.5465951154811772,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,807.72,1214.61825,0.6649990645208896,3
2014-12-26,6233.936,2464.819,0.6714683342067214,,899.57,1980.31,0.4542571617575026,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,899.57,1208.74,0.7442212551913563,4
2014-12-29,6098.979,2481.663,0.652473026731721,,1055.84,2436.1,0.433414063462091,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1055.84,1207.49075,0.8744083546809779,5
2014-12-30,5982.636,2523.627,0.6293839229807063,,921.29,1949.65,0.4725412253481393,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,921.29,1202.97975,0.7658399902408998,6
2014-12-31,6027.52,2581.567,0.6198740982836306,,802.95,1936.8,0.4145755885997522,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,802.95,1199.7127500000001,0.6692852101471789,7
2015-01-05,6049.787,2649.639,0.6061800052644643,,1012.88,2297.64,0.4408349436813426,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1012.88,1200.6235000000001,0.8436283314461194,8
2015-01-06,6172.392,2629.402,0.6232248203688562,,1100.59,2206.02,0.4989030017860218,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1100.59,1198.2295,0.9185135234944558,9
2015-01-07,6166.769,2635.231,0.6212797810292771,,932.45,1783.86,0.5227147870348571,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,932.45,1196.667,0.7792059110847045,10
2015-01-08,6164.111,2558.107,0.6397347984738261,,958.07,1570.66,0.6099792443940764,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,958.07,1188.9582500000001,0.8058062593871568,11
2015-01-09,6128.012,2569.019,0.6332869243953121,,907.96,2110.06,0.4303005601736444,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,907.96,1190.4782500000001,0.7626850805548105,12
2015-01-12,6062.283,2543.852,0.6326923683016278,,795.56,1679.9,0.4735758080838144,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,795.56,1184.29025,0.6717609977790495,13
2015-01-13,6167.117,2527.828,0.6477134240046901,,803.23,1134.96,0.707716571509128,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,803.23,1185.2445000000002,0.6776913961634075,14
2015-01-14,6139.29,2534.23,0.6431619615726458,,753.76,1142.29,0.6598674592266413,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,753.76,1183.4109999999998,0.6369384769957352,15
2015-01-15,6168.658,2632.89,0.6220226630524288,,700.27,1612.44,0.4342921286993624,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,700.27,1180.8712500000001,0.5930113041536068,16
2015-01-16,6252.075,2653.034,0.6256473274966304,,888.76,1820.6,0.4881687355816764,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,888.76,1179.8595,0.7532761316071955,17
2015-01-19,6109.285,2410.201,0.6729539607999165,,1195.69,1615.1,0.7403194848616186,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1195.69,1188.951,1.0056680216426077,0
2015-01-20,6336.631,2403.724,0.6998775265151177,,1174.45,1933.2,0.6075160355886613,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1174.45,1195.33775,0.9825256501771154,1
2015-01-21,6465.733,2542.318,0.6752057384179005,,1395.33,2069.3,0.674300488087759,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1395.33,1200.1855,1.1625952821459682,0
2015-01-22,6568.636,2544.308,0.6854152185604324,,1357.52,1570.23,0.8645357686453576,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1357.52,1201.6275,1.1297344642994605,0
2015-01-23,6502.067,2564.514,0.6731232574821226,,1320.46,1691.87,0.7804736770555658,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1320.46,1200.0935000000002,1.1002976018118586,0
2015-01-26,6642.612,2562.363,0.6882503825516004,,1255.63,1244.18,1.0092028484624411,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1255.63,1195.3805,1.0504019431469729,0
2015-01-27,6693.806,2522.103,0.7046257872942323,,1428.96,1494.47,0.9561650618613956,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1428.96,1192.3025,1.1984877998662253,0
2015-01-28,6666.264,2486.285,0.7118358053780678,,1256.92,1153.11,1.0900261033205854,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1256.92,1188.8215,1.057282359042127,0
2015-01-29,6625.005,2442.038,0.7202479371245978,,984.16,1037.57,0.9485239550102644,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,984.16,1181.4535,0.8330078162195972,1
2015-01-30,6546.597,2405.38,0.7225703585082857,,1021.59,976.75,1.0459073457896084,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1021.59,1164.94225,0.8769447584204281,2
2015-02-02,6535.903,2332.533,0.7439196523598863,,871.87,999.07,0.8726815938823105,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,871.87,1143.236,0.7626334370156292,3
2015-02-03,6654.549,2405.76,0.7343693758207388,,1058.05,1087.92,0.9725439370541952,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1058.05,1120.77175,0.9440369995050284,4
2015-02-04,6653.338,2372.455,0.7445430834886195,,1098.48,1050.36,1.0458128641608593,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1098.48,1104.26675,0.9947596448050257,5
2015-02-05,6654.082,2348.921,0.7520868031434713,,1265.48,1405.45,0.9004091216336405,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1265.48,1085.63175,1.1656622975516329,0
2015-02-06,6526.949,2325.241,0.745230253842113,,1069.46,937.01,1.1413538809617827,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1069.46,1078.69175,0.991441716319792,1
2015-02-09,6474.817,2366.766,0.7263072961129179,172.70858471456748,815.16,1039.15,0.7844488283693403,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,815.16,1063.7852500000001,0.7662824804160425,2
2015-02-10,6555.818,2403.548,0.7241396354858685,161.26973878662173,707.77,893.18,0.7924158624241474,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,707.77,1048.04975,0.675320995019559,3
2015-02-11,6645.51,2415.128,0.7305272039897522,153.94725644820477,896.57,703.24,1.2749132586314773,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,896.57,1034.6635,0.8665329355872706,4
2015-02-12,6703.815,2416.449,0.7365336912993139,137.96766456509914,988.92,768.58,1.2866845351167089,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,988.92,1026.475,0.9634136242967437,5
2015-02-13,6815.848,2427.474,0.7454414536588672,116.74022114838051,1251.26,1013.0,1.2352023692003948,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1251.26,1024.86075,1.2209073281418963,0
2015-02-16,6965.301,2431.21,0.7606163309581525,111.27114807847109,1301.88,796.47,1.634562507062413,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1301.88,1029.078,1.2650936080646948,0
2015-02-17,7020.053,2445.26,0.7621905811944301,116.77564937863113,1203.62,769.65,1.563853699733645,0.0,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1203.62,1029.12175,1.169560355711071,0
2015-02-25,7004.665,2407.457,0.7724618881502449,114.05505713161918,1213.33,784.27,1.54708199982149,1.0,1.0129760350091426,1.0,1.0,0,,0.012976035009142517,0.013476035009142517,0.0005,1.0,1.0,1.0129760350091426,0,0,0,1213.33,1027.3692500000002,1.1810067315135233,0
2015-02-26,7045.268,2478.061,0.7548032400694983,109.35901598421222,1256.78,1183.46,1.061953931691819,1.0,0.9898191808123731,1.0,1.0,0,,-0.022860219192214593,-0.022860219192214593,0.0,0.0,1.0,0.9898191808123731,0,0,0,1256.78,1037.98275,1.210790834433424,0
2015-02-27,7141.888,2474.595,0.7662264408521403,101.01778035898676,1408.01,1047.44,1.3442392881692506,1.0,1.0047991155035503,1.0,1.0,0,,0.015134011324050789,0.015134011324050789,0.0,0.0,1.0,1.0047991155035503,0,0,0,1408.01,1053.45625,1.3365623869050092,0
2015-03-02,7317.677,2479.237,0.7836162286064573,98.74340862331331,1906.84,1170.29,1.6293739158670073,1.0,1.027603396878779,1.0,1.0,0,,0.022695363703420846,0.022695363703420846,0.0,0.0,1.0,1.027603396878779,0,0,0,1906.84,1080.93425,1.7640665933196213,0
2015-03-03,7282.108,2396.805,0.8066267938299438,104.35668742603521,1996.85,1158.63,1.7234578769753932,1.0,1.057778544003802,1.0,1.0,0,,0.02936458483562454,0.02936458483562454,0.0,0.0,1.0,1.057778544003802,0,0,0,1996.85,1108.36625,1.8016156663016398,0
2015-03-04,7411.034,2397.993,0.8205010195096126,111.43174046797508,1722.0,809.54,2.1271339279096773,1.0,1.0759726560155511,1.0,1.0,0,,0.017200303518052795,0.017200303518052795,0.0,0.0,1.0,1.0759726560155511,0,0,0,1722.0,1125.02025,1.5306391151625938,0
2015-03-05,7450.906,2366.899,0.8357523156197953,121.02455180432443,1842.52,971.4,1.8967675519868232,1.0,1.0959726038439654,1.0,1.0,0,,0.018587784472587243,0.018587784472587243,0.0,0.0,1.0,1.0959726038439654,0,0,0,1842.52,1148.051,1.6049112800737948,0
2015-03-06,7338.404,2371.623,0.8214936184155733,119.97093500491043,1630.47,818.19,1.9927767388992776,1.0,1.0772743110480374,1.0,1.0,0,,-0.017060912590649235,-0.017060912590649235,0.0,0.0,1.0,1.0772743110480374,0,0,0,1630.47,1168.739,1.395067675503256,0
2015-03-09,7450.816,2429.867,0.8140846498943034,121.97719113071874,1435.37,1234.28,1.162920893152283,1.0,1.067558482123253,1.0,1.0,0,,-0.009018899666633717,-0.009018899666633717,0.0,0.0,1.0,1.067558482123253,0,0,0,1435.37,1179.30125,1.2171359947256903,0
2015-03-10,7566.481,2395.428,0.838608103135129,123.43683330169212,1635.35,951.51,1.718689241311179,1.0,1.0997175708882796,1.0,1.0,0,,0.030123959767586417,0.030123959767586417,0.0,0.0,1.0,1.0997175708882796,0,0,0,1635.35,1192.67025,1.3711669256443682,0
2015-03-11,7566.312,2408.503,0.8340369364124874,122.17663963270297,1633.82,899.4,1.8165665999555256,1.0,1.0937231232487261,1.0,1.0,0,,-0.0054508973924199955,-0.0054508973924199955,0.0,0.0,1.0,1.0937231232487261,0,0,0,1633.82,1210.2045,1.3500362955186498,0
2015-03-12,7514.445,2485.114,0.8027842149850511,113.32715749683607,1617.13,1508.06,1.0723247085659724,1.0,1.0527395377534996,1.0,1.0,0,,-0.0374716275299104,-0.0374716275299104,0.0,0.0,1.0,1.0527395377534996,0,0,0,1617.13,1226.681,1.3182970959850198,0
2015-03-13,7649.345,2495.277,0.8138675176419792,106.774108023154,1484.86,1267.27,1.1716997956236634,1.0,1.0672737434566522,1.0,1.0,0,,0.013806079454532494,0.013806079454532494,0.0,0.0,1.0,1.0672737434566522,0,0,0,1484.86,1241.1035,1.1964030397142542,0
2015-03-16,7903.363,2550.861,0.8225709461999514,95.90023150547064,2208.81,1381.13,1.599277403285715,1.0,1.0786870761878655,1.0,1.0,0,,0.010693913160693125,0.010693913160693125,0.0,0.0,1.0,1.0786870761878655,0,0,0,2208.81,1276.43475,1.7304527317201293,0
2015-03-17,7993.243,2583.198,0.821511316997903,82.0321995460252,2552.92,1694.34,1.5067341855825869,1.0,1.0772975202704322,1.0,1.0,0,,-0.0012881918659339853,-0.0012881918659339853,0.0,0.0,1.0,1.0772975202704322,0,0,0,2552.92,1320.177,1.9337710019186822,0
2015-03-18,8150.951,2649.642,0.8167127083670334,67.22464397985762,2480.36,1836.89,1.3503040465134004,1.0,1.0710048142883948,1.0,1.0,0,,-0.005841196014688577,-0.005841196014688577,0.0,0.0,1.0,1.0710048142883948,0,0,0,2480.36,1363.342,1.8193233979441694,0
2015-03-19,8216.624,2630.243,0.8293651276004462,55.90014068734112,2477.09,1645.06,1.5057748653544554,1.0,1.0875966975449616,1.0,1.0,0,,0.015491884849827553,0.015491884849827553,0.0,0.0,1.0,1.0875966975449616,0,0,0,2477.09,1407.7625,1.7595936814626048,0
2015-03-20,8318.829,2680.679,0.8238831395666211,43.39924448967674,2397.94,2265.39,1.0585108965785142,1.0,1.0804078347833703,1.0,1.0,0,,-0.006609860785545485,-0.006609860785545485,0.0,0.0,1.0,1.0804078347833703,0,0,0,2397.94,1445.492,1.658909215685732,0
2015-03-23,8560.441,2720.671,0.8353497390347066,36.25745043584479,2799.96,2007.36,1.3948469631755145,1.0,1.0954446807979143,1.0,1.0,0,,0.01391774988151484,0.01391774988151484,0.0,0.0,1.0,1.0954446807979143,0,0,0,2799.96,1485.5987499999999,1.8847350268704792,0
2015-03-24,8655.38,2683.647,0.8562665539116645,33.07505595472375,3392.25,1938.56,1.74988135523275,1.0,1.1228741663480934,1.0,1.0,0,,0.025039589886181712,0.025039589886181712,0.0,0.0,1.0,1.1228741663480934,0,0,0,3392.25,1541.04375,2.20126780956089,0
2015-03-25,8784.909,2649.161,0.8803941428210179,36.349901106250385,3086.15,1721.98,1.792210130198957,0.2876682746165042,1.1315760518776545,0.2876682746165042,0.2876682746165042,0,0.27809809791034296,0.0077496533363680935,0.008105819199059842,0.0003561658626917479,0.7123317253834958,0.2876682746165042,1.1315760518776545,0,0,0,3086.15,1583.31425,1.9491708610593257,0
2015-03-26,8611.864,2687.762,0.8506572025700815,26.634200843044166,2989.16,1776.62,1.6824982269703144,0.2876682746165042,1.120581061543803,0.27855104222409593,0.2876682746165042,1,0.28720050501781835,-0.009716527948437354,-0.009716527948437354,0.0,0.0,0.2876682746165042,1.120581061543803,0,0,0,2989.16,1624.10525,1.8404964826017278,0
2015-03-27,8710.291,2689.24,0.8599066993292549,20.04349281453715,2215.08,1507.63,1.4692464331434103,0.2642241235922307,1.1237873580744149,0.2642241235922307,0.2642241235922307,0,0.3027732627602983,0.0028612803130856753,0.0028730023885978123,1.1722075512136748e-05,0.023444151024273496,0.2642241235922307,1.1237873580744149,0,0,0,2215.08,1646.47075,1.3453503501352817,0
2015-03-30,8719.22,2784.456,0.8313530731522131,8.75611159741739,2581.15,2233.44,1.155683609141056,0.2642241235922307,1.1139275934985895,0.26525910436164574,0.2642241235922307,1,0.30159191026646376,-0.008773692376037956,-0.008773692376037956,0.0,0.0,0.2642241235922307,1.1139275934985895,0,0,0,2581.15,1679.60875,1.5367567000350528,0
2015-03-31,8780.739,2754.658,0.8462751943543352,4.3006632700566,2624.56,2388.94,1.09862951769404,0.2642241235922307,1.1192105189806862,0.24776468343783403,0.2642241235922307,1,0.3228870188033582,0.004742611201060502,0.004742611201060502,0.0,0.0,0.2642241235922307,1.1192105189806862,0,0,0,2624.56,1709.49875,1.535280444048292,0
2015-04-01,9008.201,2799.451,0.8543059440744932,2.9538540642459585,2613.77,1737.45,1.5043713488157933,0.2642241235922307,1.1220167843012336,0.25487564525114953,0.2642241235922307,1,0.31387855799705594,0.0025073614596682683,0.0025073614596682683,0.0,0.0,0.2642241235922307,1.1220167843012336,0,0,0,2613.77,1743.42,1.4992199240573125,0
2015-04-02,9238.053,2781.641,0.8817137242917511,8.566138371837862,3057.77,1691.18,1.8080689222909447,0.2642241235922307,1.1315279172983592,0.2575557342644364,0.2642241235922307,1,0.31061238154326154,0.008476818823212998,0.008476818823212998,0.0,0.0,0.2642241235922307,1.1315279172983592,0,0,0,3057.77,1795.2602499999998,1.7032460892508483,0
