date,zz1000_hs300_pair50_forward_return,zz1000_hs300_pair50_reverse_return,zz1000_hs300_pair50_return,cyb_hs300_pair50_forward_return,cyb_hs300_pair50_reverse_return,cyb_hs300_pair50_return,zz1000_sz50_pair50_forward_return,zz1000_sz50_pair50_reverse_return,zz1000_sz50_pair50_return,return,nav,gross_return,cost,turnover,gross_exposure
2014-11-11,0.0,0.0,0.0,0.0,0.0252004277059833,0.01260021385299165,0.0,0.0,0.0,0.00420007128433055,1.0043463542708946,0.00420007128433055,0.0,0.0,1.0
2014-11-12,0.0,0.0,0.0,0.0,0.0031258632716643,0.00156293163583215,0.0,0.0,0.0,0.00052097721194405,1.004869595834369,0.00052097721194405,0.0,0.0,1.0
2014-11-13,0.0,0.0,0.0,0.0,0.0127908196999697,0.00639540984998485,0.0,0.0,0.0,0.0021318032833282834,1.0070117801380853,0.0021318032833282834,0.0,0.0,1.0
2014-11-14,0.0,0.0,0.0,0.0,0.001538281147104,0.000769140573552,0.0,0.0,0.0,0.000256380191184,1.0072699580108015,0.000256380191184,0.0,0.0,1.0
2014-11-17,0.0,0.0,0.0,0.0,-0.0260142333164971,-0.01300711665824855,0.0,0.0,0.0,-0.004335705552749517,1.0029027320607362,-0.004335705552749517,0.0,0.0,1.0
2014-11-18,0.0,0.0,0.0,0.0,-0.0127273394323811,-0.00636366971619055,0.0,0.0,0.0,-0.0021212232387301834,1.000775351479303,-0.0021212232387301834,0.0,0.0,1.0
2014-11-19,0.0,0.0,0.0,0.0,-0.0130202441614825,-0.00651012208074125,0.0,0.0,0.0,-0.0021700406935804164,0.9986036282414607,-0.0021700406935804164,0.0,0.0,1.0
2014-11-20,0.0,0.0,0.0,0.0,0.0054634111434178,0.0027317055717089,0.0,0.0,0.0,0.0009105685239029666,0.9995129252731927,0.0009105685239029666,0.0,0.0,1.0
2014-11-21,0.0,0.0,0.0,0.0,-0.000375,-0.0001875,0.0,0.0,0.0,-6.25e-05,0.9994504557153632,-6.25e-05,0.0,0.0,1.0
2014-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994504557153632,0.0,0.0,0.0,1.0
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994504557153632,0.0,0.0,0.0,1.0
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994504557153632,0.0,0.0,0.0,1.0
2014-11-27,0.0,0.0,0.0,0.0,0.0038342192285422,0.0019171096142711,0.0,0.0,0.0,0.0006390365380903667,1.0000891410745765,0.0006390365380903667,0.0,0.0,1.0
2014-11-28,0.0,0.0,0.0,0.0,0.0111695957334609,0.00558479786673045,0.0,0.0,0.0,0.0018615992889101502,1.0019509063084477,0.0018615992889101502,0.0,0.0,1.0
2014-12-01,0.0,0.0,0.0,0.0,0.0119304326162337,0.00596521630811685,0.0,0.0,0.0,0.00198840543603895,1.0039431909371954,0.00198840543603895,0.0,0.0,1.0
2014-12-02,0.0,0.0,0.0,0.0,0.021181949593045,0.0105909747965225,0.0,0.0,0.0,0.003530324932174167,1.0074874366146473,0.003530324932174167,0.0,0.0,1.0
2014-12-03,0.0,0.0,0.0,0.0,-0.0098994851448312,-0.0049497425724156,0.0,0.0,0.0,-0.0016499141908052001,1.005825168795919,-0.0016499141908052001,0.0,0.0,1.0
2014-12-04,0.0,0.0,0.0,0.0,0.0348775133012284,0.0174387566506142,0.0,0.0,0.0,0.005812918883538067,1.0116719489131507,0.005812918883538067,0.0,0.0,1.0
2014-12-05,0.0,0.0,0.0,0.0,0.0320283271862393,0.01601416359311965,0.0,0.0,0.0,0.005338054531039883,1.0170723089439726,0.005338054531039883,0.0,0.0,1.0
2014-12-08,0.0,0.0,0.0,0.0,0.0507536678347997,0.02537683391739985,0.0,0.0,0.0,0.008458944639133282,1.025675667299325,0.008458944639133282,0.0,0.0,1.0
2014-12-09,0.0,0.0,0.0,0.0,-0.0051733982123184,-0.0025866991061592,0.0,0.0,0.0,-0.0008622330353864,1.0247912958553875,-0.0008622330353864,0.0,0.0,1.0
2014-12-10,0.0,0.0,0.0,0.0,-0.007978244930056,-0.003989122465028,0.0,0.0,0.0,-0.0013297074883426667,1.0234286231953003,-0.0013297074883426667,0.0,0.0,1.0
2014-12-11,0.0,0.0,0.0,0.0,-0.0005,-0.00025,0.0,0.0,0.0,-8.333333333333333e-05,1.0233433374767007,-8.333333333333333e-05,0.0,0.0,1.0
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0233433374767007,0.0,0.0,0.0,1.0
2014-12-15,0.0,0.0,0.0,0.0,-0.0136076456824945,-0.00680382284124725,0.0,0.0,0.0,-0.002267940947082417,1.0210224552187133,-0.002267940947082417,0.0,0.0,1.0
2014-12-16,0.0,0.0,0.0,0.0,0.0317124982370449,0.01585624911852245,0.0,0.0,0.0,0.0052854163728408175,1.0264189840205644,0.0052854163728408175,0.0,0.0,1.0
2014-12-17,0.0,0.0,0.0,0.0,0.0206368224159141,0.01031841120795705,0.0,0.0,0.0,0.0034394704026523503,1.0299493217368236,0.0034394704026523503,0.0,0.0,1.0
2014-12-18,0.0,0.0,0.0,0.0,0.001824936489936,0.000912468244968,0.0,0.0,0.0,0.00030415608165600003,1.0302625870868272,0.00030415608165600003,0.0,0.0,1.0
2014-12-19,0.0,0.0,0.0,0.0,0.0347116327186247,0.01735581635931235,0.0,0.0,0.0,0.005785272119770784,1.0362229365079436,0.005785272119770784,0.0,0.0,1.0
2014-12-22,0.0,0.0,0.0,0.0,0.0554855444023771,0.02774277220118855,0.0,0.0,0.0,0.009247590733729516,1.0458055021336725,0.009247590733729516,0.0,0.0,1.0
2014-12-23,0.0,0.0,0.0,0.0,-0.0005,-0.00025,0.0,0.0,0.0,-8.333333333333333e-05,1.0457183516751614,-8.333333333333333e-05,0.0,0.0,1.0
2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0457183516751614,0.0,0.0,0.0,1.0
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0457183516751614,0.0,0.0,0.0,1.0
2014-12-26,0.0,0.0,0.0,0.0,0.0281569828969518,0.0140784914484759,0.0,0.0,0.0,0.0046928304828253,1.0506257306323523,0.0046928304828253,0.0,0.0,1.0
2014-12-29,0.0,0.0,0.0,0.0,0.0273233353422721,0.01366166767113605,0.0,0.0,0.0,0.004553889223712017,1.0554101638252336,0.004553889223712017,0.0,0.0,1.0
2014-12-30,0.0,0.0,0.0,0.0,0.0275341300277773,0.01376706501388865,0.0,0.0,0.0,0.004589021671296217,1.0602534639391339,0.004589021671296217,0.0,0.0,1.0
2014-12-31,0.0,0.0,0.0,0.0,0.01393035275307,0.006965176376535,0.0,0.0,0.0,0.002321725458845,1.06271508139919,0.002321725458845,0.0,0.0,1.0
2015-01-05,0.0,0.0,0.0,0.0,0.0354341062598539,0.01771705312992695,0.0,0.0,0.0,0.005905684376642317,1.0689911412522313,0.005905684376642317,0.0,0.0,1.0
2015-01-06,0.0,0.0,0.0,0.0,-0.0005,-0.00025,0.0,0.0,0.0,-8.333333333333333e-05,1.068902058657127,-8.333333333333333e-05,0.0,0.0,1.0
2015-01-07,0.0,0.0,0.0,0.0,0.011050550197054,0.005525275098527,0.0,0.0,0.0,0.0018417583661756668,1.070870717966281,0.0018417583661756668,0.0,0.0,1.0
2015-01-08,0.0,0.0,0.0,0.0,-0.0005,-0.00025,0.0,0.0,0.0,-8.333333333333333e-05,1.0707814787397838,-8.333333333333333e-05,0.0,0.0,1.0
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-16,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-21,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-23,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-01-30,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-09,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707814787397838,0.0,0.0,0.0,1.0
2015-02-10,0.0,0.0,0.0,0.0009762215775363,0.0,0.00048811078876815,0.0,0.0,0.0,0.00016270359625605,1.0709556987371793,0.00016270359625605,0.0,0.0,1.0
2015-02-11,0.0,0.0,0.0,0.0015932566181716,0.0,0.0007966283090858,0.0,0.0,0.0,0.0002655427696952667,1.071240083279643,0.0002655427696952667,0.0,0.0,1.0
2015-02-12,0.0,0.0,0.0,0.0016100921569129,0.0,0.00080504607845645,0.0,0.0,0.0,0.00026834869281881665,1.0715275491556862,0.00026834869281881665,0.0,0.0,1.0
2015-02-13,0.0,0.0,0.0,0.0031443283423005,0.0,0.00157216417115025,0.0,0.0,0.0,0.00052405472371675,1.0720890882294138,0.00052405472371675,0.0,0.0,1.0
2015-02-16,0.0,0.0,0.0,0.0075415132562578,0.0,0.0037707566281289,0.0,0.0,0.0,0.0012569188760429668,1.073436617241209,0.0012569188760429668,0.0,0.0,1.0
2015-02-17,0.0,0.0,0.0,-0.0019251036794033,0.0,-0.00096255183970165,0.0,0.0,0.0,-0.00032085061323388334,1.0730922044442996,-0.00032085061323388334,0.0,0.0,1.0
2015-02-25,0.0098118260109491,0.0,0.00490591300547455,0.0007861792642362,0.0,0.0003930896321181,0.0129760350091425,0.0,0.00648801750457125,0.003929006714054634,1.0773083909203611,0.003929006714054634,0.0,0.0,1.0
2015-02-26,-0.018899535578391,0.0,-0.0094497677891955,-0.0056650771976458,0.0,-0.0028325385988229,-0.0228602191922145,0.0,-0.01143010959610725,-0.007904138661375217,1.0687931960174637,-0.007904138661375217,0.0,0.0,1.0
2015-02-27,0.0118563212426305,0.0,0.00592816062131525,0.0058661359300837,0.0,0.00293306796504185,0.0151340113240507,0.0,0.00756700566202535,0.00547607808279415,1.0746459910132142,0.00547607808279415,0.0,0.0,1.0
2015-03-02,0.0165273151532701,0.0,0.00826365757663505,0.0056093450046559,0.0,0.00280467250232795,0.0226953637034208,0.0,0.0113476818517104,0.007472003976891133,1.0826757501318152,0.007472003976891133,0.0,0.0,1.0
2015-03-03,0.0216255729225489,0.0,0.01081278646127445,0.003393335870494,0.0,0.001696667935247,0.0293645848356245,0.0,0.01468229241781225,0.0090639156047779,1.0924890317583495,0.0090639156047779,0.0,0.0,1.0
2015-03-04,0.0110975791160428,0.0,0.0055487895580214,0.0044649398523163,0.0,0.00223246992615815,0.0172003035180527,0.0,0.00860015175902635,0.005460470414401967,1.0984545357943245,0.005460470414401967,0.0,0.0,1.0
2015-03-05,0.0152942976670971,0.0,0.00764714883354855,0.0030882163903627,0.0,0.00154410819518135,0.0185877844725872,0.0,0.0092938922362936,0.006161716421674501,1.1052229011459913,0.006161716421674501,0.0,0.0,1.0
2015-03-06,-0.0100524532050261,0.0,-0.00502622660251305,-0.0066246490960112,0.0,-0.0033123245480056,-0.0170609125906492,0.0,-0.0085304562953246,-0.00562300248194775,1.099008230029742,-0.00562300248194775,0.0,0.0,1.0
2015-03-09,-0.0016804260772459,0.0,-0.00084021303862295,0.0012300623442793,0.0,0.00061503117213965,-0.0090188996666337,0.0,-0.00450944983331685,-0.00157821056660005,1.0972737636283285,-0.00157821056660005,0.0,0.0,1.0
2015-03-10,0.0204675649115779,0.0,0.01023378245578895,0.0076325360399527,0.0,0.00381626801997635,0.0301239597675864,0.0,0.0150619798837932,0.009704010119852833,1.107921719334827,0.009704010119852833,0.0,0.0,1.0
2015-03-11,-0.0011690892914125,0.0,-0.00058454464570625,-0.0014456949902422,0.0,-0.0007228474951211,-0.0054508973924199,0.0,-0.00272544869620995,-0.0013442802790124334,1.1064323620168355,-0.0013442802790124334,0.0,0.0,1.0
2015-03-12,-0.0257045572488494,0.0,-0.0128522786244247,-0.0068768647855431,0.0,-0.00343843239277155,-0.0374716275299104,0.0,-0.0187358137649552,-0.01167550826071715,1.093514201834183,-0.01167550826071715,0.0,0.0,1.0
2015-03-13,0.0109701008745435,0.0,0.00548505043727175,0.0045522947056438,0.0,0.0022761473528219,0.0138060794545324,0.0,0.0069030397272662,0.0048880791724532835,1.0988593858289506,0.0048880791724532835,0.0,0.0,1.0
2015-03-16,0.0086679223503742,0.0,0.0043339611751871,0.0027438684743716,0.0,0.0013719342371858,0.0106939131606931,0.0,0.00534695658034655,0.0036842839975731504,1.1029078958797434,0.0036842839975731504,0.0,0.0,1.0
2015-03-17,-0.0024776207472724,0.0,-0.0012388103736362,-0.0040231259413362,0.0,-0.0020115629706681,-0.0012881918659339,0.0,-0.00064409593296695,-0.0012981564257570834,1.101476148907689,-0.0012981564257570834,0.0,0.0,1.0
2015-03-18,-0.0038492337094209,0.0,-0.00192461685471045,-0.0005870299032968,0.0,-0.0002935149516484,-0.0058411960146885,0.0,-0.00292059800734425,-0.0017129099379010334,1.099589419465864,-0.0017129099379010334,0.0,0.0,1.0
2015-03-19,0.009715253265367,0.0,0.0048576266326835,0.0017099461191259,0.0,0.00085497305956295,0.0154918848498275,0.0,0.00774594242491375,0.004486180705720066,1.1045223763036858,0.004486180705720066,0.0,0.0,1.0
2015-03-20,-0.0013033092519861,0.0,-0.00065165462599305,-7.329511055442772e-05,0.0,-3.664755527721386e-05,-0.0066098607855454,0.0,-0.0033049303927727,-0.0013310775246809878,1.1030521713930808,-0.0013310775246809878,0.0,0.0,1.0
2015-03-23,0.008451251566016,0.0,0.004225625783008,0.0153510283119941,0.0,0.00767551415599705,0.0139177498815148,0.0,0.0069588749407574,0.006286671626587483,1.1099866981816233,0.006286671626587483,0.0,0.0,1.0
2015-03-24,0.0108397631482082,0.0,0.0054198815741041,0.0277877787228844,0.0,0.0138938893614422,0.0250395898861817,0.0,0.01251979494309085,0.010611188626212383,1.1217649764086153,0.010611188626212383,0.0,0.0,1.0
2015-03-25,0.0233709576059852,0.0,0.0116854788029926,0.0045866203652048,0.0,0.0022933101826024,0.007749653336368,0.0,0.003874826668184,0.0059512052179263334,1.1284408299895052,0.0059512052179263334,0.0,0.0,1.0
2015-03-26,-0.0220772648067433,0.0,-0.01103863240337165,-0.0103550101153606,0.0,-0.0051775050576803,-0.0094131351804521,0.0,-0.00470656759022605,-0.006974235017092667,1.1205708184382752,-0.006974235017092667,0.0,0.0,1.0
2015-03-27,0.0059036373670287,0.0,0.00295181868351435,0.0021090095906978,0.0,0.0010545047953489,0.0028658389292818,0.0,0.0014329194646409,0.0018130809811680501,1.1226025040772376,0.0018130809811680501,0.0,0.0,1.0
2015-03-30,-0.027496253003118,0.0,-0.013748126501559,-0.0428062904534848,0.0,-0.0214031452267424,-0.0088085769134678,0.0,-0.0044042884567339,-0.013185186728345101,1.1078007804392713,-0.013185186728345101,0.0,0.0,1.0
2015-03-31,0.0162466255985171,0.0,0.00812331279925855,0.0288181731446148,-0.0,0.0144090865723074,0.0044384302346713,0.0,0.00221921511733565,0.008250538162967199,1.1169407330552503,0.008250538162967199,0.0,0.0,1.0
2015-04-01,0.0078212552192427,0.0,0.00391062760962135,0.0117110020001716,0.0,0.0058555010000858,0.002415093358656,0.0,0.001207546679328,0.0036578917630117167,1.1210263813624652,0.0036578917630117167,0.0,0.0,1.0
2015-04-02,0.0252968232708166,0.0,0.0126484116354083,0.0290602687577654,0.0,0.0145301343788827,0.0082615440046749,0.0,0.00413077200233745,0.01043643933887615,1.1327259051888343,0.01043643933887615,0.0,0.0,1.0
2015-04-03,0.0084210465041625,0.0,0.00421052325208125,0.000361449241277,0.0,0.0001807246206385,0.0016694619401602,0.0,0.0008347309700801,0.00174199294759995,1.134699105727237,0.00174199294759995,0.0,0.0,1.0
2015-04-07,-0.0021441041876804,0.0,-0.0010720520938402,-0.0007150650462794,0.0,-0.0003575325231397,-0.0015857546306431,0.0,-0.00079287731532155,-0.0007408206441004832,1.133858497204872,-0.0007408206441004832,0.0,0.0,1.0
2015-04-08,-0.0233151163847676,0.0,-0.0116575581923838,-0.0352840324271885,0.0,-0.01764201621359425,-0.0091965751436189,0.0,-0.00459828757180945,-0.011299287325929169,1.121046704258008,-0.011299287325929169,0.0,0.0,1.0
2015-04-09,-0.001261228374086,0.0,-0.000630614187043,-0.0005,0.0,-0.00025,-0.0005495035510653,0.0,-0.00027475177553265,-0.0003851219875252167,1.1206149645231553,-0.0003851219875252167,0.0,0.0,1.0
2015-04-10,0.0052215339818604,0.0,0.0026107669909302,0.0,0.0,0.0,-0.0001223027056516,-0.0,-6.11513528258e-05,0.0008498718793681333,1.1215673436691027,0.0008498718793681333,0.0,0.0,1.0
2015-04-13,-0.0005,0.0,-0.00025,0.0,0.0,0.0,0.0,-0.0,0.0,-8.333333333333333e-05,1.1214738797237969,-8.333333333333333e-05,0.0,0.0,1.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-04-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1214738797237969,0.0,0.0,0.0,1.0
2015-05-12,0.0,0.0,0.0,0.0050005751952729,0.0,0.00250028759763645,0.0193049273731277,0.0,0.00965246368656385,0.004050917094733433,1.126016877434467,0.004050917094733433,0.0,0.0,1.0
2015-05-13,0.0134606912612193,0.0,0.00673034563060965,-0.0029643361213685,0.0,-0.00148216806068425,0.0228537215871365,0.0,0.01142686079356825,0.005558346121164549,1.1322756689775206,0.005558346121164549,0.0,0.0,1.0
2015-05-14,0.0104076724275401,0.0,0.00520383621377005,-0.0030350201378322,0.0,-0.0015175100689161,0.0107203625400811,0.0,0.00536018127004055,0.0030155024716314997,1.1356900490558905,0.0030155024716314997,0.0,0.0,1.0
2015-05-15,0.0186621238314586,0.0,0.0093310619157293,0.0048136300486416,0.0,0.0024068150243208,0.0228946312383648,0.0,0.0114473156191824,0.007728397519744167,1.1444671132142124,0.007728397519744167,0.0,0.0,1.0
2015-05-18,0.0384332229500594,0.0,0.0192166114750297,0.0129939339821823,0.0,0.00649696699109115,0.0501967214313148,0.0,0.0250983607156574,0.016937313060592752,1.1638513109982744,0.016937313060592752,0.0,0.0,1.0
2015-05-19,-0.008770713519497,0.0,-0.0043853567597485,-0.0049814656866013,0.0,-0.00249073284330065,-0.0136714496912248,0.0,-0.0068357248456124,-0.004570604816220517,1.1585318065908612,-0.004570604816220517,0.0,0.0,1.0
2015-05-20,0.0203312329952907,0.0,0.01016561649764535,0.0050059202622431,0.0,0.00250296013112155,0.023220631294831,0.0,0.0116103156474155,0.0080929640920608,1.1679077629011114,0.0080929640920608,0.0,0.0,1.0
2015-05-21,0.0189526422258319,0.0,0.00947632111291595,0.0042878786584304,0.0,0.0021439393292152,0.0281587418668853,0.0,0.01407937093344265,0.008566543791857935,1.1779126958968544,0.008566543791857935,0.0,0.0,1.0
