日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.3272,0.3888,0.3204,0.3371,267332
2025-10-24,0.3434,0.3774,0.3434,0.3774,369573
2025-10-27,0.4099,0.4099,0.4014,0.409,73424
2025-10-28,0.4045,0.4105,0.3923,0.3943,45971
2025-10-29,0.4143,0.4286,0.4143,0.4286,11263
2025-10-30,0.425,0.4342,0.405,0.4094,200116
2025-10-31,0.403,0.403,0.3787,0.38,650527
2025-11-03,0.3701,0.3748,0.3461,0.3712,579231
2025-11-04,0.373,0.373,0.334,0.3476,134885
2025-11-05,0.3356,0.3566,0.3356,0.356,5598
2025-11-06,0.3661,0.3905,0.3661,0.3848,201558
2025-11-07,0.3741,0.3885,0.2124,0.3807,98461
2025-11-10,0.3716,0.3835,0.3595,0.3835,347990
2025-11-11,0.3927,0.3927,0.3572,0.3601,408252
2025-11-12,0.3541,0.37,0.345,0.3598,913649
2025-11-13,0.3678,0.3843,0.3647,0.3843,126531
2025-11-14,0.3664,0.3734,0.3436,0.3436,366500
2025-11-17,0.3358,0.339,0.3107,0.3208,755776
2025-11-18,0.32,0.3201,0.2967,0.3059,324275
2025-11-19,0.3129,0.3193,0.2994,0.3083,761384
2025-11-20,0.3154,0.3207,0.2912,0.296,531577
2025-11-21,0.2684,0.2755,0.2383,0.2383,1530531
2025-11-24,0.2547,0.2633,0.2253,0.2316,465312
2025-11-25,0.2469,0.254,0.2368,0.2368,1757232
2025-11-26,0.2392,0.2516,0.2374,0.2455,666962
2025-11-27,0.2458,0.2642,0.2361,0.2361,87887
2025-11-28,0.2357,0.2437,0.23,0.2434,172739
2025-12-01,0.2481,0.2629,0.2481,0.2621,99895
2025-12-02,0.2587,0.2587,0.248,0.25,124085
2025-12-03,0.2508,0.2558,0.239,0.2403,120689
2025-12-04,0.2474,0.2558,0.2391,0.2463,193626
2025-12-05,0.246,0.2786,0.2437,0.273,114894
2025-12-08,0.2886,0.3041,0.2886,0.2945,34221
2025-12-09,0.2889,0.2926,0.2737,0.2775,216170
2025-12-10,0.2645,0.2734,0.248,0.2713,408048
2025-12-11,0.2768,0.2768,0.25,0.25,115593
2025-12-12,0.245,0.2689,0.245,0.262,105005
2025-12-15,0.2643,0.272,0.2488,0.2488,383651
2025-12-16,0.2436,0.2436,0.218,0.2245,389173
2025-12-17,0.2296,0.2732,0.222,0.2653,644874
2025-12-18,0.2542,0.2624,0.2502,0.2569,267694
2025-12-19,0.2564,0.2795,0.2556,0.2643,409305
2025-12-22,0.2806,0.2866,0.276,0.2798,266881
2025-12-23,0.2833,0.2933,0.2787,0.2789,64910
2025-12-24,0.2842,0.2994,0.2747,0.2921,629149
2025-12-25,0.297,0.3086,0.2876,0.3069,83927
2025-12-26,0.3186,0.3368,0.3048,0.3156,459795
2025-12-29,0.3179,0.3275,0.2975,0.3002,308236
2025-12-30,0.3024,0.3158,0.3024,0.3158,247977
2025-12-31,0.3105,0.3191,0.2932,0.2979,236601
2026-01-05,0.3225,0.3586,0.3225,0.3574,394155
2026-01-06,0.3685,0.4099,0.3685,0.4088,196751
2026-01-07,0.4178,0.4332,0.3962,0.4072,424891
2026-01-08,0.3971,0.4059,0.3752,0.3853,197703
2026-01-09,0.383,0.4256,0.383,0.401,508874
2026-01-12,0.4111,0.4608,0.4031,0.4417,560963
2026-01-13,0.4577,0.4921,0.4209,0.4315,296194
2026-01-14,0.4488,0.48,0.398,0.407,586819
2026-01-15,0.419,0.4209,0.3938,0.404,306472
2026-01-16,0.435,0.4364,0.3918,0.3936,293188
2026-01-19,0.3774,0.4028,0.3711,0.3805,496285
2026-01-20,0.3719,0.3722,0.3507,0.3676,406217
2026-01-21,0.3956,0.3987,0.379,0.379,143776
2026-01-22,0.4056,0.4056,0.3747,0.3789,49614
2026-01-23,0.3798,0.3876,0.3783,0.385,28836
2026-01-26,0.3999,0.4256,0.3886,0.4009,704954
2026-01-27,0.3966,0.4114,0.384,0.3947,161849
2026-01-28,0.4049,0.4049,0.4035,0.4038,7892
2026-01-29,0.4045,0.4397,0.3972,0.4389,431200
2026-01-30,0.4022,0.4146,0.3726,0.4008,323400
2026-02-02,0.3688,0.4052,0.3084,0.3097,808409
2026-02-03,0.3464,0.3489,0.3095,0.346,313951
2026-02-04,0.339,0.3626,0.3361,0.3624,340850
2026-02-05,0.3347,0.3537,0.3255,0.3459,792785
2026-02-06,0.3125,0.3496,0.308,0.329,354807
2026-02-09,0.3537,0.3736,0.3537,0.3689,233305
2026-02-10,0.3714,0.3752,0.3659,0.3686,141702
2026-02-11,0.3623,0.3623,0.3552,0.3595,15653
2026-02-12,0.3577,0.3595,0.3516,0.3594,25291
2026-02-13,0.3353,0.3447,0.3036,0.3036,365743
2026-02-24,0.3166,0.3269,0.3052,0.3078,44601
2026-02-25,0.3211,0.3644,0.3211,0.3364,164083
2026-02-26,0.3335,0.3335,0.3094,0.321,87974
2026-02-27,0.312,0.3148,0.3,0.3146,106054
2026-03-02,0.3044,0.3208,0.2816,0.3161,187078
2026-03-03,0.2855,0.3107,0.2735,0.2757,327698
2026-03-04,0.2645,0.2645,0.237,0.2397,732606
2026-03-05,0.2598,0.2676,0.2386,0.2487,576454
2026-03-06,0.2392,0.2735,0.2352,0.2619,1189644
2026-03-09,0.2438,0.2438,0.1923,0.2299,2369503
2026-03-10,0.2544,0.2709,0.2499,0.2615,1348427
2026-03-11,0.2722,0.2883,0.2722,0.2831,899928
2026-03-12,0.2727,0.2727,0.2538,0.2679,412821
2026-03-13,0.2555,0.2832,0.2555,0.2642,1015008
2026-03-16,0.2444,0.2683,0.2444,0.2636,43978
2026-03-17,0.2783,0.2983,0.2444,0.2444,921414
2026-03-18,0.2422,0.2527,0.2273,0.2523,879522
2026-03-19,0.2244,0.2244,0.2044,0.2102,334092
2026-03-20,0.2301,0.2369,0.2119,0.2119,2761952
2026-03-23,0.1944,0.1944,0.1361,0.1485,11068690
2026-03-24,0.1559,0.1559,0.128,0.1436,4341105
2026-03-25,0.1553,0.1685,0.1553,0.1656,1443532
