日期,开盘,最高,最低,收盘,成交量
2026-01-19,0.135,0.136,0.127,0.1305,599607
2026-01-20,0.125,0.1426,0.125,0.1338,185863
2026-01-21,0.1318,0.1328,0.1225,0.1308,119998
2026-01-22,0.1231,0.1339,0.1208,0.1321,88003
2026-01-23,0.1256,0.1379,0.1256,0.136,294931
2026-01-26,0.1279,0.1409,0.1238,0.1394,584452
2026-01-27,0.1406,0.144,0.1279,0.133,194832
2026-01-28,0.1309,0.133,0.1256,0.1299,36552
2026-01-29,0.1237,0.128,0.1092,0.1124,837145
2026-01-30,0.1147,0.1593,0.1147,0.1298,3500004
2026-02-02,0.1332,0.2101,0.1317,0.1999,3503410
2026-02-03,0.1752,0.1913,0.1473,0.1492,5163274
2026-02-04,0.1532,0.1565,0.1241,0.1265,736370
2026-02-05,0.1333,0.1464,0.1297,0.1323,2158118
2026-02-06,0.1567,0.1619,0.1292,0.1306,2887405
2026-02-09,0.1251,0.1251,0.1099,0.1106,2150202
2026-02-10,0.1069,0.1086,0.102,0.1057,900243
2026-02-11,0.1013,0.1072,0.1013,0.1057,287763
2026-02-12,0.1036,0.1054,0.1016,0.1032,839920
2026-02-13,0.1093,0.1393,0.1081,0.1364,4138988
2026-02-24,0.1217,0.1217,0.0904,0.0964,6108101
2026-02-25,0.0914,0.0916,0.0651,0.0778,6410930
2026-02-26,0.0729,0.0846,0.0729,0.08,2922739
2026-02-27,0.0868,0.0876,0.0784,0.0787,2501830
2026-03-02,0.0877,0.1053,0.0797,0.0841,3703391
2026-03-03,0.0814,0.1189,0.081,0.1102,9358944
2026-03-04,0.12,0.1509,0.1119,0.1341,19678597
2026-03-05,0.1202,0.125,0.1044,0.1172,6439282
2026-03-06,0.1245,0.1255,0.1018,0.1076,4326225
2026-03-09,0.1151,0.1795,0.1151,0.1313,20265831
2026-03-10,0.1036,0.1066,0.0947,0.0993,13279022
2026-03-11,0.0942,0.0967,0.0889,0.0951,3734948
2026-03-12,0.0936,0.1195,0.0936,0.1051,7297587
2026-03-13,0.1146,0.12,0.0944,0.1126,14766982
2026-03-16,0.1125,0.13,0.1049,0.1076,6829121
2026-03-17,0.1051,0.1164,0.0864,0.1164,10348966
2026-03-18,0.1099,0.13,0.1054,0.1094,4624701
2026-03-19,0.1157,0.1502,0.1157,0.1411,13578757
2026-03-20,0.1411,0.1527,0.1184,0.1474,20490543
2026-03-23,0.1671,0.2699,0.1639,0.2431,88640244
2026-03-24,0.236,0.249,0.1927,0.1959,38871466
2026-03-25,0.191,0.191,0.1448,0.1522,39316803
2026-03-26,0.15,0.19,0.1456,0.1841,9918048
2026-03-27,0.1974,0.21,0.1545,0.1711,14472288
