日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.0331,0.0331,0.0238,0.0251,6011853
2026-02-27,0.024,0.0261,0.0216,0.0245,12099130
2026-03-02,0.0202,0.0246,0.0154,0.0213,32560450
2026-03-03,0.0217,0.0242,0.0147,0.0157,21596358
2026-03-04,0.0136,0.018,0.0111,0.0123,16851458
2026-03-05,0.015,0.0162,0.0091,0.0102,4556139
2026-03-06,0.0098,0.0117,0.0088,0.0108,2893637
2026-03-09,0.008,0.0121,0.0045,0.0087,6390838
2026-03-10,0.0098,0.0129,0.0098,0.0117,4030557
2026-03-11,0.0116,0.015,0.011,0.013,10783084
2026-03-12,0.0132,0.0134,0.0091,0.0109,5688594
2026-03-13,0.0088,0.0143,0.0088,0.0107,10435911
2026-03-16,0.0107,0.011,0.0078,0.0104,5203121
2026-03-17,0.0104,0.0147,0.0071,0.008,12523465
2026-03-18,0.008,0.0095,0.0063,0.0077,6511124
2026-03-19,0.0066,0.0078,0.0053,0.0059,4895842
2026-03-20,0.0061,0.0073,0.0056,0.0057,4170658
2026-03-23,0.005,0.0068,0.0046,0.0055,4617748
2026-03-24,0.006,0.006,0.0019,0.0032,3814662
2026-03-25,0.0034,0.0042,0.0023,0.0028,4902369
2026-03-26,0.0026,0.0032,0.0021,0.0024,1835581
2026-03-27,0.0022,0.0028,0.0019,0.0023,1061449
