日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.4356,0.4356,0.4244,0.4267,20835
2025-10-24,0.4898,0.4928,0.4802,0.4879,40574
2025-10-27,0.5193,0.53,0.5193,0.53,2570
2025-10-28,0.5283,0.5466,0.5169,0.5169,42885
2025-10-29,0.5275,0.5554,0.5275,0.5553,12274
2025-10-30,0.5551,0.5592,0.5367,0.5367,30855
2025-10-31,0.522,0.524,0.4916,0.4983,101746
2025-11-03,0.4667,0.491,0.4606,0.491,26927
2025-11-04,0.49,0.4951,0.442,0.442,151340
2025-11-05,0.43,0.4739,0.43,0.4675,55882
2025-11-06,0.4885,0.5141,0.4835,0.5135,53899
2025-11-07,0.4908,0.51,0.4908,0.5,74287
2025-11-10,0.5019,0.505,0.485,0.505,167176
2025-11-11,0.5181,0.5181,0.4755,0.4755,63870
2025-11-12,0.4835,0.4865,0.465,0.482,57699
2025-11-13,0.48,0.5095,0.48,0.509,56558
2025-11-14,0.49,0.495,0.4776,0.4776,82748
2025-11-17,0.4496,0.4542,0.426,0.4382,296556
2025-11-18,0.4325,0.437,0.408,0.4157,150072
2025-11-19,0.429,0.4335,0.4127,0.4287,260603
2025-11-20,0.4304,0.4409,0.4004,0.4004,472531
2025-11-21,0.375,0.3766,0.3417,0.3432,596953
2025-11-24,0.3425,0.3451,0.3196,0.3292,1036689
2025-11-25,0.348,0.3625,0.341,0.341,1252813
2025-11-26,0.3445,0.3599,0.3407,0.3472,214783
2025-11-27,0.3546,0.3784,0.3451,0.3451,333114
2025-11-28,0.3316,0.3515,0.3316,0.3479,85003
2025-12-01,0.3592,0.3775,0.3592,0.3775,20854
2025-12-02,0.3745,0.3745,0.3566,0.3609,162819
2025-12-03,0.375,0.375,0.3473,0.3514,111263
2025-12-04,0.3577,0.3675,0.3425,0.3594,73630
2025-12-05,0.358,0.3964,0.3526,0.3923,163472
2025-12-08,0.4002,0.4254,0.4002,0.42,30172
2025-12-09,0.4104,0.4104,0.3934,0.3938,24701
