日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.4512,0.4517,0.4174,0.4174,168094
2026-01-30,0.431,0.4841,0.431,0.4552,273593
2026-02-02,0.4578,0.5723,0.4578,0.5616,690634
2026-02-03,0.5235,0.5398,0.5014,0.502,37332
2026-02-04,0.4984,0.5045,0.4955,0.4955,49669
2026-02-05,0.4687,0.5015,0.4687,0.4833,97427
2026-02-06,0.5252,0.5252,0.4799,0.4923,27535
2026-02-09,0.4606,0.4613,0.4405,0.445,12091
2026-02-10,0.439,0.4392,0.4372,0.4392,15033
2026-02-11,0.4421,0.4436,0.4347,0.4436,2172
2026-02-12,0.44,0.4493,0.4363,0.4424,19451
2026-02-13,0.456,0.4958,0.456,0.4958,18954
2026-02-24,0.4311,0.437,0.4275,0.437,1863
2026-02-25,0.3927,0.4069,0.3892,0.4041,5400
2026-02-26,0.4065,0.4214,0.4065,0.4144,41301
2026-02-27,0.4235,0.4309,0.4173,0.4173,37048
2026-03-02,0.4412,0.4661,0.4192,0.4225,297816
2026-03-03,0.4123,0.4823,0.4123,0.4801,41484
2026-03-04,0.5031,0.5405,0.5031,0.5405,309691
2026-03-05,0.4936,0.511,0.4743,0.5056,39604
2026-03-06,0.4781,0.4781,0.4781,0.4781,798
2026-03-09,0.5757,0.592,0.5709,0.5763,298262
2026-03-11,0.4554,0.4554,0.4554,0.4554,111
2026-03-13,0.4558,0.4916,0.4558,0.4916,25810
2026-03-16,0.4858,0.4858,0.4858,0.4858,616
2026-03-17,0.4435,0.5051,0.4435,0.5051,45947
2026-03-18,0.4998,0.5254,0.4955,0.4981,276541
2026-03-19,0.5206,0.5679,0.5206,0.5679,105032
2026-03-20,0.5392,0.558,0.5392,0.558,28887
2026-03-23,0.5962,0.7238,0.5962,0.7238,242126
2026-03-24,0.6998,0.6998,0.646,0.646,8459
2026-03-25,0.5936,0.5948,0.5913,0.5913,11749
2026-03-26,0.6138,0.6392,0.6138,0.6392,11577
