日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.1136,0.1146,0.0891,0.0996,1616511
2026-01-30,0.1061,0.1357,0.1031,0.1149,1127258
2026-02-02,0.1257,0.1849,0.1164,0.1749,2488037
2026-02-03,0.1627,0.168,0.1395,0.1395,938537
2026-02-04,0.1488,0.1488,0.1202,0.1207,90386
2026-02-05,0.125,0.136,0.125,0.1268,29996
2026-02-06,0.145,0.145,0.125,0.1321,67737
2026-02-09,0.1267,0.1267,0.1112,0.1123,85810
2026-02-10,0.1091,0.1098,0.1053,0.1084,23653
2026-02-11,0.1066,0.1075,0.1048,0.1049,60677
2026-02-12,0.1047,0.1056,0.1027,0.1027,5367
2026-02-13,0.1092,0.1296,0.1092,0.125,158192
2026-02-24,0.1182,0.1182,0.0933,0.0972,1377870
2026-02-25,0.09,0.09,0.08,0.0848,218286
2026-02-26,0.0818,0.0868,0.0807,0.0822,105784
2026-02-27,0.0858,0.0883,0.0814,0.0816,190975
2026-03-02,0.09,0.0997,0.08,0.0841,1439026
2026-03-03,0.0842,0.1146,0.0842,0.1071,2285829
2026-03-04,0.1173,0.1378,0.1097,0.126,1713851
2026-03-05,0.1086,0.1203,0.1053,0.1172,611699
2026-03-06,0.1172,0.1215,0.1059,0.1073,313359
2026-03-09,0.1155,0.157,0.1155,0.1302,1862334
2026-03-10,0.1194,0.1194,0.1005,0.1047,615492
2026-03-11,0.1024,0.1024,0.0959,0.101,420645
2026-03-12,0.0983,0.1196,0.0983,0.107,676509
2026-03-13,0.1114,0.1188,0.0999,0.1154,633614
2026-03-16,0.1192,0.125,0.1088,0.111,1024664
2026-03-17,0.1065,0.12,0.095,0.12,813322
2026-03-18,0.115,0.13,0.1142,0.1167,500502
2026-03-19,0.1199,0.1485,0.1199,0.1471,1047509
2026-03-20,0.1471,0.1499,0.1257,0.1499,1310906
2026-03-23,0.1645,0.2371,0.1601,0.23,2214389
2026-03-24,0.2146,0.223,0.1816,0.1824,835218
2026-03-25,0.1824,0.1824,0.1454,0.1492,1634539
2026-03-26,0.1449,0.174,0.1439,0.1697,130319
2026-03-27,0.1805,0.1805,0.1522,0.1603,142863
