日期,开盘,最高,最低,收盘,成交量
2025-10-23,0.1304,0.1304,0.1054,0.1266,953017
2025-10-24,0.1321,0.1425,0.1321,0.142,159429
2025-10-27,0.1468,0.1573,0.1434,0.1508,61395
2025-10-28,0.1508,0.1593,0.1398,0.1439,96833
2025-10-29,0.1508,0.1642,0.1479,0.1636,87894
2025-10-30,0.1632,0.1632,0.1507,0.1523,316881
2025-10-31,0.1511,0.1511,0.1382,0.1382,99078
2025-11-03,0.1333,0.1377,0.1272,0.135,86236
2025-11-04,0.1339,0.136,0.1179,0.1235,1161109
2025-11-05,0.114,0.1291,0.1129,0.1233,406872
2025-11-06,0.13,0.1403,0.1272,0.136,185405
2025-11-07,0.1284,0.1363,0.1284,0.1301,265525
2025-11-10,0.1395,0.1395,0.1208,0.1343,674335
2025-11-11,0.1333,0.1358,0.124,0.1258,120898
2025-11-12,0.1287,0.1287,0.1186,0.125,111530
2025-11-13,0.1231,0.1319,0.1229,0.1303,91555
2025-11-14,0.1245,0.1265,0.1143,0.1143,107455
2025-11-17,0.1125,0.1125,0.102,0.1041,227526
2025-11-18,0.1,0.1019,0.09,0.0947,358006
2025-11-19,0.095,0.0975,0.0905,0.0923,1232318
2025-11-20,0.097,0.0975,0.083,0.083,1567050
2025-11-21,0.0802,0.0802,0.0644,0.0655,4050008
2025-11-24,0.0664,0.0677,0.062,0.0625,1135872
2025-11-25,0.0667,0.0676,0.0588,0.0588,1903489
2025-11-26,0.06,0.0635,0.059,0.0613,795087
2025-11-27,0.0632,0.068,0.0604,0.0609,1332036
2025-11-28,0.0616,0.0638,0.0585,0.063,1095522
2025-12-01,0.065,0.0679,0.0635,0.0674,332927
2025-12-02,0.0666,0.0679,0.0617,0.064,527613
2025-12-03,0.0636,0.0666,0.06,0.0606,737822
2025-12-04,0.0619,0.0667,0.0604,0.0636,505388
2025-12-05,0.0624,0.0725,0.0624,0.069,202654
2025-12-08,0.075,0.0812,0.0744,0.0761,829039
2025-12-09,0.075,0.0778,0.0677,0.0692,535645
2025-12-10,0.068,0.0703,0.0607,0.0696,2115666
2025-12-11,0.0702,0.0737,0.0633,0.0633,1830159
2025-12-12,0.0686,0.0694,0.0625,0.0648,533714
2025-12-15,0.0659,0.0694,0.0613,0.0633,1539963
2025-12-16,0.06,0.0615,0.0584,0.0603,606283
2025-12-17,0.0605,0.0719,0.0592,0.0687,547418
2025-12-18,0.065,0.0698,0.0634,0.0668,538945
2025-12-19,0.07,0.0742,0.0669,0.0698,551835
2025-12-22,0.075,0.0752,0.0715,0.0731,237591
2025-12-23,0.075,0.0758,0.0693,0.0698,346359
2025-12-24,0.0732,0.0821,0.0698,0.0795,399772
2025-12-25,0.08,0.0875,0.0788,0.0852,464078
2025-12-26,0.0887,0.1025,0.0887,0.0951,1232894
2025-12-29,0.093,0.097,0.0899,0.0905,254029
2025-12-30,0.0878,0.0943,0.0878,0.0934,109136
2025-12-31,0.0915,0.0937,0.084,0.0878,633031
2026-01-05,0.09,0.1049,0.09,0.1044,588991
2026-01-06,0.1099,0.135,0.1099,0.135,995754
2026-01-07,0.1362,0.1394,0.1239,0.1326,1404548
2026-01-08,0.121,0.1317,0.1178,0.1232,891272
2026-01-09,0.1233,0.1455,0.1222,0.1362,2739497
2026-01-12,0.1431,0.1842,0.1363,0.171,6368747
2026-01-13,0.176,0.2029,0.1591,0.1618,2282099
2026-01-14,0.172,0.1954,0.1433,0.1534,2237395
2026-01-15,0.1464,0.1545,0.13,0.1355,1170963
2026-01-16,0.1464,0.1569,0.1294,0.1314,1822057
2026-01-19,0.1281,0.1305,0.115,0.1171,2449494
2026-01-20,0.12,0.12,0.103,0.1093,1481207
2026-01-21,0.1088,0.1225,0.1088,0.1114,731583
2026-01-22,0.1169,0.1215,0.11,0.1126,789996
2026-01-23,0.115,0.1278,0.115,0.1257,707166
2026-01-26,0.1228,0.15,0.1228,0.1362,1482424
2026-01-27,0.1353,0.1354,0.1185,0.1275,2706658
2026-01-28,0.1272,0.1376,0.1272,0.1349,339491
2026-01-29,0.133,0.1559,0.1308,0.1489,15271845
2026-01-30,0.1456,0.1459,0.1225,0.1331,14035029
2026-02-02,0.1225,0.1348,0.095,0.1007,17672322
2026-02-03,0.1025,0.1126,0.0935,0.1036,5289230
2026-02-04,0.1005,0.1038,0.0929,0.1029,3992655
2026-02-05,0.0975,0.0996,0.0871,0.0912,2594884
2026-02-06,0.0881,0.0951,0.0791,0.0842,2427173
2026-02-09,0.0903,0.0983,0.0903,0.0967,7339714
2026-02-10,0.0968,0.0977,0.0902,0.0922,1709420
2026-02-11,0.0904,0.0927,0.0875,0.0891,1238592
2026-02-12,0.0907,0.0914,0.0874,0.0899,1276157
2026-02-13,0.085,0.0872,0.069,0.069,3901143
2026-02-24,0.0745,0.0773,0.0557,0.0557,2459097
2026-02-25,0.0582,0.075,0.058,0.0634,2642803
2026-02-26,0.0665,0.067,0.0579,0.0625,1862269
2026-02-27,0.0582,0.0635,0.0576,0.0614,1036320
2026-03-02,0.0593,0.066,0.0524,0.06,3516476
2026-03-03,0.0621,0.0632,0.0499,0.0502,11752932
2026-03-04,0.0487,0.052,0.0407,0.0407,15032536
2026-03-05,0.0412,0.0444,0.0366,0.0384,6186591
2026-03-06,0.0365,0.0418,0.0365,0.0394,2905463
2026-03-09,0.0357,0.0374,0.0299,0.0346,10966034
2026-03-10,0.0378,0.0408,0.0374,0.0407,3203519
2026-03-11,0.0406,0.0452,0.0404,0.0429,3981687
2026-03-12,0.0426,0.0434,0.0395,0.0414,3748450
2026-03-13,0.0386,0.0459,0.0384,0.0407,5592764
2026-03-16,0.0416,0.0416,0.0358,0.0401,5052878
2026-03-17,0.0404,0.0466,0.0351,0.0357,8123729
2026-03-18,0.0351,0.0365,0.0336,0.0352,5900562
2026-03-19,0.0311,0.0336,0.0286,0.0296,8926304
2026-03-20,0.0297,0.0332,0.0285,0.0285,8766149
2026-03-23,0.025,0.0308,0.0208,0.0246,7513469
2026-03-24,0.0268,0.0268,0.0175,0.0196,4572648
2026-03-25,0.0209,0.0218,0.0186,0.0194,4136425
2026-03-26,0.0199,0.02,0.016,0.016,4994794
2026-03-27,0.0145,0.0196,0.0103,0.0167,8819617
