日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.1322,0.1576,0.1319,0.1449,6522339
2026-02-27,0.151,0.165,0.141,0.1428,5007485
2026-03-02,0.1622,0.1885,0.138,0.1451,15984479
2026-03-03,0.142,0.2029,0.1369,0.1924,17754007
2026-03-04,0.209,0.2644,0.202,0.238,11790953
2026-03-05,0.2155,0.2194,0.1818,0.2024,4196103
2026-03-06,0.2113,0.2213,0.1713,0.1851,8134414
2026-03-09,0.2121,0.3431,0.2121,0.2331,12290290
2026-03-10,0.215,0.215,0.165,0.1722,6492486
2026-03-11,0.1654,0.17,0.15,0.1617,5683631
2026-03-12,0.1607,0.2007,0.1587,0.1791,8475022
2026-03-13,0.1913,0.195,0.1533,0.1849,7028577
2026-03-16,0.1812,0.22,0.172,0.1769,12110165
2026-03-17,0.1715,0.1974,0.1347,0.1974,26070808
2026-03-18,0.199,0.2234,0.1769,0.1847,11276014
2026-03-19,0.208,0.2558,0.2029,0.2425,13647816
2026-03-20,0.2361,0.2611,0.2022,0.2611,17349147
2026-03-23,0.2905,0.4265,0.2905,0.3982,27672943
2026-03-24,0.3673,0.4167,0.3428,0.3471,9235277
2026-03-25,0.3308,0.3308,0.2719,0.2845,16781288
2026-03-26,0.2905,0.3465,0.2746,0.334,8111153
2026-03-27,0.356,0.3691,0.2884,0.3127,9443835
