日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.0458,0.058,0.045,0.0528,42515171
2026-02-27,0.0547,0.0618,0.0503,0.0511,33026854
2026-03-02,0.0595,0.0775,0.0507,0.053,50454998
2026-03-03,0.0515,0.0921,0.0497,0.0825,102294387
2026-03-04,0.0948,0.1327,0.0765,0.1118,160839857
2026-03-05,0.0925,0.097,0.073,0.0847,57346882
2026-03-06,0.0886,0.096,0.0653,0.0735,74814313
2026-03-09,0.0879,0.1707,0.0878,0.1041,193892036
2026-03-10,0.09,0.09,0.0605,0.0659,79445460
2026-03-11,0.0637,0.064,0.0541,0.0594,72528385
2026-03-12,0.0588,0.0851,0.058,0.0706,93888525
2026-03-13,0.0779,0.0846,0.0583,0.0767,132445070
2026-03-16,0.0782,0.097,0.0658,0.0676,246350653
2026-03-17,0.067,0.0788,0.0454,0.0788,286502279
2026-03-18,0.0788,0.0962,0.065,0.07,358255545
2026-03-19,0.085,0.115,0.0785,0.1043,472845508
2026-03-20,0.1005,0.1196,0.0765,0.1196,514082265
2026-03-23,0.144,0.2587,0.1428,0.23,490816730
2026-03-24,0.2,0.2423,0.1724,0.1744,261015144
2026-03-25,0.1548,0.1557,0.1125,0.1215,563682038
2026-03-26,0.1215,0.1716,0.114,0.161,441692781
2026-03-27,0.1801,0.1944,0.1215,0.1391,357209759
