日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.33,0.33,0.3011,0.3013,78142
2026-01-30,0.3095,0.3505,0.3095,0.3308,293306
2026-02-02,0.3421,0.4197,0.3373,0.4197,268863
2026-02-03,0.3922,0.4165,0.3792,0.3792,78011
2026-02-04,0.3785,0.3785,0.3636,0.3636,2613
2026-02-05,0.3495,0.3648,0.3495,0.3648,48717
2026-02-06,0.3883,0.3886,0.3528,0.3616,42664
2026-02-09,0.3331,0.3413,0.316,0.316,77913
2026-02-10,0.317,0.3181,0.3121,0.3156,22040
2026-02-11,0.314,0.3191,0.3135,0.3174,5540
2026-02-12,0.3127,0.3132,0.3127,0.3132,2355
2026-02-13,0.328,0.3593,0.328,0.3564,70630
2026-02-24,0.3176,0.3184,0.2964,0.3048,27586
2026-02-25,0.2906,0.2921,0.2663,0.2757,105072
2026-02-26,0.278,0.2904,0.278,0.285,8512
2026-02-27,0.2906,0.2958,0.2867,0.2867,13068
2026-03-02,0.3075,0.3248,0.2845,0.2879,28312
2026-03-03,0.3056,0.3426,0.2946,0.339,48581
2026-03-04,0.3501,0.3917,0.3469,0.3757,127134
2026-03-05,0.3487,0.367,0.3341,0.3596,312890
2026-03-06,0.3437,0.3437,0.3357,0.3374,588
2026-03-09,0.3602,0.4434,0.3602,0.3745,240052
2026-03-10,0.3335,0.3418,0.329,0.3317,5502
2026-03-11,0.3289,0.3289,0.3128,0.3223,28571
2026-03-12,0.3175,0.3518,0.3175,0.3389,9087
2026-03-13,0.3344,0.3498,0.3137,0.3498,67611
2026-03-16,0.3278,0.3728,0.3278,0.3456,59354
2026-03-17,0.3306,0.3585,0.3115,0.3585,36071
2026-03-18,0.3608,0.3796,0.3526,0.3529,42704
2026-03-19,0.3669,0.4152,0.3669,0.4152,94403
2026-03-20,0.3804,0.4159,0.3804,0.4159,138885
2026-03-23,0.4579,0.5597,0.4579,0.5568,284665
2026-03-24,0.5459,0.546,0.4873,0.4873,69034
2026-03-25,0.433,0.4389,0.4277,0.4389,16430
2026-03-26,0.4252,0.4785,0.4234,0.4785,173739
2026-03-27,0.4723,0.4723,0.4376,0.4376,13906
