日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.1921,0.1927,0.1621,0.1621,318668
2026-01-30,0.1707,0.205,0.1696,0.1847,387140
2026-02-02,0.195,0.2659,0.1886,0.2645,841869
2026-02-03,0.2362,0.2483,0.2169,0.2169,173564
2026-02-04,0.2179,0.2184,0.1939,0.1945,71145
2026-02-05,0.1922,0.211,0.1922,0.2097,85559
2026-02-06,0.2145,0.2277,0.199,0.1994,61087
2026-02-09,0.1904,0.1904,0.1753,0.1753,13015
2026-02-10,0.1748,0.1748,0.1704,0.1728,17012
2026-02-11,0.1691,0.1738,0.1691,0.1725,11718
2026-02-12,0.17,0.1717,0.17,0.1717,9048
2026-02-13,0.1845,0.2045,0.1777,0.2011,159727
2026-02-24,0.1904,0.1904,0.156,0.1591,911474
2026-02-25,0.1564,0.1564,0.1352,0.1424,99534
2026-02-26,0.1443,0.1482,0.1398,0.1437,77075
2026-02-27,0.15,0.153,0.1417,0.145,66770
2026-03-02,0.1574,0.1695,0.1433,0.1472,471623
2026-03-03,0.1447,0.185,0.1447,0.1781,683727
2026-03-04,0.191,0.22,0.1835,0.2045,558311
2026-03-05,0.1902,0.195,0.1739,0.1941,391056
2026-03-06,0.1974,0.2,0.175,0.179,57687
2026-03-09,0.1945,0.2545,0.1945,0.2098,694386
2026-03-10,0.1902,0.1902,0.1697,0.1726,145730
2026-03-11,0.1713,0.1713,0.1598,0.1642,35007
2026-03-12,0.17,0.1897,0.1688,0.1754,116488
2026-03-13,0.1792,0.1866,0.1691,0.1866,208934
2026-03-16,0.1949,0.2022,0.1796,0.1825,252723
2026-03-17,0.1741,0.1919,0.158,0.1919,130015
2026-03-18,0.1921,0.2069,0.1868,0.1885,194676
2026-03-19,0.2049,0.2318,0.2018,0.228,199534
2026-03-20,0.2147,0.2348,0.2073,0.2348,394265
2026-03-23,0.248,0.3468,0.248,0.3344,663989
2026-03-24,0.3273,0.3367,0.2835,0.2835,245466
2026-03-25,0.2503,0.2503,0.2356,0.2364,555508
2026-03-26,0.2322,0.2754,0.2298,0.266,485080
2026-03-27,0.3357,0.3357,0.2407,0.253,150679
