日期,开盘,最高,最低,收盘,成交量
2026-01-29,0.322,0.3407,0.3134,0.338,113445
2026-01-30,0.3309,0.3309,0.292,0.3148,258041
2026-02-02,0.2967,0.3077,0.25,0.2504,264908
2026-02-03,0.2733,0.2846,0.2435,0.2573,198862
2026-02-04,0.2536,0.2595,0.2468,0.2591,87136
2026-02-05,0.2513,0.2575,0.2405,0.249,255271
2026-02-06,0.2224,0.2537,0.2224,0.2386,125747
2026-02-09,0.2584,0.2681,0.2439,0.2681,117642
2026-02-10,0.268,0.268,0.258,0.258,151136
2026-02-11,0.254,0.2545,0.2506,0.2507,40014
2026-02-12,0.2525,0.2553,0.2493,0.2553,79394
2026-02-13,0.2394,0.2463,0.2173,0.2209,207190
2026-02-24,0.2341,0.2341,0.2051,0.2067,129858
2026-02-25,0.2143,0.2393,0.2117,0.2255,942572
2026-02-26,0.217,0.2221,0.2117,0.2145,222806
2026-02-27,0.2115,0.22,0.2097,0.2162,16132
2026-03-02,0.213,0.2155,0.1951,0.2101,134092
2026-03-03,0.2142,0.2142,0.1865,0.19,578387
2026-03-04,0.1824,0.1828,0.1673,0.173,722395
2026-03-05,0.1745,0.18,0.1595,0.1674,585936
2026-03-06,0.161,0.175,0.1584,0.1721,266780
2026-03-09,0.1638,0.1638,0.1324,0.1481,1657379
2026-03-10,0.1525,0.165,0.1525,0.165,209257
2026-03-11,0.1675,0.1762,0.1635,0.1704,102259
2026-03-12,0.171,0.1715,0.1625,0.1715,160910
2026-03-13,0.1625,0.181,0.1625,0.1682,383087
2026-03-16,0.165,0.171,0.155,0.1686,508523
2026-03-17,0.1725,0.185,0.1575,0.1575,956339
2026-03-18,0.1589,0.1589,0.149,0.1577,297946
2026-03-19,0.1493,0.1493,0.1323,0.1343,546424
2026-03-20,0.1375,0.1454,0.1328,0.1328,608971
2026-03-23,0.1242,0.1242,0.0975,0.1027,1180171
2026-03-24,0.105,0.108,0.098,0.1047,456350
2026-03-25,0.11,0.113,0.1055,0.1107,711307
2026-03-26,0.1107,0.1107,0.0952,0.0998,238695
2026-03-27,0.0928,0.109,0.0928,0.1038,161460
